factset_entity_id,total_aum,equity_aum
05SZJB-E,,
05SZJH-E,,
05SZQP-E,16647,1303
05SZRX-E,,
05T00T-E,,
0D5G47-E,,252338
0D58B0-E,10903,4514
05SV3G-E,6145,509
05T0C6-E,,
05M96R-E,2125,224
05T166-E,,
05T16C-E,,
05T16Y-E,362,253
05T184-E,,
05T1FP-E,,
05T1VC-E,,
05T293-E,,
05T2BM-E,,
05T2GS-E,,
05T35D-E,,
05T36S-E,,
05T3NN-E,,
05T3QX-E,,
05T42J-E,,
05T4DM-E,,
05T4F2-E,,
05T4ML-E,34,
05T56Y-E,,
05T5P6-E,,
05T5TL-E,,
05T6D7-E,,
05NDVW-E,18600,0
0D4VJN-E,,10
05T7Q1-E,,
0D4KRX-E,1547,987
05T81J-E,,
05T85J-E,,
05T8ML-E,,
05T8XY-E,,
05T9B5-E,,
05T9PP-E,,
0D4QHN-E,,1
0D5LRW-E,,19
0D4SKX-E,,
05T8D5-E,385,
0D4Y09-E,,
05N7YY-E,,168
0D5GSW-E,,10
05N472-E,,464
0D5M7F-E,,1
0D5S6C-E,,
00245B-E,744,245
05TB8C-E,,
0024VM-E,,156
05TBKD-E,,
05TBR6-E,,
05TCFS-E,,
05TCK9-E,,
05TCST-E,,
05TDSB-E,,
05TM9Y-E,102,
05TF9C-E,,
05TFC6-E,,
05TG9G-E,,
05TJ1Z-E,955,
002GTZ-E,10421,4751
05TJKV-E,,
05TJP5-E,,
05TJZB-E,,2364
05TK1Z-E,46734,207
05TKDS-E,60,7
05TKKT-E,,
05TKS1-E,,
05TKWT-E,,
05TKXC-E,,
05TL1H-E,,
05TL4Y-E,,
05TLB7-E,,
05TLDJ-E,,
05TLF1-E,,
05TLRV-E,,
05TLW7-E,,
05TLZK-E,,
05TM8B-E,,
05TM8D-E,,
05TM8M-E,,
05TM96-E,,
05PF3Q-E,,39
05TMBH-E,,
05TMCG-E,69,
05TMD0-E,,
05TMKY-E,,
05TMN0-E,166,
05TMXQ-E,,
05PCNK-E,,
05TN44-E,,
05TL95-E,78,
000P8J-E,230318,53333
05TNGG-E,,
05TQ9M-E,4507,
05TNMT-E,,
05TNXF-E,,
05TP0S-E,,
05TP0T-E,,3
000R62-E,1385,1210
05TP29-E,,
05TR8D-E,250,
05TP7K-E,,
05TP7Z-E,5412,
05TPDP-E,,
05TPF6-E,,0
05TPKV-E,,
05TQ1T-E,,
05TQ6D-E,,
05TQHG-E,,10
05TQJG-E,,
05TQTH-E,,
05TR5D-E,,
05TRC6-E,52,
05TS1Y-E,12,
05TTB0-E,,
05TTDZ-E,,
05TV03-E,,
05TV0J-E,,
05TV0P-E,,
05TV1P-E,,1
05TV3G-E,,
05TV5N-E,,
05TV5S-E,,
05TV6B-E,,
05H6SQ-E,97654,26486
05TVTS-E,157,
05TW36-E,,
002J07-E,4748,1561
05TW49-E,,
05TW5G-E,,
05TW80-E,,
05TWRQ-E,,
05TWWM-E,8030,
05TWYW-E,496,
05TX6K-E,,
05TX7D-E,,
05TX8L-E,,
05TXBK-E,,
05TB3T-E,3250,
05P8JC-E,,729
05HFD3-E,,2303
05NSK8-E,52687,6452
05FFH1-E,,1728
05P7GL-E,105,2
05TMCN-E,1187,
05JZ3L-E,,1315
05MX1B-E,,999
05PDJP-E,,35
05PFFZ-E,1285,641
05TXFT-E,,
05TY5P-E,,21
05TY8B-E,4460,
05TYF2-E,114,
05TYHF-E,,
05TYNN-E,,
05M1CG-E,165,12
05Q5JJ-E,233,0
05TYRM-E,,
05TYS0-E,,
05TYSK-E,,
05KSHP-E,19946,3131
05TYX7-E,,
05TYXH-E,134,6
05TYH3-E,2124,
05TZC2-E,,
05TZGK-E,15,
05NK75-E,,0
05TZKL-E,,
05TZMT-E,,
05TZS8-E,,
05TZVB-E,,
05TZYQ-E,,
05V031-E,,
05V03C-E,,
05V0HW-E,55,
05V0M7-E,,
05V10H-E,,
05V17V-E,20000,
05V180-E,,
05P5CR-E,216750,5677
05V1F2-E,,
05V1JY-E,,
05V1SL-E,,
05V1VS-E,,
05V1X7-E,,
05V27Z-E,,
05V2DZ-E,,
05V2F0-E,,
05V2HZ-E,,
05V2KL-E,,
05V2LG-E,,
05V2MF-E,,
05V2PW-E,,
05V2W8-E,,
05V2X6-E,,
05V2ZT-E,17,
05V320-E,,
05V340-E,,
05V34V-E,,
05PXW6-E,496,175
05V3GD-E,,50
05V3LP-E,,
05V3LW-E,,
05V3MS-E,,
05V3P6-E,,
05V76N-E,16,
05HL46-E,16249,233
05V3TW-E,,
05KQJ4-E,,168
05V6Y1-E,,
05V78J-E,2420,
05PY4W-E,13752,1923
05NVP2-E,,19
05TY95-E,427,216
05V7R4-E,,
05Q0J3-E,26720,1942
05TBQH-E,5740,1057
05V7RZ-E,,
05TGK5-E,34141,210
05TP21-E,174123,168208
05V7ST-E,,
05V7SW-E,,0
05V7SY-E,,
05V7SZ-E,,
05V7T0-E,,
05TPY0-E,2916,2141
05V7V6-E,,
05V7VD-E,,
05V7VH-E,,
05KPC2-E,,337
07Z8CC-E,319,158
05V7VW-E,,
05V7VY-E,,
05V7W1-E,,
05V7W4-E,,
05V7WZ-E,,
05V7XG-E,,
05V7XK-E,,
05V7XP-E,,
05V7Y6-E,,
05V7Y7-E,,
05V7YL-E,,
05V7YV-E,,
05V7YZ-E,,
05V7Z0-E,,
05KBVS-E,17077,14929
05TZYM-E,163,
05P6X6-E,,6
05KP86-E,,1544
05Q76D-E,681,
05V73M-E,90,162
05TYY6-E,,
05TXYZ-E,216,
05V9XT-E,7400,97
05V9HD-E,1900,26
05V808-E,,
05V80H-E,,
05VB4R-E,12243,
05V80P-E,,
05V819-E,,
0D644J-E,,774
05V82J-E,,
05V830-E,,
05V84K-E,,
05V87W-E,,
05V8BF-E,,
05V8DB-E,417,
05R27K-E,,29
05V8HB-E,,
05V8LW-E,,
05V8RN-E,,
05V954-E,788,11
05V95G-E,,
05V9DB-E,,
05V9JN-E,,
05V9JP-E,,
05V9QT-E,,
05V9SQ-E,1086,
05V9V2-E,,
05V9W5-E,1771,
05V9Z8-E,,
05VB6X-E,472,1
05VB77-E,,
05QHGG-E,,4
05VB7D-E,,
05VB9W-E,106,
05VBB4-E,,
05VBBY-E,76,
05VBCJ-E,,
05VBD1-E,14,
05VBDW-E,,
05VBGM-E,,
05VBHR-E,,
05VBJD-E,2461,15
05VBM6-E,,
05VBMM-E,,
05VBW2-E,,
05VBYQ-E,,
05VBYY-E,,
05VC0W-E,,
05VC1F-E,,2
05VC48-E,,
05VC4B-E,,
05VC4D-E,,
05VCBL-E,,1190
05VCD3-E,115,
05VCHD-E,,
05VCJP-E,,
05VCT6-E,,
05VCTS-E,,
05VCTV-E,,
05VCXV-E,,
05VD18-E,,
05VD86-E,,
05VD8H-E,,
05VD93-E,,
05V81Q-E,,8036
05VDCJ-E,,
05VDG8-E,,
05VDKW-E,,
05VDNW-E,,8
05VDQP-E,,
05VDV1-E,14,
05VDVQ-E,1083,
05VDXL-E,,
05VF05-E,,
05VF1L-E,,
05VF5C-E,,
05VF5N-E,,
05VF6H-E,,
05VF9W-E,,
05VC8W-E,6892,244
05VFJW-E,,
05VFKM-E,,179
05VFKV-E,3062,126
05VFN7-E,,
05VFPW-E,,
05VFQ9-E,,
05VFSX-E,,
05VFVY-E,,
05VFYX-E,,
05VG1T-E,,
05VG7R-E,,
05VG9R-E,600,11
0D6568-E,19354,
05VGBL-E,451,
05VGD6-E,,
05VGDX-E,10,
05VGJK-E,,
05VD6R-E,,
0D65V9-E,,11
0D5X2B-E,,18
0D6BWB-E,,
05RN7X-E,,3
0D6C6T-E,,3
0D6F62-E,1676,590
0D60Y0-E,3204,947
05VHD4-E,3359,
05VGKV-E,543,
05VGMM-E,,
05VGP7-E,5,
05VGQQ-E,,
002JHW-E,56889,10346
05VGSF-E,,
05VGWP-E,,
05SFDS-E,,60
05VGYB-E,101,
05VH5P-E,,
05VH70-E,,
05VH87-E,,
05VH8N-E,,5
05VH97-E,,
05VHLL-E,206,
05VHN7-E,66,
05VHPJ-E,,
05VHRF-E,,
05VHSJ-E,,
05VGW6-E,4250,36
05VHY3-E,,
05VHY9-E,,
05VJ0J-E,154,
05VJ9D-E,,
05VJBY-E,,
05VJCQ-E,,
05VJD2-E,1260,213
05VJJH-E,,
05VJLV-E,,
05VJXH-E,,
05VJZY-E,772,
05VK27-E,,
05VKD2-E,,
002LK1-E,4792,1423
05VKF0-E,,
0049Q0-E,1997,5
05VKHX-E,,
05VKJ5-E,,
05VKLS-E,,
05VKRN-E,,
05VKY6-E,,
05VHX5-E,4385,
05VL47-E,,
05VL4G-E,,
05VL93-E,,14
05VLH2-E,432,
05VLL9-E,,
05VM7T-E,,
05VK0L-E,4230,1059
05VXGJ-E,,76
05VMBC-E,,
05VXTV-E,2577,
05SC7T-E,609,287
05VMSH-E,,
05VNXR-E,,
05VPJQ-E,,
05VPP2-E,41,
05VPPQ-E,,
05VPSJ-E,,
05VQG4-E,,
05VR3X-E,,
05VR7Q-E,,
05VRL3-E,,
05VL0W-E,118,
05VRSP-E,,49
05VSV0-E,,
05SB6K-E,979,616
05VSW7-E,,
05VSWX-E,,
05VPV4-E,3069,239
05VT1C-E,,
05VT1G-E,,
05VT54-E,,
05VTTL-E,,
05VTYL-E,,
05VTZ3-E,,
05VVK1-E,,
05VVQ0-E,,
05VVVL-E,,
05VW12-E,,
05VWCM-E,,
05VLD9-E,,128
05VWF0-E,,0
05VWRG-E,,
05VXGM-E,,
05VXT5-E,,
05SDF3-E,,1
05VXWD-E,,
05VYFY-E,,
05VMK6-E,,186
05VN49-E,,
003G7H-E,81512,34177
05VKX3-E,863,711
05SG74-E,514571,62565
05VJQP-E,12332,
05VR23-E,31,
05VXVB-E,9860,3526
05VMPM-E,298,
05VJMS-E,4753,
05VMW4-E,40000,314
0CVJFW-E,227,107
0D754C-E,11229,610
05G7J4-E,,22
05SJPH-E,,
05SFRR-E,945,505
0CW7GX-E,,475
05SL4M-E,,266
05VKC5-E,,
05VJKZ-E,,
05H9CP-E,,1072
05G9FD-E,6602,5257
05VZKC-E,450,
05VZKK-E,,
05VZL2-E,,
05VZLZ-E,,
05W003-E,,
05W0FS-E,,
05T162-E,,9
05W0VS-E,,
05HNR1-E,15,5
05W18D-E,,
05W1FH-E,,
05W1FM-E,,
05HNRD-E,1168,261
0DCYTT-E,35199,932
05W34S-E,,
05W35X-E,,
05W3G9-E,,
05W3LT-E,,
05HNT0-E,,362
05STK2-E,,11
05W3Z7-E,,
05W41P-E,,
05W420-E,,
05W424-E,15,
05KBWD-E,44469,14034
05SV43-E,,150
05W43P-E,,2
05W442-E,,
05W48V-E,,
05W48W-E,,
05PPCC-E,,547
05SNM3-E,,95
05HNV4-E,665,293
05W4NQ-E,,
05W4T0-E,,
05W4T1-E,,
05W4X0-E,,
05W4XR-E,,0
05W500-E,,75
05W50K-E,,
05W51G-E,,
05W536-E,,
05W36H-E,5490,
05W56N-E,,
05W578-E,,
05W5D5-E,,
05W5D8-E,527,8
05PHT6-E,2388,
05W5KD-E,,
05W5P8-E,,
05W5QL-E,,
05W60G-E,,
05W60T-E,,
05W61D-E,2804,
05W61Y-E,,
05W64D-E,903,132
05W660-E,,
05W67R-E,,
05W6B6-E,,
05HNJX-E,,19
05W6J9-E,1000,
05W6P7-E,,
05W6RG-E,1461,20
05W6S1-E,,
05W6S5-E,228,
05W6TW-E,,2
05W6VP-E,,
05W6XK-E,1000,
05W6Z1-E,25,
05W71W-E,,
05W72T-E,7567,
05W745-E,,
05W79C-E,,
05W7CL-E,141,
05W7CQ-E,,
05W2KR-E,189,135
05W7G0-E,,
05W7HP-E,,
05W7J9-E,,
05W7JC-E,,
05W7NY-E,,
05W7SW-E,,
05W7T7-E,,
05W7VN-E,59,
05W7Z4-E,650,0
0792NR-E,97,27
05W88G-E,,
05W8F1-E,,
05W8K5-E,,
05W8KB-E,,
05W8PV-E,2707,
05W8TY-E,,
05W8Z0-E,,
05W947-E,172,
05W967-E,,
05W981-E,,
05W990-E,,
05W9D2-E,450,
05W72Q-E,129,
05W9CN-E,,1204
05W451-E,25,
0DLDNG-E,,593
05KB6J-E,,664
0DMMKB-E,20154,18975
0DMSKN-E,74649,24097
0DB9DH-E,,43074
05W1K8-E,,
05W9FT-E,69,
05W9GF-E,,
05W9HD-E,28000,1638
05W9HM-E,,3
05W9J8-E,,
05W9JR-E,,3
05W9ML-E,3600,
05W9N2-E,,
05W9NM-E,,87
05W9VV-E,,
05WPG1-E,397,
05WBMR-E,,
086SX0-E,14238,8
05WBRR-E,,
05WBRS-E,,
05WBSP-E,,
05WCBF-E,,
05T76G-E,533,486
05WCT2-E,,
05WD2N-E,,
05WD6P-E,,
05WD9R-E,,
05WDR4-E,,
05WDSD-E,,
05WF27-E,,
05WF4B-E,,
05WF4Z-E,21,
05SC8Y-E,4418,630
05T736-E,,1892
05WFKQ-E,,
0B2ZG0-E,,3
05WFPY-E,,
05WPHX-E,,90
05WFV3-E,,
05TW73-E,,8454
05WG0Z-E,1575,
05WH1W-E,,
05WH24-E,,
07P3TC-E,,24
05WHRJ-E,,
05WHWD-E,4,
05WHXG-E,,
05WJ3W-E,,
0CZN7Y-E,10605,331
05WJBL-E,163,
05WJMG-E,,
05WK0M-E,,
05WK6F-E,,
05WK6X-E,,
05WK9C-E,,
05WKK2-E,,
05WKPV-E,,
05WKPZ-E,,
05WKZX-E,,
05WL6W-E,,
05WLBB-E,,95
05WLKN-E,,
05WLMV-E,700,
05WLRQ-E,,
05WMJY-E,1900,
05WMMD-E,,
05WMQK-E,,
05WMQV-E,,
05WNB6-E,,
05WNC0-E,,
05WNJN-E,,
05WNKK-E,,
05WNVX-E,197,
05WNY7-E,,
05WP0T-E,,
05WP0W-E,,
05WP45-E,,
05WP4J-E,,
05WP5K-E,,
05WJ03-E,2149,
05WP5R-E,,
05WP7Q-E,,
05WP7Y-E,,
05WP8B-E,,
05WP8C-E,,
05WP8S-E,,
05WP9Y-E,,
05WPF9-E,,
05WPFL-E,,
05WPM6-E,,
0GCW47-E,189,151
05WPTZ-E,,
05WPV0-E,,
05WPV8-E,,
05WPYQ-E,,
05WQ0X-E,2559,
05WQ1V-E,,
05WQ27-E,,
05WQ2T-E,93,
05WQ3Z-E,,
05WQ5K-E,,
05WQ66-E,,
05WQ6H-E,,
05WQ8B-E,,
05WQ8H-E,,
05WQ8X-E,,
05WDQ1-E,169,
05WM9Q-E,829,36
05WFZN-E,,
05WDB7-E,104,
0GKKST-E,,
05WP6D-E,50,
0F1W42-E,,893
05WQC2-E,,
05WQG6-E,,
05WQGT-E,,
05WQM4-E,,
05WQKX-E,653,
05WQN1-E,,
05WQQN-E,232,0
05WQQQ-E,,
05WQQR-E,,
05WQQV-E,,
05WQR8-E,8485,
05WQRX-E,,
05WQSG-E,,
05WQTY-E,,
05WQTZ-E,,
05WQXY-E,116,
05WQXZ-E,,
05WR39-E,,
05WR3Q-E,,
05WQMH-E,469,345
05WRBL-E,,
05WRC3-E,,
05WRDP-E,,
05WRGW-E,,
05WRJ9-E,,
05WRJK-E,,
05WRKQ-E,,
05WRPH-E,,
05WRQ4-E,,
05WRQJ-E,927,
05WRTK-E,,
05WRWS-E,,
05WRYJ-E,,
05WRZC-E,,688
05WS4Y-E,,
05WS8Q-E,,
05WSFT-E,,
05WSJ6-E,3000,139
05WSS4-E,,
05WSV0-E,,
05WSVF-E,,
05WT15-E,,
05WT7K-E,354,
05WTCS-E,,
05WTMR-E,,
05WTMV-E,,
05WTN2-E,,
05WR1G-E,,131
05WTYS-E,1000,
05WV1S-E,,
05WV3Y-E,,
05WV4N-E,,326
05WV6K-E,,
05WV87-E,2000,
05WV99-E,,
05WRFR-E,3300,67
05WVBL-E,,
05WVBM-E,,
05WVBR-E,,
05WVGK-E,,
05WVH0-E,,
05WVJM-E,,
05WVK7-E,,
05WVLK-E,,
05WVTC-E,4196,111
05WVVQ-E,,
05WW74-E,,
05WWDG-E,,
05WX0H-E,900,
05WX1Y-E,,
05WRZ9-E,469,
05WY8W-E,,
05WYDH-E,,
05WYGP-E,,
05WYL8-E,,
05WYQK-E,,
05WYW2-E,,89
05X0NK-E,,
05X15Z-E,1173,47
05X1BD-E,,
05X1BT-E,,
05X1CD-E,3300,
05X1CF-E,,
05X1P1-E,,
05X1QN-E,,
05X1RZ-E,,
05X205-E,,
05X262-E,,
05X26R-E,,3382
05X276-E,,
05WSF2-E,1564,
05V7ZY-E,,1492
05WR99-E,,
05WT7B-E,115,
05X0D7-E,,
05WST4-E,1058,
00DTLJ-E,,239
0JYF9H-E,,
05X27N-E,,
05X29Q-E,,
05V9J2-E,,17
05X2K0-E,,
05X2QJ-E,,
05X2RF-E,2578,
05X2SM-E,,
05X2Y1-E,,
0D6J6X-E,128,
05X6RQ-E,1060,
05X34F-E,,
05X34N-E,,
05X360-E,,
05X365-E,,
05X36C-E,,
05X36G-E,,
05X36L-E,,
0D6JYQ-E,,
05X3J0-E,,
05X3LH-E,,
05X3NH-E,,646
05X3PV-E,,
05X3RT-E,,
05X3SY-E,,
05X3XK-E,,
05X3XX-E,204,
05X3XY-E,1383,14
05X3YH-E,,
05X3YX-E,,
05X3Z1-E,,
05X3ZY-E,,
05X43C-E,,
05X447-E,,
05X44F-E,,
05X44Y-E,,
05X454-E,,
05X457-E,,
05X45D-E,,
05X45J-E,,
05X45L-E,,
05X49F-E,,
05X4B3-E,,
05X4GV-E,,
05X4M9-E,,
05X4PZ-E,,
05X4Q5-E,,
05X4XT-E,,
05X4Z5-E,,
05X4Z6-E,,
05X50S-E,,
05X50V-E,1220,
05X512-E,,
05X556-E,,
05X563-E,,44
05X577-E,289,25
05X57D-E,,
05X586-E,,
05X588-E,,
05X59R-E,,
05X59W-E,,
05X5CJ-E,,
05X5HG-E,,
05X2RV-E,18,3
05X5K8-E,,3
05X5MH-E,,
05X5RR-E,,
05X5W8-E,,
05X5WB-E,3733,
05X5WJ-E,,
05X5X4-E,,
05X5X6-E,,
05X5YQ-E,,
05X5YV-E,,
05X5Z8-E,,
05X61G-E,,
05X623-E,,17
05X64C-E,,
05X64F-E,2250,
05X670-E,,
05X6CM-E,12,
05X6DB-E,,
05X6FV-E,,
05X6FW-E,,
05X6GR-E,,54
05X6MQ-E,,
05X6SR-E,,
05X6WT-E,,
05X74Q-E,,
05X7KN-E,,
05X7ZZ-E,,
05X84T-E,,
05X890-E,222,
05X8BX-E,,
05X8L5-E,,
05X8XP-E,,
05X95R-E,,
05X96R-E,809,
05X9VK-E,1600,
05X9YT-E,,
05XB0D-E,,
05XB2D-E,,
05XB95-E,126,
05XCPQ-E,14,
05XCV1-E,,
05ZVSF-E,6015,
05VB2P-E,,11
05VCFP-E,,1572
0D6P29-E,,0
05X5J7-E,,
05X34R-E,9145,31
0D6PLQ-E,,
0D6QLM-E,,81
0D6P2W-E,,2434
05XD9N-E,,1
009C0K-E,1677,1140
05XDJG-E,,
05XDMJ-E,,
05H5VT-E,421,5
05XD16-E,9374,
05XF4F-E,1170,
05XF2P-E,,
05XF2T-E,,
05XF3F-E,,
05G1SL-E,,94
05XF41-E,,
05XF54-E,,
05XF5X-E,,
05XF79-E,,
05XF7M-E,,
05XFPC-E,1182,
05XFQQ-E,,
05XFRM-E,,
05XG85-E,,
05XG8D-E,,
05XG9Y-E,,
05XGB0-E,930,
05XGB1-E,,
05YGJ9-E,,
05YGLX-E,,
05YGM1-E,,
05YGSB-E,1000,49
05YGX8-E,,
05YH9V-E,,
05YH9W-E,,
05YHBG-E,133,
05YHCB-E,,
05YHDF-E,,
05YHGX-E,,2
05YHK0-E,106,
05YHNK-E,,
05YH0R-E,209,
05YHR8-E,,
05J6QK-E,25958,18839
05YHX3-E,,
05YJ0T-E,,
05YJ2Z-E,,
05YJ8G-E,,
05YJLT-E,,
05YJPJ-E,,
05YJS6-E,206,
05YJSZ-E,85000,
05YJW1-E,150,
05YNG9-E,119,
05YJZV-E,,
05YK1Z-E,,
05YK41-E,216,
05YKDG-E,,
05YKNQ-E,,
05YGV3-E,,17
05YL2H-E,,
05YL2X-E,,
05YL42-E,,
05YL4X-E,330,
05YL54-E,,
05YL7K-E,,
05YL8C-E,,
05YLHT-E,,84
05YLL5-E,,
05YLL6-E,,
05YLM0-E,60,
05YLNR-E,,
05YLPG-E,,
05YLQ2-E,250,
05YLYY-E,100,
05YLZ3-E,,
05YM5G-E,,
05YM6Q-E,5700,155
05YM7D-E,,78
05YM9M-E,13141,775
05YM9X-E,,
05YMD3-E,566,10
05YMTD-E,,
05YMXG-E,1,
0092M8-E,188,157
05YNBR-E,185,
05YNCT-E,,
05YNQM-E,,
05YNSM-E,,
05YNTJ-E,,
05YNVG-E,,
05YNWM-E,,
05YNXF-E,,
05YNYQ-E,,
05YP0H-E,,
05YP30-E,,
05YP3D-E,,
05YP8J-E,,
05YPGX-E,600,
05YPK5-E,,
05YPLJ-E,,
05YQ64-E,,
05YQ7P-E,,
05YQBP-E,,
05YQH5-E,,
05YQH7-E,781,83
05YR1H-E,,
05YR62-E,,
05YR9C-E,,
0056DF-E,3837,2677
05VHVJ-E,140232,85921
05YJ8M-E,791,3
05XDHR-E,,
05YGTJ-E,161,
05YH0M-E,,
05J24Y-E,,71
05YGQ0-E,8054,
05VKD5-E,,2
05YGMT-E,147,
05YRND-E,,
05YRQM-E,,
05YRX2-E,41,6
05YS06-E,,
05YS2P-E,,
05YVL4-E,394,
05YSB9-E,,
05YT07-E,,
05YT4J-E,,
05YTTZ-E,800,94
05YTYN-E,,
05Z0PX-E,82500,7817
05YV10-E,,
05YV22-E,,
05YV87-E,,
05YVJG-E,,
05YVJS-E,,
05YVLL-E,,
05Z0PV-E,155,
05YVQ5-E,,
05YVT5-E,,
05YVVX-E,50,
05YVYD-E,,
05YW1X-E,,
05YW36-E,,
05YW46-E,,
05K7SL-E,,1321
05YWC0-E,,
05YWHK-E,,
05YWMN-E,,
05YWNP-E,,
05YWS1-E,,8
05YWS8-E,,
05YWS9-E,,
05YWW5-E,,
05YWWK-E,,
05YWWX-E,,
05YX4J-E,,
05YX6Y-E,,
05YXD5-E,225,
05YXKJ-E,,
05VZ3N-E,20781,
05YXMJ-E,,
05Z21B-E,1430,
05YXNB-E,,
05YXPS-E,,
05YXTC-E,,
05YXTD-E,,
05YXVB-E,,
05YXVQ-E,,
05YY11-E,,
05YY4T-E,,
05YY4Y-E,,5
05YY5F-E,,
05YY86-E,,
05YYFQ-E,,
05YYH1-E,,
05YYKQ-E,730,
05YYLD-E,,
05YYLY-E,,
05YYV0-E,,
05YZ3P-E,,
05YZ99-E,,
05J6PJ-E,20690,1891
05YZC5-E,,
05YZJ4-E,,
05YZNM-E,,
05YZQR-E,,
05YZSZ-E,,
05YZTN-E,1500,0
05Z0JM-E,,
05Z0JX-E,,
05Z0N1-E,,
05Z0VC-E,,
05Z124-E,,
05Z14G-E,2,
05Z19J-E,,
05Z19W-E,,
05Z1S1-E,,
05Z1ZF-E,,
05Z26P-E,,474
05Z37Y-E,,
05KWNY-E,700,267
05Z3BP-E,,
05Z3F2-E,,
05Z3GW-E,,
05Z3KY-E,,
05Z3M0-E,,
05Z3MG-E,,
05Z3N2-E,,
05Z3N5-E,,
05Z3NJ-E,,
05Z3QQ-E,,
05Z3RN-E,,3
05Z3WT-E,,
05Z3XL-E,,
05Z43Y-E,,
05Z447-E,,
05Z47Q-E,,
05Z480-E,,
05Z48F-E,,
05Z49G-E,,
05Z4B4-E,,
05Z4Z5-E,,
05Z51R-E,75,1
05Z53P-E,,
05Z54X-E,,
05Z57G-E,,
05Z57Q-E,,
05Z655-E,800,1
05Z6FJ-E,,
05Z6M9-E,,576
05Z6PB-E,,
05Z6R2-E,,
00B0V7-E,404,136
05MPCQ-E,564,
05YTGT-E,342,292
05KMZ1-E,1019,922
05VRQZ-E,,6
00BJ6W-E,1201,924
05VXVK-E,,3
05YW84-E,,681
05Z6RQ-E,,11
05Z6WC-E,,
05Z71N-E,,
05Z73Y-E,,
05Z79G-E,,
05Z7KX-E,,
05Z7MF-E,,
05Z7P8-E,775,
05Z7QV-E,41,
05Z7TZ-E,,
05Z7XC-E,,
05Z7Z5-E,,
05Z80R-E,,
05ZFS6-E,26,
05Z84R-E,,
05Z860-E,,
05Z877-E,440,
05Z88Z-E,,
05Z8FN-E,,
05Z8JD-E,,
05Z8KH-E,,
05Z8PM-E,,23
05Z8PT-E,,
05Z8RB-E,1249,30
05Z8T9-E,,
05Z8X0-E,,
05Z92S-E,,
05Z95Y-E,,
05Z9F9-E,,
05ZBYB-E,658,584
05Z9JD-E,,
05Z9KR-E,,
05Z9L1-E,,
05Z9L9-E,,
05Z9M0-E,,
05W71H-E,2153,848
05Z9N4-E,,
05Z9TJ-E,,
05Z9W7-E,,2891
05ZB07-E,,
05ZB13-E,,
05ZB3B-E,,
05ZB3L-E,,
05ZB47-E,,
05ZB4Y-E,,
05ZB8F-E,,
05VY8X-E,,124
05ZBJS-E,,
05ZBK8-E,,
05ZBRC-E,,
05KVKH-E,,1152
05ZFQ0-E,,
05ZBWW-E,1000,85
05ZBWX-E,,
05ZBXW-E,,
05ZC21-E,,
05ZC6C-E,30500,1582
05ZCDN-E,,40
05ZCFY-E,439,70
05ZCLW-E,,
05ZCLZ-E,,
05ZCNY-E,,
05ZCP4-E,,
05ZCTV-E,,310
05ZCXQ-E,9000,6
05ZCYB-E,,9
05ZD43-E,,
05ZD65-E,,
05ZDB2-E,,
05ZDBK-E,,
05ZDBP-E,,
05ZDBQ-E,,
05ZDC9-E,,
05W87X-E,,73
05ZDH0-E,,7
05Z8NZ-E,164,
05ZDJG-E,,
05ZDKD-E,,
05ZDLD-E,,
05ZDMX-E,498,
05ZDP4-E,,
05ZDPB-E,144,
05ZDR5-E,,
05ZDRX-E,,
05ZDYB-E,,
05ZF19-E,,
05ZF3Z-E,,
05ZF7W-E,,
05ZFHK-E,,
05ZFJ6-E,,
05ZFJK-E,,
05ZFL5-E,,
05ZFM4-E,145,
05ZFN7-E,,
05ZFNS-E,,
05ZFP1-E,665,
05ZFR0-E,,
05ZFYF-E,,
05ZFZ1-E,,
05ZG2M-E,,
05ZG40-E,,
05ZGC3-E,,
05ZGHZ-E,,
05ZGL3-E,,
05ZGQ4-E,,
05W6SG-E,23427,722
05ZFMP-E,714,86
05Z7R8-E,767,
0HQXV8-E,48,
05W9WP-E,9535,572
05Z5ST-E,,2383
05W87T-E,,233
05ZDJH-E,108,
05Z7B3-E,,63
05Z8MP-E,,162
05ZGT2-E,,
05ZGYW-E,,
05ZH3D-E,,
05ZHSN-E,650,
05ZH5G-E,,
05ZH6Z-E,,
05ZH82-E,,
05JBJD-E,32323,2270
05ZH9L-E,,
05WHQW-E,,495
05WFHQ-E,576,527
05ZHVP-E,,
05ZHW0-E,,
05ZJ0C-E,,5
05ZJ1Z-E,,
05ZJ3F-E,,
05ZJ3R-E,,
05ZJ7L-E,115,
05ZJDH-E,,
05ZL5H-E,700,
05ZJTM-E,,
05ZJYX-E,56,
05ZK40-E,,
05ZK41-E,,
05ZK56-E,,
0D6VTN-E,901,0
05ZK97-E,48,
05ZKHG-E,,
05ZKHH-E,,
05ZKJJ-E,,
05ZKMQ-E,,
05ZKPB-E,,
0D6XN9-E,,
05ZKYY-E,,
05ZKZ3-E,,
05ZL2G-E,,
05ZL38-E,,
05ZL7V-E,400,
05ZLDM-E,172,
05ZLFZ-E,,
05ZLG0-E,,
05ZLG3-E,3091,
05ZLQM-E,,
05ZLT6-E,,
05WPSP-E,,5528
05ZLYF-E,250,57
05ZM12-E,,
05ZM1G-E,1587,4
05ZM1Q-E,,
0D6ST5-E,7735,4635
05ZMCJ-E,,
05ZMGG-E,,
05ZMHB-E,239,
05ZMNM-E,,
