"factset_entity_id","equity_aum"
"09S988-E ",514
"0G792V-E ",29
"070WW3-E ",1347
"0611J3-E ",45
"0612YR-E ",622
"0FTYF9-E ",35
"0708M8-E ",21
"05M06V-E ",0
"05JPJF-E ",112
"05G9KW-E ",10
"05JRYW-E ",227
"05KVHP-E ",0
"08295B-E ",107
"0822SG-E ",96
"09J6ZY-E ",183
"09JGY7-E ",15
"06T59K-E ",7
"09HVH5-E ",0
"06RXGW-E ",7
"0KKZJ2-E ",5
"0DKM9K-E ",21
"0GLMN9-E ",197
"0GLQLY-E ",242
"0FFGYW-E ",2
"0HLG60-E ",115
"0CLN65-E ",86
"05FWHJ-E ",119
"05FWG7-E ",31357
"0G6L2Y-E ",1
"0FNF84-E ",0
"0FB3YK-E ",6496
"0FB37F-E ",6
"06PX94-E ",95
"05FWHS-E ",2975
"05FWK0-E ",1005
"05FWHG-E ",3240
"05VB79-E ",212
"05RLC5-E ",332
"06V6H5-E ",81
"074B6P-E ",14
"079RR1-E ",2
"079PT3-E ",0
"07FRG2-E ",0
"07FSXD-E ",0
"07FQ7D-E ",1
"09H9GZ-E ",4
"09H1C5-E ",15
"09LH1B-E ",35
"09SPCS-E ",12
"074W0P-E ",116
"07NGZB-E ",15
"07N35W-E ",13
"07NCT7-E ",391
"08B4GV-E ",46
"00B0BQ-E ",2
"0BY0L6-E ",1
"0C2JMY-E ",216
"0D44TK-E ",32
"0C79B0-E ",508
"0D6XNS-E ",1908
"0D76Z5-E ",26
"06DVZG-E ",244
"06DHLL-E ",48
"0CTG0Q-E ",7
"05WM9Q-E ",36
"0CVJFW-E ",92
"0CVH3K-E ",1480
"0B474J-E ",14
"07X7Z2-E ",46
"06RDKQ-E ",14
"0BN1DX-E ",1
"09YLKZ-E ",11508
"0J8GKZ-E ",4130
"0C3D5D-E ",50
"0DZBPW-E ",10
"0CT27T-E ",256
"002J5V-E ",4665
"002J1N-E ",23443
"002J6Q-E ",1164
"002RWC-E ",28
"002SX3-E ",23
"002SXB-E ",144
"0JJVD2-E ",25
"0G3LD6-E ",7
"09P47G-E ",12
"09P4CT-E ",141
"08CKPQ-E ",191
"0BXRH6-E ",192
"09ZB07-E ",314
"0FQ99F-E ",2
"07F4SC-E ",1
"07FBKM-E ",2021
"0C9CBK-E ",3
"0C9BF7-E ",371
"0F13T6-E ",27
"05WK00-E ",4
"05X54T-E ",2
"060LR7-E ",25
"061VHS-E ",18
"064K3V-E ",743
"063876-E ",30
"0FM3M5-E ",10
"0HCPQX-E ",13
"0D6C6T-E ",3
"0G94Y4-E ",2
"0D7D9P-E ",87
"0DC7V7-E ",209
"0DKJ9V-E ",4
"0CLSTZ-E ",1
"0CM382-E ",1
"0CBKM7-E ",1
"0BSYCS-E ",26
"076S7Y-E ",11
"07WV52-E ",3
"09RJQS-E ",1
"09RWSW-E ",4
"0GLWNY-E ",15
"0FSJB5-E ",115
"0BGJS9-E ",120
"06Y24Q-E ",0
"0627DS-E ",0
"06132L-E ",197
"06NXZK-E ",501
"06Q4J1-E ",352
"0JL6TP-E ",9
"05L29L-E ",283
"05JRTV-E ",308
"05GFQB-E ",21
"0KMSPB-E ",219
"0828DW-E ",1
"082DP1-E ",2
"09HRYC-E ",463
"0883ZW-E ",8
"09J2VD-E ",35
"002JJ7-E ",2396
"002BFN-E ",278
"09QHVP-E ",1
"06RNJW-E ",3454
"0DKM72-E ",12540
"0DL94W-E ",874
"0HLGT3-E ",7424
"0HM6FS-E ",238
"05FWFG-E ",4581
"0CFJJ3-E ",119
"0G6FXF-E ",12
"0FNGPG-E ",511
"0DJNQ2-E ",195
"0JRQYT-E ",7
"06SMSX-E ",70
"0CVLH1-E ",0
"05LSZM-E ",0
"05H7VP-E ",749
"0D77F5-E ",22
"05VBJD-E ",17
"05NB1L-E ",176
"06V997-E ",122
"0746K8-E ",5
"0BZ18S-E ",10
"07GQV6-E ",76
"07FYD2-E ",165
"08FL1V-E ",995
"07R1LC-E ",158
"074W5J-E ",1
"09N70X-E ",12
"088Z1K-E ",71
"07N5XN-E ",12
"07N39J-E ",271
"089TX3-E ",137
"089DR2-E ",0
"08B3V0-E ",44
"0BGDHC-E ",6
"0B6TMW-E ",1056
"0BCNKR-E ",1
"0C2FTS-E ",146
"0774D7-E ",146
"0C79D0-E ",89
"0CXN29-E ",422
"0DC1WC-E ",563
"06DTFG-E ",19
"06DWQF-E ",89
"0F9QYT-E ",43
"0F0KJT-E ",0
"0CTBXJ-E ",0
"06PXYG-E ",654
"05WH2R-E ",2571
"077GBR-E ",14
"0B4476-E ",6616
"0FZDHX-E ",592
"09ZZQC-E ",194
"07X6XC-E ",145
"06RGZG-E ",145
"0KV8YW-E ",742
"09YQL5-E ",156
"0H1SJS-E ",211
"0D40V3-E ",15
"0CSZ9C-E ",133
"0DZL2G-E ",109
"0DZJBJ-E ",870
"002J4B-E ",13396
"002J62-E ",19395
"002J2L-E ",184
"002J2F-E ",136
"002J6M-E ",28570
"002J22-E ",5956
"0G3LT1-E ",4
"089DR7-E ",94648
"09PGD1-E ",21
"06R93C-E ",125
"08CKGW-E ",1
"0BX9KS-E ",33
"09HP2Z-E ",27
"0BNBY1-E ",72
"07FD4M-E ",15
"07FDHQ-E ",137
"0C9F17-E ",34
"0C39DH-E ",96
"0C38YL-E ",182
"0C9FMP-E ",119
"0BDTX4-E ",57
"05G31Z-E ",52513
"05M4MW-E ",1
"060D37-E ",42
"061BFK-E ",19
"00C3Z4-E ",7
"0G7J3F-E ",204
"0G6ZDW-E ",63
"0HCPQW-E ",57
"07MQCJ-E ",390
"0DKCHW-E ",0
"0FKKT3-E ",26
"0DL426-E ",97
"081W06-E ",188
"0BVJFK-E ",3475
"0CVJ78-E ",339
"0C98FN-E ",717
"07N668-E ",461
"09RQPM-E ",8178
"09RWL0-E ",340
"0FM5MX-E ",19488
"0FSFL8-E ",19
"0627QJ-E ",15
"061232-E ",12
"0626P6-E ",28
"060ZTP-E ",406
"0FV0V4-E ",34
"06Q43R-E ",0
"05TZMN-E ",217
"07070P-E ",1
"05F1DZ-E ",11752
"05GVRS-E ",75
"05JN75-E ",601
"09J0N7-E ",31
"09JB70-E ",70
"07130R-E ",391
"06RKVR-E ",7
"0KKCDL-E ",198
"0GRRQZ-E ",86
"0FFJV6-E ",1509
"0HLG2G-E ",389
"05FWDW-E ",0
"05FWFM-E ",2652
"05FWB8-E ",395
"0CFRVD-E ",287
"0G6DSC-E ",0
"0FNFLZ-E ",4
"0DJLQ1-E ",295
"0H8RY2-E ",87
"0H313L-E ",15
"0DYND6-E ",485
"0CXCQ2-E ",143
"003RLJ-E ",245
"002HJF-E ",1994
"0CQ7CR-E ",56
"0GFDD7-E ",507
"003K1D-E ",28
"05HSZF-E ",504
"06069X-E ",9469
"002PJ9-E ",1697
"0HHV5Y-E ",426
"064C5W-E ",182
"073Q04-E ",345
"002SRC-E ",111
"05FFH1-E ",1878
"05HTZM-E ",0
"0HHG23-E ",2
"05TDZL-E ",618
"05JX06-E ",39
"05MVLY-E ",48
"05FY89-E ",210
"05FY8T-E ",14
"05FY7V-E ",276
"05NCHY-E ",303
"05FY87-E ",1300
"06L32Q-E ",635
"05NP25-E ",46
"0BTH8V-E ",1117
"0BTK19-E ",27
"00B2JQ-E ",229
"05FY83-E ",131
"05FYGG-E ",87
"00B25F-E ",18919
"05FY80-E ",0
"060PD1-E ",150
"009ZZ6-E ",0
"05FY7Z-E ",968
"009ZY2-E ",1844
"009ZPJ-E ",341
"009ZHP-E ",265
"00B0V7-E ",138
"06FXLM-E ",129
"05YHNL-E ",354
"09RTYL-E ",110
"05PY4W-E ",1596
"003R6M-E ",10
"05VFK1-E ",1031
"06TMNK-E ",7132
"060P4P-E ",52
"05FY8V-E ",7
"002LLT-E ",706
"009ZJB-E ",53
"05FY8L-E ",1572
"06H10T-E ",2430
"069ZFJ-E ",910
"07NMMQ-E ",86822
"009ZRC-E ",308
"05LVNC-E ",904
"0BTH0V-E ",1494
"009ZZC-E ",0
"06LK5T-E ",43
"00B002-E ",623
"009ZYB-E ",409
"009ZVL-E ",4679
"05VCVM-E ",5382
"00B016-E ",2284
"00B20T-E ",209
"009ZQZ-E ",9
"00B01D-E ",789
"00B01H-E ",383
"00B025-E ",1970
"00B042-E ",161
"009ZY1-E ",105
"00B0TT-E ",989
"00B182-E ",1284
"00B0MR-E ",1155
"00B1QY-E ",335
"0FZ0VL-E ",50
"0CRMMY-E ",406
"0JQFJC-E ",141
"0D3W7P-E ",2490
"08B52Q-E ",440
"06LZRK-E ",1897
"00FRPW-E ",5
"0KKWBL-E ",93
"0C3LJK-E ",130
"05HNL1-E ",8023
"0HDZMP-E ",630
"0H2YFW-E ",343
"0080F6-E ",121
"00BPQ7-E ",646
"0H1CZ3-E ",176
"05G2J8-E ",17400
"0FC9GF-E ",8
"0090BN-E ",192
"0C35R3-E ",337
"05SG0L-E ",5427
"0DV7GN-E ",148
"05TN5C-E ",2244
"06LQF0-E ",1282
"00907S-E ",767
"08CJHD-E ",22800
"0FKZB4-E ",292
"0BXF85-E ",3011
"008ZWC-E ",151
"05WSYW-E ",2694
"05XF2G-E ",22788
"004FHD-E ",1
"05LV86-E ",246
"0GLJFT-E ",111
"003S0G-E ",2
"07FDBB-E ",691
"002LPV-E ",898
"002J2V-E ",861
"0DX2JJ-E ",292
"0C96NK-E ",1043
"003JLJ-E ",90
"05KZSB-E ",3
"05LMXJ-E ",4944
"05KZN7-E ",20420
"05L07D-E ",6468
"05L4KX-E ",0
"05NRRD-E ",176
"05L23X-E ",548
"05KYR6-E ",1388
"05L0NV-E ",139
"05NQW8-E ",116
"05KWNY-E ",283
"05L09W-E ",169
"05L08J-E ",2045
"05KZRG-E ",342
"05L3HN-E ",310
"05L1JM-E ",20
"05L2P4-E ",127
"05LM8Y-E ",2963
"05L030-E ",0
"05L0T5-E ",28
"05L3G8-E ",1673
"05L1TX-E ",7
"05LMVL-E ",0
"05XF17-E ",62
"0H5V27-E ",14
"0H5BPP-E ",0
"0H5MS1-E ",154
"0FYYQ5-E ",6
"0FZ43F-E ",21
"0FYXQ8-E ",0
"0H4XQS-E ",21
"0GLG6J-E ",0
"05NVJ7-E ",1716
"063SBS-E ",211
"05HMGN-E ",1
"05GG1C-E ",25
"05GR2P-E ",856
"0GL982-E ",192
"0GL752-E ",0
"0GL0KJ-E ",708
"0GLJ6R-E ",709
"0CX5JH-E ",60
"05JJ8C-E ",22
"063PTT-E ",7
"063R5Z-E ",537
"065PXL-E ",594
"063MST-E ",2
"063LNF-E ",3752
"063GPC-E ",212
"063GGX-E ",40
"063G3X-E ",4
"063M31-E ",39
"063FYW-E ",1475
"063R43-E ",946
"063H2H-E ",6
"0GJZ5G-E ",112
"063P4F-E ",154
"063H44-E ",241
"063KFP-E ",179
"063HPS-E ",580
"063J38-E ",1449
"05L11J-E ",37
"05J92G-E ",1202
"05JK55-E ",148
"05JJP9-E ",149
"05J97C-E ",200
"05JJBM-E ",14258
"05JK0Z-E ",28
"0CX0LK-E ",33
"05JGDB-E ",669
"05JBJD-E ",2294
"05J9ST-E ",2
"05J8HL-E ",24
"05J95Q-E ",284
"05J8H4-E ",654
"05J8GQ-E ",2539
"05J8VY-E ",94
"05J8FY-E ",813
"05JJ4W-E ",230
"05J8DZ-E ",924
"05HMN2-E ",349
"05HMH7-E ",392
"05HMSP-E ",153
"05HM64-E ",370
"05JDYF-E ",5
"05HMWX-E ",589
"05HMGS-E ",225
"05HM7D-E ",4606
"05HM7L-E ",419
"05HM84-E ",923
"05HMTP-E ",3565
"05J88Y-E ",166
"05HMYF-E ",15217
"05HN15-E ",26
"05HM8Y-E ",3353
"05HSHM-E ",339
"05J871-E ",425768
"05J87Y-E ",2210
"05HT3W-E ",1392
"07XW53-E ",146
"0GH4JF-E ",73
"0K96S6-E ",0
"09RGFL-E ",0
"05KN20-E ",5
"0DCFB4-E ",24
"0K9HC6-E ",0
"0K9W5B-E ",3
"0K9WTW-E ",5
"0G6SGC-E ",703
"0G6JPN-E ",113
"05TGK5-E ",116
"05V9J2-E ",142
"06V8NG-E ",16
"074660-E ",21
"079LVS-E ",4407
"07FQ6W-E ",131
"0GQ97R-E ",36
"09GV52-E ",0
"08FTW7-E ",17
"09KRL8-E ",7
"083P7K-E ",17
"06ZXMQ-E ",13
"088Z92-E ",12
"07NGH6-E ",50
"0GLWK7-E ",181
"08B245-E ",63
"0BXH9H-E ",17
"00B6JC-E ",0
"0BGDWM-E ",34
"0B6LG4-E ",4
"0BCTNT-E ",4150
"0BF4JV-E ",59
"076RL2-E ",548
"07700K-E ",278
"0C6TC0-E ",15
"0C6WHQ-E ",86
"0CLDSL-E ",25
"0CLQ1T-E ",66
"0D6YGS-E ",22
"0D72K5-E ",5429
"0D7FVR-E ",1667
"0H6MTG-E ",173
"06DK8P-E ",18
"05NGGP-E ",122
"05JLK4-E ",79
"0CV2GP-E ",307
"0B4215-E ",1
"07X3LP-E ",133
"0DK237-E ",21
"0B8JKY-E ",1
"09YCR9-E ",83
"0D4516-E ",91
"0D4G1K-E ",278
"0DWB1Z-E ",608
"0CTQYV-E ",730
"0GFDBH-E ",119
"002J1R-E ",2361
"002J2C-E ",538
"002J3B-E ",1645
"002PKH-E ",6427
"002RL5-E ",289
"003RM8-E ",129
"0JJMMH-E ",202
"08B95B-E ",7
"08CGFN-E ",7
"08D0QN-E ",2
"06R90H-E ",1269
"07GQZG-E ",168
"0BKYQB-E ",166
"07F4Q8-E ",1944
"0FQY4G-E ",12
"0C9H6Y-E ",127
"0C9HTK-E ",88
"0C39CW-E ",0
"0BCYM4-E ",353
"0JRF8J-E ",0
"0F0W46-E ",57
"0F0QKL-E ",32
"05YV0W-E ",2898
"05HFPX-E ",2
"05M5TD-E ",219
"06121L-E ",101
"06177X-E ",115
"064DQ9-E ",40
"0GLG4K-E ",898
"0GL0KY-E ",65
"0GL5F1-E ",2847
"0GL8XW-E ",54
"0FKG89-E ",149
"0G6PKL-E ",120
"0G6ZRM-E ",254
"0CQJ1W-E ",267
"07MQDZ-E ",35
"0K90F8-E ",230
"0DKC5W-E ",0
"0CV4BY-E ",82
"06SHF5-E ",10224
"06SNVD-E ",198
"0HN7NC-E ",5260
"0G3HSX-E ",1177
"070T1V-E ",0
"0627J6-E ",77
"06114M-E ",129
"0FTWT7-E ",4
"06P053-E ",872
"070BLM-E ",1
"06MYZC-E ",2320
"001MCT-E ",7853
"05J95L-E ",315
"081W7M-E ",35
"0824XT-E ",148
"09JFGK-E ",11
"09HSR9-E ",9
"09HWRT-E ",480
"06RPNN-E ",1747
"0KKZMV-E ",30
"0DL6N9-E ",120
"0F188Q-E ",1
"0FRGLS-E ",5
"0FSR5G-E ",24
"0GRW7B-E ",1
"0GLMP9-E ",1088
"0HLGFZ-E ",93
"05FWJK-E ",207
"05HS60-E ",5
"05FW9J-E ",4
"05FWHC-E ",12
"05FWJH-E ",480
"0CFHJY-E ",5
"0FNJ9P-E ",0
"0DJT52-E ",99
"07FMR9-E ",0
"076WJ1-E ",37
"07FB3H-E ",22
"094VRV-E ",522
"074BHR-E ",37
"079M72-E ",13
"079NMP-E ",82
"07FZB8-E ",9
"09GVB2-E ",1
"09H4BW-E ",6
"078T4Q-E ",25
"074N5C-E ",1641
"088FKL-E ",48
"07FF8R-E ",25
"07FJH4-E ",122
"089K38-E ",165
"06L2LN-E ",2
"0BGJXJ-E ",7
"0BGC5C-E ",67
"0BD4SB-E ",2687
"0C2F4Z-E ",196
"0C2G4T-E ",101
"0770D5-E ",726
"0CLGVD-E ",26
"0CLKY0-E ",145
"0D70MK-E ",0
"06DJ07-E ",4
"06DK6F-E ",21
"0F11S5-E ",38
"0F0W0Z-E ",137
"05N8B0-E ",475
"06NQWV-E ",1914
"05Q0PC-E ",8
"0D6QNF-E ",33
"0CV4DJ-E ",108
"0CVMMB-E ",178
"0FZ3D5-E ",11
"082L3X-E ",1
"0KHQZ2-E ",99
"07VYZL-E ",36
"0DK5VZ-E ",855
"0DK09Z-E ",162
"09YSCX-E ",13
"0CFTSW-E ",35
"0CTH1D-E ",43
"0B2ML5-E ",151
"0DW8FZ-E ",8
"08BBCL-E ",213
"082L05-E ",2
"0B5XFF-E ",419
"06RBNZ-E ",0
"0BXQ89-E ",108
"0BKTNQ-E ",165
"0BN151-E ",21
"0FM58S-E ",237
"07YY1R-E ",4116
"0C9HLJ-E ",305
"0C367F-E ",112
"0C368V-E ",230
"0C3HH8-E ",191
"0C99H3-E ",141
"05YLXD-E ",14813
"05MPXM-E ",1
"061VNZ-E ",12
"05GVC2-E ",327
"05WW0Z-E ",472
"06177D-E ",196
"0FKF65-E ",1809
"0G7J03-E ",686
"0G744W-E ",17
"074Z4D-E ",1
"0G9529-E ",23
"0D7HP6-E ",205
"0KBJ1L-E ",74
"0C6WZ3-E ",136
"0CBL1Q-E ",2
"0CV74G-E ",22
"0CDJTY-E ",233
"06SL9Y-E ",20
"0HN10P-E ",0
"09RMJ4-E ",183
"0711BD-E ",92
"0626D2-E ",164
"06127Z-E ",149
"0626G3-E ",46
"05T16Z-E ",0
"06MV32-E ",70788
"05QBT3-E ",185464
"05J85M-E ",548
"05FP7K-E ",4670
"081WDJ-E ",357
"0828MP-E ",4
"0828GY-E ",5
"088987-E ",51
"09HWVL-E ",641
"08841D-E ",5
"06RVCJ-E ",12
"0KKMPM-E ",4300
"0F1BVH-E ",28
"0DKDTH-E ",131
"0FQZCH-E ",332
"0FFWQ0-E ",7
"0GLX8C-E ",15
"0GF9GJ-E ",75
"05HS5N-E ",14
"05FWG8-E ",3912
"05FWFC-E ",45
"0CV14D-E ",76
"0G6KVH-E ",0
"0FZVY0-E ",15
"06X5S0-E ",0
"079LQR-E ",4
"07NHV8-E ",0
"08333P-E ",0
"082CT2-E ",0
"0B3WVB-E ",6
"05N9SV-E ",0
"066283-E ",220
"065QY1-E ",337
"06FBTF-E ",65
"0HT2TW-E ",0
"06LRSC-E ",8
"0749Y2-E ",6764
"06V9GG-E ",2
"06MKPF-E ",6
"079G80-E ",2403
"07FGLT-E ",2
"07FPXN-E ",5
"09H1C9-E ",9
"09N9PQ-E ",53
"06ZWRZ-E ",21
"088JW4-E ",3
"07N3Q9-E ",102
"08B1W5-E ",0
"0897WP-E ",667
"0BLVKT-E ",0
"06L3SY-E ",57
"0BGPS9-E ",159
"084D1Z-E ",0
"0BCNBH-E ",20792
"0BCZJ8-E ",0
"0C2FXK-E ",290
"0D49NY-E ",256
"076TLM-E ",98
"076ZYB-E ",7
"0CLGP5-E ",23
"0D6YV4-E ",124
"0023GR-E ",1137
"0020GL-E ",25060
"0020QN-E ",1370
"06DN37-E ",136
"06DK4J-E ",161
"06MYFH-E ",244
"0F9P50-E ",4
"05KRKB-E ",1360
"05KQR4-E ",9
"05KQBK-E ",294
"05G53H-E ",25086
"05KQ8P-E ",370
"06TVYZ-E ",24
"06YFX5-E ",582
"06PXW2-E ",42
"05L1ZQ-E ",4365
"05WCPQ-E ",73
"0D6ST5-E ",4521
"0FZ48H-E ",35
"06QZ43-E ",753
"06X138-E ",47
"08331P-E ",325
"07W5XR-E ",34
"07WHGF-E ",10867
"0DK4C2-E ",113
"0CDRZS-E ",114
"0BNB9X-E ",14
"0BN07S-E ",695
"0CTJGJ-E ",64
"0CSSLN-E ",315
"0DZRST-E ",13
"0HMK83-E ",4
"0G3X74-E ",31
"0G3HXZ-E ",34
"09NW0P-E ",11
"08CPYL-E ",0
"0B5L0Z-E ",756
"0BPF4Z-E ",72
"0BNXX3-E ",19
"07F728-E ",109
"07FDMF-E ",3
"07Z9M9-E ",0
"0C9GLT-E ",300
"0C3984-E ",159
"0C9FDC-E ",175
"0C9F9F-E ",348
"0JQ2BV-E ",141
"0F0PH0-E ",733
"061G03-E ",0
"05NSJY-E ",7
"0646S9-E ",58
"05WS5X-E ",1
"05ZY6V-E ",85
"0G1152-E ",23
"05YKV1-E ",360
"060Y60-E ",12
"05YGV3-E ",23
"0HCN1T-E ",508
"0755B2-E ",22
"05HD3M-E ",2275
"009Z41-E ",1313
"05HDMF-E ",3208
"009YY7-E ",689
"009Y5G-E ",11700
"009ZC0-E ",2288
"05HDM8-E ",15313
"0D7C6T-E ",83507
"0DCDB1-E ",14758
"0K8QTB-E ",0
"0FK84Q-E ",234
"0FJYSX-E ",70
"0CLX91-E ",21
"0C71LH-E ",2829
"0C79FC-E ",220
"0B3YB9-E ",212
"0BSL4K-E ",24
"0G7GFT-E ",2
"0FSFNZ-E ",24
"06Y0Y4-E ",7
"0627YQ-E ",49
"0610MF-E ",56
"0626ST-E ",26
"06CVHX-E ",20
"05TS9M-E ",106
"05FW79-E ",1892
"05HGMT-E ",1
"081WGM-E ",4093
"08851B-E ",0
"09JJV2-E ",2
"08845M-E ",7
"06RYGL-E ",62
"0DL8PN-E ",1360
"0FRJ72-E ",17
"0FFWFX-E ",3
"0H20YX-E ",139
"0GLQ5K-E ",217
"0HLG8R-E ",1
"05H63X-E ",3468
"05HS58-E ",110
"0CKJ7V-E ",328
"05H5ZC-E ",67
"0CFJ59-E ",0
"0G6L8B-E ",44
"0FN5XL-E ",230
"0FNK5Y-E ",0
"0DJNQD-E ",351
"05YY86-E ",7
"09J99S-E ",70
"076RHL-E ",1
"0626PS-E ",0
"0D4MQG-E ",1287
"0H7LJL-E ",8
"0G7B21-E ",34
"05N9CM-E ",0
"06FTJS-E ",367
"065NNS-E ",2
"06FC5P-E ",141
"06FD1M-E ",5
"06LRGY-E ",66
"07DR7L-E ",207
"074DYZ-E ",193
"06V7MC-E ",287
"06MR3J-E ",128
"079LQ0-E ",24
"079QBT-E ",9802
"086DMQ-E ",0
"08GP7K-E ",509
"07R9VQ-E ",158
"078SP4-E ",27
"09PW4D-E ",0
"088YTW-E ",965
"07NG7K-E ",2922
"07FL61-E ",1201
"07NB0W-E ",4
"082L2Z-E ",46
"08B3VY-E ",929
"06MHRB-E ",529
"08498R-E ",89
"0GFNMS-E ",15
"0BBZXN-E ",1265
"0C2F1Y-E ",493
"0D6H5V-E ",7
"0C791M-E ",232
"0CLF1V-E ",15
"0DBRBJ-E ",6121
"0FQX7P-E ",8
"0D799Q-E ",612
"05NWYY-E ",13
"001Z6B-E ",356
"0022J9-E ",98
"001YWB-E ",8827
"06DVS4-E ",414
"0643HM-E ",16
"0CT943-E ",0
"05G6BC-E ",55
"05G42W-E ",2426
"05KM2L-E ",35
"05KNR7-E ",98
"05KQ58-E ",184
"06YJ8C-E ",15
"06TWXS-E ",8
"06PZGT-E ",0
"06PX8N-E ",49
"077QC0-E ",302
"06X2F6-E ",5
"06X08T-E ",1
"06QY2T-E ",351
"0832RZ-E ",0
"0C796Z-E ",90
"07WT44-E ",509
"0DJPS0-E ",82
"0DJZCQ-E ",4
"09YD5G-E ",50
"0CTL06-E ",19
"0DZS6F-E ",177
"06R4V6-E ",239
"0BY966-E ",14
"0BNK71-E ",487
"07ZK75-E ",10
"06WMTP-E ",51
"0C9D9H-E ",522
"0C38D1-E ",56
"0C3681-E ",0
"0C9BQF-E ",459
"0F0YWQ-E ",138
"0F0W8Y-E ",0
"0619Z5-E ",171
"05W4G0-E ",2344
"0613Y6-E ",27092
"0FKH1K-E ",28
"0G6Z3D-E ",7
"061098-E ",1768
"060WKT-E ",725
"0CQL28-E ",1046
"0G9WPX-E ",1
"05HFZW-E ",1594
"05HGJK-E ",35
"05HDD9-E ",5489
"009YBT-E ",18
"009ZDD-E ",0
"009Z3C-E ",142
"08DHJX-E ",0
"0K9D8P-E ",0
"0CBH3C-E ",71
"0CFP9Z-E ",785
"0B3WX3-E ",11
"0CVCK1-E ",3277
"0C98C1-E ",258
"0G3SC1-E ",31
"06126X-E ",677
"0612T5-E ",110
"0626H8-E ",24
"06XWQB-E ",2
"0FVB08-E ",6
"062D20-E ",246
"06MXB4-E ",937
"05TYS5-E ",0
"0JHBHP-E ",43
"05PDJP-E ",35
"05FY88-E ",94
"05HN1B-E ",81
"05HLV2-E ",10
"05JRTR-E ",576
"05KKJB-E ",3480
"0828M7-E ",743
"081YD8-E ",2
"08238W-E ",4
"09J026-E ",24
"0884V8-E ",159
"06RZ5H-E ",27
"0DKJC7-E ",96
"0DL98H-E ",1018
"0GLJY4-E ",110
"0FFKLT-E ",613
"05HS5X-E ",88
"05FWFP-E ",27556
"05H4CW-E ",34430
"0CV1JL-E ",13
"0G6H1L-E ",249
"08FQS1-E ",0
"09RDH5-E ",70
"07WT1P-E ",20
"05RFQN-E ",13346
"065Q3Y-E ",725
"065Q8M-E ",84
"06FGXJ-E ",4
"06FJHM-E ",42
"06G4KP-E ",230
"06LS5H-E ",0
"07DT4X-E ",0
"07FPZC-E ",17
"07FZC4-E ",50
"07GXLH-E ",34
"08FX8L-E ",0
"09L78Q-E ",3510
"0BGCYB-E ",352
"074LYW-E ",403
"074TS8-E ",153
"0GJZ4V-E ",33
"07NFX3-E ",117
"089V3Q-E ",66
"08B7B1-E ",18
"08B3YW-E ",1753
"0BG6YQ-E ",3161
"0C2K4T-E ",0
"0C2K8Z-E ",398
"076TW9-E ",94
"07735L-E ",458
"0C6T7M-E ",0
"0FQSD0-E ",642
"0033W4-E ",827
"002384-E ",658
"001ZF3-E ",46518
"0021HG-E ",3001
"0F9GHV-E ",1
"0CT7MR-E ",1946
"05G6HN-E ",37896
"05G4XB-E ",23
"05G4XV-E ",1405
"05G42J-E ",244
"06YLVK-E ",0
"06V0QD-E ",0
"067MH8-E ",359
"05WFG4-E ",38
"0D6PB2-E ",12
"077QYF-E ",321
"0FYWN4-E ",124
"06X3CN-E ",0
"06X393-E ",17
"06QZ16-E ",1415
"09Q60D-E ",0
"0DK47G-E ",189
"0DJX1C-E ",0
"09ZC0Q-E ",3454
"0J8KTN-E ",179
"0D4QHN-E ",1
"0DZXVN-E ",2524
"0DW4X4-E ",674
"0G3NNS-E ",9
"06R90G-E ",5
"0BY1VP-E ",2674
"0BNJ2G-E ",2284
"06WNGW-E ",472
"06WPB1-E ",0
"0C9HSK-E ",468
"0C36DZ-E ",1318
"0C3DCM-E ",464
"0C9GGK-E ",300
"0BDXZ1-E ",73
"0JRF1F-E ",2
"0F0WC3-E ",181
"05PF3Q-E ",37
"05G1TQ-E ",260
"06160Z-E ",0
"0618CN-E ",3106
"0615BB-E ",87
"05LB2Z-E ",1174
"05G42V-E ",2683
"05G350-E ",10
"05FL7Y-E ",2869
"0FKLQK-E ",31
"0G798C-E ",123
"0FMBYM-E ",21
"061299-E ",123
"060X04-E ",2994
"0G9HRP-E ",24
"05HBQH-E ",628
"009Y77-E ",87
"05HG28-E ",272
"009Y3F-E ",146
"0DCFD3-E ",143860
"0KB1BM-E ",4
"0DKJDY-E ",4
"0DKF7K-E ",98
"0CLSDS-E ",43
"0CLVNT-E ",159
"0CBD7R-E ",4171
"0CVKMH-E ",10
"0CV1WT-E ",1025
"0BSPCD-E ",8
"09S0LL-E ",0
"0G6TX4-E ",21
"0GLS4M-E ",369
"0FSFLT-E ",124
"06128S-E ",113
"0626WL-E ",9
"06268K-E ",18
"0627NQ-E ",20
"06CHB2-E ",318
"05K2TR-E ",274
"05JS37-E ",162
"002RD1-E ",15
"05JRYL-E ",1752
"0828T6-E ",9
"081XP2-E ",2446
"081ZCY-E ",83
"09HPBN-E ",976
"09HZNW-E ",12
"09HX09-E ",196
"09HP79-E ",8
"0DL8FJ-E ",11
"0FJG8X-E ",23
"0HLGT7-E ",204
"0HM6LD-E ",0
"0HLDT8-E ",8
"0CFL3K-E ",25
"0CFNJH-E ",504
"0G6GSM-E ",0
"0G8X28-E ",162
"00345M-E ",74
"0617CB-E ",0
"06CK35-E ",187
"05V81Q-E ",3165
"05V6XD-E ",54
"05V3BQ-E ",124
"05V6WJ-E ",4
"0663GT-E ",561
