factset_fund_id,fsym_id,adj_holding,reported_holding
04CZCT-E,HKM5XZ-S,29400,29400
04BJ6R-E,HKM5XZ-S,29417,29417
04CZQC-E,HKM5XZ-S,29418,29418
04CMTJ-E,HKM5XZ-S,29423,29423
04C4DG-E,HKM5XZ-S,29425,29425
04C4DG-E,HKM5XZ-S,29425,29425
04CP7N-E,HKM5XZ-S,29437,29437
04FWTW-E,HKM5XZ-S,29440,29440
04CWMS-E,HKM5XZ-S,29440,29440
04HKCR-E,HKM5XZ-S,29444,29444
04HKCR-E,HKM5XZ-S,29444,29444
04C6VN-E,HKM5XZ-S,29444,29444
04C6VN-E,HKM5XZ-S,29444,29444
04BPZK-E,HKM5XZ-S,29450,29450
04CMTJ-E,HKM5XZ-S,29454,29454
04CMTJ-E,HKM5XZ-S,29454,29454
04CMTJ-E,HKM5XZ-S,29454,29454
04FG0X-E,HKM5XZ-S,29470,29470
04BH6X-E,HKM5XZ-S,29473,29473
04BH6X-E,HKM5XZ-S,29473,29473
04BGWH-E,HKM5XZ-S,29478,29478
04BGWH-E,HKM5XZ-S,29478,29478
04BGWH-E,HKM5XZ-S,29478,29478
04BX2P-E,HKM5XZ-S,29480,29480
04BHD5-E,HKM5XZ-S,29482,29482
04BGC6-E,HKM5XZ-S,29486,29486
04C1WW-E,HKM5XZ-S,29500,29500
04C0B3-E,HKM5XZ-S,29500,29500
04BGQ9-E,HKM5XZ-S,29500,29500
04BDC9-E,HKM5XZ-S,29500,29500
04BF3Q-E,HKM5XZ-S,29500,29500
04D049-E,HKM5XZ-S,29500,29500
04DG04-E,HKM5XZ-S,29500,29500
04F833-E,HKM5XZ-S,29509,29509
04F833-E,HKM5XZ-S,29509,29509
04BJF8-E,HKM5XZ-S,29515,29515
04GBFG-E,HKM5XZ-S,29528,29528
04DVB2-E,HKM5XZ-S,29534,29534
04DH13-E,HKM5XZ-S,29540,29540
04BJWQ-E,HKM5XZ-S,29540,29540
04BJWQ-E,HKM5XZ-S,29540,29540
04F833-E,HKM5XZ-S,29544,29544
04DH13-E,HKM5XZ-S,29545,29545
04D38Y-E,HKM5XZ-S,29552,29552
04HL31-E,HKM5XZ-S,29555,29555
04GHSQ-E,HKM5XZ-S,29555,29555
04DS38-E,HKM5XZ-S,29563,29563
04CP7N-E,HKM5XZ-S,29570,29570
04CF8R-E,HKM5XZ-S,29571,29571
04DS38-E,HKM5XZ-S,29578,29578
04C31X-E,HKM5XZ-S,29579,29579
04GMQY-E,HKM5XZ-S,29584,29584
04BPM1-E,HKM5XZ-S,29589,29589
04CWRL-E,HKM5XZ-S,29589,29589
04CWRL-E,HKM5XZ-S,29589,29589
04CWRL-E,HKM5XZ-S,29589,29589
04BPM1-E,HKM5XZ-S,29593,29593
04FCCQ-E,HKM5XZ-S,29593,29593
04H288-E,HKM5XZ-S,29596,29596
04BFXL-E,HKM5XZ-S,29596,29596
04C7R5-E,HKM5XZ-S,29599,29599
04CQDV-E,HKM5XZ-S,29600,29600
04CTBZ-E,HKM5XZ-S,29600,29600
04BC4D-E,HKM5XZ-S,29600,29600
04BRG9-E,HKM5XZ-S,29600,29600
04DBN9-E,HKM5XZ-S,29600,29600
04B9HB-E,HKM5XZ-S,29600,29600
04CDRG-E,HKM5XZ-S,29606,29606
04BVLZ-E,HKM5XZ-S,29610,29610
04D2GQ-E,HKM5XZ-S,29613,29613
04C31X-E,HKM5XZ-S,29619,29619
04C31X-E,HKM5XZ-S,29619,29619
04GYDR-E,HKM5XZ-S,29620,29620
04C31X-E,HKM5XZ-S,29626,29626
04HKCR-E,HKM5XZ-S,29628,29628
04BFXH-E,HKM5XZ-S,29629,29629
04B97M-E,HKM5XZ-S,29635,29635
04B97M-E,HKM5XZ-S,29635,29635
04DH13-E,HKM5XZ-S,29636,29636
04BJ6R-E,HKM5XZ-S,29641,29641
04D3V7-E,HKM5XZ-S,29650,29650
04D3V7-E,HKM5XZ-S,29650,29650
04D04Z-E,HKM5XZ-S,29655,29655
04G33P-E,HKM5XZ-S,29665,29665
04CK9X-E,HKM5XZ-S,29668,29668
04BQMY-E,HKM5XZ-S,29670,29670
04C58Z-E,HKM5XZ-S,29673,29673
04C58Z-E,HKM5XZ-S,29673,29673
04BG50-E,HKM5XZ-S,29677,29677
04C31X-E,HKM5XZ-S,29679,29679
04C31X-E,HKM5XZ-S,29679,29679
04BQMY-E,HKM5XZ-S,29679,29679
04CZP2-E,HKM5XZ-S,29682,29682
04D0KN-E,HKM5XZ-S,29682,29682
04CP7N-E,HKM5XZ-S,29682,29682
04BQMY-E,HKM5XZ-S,29682,29682
04BKD9-E,HKM5XZ-S,29685,29685
04G6RQ-E,HKM5XZ-S,29685,29685
04BXTK-E,HKM5XZ-S,29687,29687
04BXTK-E,HKM5XZ-S,29687,29687
04BGC6-E,HKM5XZ-S,29688,29688
04CT5V-E,HKM5XZ-S,29694,29694
04BX48-E,HKM5XZ-S,29700,29700
04BX48-E,HKM5XZ-S,29700,29700
04BX48-E,HKM5XZ-S,29700,29700
04BX48-E,HKM5XZ-S,29700,29700
04CP7N-E,HKM5XZ-S,29700,29700
04CP7N-E,HKM5XZ-S,29700,29700
04BGJV-E,HKM5XZ-S,29700,29700
04BGJV-E,HKM5XZ-S,29700,29700
04D2GQ-E,HKM5XZ-S,29700,29700
04D04N-E,HKM5XZ-S,29700,29700
04B8BC-E,HKM5XZ-S,29700,29700
04BWS3-E,HKM5XZ-S,29700,29700
04BFKG-E,HKM5XZ-S,29700,29700
04CK33-E,HKM5XZ-S,29700,29700
04BNYR-E,HKM5XZ-S,29707,29707
04BNYR-E,HKM5XZ-S,29707,29707
04BPHH-E,HKM5XZ-S,29710,29710
04C2P5-E,HKM5XZ-S,29711,29711
04C2P5-E,HKM5XZ-S,29711,29711
04CC0D-E,HKM5XZ-S,29712,29712
04F834-E,HKM5XZ-S,29714,29714
04BR69-E,HKM5XZ-S,29715,29715
04HYDC-E,HKM5XZ-S,29716,29716
04CNBP-E,HKM5XZ-S,29721,29721
04GBFG-E,HKM5XZ-S,29726,29726
04GBFG-E,HKM5XZ-S,29726,29726
04BY10-E,HKM5XZ-S,29729,29729
04BY10-E,HKM5XZ-S,29729,29729
04CW5Y-E,HKM5XZ-S,29730,29730
04D0DK-E,HKM5XZ-S,29734,29734
04BXTK-E,HKM5XZ-S,29743,29743
04BG50-E,HKM5XZ-S,29759,29759
04F82Q-E,HKM5XZ-S,29759,29759
04F82Q-E,HKM5XZ-S,29759,29759
04F82Q-E,HKM5XZ-S,29759,29759
04BCB7-E,HKM5XZ-S,29759,29759
04BCB7-E,HKM5XZ-S,29759,29759
04BCB7-E,HKM5XZ-S,29759,29759
04DH13-E,HKM5XZ-S,29766,29766
04FVP0-E,HKM5XZ-S,29769,29769
04D2GQ-E,HKM5XZ-S,29769,29769
04F833-E,HKM5XZ-S,29770,29770
04C7R5-E,HKM5XZ-S,29771,29771
04D38Z-E,HKM5XZ-S,29775,29775
04BGWH-E,HKM5XZ-S,29778,29778
04CFYK-E,HKM5XZ-S,29778,29778
04BF9L-E,HKM5XZ-S,29800,29800
04HD57-E,HKM5XZ-S,29800,29800
04HD57-E,HKM5XZ-S,29800,29800
04HD57-E,HKM5XZ-S,29800,29800
04BJWK-E,HKM5XZ-S,29800,29800
04BL31-E,HKM5XZ-S,29800,29800
04GSZY-E,HKM5XZ-S,29800,29800
04BTPH-E,HKM5XZ-S,29800,29800
04CV8H-E,HKM5XZ-S,29800,29800
04BJVF-E,HKM5XZ-S,29800,29800
04BK89-E,HKM5XZ-S,29800,29800
04BHSN-E,HKM5XZ-S,29807,29807
04FWTW-E,HKM5XZ-S,29808,29808
04BB4B-E,HKM5XZ-S,29816,29816
04CD5R-E,HKM5XZ-S,29822,29822
04BGQ9-E,HKM5XZ-S,29822,29822
04CP7N-E,HKM5XZ-S,29830,29830
04BFBL-E,HKM5XZ-S,29831,29831
04BFBL-E,HKM5XZ-S,29831,29831
04BC8K-E,HKM5XZ-S,29840,29840
04BC8K-E,HKM5XZ-S,29840,29840
04F833-E,HKM5XZ-S,29840,29840
04CCN4-E,HKM5XZ-S,29846,29846
04CCN4-E,HKM5XZ-S,29846,29846
04CP7N-E,HKM5XZ-S,29847,29847
04D34K-E,HKM5XZ-S,29851,29851
04BH6X-E,HKM5XZ-S,29853,29853
04BPZR-E,HKM5XZ-S,29854,29854
04BJPZ-E,HKM5XZ-S,29854,29854
04D8YB-E,HKM5XZ-S,29867,29867
04D8YB-E,HKM5XZ-S,29867,29867
04D8YB-E,HKM5XZ-S,29867,29867
04CWMS-E,HKM5XZ-S,29873,29873
04H1XC-E,HKM5XZ-S,29875,29875
04H288-E,HKM5XZ-S,29875,29875
04BFXL-E,HKM5XZ-S,29877,29877
04BFXL-E,HKM5XZ-S,29877,29877
04BFXL-E,HKM5XZ-S,29877,29877
04D8YB-E,HKM5XZ-S,29879,29879
04C31X-E,HKM5XZ-S,29879,29879
04BG50-E,HKM5XZ-S,29881,29881
04BG50-E,HKM5XZ-S,29885,29885
04BGQ9-E,HKM5XZ-S,29889,29889
04D8YB-E,HKM5XZ-S,29894,29894
04HMLW-E,HKM5XZ-S,29900,29900
04HMLW-E,HKM5XZ-S,29900,29900
04CMDJ-E,HKM5XZ-S,29900,29900
04CDJX-E,HKM5XZ-S,29900,29900
04BKCC-E,HKM5XZ-S,29900,29900
04D98K-E,HKM5XZ-S,29900,29900
04BCVG-E,HKM5XZ-S,29900,29900
04BHQZ-E,HKM5XZ-S,29900,29900
04CWGG-E,HKM5XZ-S,29900,29900
04C9VZ-E,HKM5XZ-S,29906,29906
04C9VZ-E,HKM5XZ-S,29906,29906
04BG50-E,HKM5XZ-S,29906,29906
04K2N1-E,HKM5XZ-S,29908,29908
04K2N1-E,HKM5XZ-S,29908,29908
04BZ6Q-E,HKM5XZ-S,29912,29912
04BG50-E,HKM5XZ-S,29915,29915
04C22S-E,HKM5XZ-S,29918,29918
04C2P5-E,HKM5XZ-S,29922,29922
04BG50-E,HKM5XZ-S,29922,29922
04CWG0-E,HKM5XZ-S,29926,29926
04C58Z-E,HKM5XZ-S,29929,29929
04CWNL-E,HKM5XZ-S,29933,29933
04C6VN-E,HKM5XZ-S,29944,29944
04C6VN-E,HKM5XZ-S,29944,29944
04C2P5-E,HKM5XZ-S,29948,29948
04BX2P-E,HKM5XZ-S,29950,29950
04C2P5-E,HKM5XZ-S,29959,29959
04J7SJ-E,HKM5XZ-S,29960,29960
04BWS3-E,HKM5XZ-S,29965,29965
04D8YB-E,HKM5XZ-S,29967,29967
04C4DG-E,HKM5XZ-S,29975,29975
04C4DG-E,HKM5XZ-S,29975,29975
04C4DG-E,HKM5XZ-S,29975,29975
04C4DG-E,HKM5XZ-S,29975,29975
04BJ6R-E,HKM5XZ-S,29981,29981
04GBFG-E,HKM5XZ-S,29984,29984
04D996-E,HKM5XZ-S,29988,29988
04CVZ9-E,HKM5XZ-S,29989,29989
04CXBM-E,HKM5XZ-S,29999,29999
04CGQ0-E,HKM5XZ-S,29999,29999
04CQ9H-E,HKM5XZ-S,30000,30000
04CQ9H-E,HKM5XZ-S,30000,30000
04CQ9H-E,HKM5XZ-S,30000,30000
04CQ9H-E,HKM5XZ-S,30000,30000
04CMH7-E,HKM5XZ-S,30000,30000
04CMH7-E,HKM5XZ-S,30000,30000
04B8V1-E,HKM5XZ-S,30000,30000
04CMH7-E,HKM5XZ-S,30000,30000
04CMH7-E,HKM5XZ-S,30000,30000
04CMH7-E,HKM5XZ-S,30000,30000
04CMH7-E,HKM5XZ-S,30000,30000
04CMH7-E,HKM5XZ-S,30000,30000
04CMH7-E,HKM5XZ-S,30000,30000
04CMH7-E,HKM5XZ-S,30000,30000
04CMH7-E,HKM5XZ-S,30000,30000
04CQ9H-E,HKM5XZ-S,30000,30000
04BF76-E,HKM5XZ-S,30000,30000
04CMH7-E,HKM5XZ-S,30000,30000
04CQ9H-E,HKM5XZ-S,30000,30000
04CMH7-E,HKM5XZ-S,30000,30000
04BNN2-E,HKM5XZ-S,30000,30000
04CMH7-E,HKM5XZ-S,30000,30000
04BNN2-E,HKM5XZ-S,30000,30000
04BF76-E,HKM5XZ-S,30000,30000
04CMH7-E,HKM5XZ-S,30000,30000
04CMH7-E,HKM5XZ-S,30000,30000
04CMH7-E,HKM5XZ-S,30000,30000
04BNN2-E,HKM5XZ-S,30000,30000
04BF76-E,HKM5XZ-S,30000,30000
04CMH7-E,HKM5XZ-S,30000,30000
04CMH7-E,HKM5XZ-S,30000,30000
04CMH7-E,HKM5XZ-S,30000,30000
04BF76-E,HKM5XZ-S,30000,30000
04CMH7-E,HKM5XZ-S,30000,30000
04CMH7-E,HKM5XZ-S,30000,30000
04BF76-E,HKM5XZ-S,30000,30000
04CMH7-E,HKM5XZ-S,30000,30000
04C9SW-E,HKM5XZ-S,30000,30000
04C9SW-E,HKM5XZ-S,30000,30000
04C9SW-E,HKM5XZ-S,30000,30000
04BF76-E,HKM5XZ-S,30000,30000
04C9SW-E,HKM5XZ-S,30000,30000
04C9SW-E,HKM5XZ-S,30000,30000
04BF76-E,HKM5XZ-S,30000,30000
04BF76-E,HKM5XZ-S,30000,30000
04C9SW-E,HKM5XZ-S,30000,30000
04BC8K-E,HKM5XZ-S,30000,30000
04BC8K-E,HKM5XZ-S,30000,30000
04BK6G-E,HKM5XZ-S,30000,30000
04BK6G-E,HKM5XZ-S,30000,30000
04CNNP-E,HKM5XZ-S,30000,30000
04CMH7-E,HKM5XZ-S,30000,30000
04C049-E,HKM5XZ-S,30000,30000
04C049-E,HKM5XZ-S,30000,30000
04CMH7-E,HKM5XZ-S,30000,30000
04C049-E,HKM5XZ-S,30000,30000
04CMH7-E,HKM5XZ-S,30000,30000
04BJKM-E,HKM5XZ-S,30000,30000
04BK6G-E,HKM5XZ-S,30000,30000
04CMH7-E,HKM5XZ-S,30000,30000
04C049-E,HKM5XZ-S,30000,30000
04CMH7-E,HKM5XZ-S,30000,30000
04BK6G-E,HKM5XZ-S,30000,30000
04CXCC-E,HKM5XZ-S,30000,30000
04D2X7-E,HKM5XZ-S,30000,30000
04BK6G-E,HKM5XZ-S,30000,30000
04BP35-E,HKM5XZ-S,30000,30000
04C049-E,HKM5XZ-S,30000,30000
04D2X7-E,HKM5XZ-S,30000,30000
04C049-E,HKM5XZ-S,30000,30000
04BK6G-E,HKM5XZ-S,30000,30000
04C049-E,HKM5XZ-S,30000,30000
04BY56-E,HKM5XZ-S,30000,30000
04BK6G-E,HKM5XZ-S,30000,30000
04BG50-E,HKM5XZ-S,30000,30000
04BPCT-E,HKM5XZ-S,30000,30000
04C049-E,HKM5XZ-S,30000,30000
04C049-E,HKM5XZ-S,30000,30000
04BK6G-E,HKM5XZ-S,30000,30000
04C049-E,HKM5XZ-S,30000,30000
04BG50-E,HKM5XZ-S,30000,30000
04C04F-E,HKM5XZ-S,30000,30000
04BG50-E,HKM5XZ-S,30000,30000
04C04F-E,HKM5XZ-S,30000,30000
04CS2N-E,HKM5XZ-S,30000,30000
04BG50-E,HKM5XZ-S,30000,30000
04BW0G-E,HKM5XZ-S,30000,30000
04CR4H-E,HKM5XZ-S,30000,30000
04BXTM-E,HKM5XZ-S,30000,30000
04BG50-E,HKM5XZ-S,30000,30000
04BXTM-E,HKM5XZ-S,30000,30000
04BXTM-E,HKM5XZ-S,30000,30000
04CK33-E,HKM5XZ-S,30000,30000
04CR4H-E,HKM5XZ-S,30000,30000
04CDCY-E,HKM5XZ-S,30000,30000
04CDVV-E,HKM5XZ-S,30000,30000
04CDVV-E,HKM5XZ-S,30000,30000
04BBR7-E,HKM5XZ-S,30000,30000
04B8BR-E,HKM5XZ-S,30000,30000
04B8BR-E,HKM5XZ-S,30000,30000
04B97M-E,HKM5XZ-S,30006,30006
04B97M-E,HKM5XZ-S,30006,30006
04BGQ9-E,HKM5XZ-S,30010,30010
04FCCQ-E,HKM5XZ-S,30026,30026
04CNCY-E,HKM5XZ-S,30037,30037
04BFXL-E,HKM5XZ-S,30038,30038
04GQ8D-E,HKM5XZ-S,30040,30040
04J43N-E,HKM5XZ-S,30061,30061
04BG50-E,HKM5XZ-S,30069,30069
04B97M-E,HKM5XZ-S,30071,30071
04B97M-E,HKM5XZ-S,30071,30071
04B97M-E,HKM5XZ-S,30071,30071
04B97M-E,HKM5XZ-S,30071,30071
04B97M-E,HKM5XZ-S,30071,30071
04B97M-E,HKM5XZ-S,30071,30071
04B97M-E,HKM5XZ-S,30071,30071
04HYDC-E,HKM5XZ-S,30076,30076
04CPVS-E,HKM5XZ-S,30077,30077
04CPVS-E,HKM5XZ-S,30077,30077
04CPVS-E,HKM5XZ-S,30077,30077
04CPVS-E,HKM5XZ-S,30077,30077
04CPVS-E,HKM5XZ-S,30077,30077
04CPVS-E,HKM5XZ-S,30077,30077
04CPVS-E,HKM5XZ-S,30077,30077
04CPVS-E,HKM5XZ-S,30077,30077
04CPVS-E,HKM5XZ-S,30077,30077
04CPVS-E,HKM5XZ-S,30077,30077
04CPVS-E,HKM5XZ-S,30077,30077
04CWMS-E,HKM5XZ-S,30083,30083
04BPZJ-E,HKM5XZ-S,30085,30085
04CK6Z-E,HKM5XZ-S,30087,30087
04FVP0-E,HKM5XZ-S,30088,30088
04CP7N-E,HKM5XZ-S,30089,30089
04CFDW-E,HKM5XZ-S,30092,30092
04CGQ0-E,HKM5XZ-S,30096,30096
04C2P5-E,HKM5XZ-S,30099,30099
04BF9L-E,HKM5XZ-S,30100,30100
04HY2Z-E,HKM5XZ-S,30100,30100
04BJG1-E,HKM5XZ-S,30100,30100
04CJ50-E,HKM5XZ-S,30100,30100
04BHQ4-E,HKM5XZ-S,30100,30100
04CHLK-E,HKM5XZ-S,30103,30103
04C09Z-E,HKM5XZ-S,30112,30112
04BFBL-E,HKM5XZ-S,30114,30114
04BFBL-E,HKM5XZ-S,30114,30114
04BFBL-E,HKM5XZ-S,30114,30114
04BFBL-E,HKM5XZ-S,30114,30114
04BFBL-E,HKM5XZ-S,30114,30114
04BFBL-E,HKM5XZ-S,30114,30114
04BDW6-E,HKM5XZ-S,30115,30115
04BDW6-E,HKM5XZ-S,30115,30115
04BDW6-E,HKM5XZ-S,30115,30115
04BDW6-E,HKM5XZ-S,30115,30115
04BDW6-E,HKM5XZ-S,30115,30115
04D0KJ-E,HKM5XZ-S,30117,30117
04HYDC-E,HKM5XZ-S,30121,30121
04BG50-E,HKM5XZ-S,30121,30121
04BGQ9-E,HKM5XZ-S,30122,30122
04BXTK-E,HKM5XZ-S,30122,30122
04DKPR-E,HKM5XZ-S,30124,30124
04JK0Y-E,HKM5XZ-S,30129,30129
04BYFT-E,HKM5XZ-S,30129,30129
04BYFT-E,HKM5XZ-S,30129,30129
04BYFT-E,HKM5XZ-S,30129,30129
04BYFT-E,HKM5XZ-S,30129,30129
04BG50-E,HKM5XZ-S,30131,30131
04BB4B-E,HKM5XZ-S,30137,30137
04C58Z-E,HKM5XZ-S,30145,30145
04CW7J-E,HKM5XZ-S,30150,30150
04CW7J-E,HKM5XZ-S,30150,30150
04CW7J-E,HKM5XZ-S,30150,30150
04BJ6R-E,HKM5XZ-S,30151,30151
04BTTP-E,HKM5XZ-S,30155,30155
04GWDV-E,HKM5XZ-S,30162,30162
04BCHY-E,HKM5XZ-S,30166,30166
04BCHY-E,HKM5XZ-S,30166,30166
04BCHY-E,HKM5XZ-S,30166,30166
04D0X2-E,HKM5XZ-S,30170,30170
04GMQY-E,HKM5XZ-S,30171,30171
04DS38-E,HKM5XZ-S,30184,30184
04CMY0-E,HKM5XZ-S,30185,30185
04BH6X-E,HKM5XZ-S,30193,30193
04CVZ9-E,HKM5XZ-S,30193,30193
04J43N-E,HKM5XZ-S,30194,30194
04CTHQ-E,HKM5XZ-S,30199,30199
04F79Y-E,HKM5XZ-S,30200,30200
04B9KW-E,HKM5XZ-S,30200,30200
04HQNP-E,HKM5XZ-S,30200,30200
04BTPH-E,HKM5XZ-S,30200,30200
04CSZS-E,HKM5XZ-S,30200,30200
04BPLV-E,HKM5XZ-S,30200,30200
04BS1S-E,HKM5XZ-S,30200,30200
04BS1S-E,HKM5XZ-S,30200,30200
04BHY1-E,HKM5XZ-S,30200,30200
04CDJX-E,HKM5XZ-S,30200,30200
04CK33-E,HKM5XZ-S,30200,30200
04D0KR-E,HKM5XZ-S,30204,30204
04D38Z-E,HKM5XZ-S,30206,30206
04BHD6-E,HKM5XZ-S,30208,30208
04C9W3-E,HKM5XZ-S,30209,30209
04F833-E,HKM5XZ-S,30211,30211
04F833-E,HKM5XZ-S,30211,30211
04GQ8D-E,HKM5XZ-S,30212,30212
04DH13-E,HKM5XZ-S,30215,30215
04CK9X-E,HKM5XZ-S,30218,30218
04BPZK-E,HKM5XZ-S,30218,30218
04CK9X-E,HKM5XZ-S,30218,30218
04FCCQ-E,HKM5XZ-S,30221,30221
04FVP0-E,HKM5XZ-S,30225,30225
04BHSN-E,HKM5XZ-S,30227,30227
04BSP0-E,HKM5XZ-S,30229,30229
04BSP0-E,HKM5XZ-S,30229,30229
04BGLT-E,HKM5XZ-S,30229,30229
04H288-E,HKM5XZ-S,30231,30231
04B97M-E,HKM5XZ-S,30234,30234
04B97M-E,HKM5XZ-S,30234,30234
04B97M-E,HKM5XZ-S,30234,30234
04B97M-E,HKM5XZ-S,30234,30234
04B97M-E,HKM5XZ-S,30234,30234
04DH13-E,HKM5XZ-S,30247,30247
04CWMS-E,HKM5XZ-S,30248,30248
04GBFG-E,HKM5XZ-S,30252,30252
04BGQ9-E,HKM5XZ-S,30259,30259
04H288-E,HKM5XZ-S,30269,30269
04BCGB-E,HKM5XZ-S,30274,30274
04D996-E,HKM5XZ-S,30274,30274
04D996-E,HKM5XZ-S,30274,30274
04BGWH-E,HKM5XZ-S,30278,30278
04D0DK-E,HKM5XZ-S,30283,30283
04GBFG-E,HKM5XZ-S,30284,30284
04BTRT-E,HKM5XZ-S,30285,30285
04BJ6R-E,HKM5XZ-S,30286,30286
04CX9B-E,HKM5XZ-S,30293,30293
04C7VS-E,HKM5XZ-S,30296,30296
04BXTK-E,HKM5XZ-S,30299,30299
04BXTK-E,HKM5XZ-S,30299,30299
04BXTK-E,HKM5XZ-S,30299,30299
04BJWK-E,HKM5XZ-S,30300,30300
04CGFY-E,HKM5XZ-S,30300,30300
04CDJX-E,HKM5XZ-S,30300,30300
04CYCW-E,HKM5XZ-S,30300,30300
04GBFG-E,HKM5XZ-S,30310,30310
04BFB8-E,HKM5XZ-S,30310,30310
04BCT4-E,HKM5XZ-S,30310,30310
04DH13-E,HKM5XZ-S,30322,30322
04GMQY-E,HKM5XZ-S,30324,30324
04D0DK-E,HKM5XZ-S,30324,30324
04CP7N-E,HKM5XZ-S,30332,30332
04BH6X-E,HKM5XZ-S,30339,30339
04D996-E,HKM5XZ-S,30348,30348
04D996-E,HKM5XZ-S,30348,30348
04BPZR-E,HKM5XZ-S,30350,30350
04CC0D-E,HKM5XZ-S,30351,30351
04CV3K-E,HKM5XZ-S,30351,30351
04GWQB-E,HKM5XZ-S,30358,30358
04CW5Y-E,HKM5XZ-S,30360,30360
04CW5Y-E,HKM5XZ-S,30360,30360
04CWMS-E,HKM5XZ-S,30369,30369
04CBJW-E,HKM5XZ-S,30373,30373
04CBJW-E,HKM5XZ-S,30373,30373
04HJFB-E,HKM5XZ-S,30379,30379
04D04Z-E,HKM5XZ-S,30379,30379
04JJ2X-E,HKM5XZ-S,30380,30380
04CB7L-E,HKM5XZ-S,30381,30381
04BCHY-E,HKM5XZ-S,30383,30383
04BCHY-E,HKM5XZ-S,30383,30383
04B8TD-E,HKM5XZ-S,30386,30386
04B8TD-E,HKM5XZ-S,30386,30386
04B8TD-E,HKM5XZ-S,30386,30386
04BGC6-E,HKM5XZ-S,30389,30389
04CRN8-E,HKM5XZ-S,30393,30393
04BH6X-E,HKM5XZ-S,30400,30400
04BV2Q-E,HKM5XZ-S,30400,30400
04C1CY-E,HKM5XZ-S,30400,30400
04BCVR-E,HKM5XZ-S,30400,30400
04BCVR-E,HKM5XZ-S,30400,30400
04BH4H-E,HKM5XZ-S,30400,30400
04B8BC-E,HKM5XZ-S,30400,30400
04BNXL-E,HKM5XZ-S,30400,30400
04CS2N-E,HKM5XZ-S,30400,30400
04BGV9-E,HKM5XZ-S,30400,30400
04FVP1-E,HKM5XZ-S,30403,30403
04JNLH-E,HKM5XZ-S,30403,30403
04GG2B-E,HKM5XZ-S,30403,30403
04LBMT-E,HKM5XZ-S,30409,30409
04D451-E,HKM5XZ-S,30409,30409
04CMY0-E,HKM5XZ-S,30409,30409
04H288-E,HKM5XZ-S,30414,30414
04F183-E,HKM5XZ-S,30415,30415
04BFBL-E,HKM5XZ-S,30420,30420
04BFBL-E,HKM5XZ-S,30420,30420
04CP7N-E,HKM5XZ-S,30423,30423
04CP7N-E,HKM5XZ-S,30423,30423
04BSYK-E,HKM5XZ-S,30425,30425
04D2GQ-E,HKM5XZ-S,30429,30429
04H288-E,HKM5XZ-S,30441,30441
04H288-E,HKM5XZ-S,30441,30441
04BWS3-E,HKM5XZ-S,30445,30445
04CTHQ-E,HKM5XZ-S,30445,30445
04BPZR-E,HKM5XZ-S,30446,30446
04BH0Y-E,HKM5XZ-S,30448,30448
04CDVY-E,HKM5XZ-S,30452,30452
04BH6X-E,HKM5XZ-S,30472,30472
04BTRT-E,HKM5XZ-S,30474,30474
04HDS1-E,HKM5XZ-S,30478,30478
04CK9X-E,HKM5XZ-S,30484,30484
04BSP0-E,HKM5XZ-S,30485,30485
04C6J1-E,HKM5XZ-S,30485,30485
04BH6X-E,HKM5XZ-S,30494,30494
04C208-E,HKM5XZ-S,30496,30496
04BT2F-E,HKM5XZ-S,30497,30497
04D0KR-E,HKM5XZ-S,30499,30499
04BLCL-E,HKM5XZ-S,30500,30500
04BWT6-E,HKM5XZ-S,30500,30500
04BWT6-E,HKM5XZ-S,30500,30500
04HMLW-E,HKM5XZ-S,30500,30500
04BWQQ-E,HKM5XZ-S,30500,30500
04BWQQ-E,HKM5XZ-S,30500,30500
04BC2N-E,HKM5XZ-S,30500,30500
04BC2N-E,HKM5XZ-S,30500,30500
04CQ7H-E,HKM5XZ-S,30500,30500
04CQ9H-E,HKM5XZ-S,30500,30500
04CQ9H-E,HKM5XZ-S,30500,30500
04CQ9H-E,HKM5XZ-S,30500,30500
04BHVS-E,HKM5XZ-S,30500,30500
04BHSN-E,HKM5XZ-S,30504,30504
04C7QY-E,HKM5XZ-S,30504,30504
04CJ64-E,HKM5XZ-S,30511,30511
04GQ8D-E,HKM5XZ-S,30513,30513
04D996-E,HKM5XZ-S,30514,30514
04CTHQ-E,HKM5XZ-S,30518,30518
04CTHQ-E,HKM5XZ-S,30518,30518
04H288-E,HKM5XZ-S,30523,30523
04C6J1-E,HKM5XZ-S,30530,30530
04C39C-E,HKM5XZ-S,30531,30531
04DH13-E,HKM5XZ-S,30534,30534
04H1BX-E,HKM5XZ-S,30543,30543
04BB4T-E,HKM5XZ-S,30547,30547
04HL31-E,HKM5XZ-S,30555,30555
04GHSQ-E,HKM5XZ-S,30555,30555
04DH13-E,HKM5XZ-S,30577,30577
04D0X2-E,HKM5XZ-S,30580,30580
04F85X-E,HKM5XZ-S,30583,30583
04F833-E,HKM5XZ-S,30584,30584
04JKKS-E,HKM5XZ-S,30594,30594
04JKKS-E,HKM5XZ-S,30594,30594
04CYQL-E,HKM5XZ-S,30598,30598
04CYQL-E,HKM5XZ-S,30598,30598
04BTRT-E,HKM5XZ-S,30600,30600
04D045-E,HKM5XZ-S,30600,30600
04D045-E,HKM5XZ-S,30600,30600
04D045-E,HKM5XZ-S,30600,30600
04D045-E,HKM5XZ-S,30600,30600
04BCVR-E,HKM5XZ-S,30600,30600
