factset_entity_id,fsym_id,security_name,report_date,adj_holding
05KQW8-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,104591
05KRQ7-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,75912
05KT15-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,2882
05KZN7-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,6770
05L9XV-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,224000
05LGJN-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,2374
05LPYZ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,34618
05LQ04-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,11426
05LQHS-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,501
05LT39-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,107000
05LT9Y-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,7392
05LVK2-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,25202
05LWBP-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,2546
05LX7C-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,9118
05M024-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,49066
05M4WB-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,33645
05M9G5-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,665737
05MDX6-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,2000
05N37V-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,48430
05N6P3-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,1392
05N7P1-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,4359
05NCHY-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,3474
05NHGV-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,7750
05NLNX-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,117308
05NP41-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,1196
05NRRD-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,2407
05NSRR-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,26538
05PG7S-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,150189
05PJCP-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,10162
05PKND-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,1653
05PPM6-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,1420
05PQMJ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,2294
05PR1X-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,54400
05PW4T-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,97360
05PYF3-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,13792
05Q3VB-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,29
05RK9D-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,39843
05SG6R-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,7999
05SG74-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,380100
05STRL-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,6773
05SX63-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,15313
05T1GC-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,6800
05T76G-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,31874
05TBQH-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,35000
05TGZ9-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,65
05TP21-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,616165
05V9F2-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,1307
05VHVJ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,184251
05W2KR-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,4877
05W71H-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,9649
05X3CL-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,3373
05X6XR-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,11967
05X8MP-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,64
05YHNL-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,11
05YW84-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,8435
05Z5MM-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,271696
05ZYBJ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,152601
06069X-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,934851
0606CR-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,105210
060FQ3-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,10493
060K8R-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,30725
060SNS-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,9235
060YMK-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,267544
0612GZ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,12168
0616JF-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,754281
06173S-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,265326
061863-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,63165
0618KM-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,72100
061XBV-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,91327
062951-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,50400
062FGN-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,193779
0631M3-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,6747
063526-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,3
0642S3-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,3262
0645TX-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,10204
064B7H-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,87
064G80-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,341786
064J3H-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,200
064VS0-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,2074
065184-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,174
066NC4-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,28843
0671MD-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,5761
06778N-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,3212
0684CV-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,30383
0684NG-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,107140
0699FZ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,6
069SKD-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,2152
069ZPJ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,512
06BJ1G-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,545517
06C5QC-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,19193
06CCRX-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,13400
06D2PY-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,7460
06D5R5-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,493
06FK3R-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,4457
06FV4F-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,3369
06GBQC-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,7021
06GL6L-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,7877
06GTV0-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,9098
06HCFW-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,300
06HCR2-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,312071
06HD4W-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,1849
06JRQ7-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,2304
06KDZ4-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,2470
06KH8Z-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,10471
06L8XD-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,775590
06LD0Q-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,11045
06MKF0-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,438
06MV32-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,267136
06NPXD-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,3968533
06NRS4-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,1405170
06NVX0-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,4000
06P2J6-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,5282
06P52T-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,25350
06PCW9-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,338958
06PJ0J-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,2874
06PMGQ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,146286
06Q1B4-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,60142
06QBDB-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,34365
06QCRP-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,1309
06QGFW-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,14
06QXX1-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,143507
06QYVQ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,341
06RND3-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,444750
06RP12-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,16889
06T5YJ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,66869
06TMWC-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,2437
06TQVT-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,1075
06VC24-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,101843
06VHQF-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,425
06VSK4-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,367500
06WRQY-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,228952
06Y8CM-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,11300
06Z4N0-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,8737
0704DR-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,1537
070Q8W-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,1358
070R70-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,2453
0718CY-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,16530
0728KV-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,19800
0739W6-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,2378
074MNH-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,14189
0760MQ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,2328
076191-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,12120
077B95-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,14538
077KFY-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,1305
077M2T-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,3589
079G80-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,15000
07BK9B-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,2320
07FB92-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,122235
07FDB9-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,5471
07GKVJ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,4839
07HQ1Z-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,162923
07JF8F-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,371
07L0CH-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,7722
07L3CW-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,175000
07L816-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,679
07L84Q-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,2892
07MY72-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,209398
07NF3Q-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,22
07NLHX-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,749
07NXRP-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,603309
07PCNT-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,1239
07QM1L-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,5115
07T989-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,7000
07ZM4W-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,705
080LDM-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,3808
081W53-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,452
081WGM-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,24800
083PBJ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,23381
085YB9-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,761
086TRK-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,82772
08756C-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,25600
088GN2-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,2227
089108-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,631040
089DR7-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,518877
08BS69-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,305
08BW89-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,647373
08BZBV-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,347829
08CJHD-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,1711
08CKLS-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,1400
08D3XB-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,3680784
08DLP8-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,287458
08GP1D-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,177757
08GS3G-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,6287
099XQ3-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,88817
09H9M4-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,300
09HT7H-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,7699
09JG5H-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,816
09K27Q-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,1844544
09K289-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,915
09K8DP-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,3150
09N7PK-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,84252
09NXFY-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,2844
09Q5CD-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,163700
09Q6NJ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,3155
09SCX6-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,1266
09YLKZ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,56768
09YWYN-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,2210
09ZLBL-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,616
09ZTH9-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,12797
0B0ZJG-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,1542
0B24WB-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,2218
0B65FP-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,2366
0B6K88-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,29484
0B6N4L-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,109
0B6Z6F-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,197
0BC4TP-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,5177
0BG58Q-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,82383
0BG6YQ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,23446
0BGFZL-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,39146
0BJ0LD-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,125545
0BJ5BS-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,232
0BKPPQ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,152325
0BM53X-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,18
0BW44V-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,335369
0BWBM1-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,21675
0BZMHB-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,2500
0BZXX2-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,18535
0C17NN-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,6722
0C238L-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,165069
0C23KM-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,168
0C23TS-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,132
0C23X0-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,1532
0C242D-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,1540
0C247T-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,75
0C267L-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,153
0C271W-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,300
0C274Q-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,13437
0C27BS-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,28820
0C27D7-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,22760
0C2BG0-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,66
0C2BGL-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,100
0C2BLH-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,11798
0C2JMY-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,2410
0C2K4T-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,5263
0C2NPK-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,1425
0C2SCM-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,1285
0C2SHS-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,2450
0C2SKJ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,1431
0C2W81-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,15113
0C2Z0D-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,1000
0C2Z4Z-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,3008
0C2ZCS-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,1195
0C2ZFW-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,1422
0C32DB-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,489
0C35RH-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,6310
0C367F-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,7600
0C3681-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,12
0C3684-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,2663
0C38YL-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,3635
0C3999-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,477
0C39C1-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,100
0C39CW-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,29
0C3GXP-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,715
0C3H65-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,2419
0C3HH8-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,5224
0C3HMF-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,5700
0C3HQ2-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,106
0C3HRG-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,261
0C3L4Q-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,800
0C3PM6-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,207
0C3PPV-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,19938
0C3PQJ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,6442
0C3PRP-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,16
0C3QFM-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,10135
0C5ZHW-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,7416
0C6KP1-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,1700
0C78VP-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,135
0C78YK-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,32
0C799H-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,7519
0C7CGL-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,10436
0C7CHJ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,569
0C7CKD-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,424
0C7CZP-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,1384
0C7GG6-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,20276
0C7L0F-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2018-03-31,1200
