factset_entity_id,total_aum,Desktop Institution Position
0B4N6J-E,,
0B4NFT-E,,
07K4SZ-E,,
0B4NT8-E,,
0B4NW4-E,,
0B4PD1-E,,
0B4PQ4-E,,
0B4Q1Z-E,,
0B4R6P-E,,
0B4RFQ-E,,
0B4RGJ-E,,
0B4S2P-E,61.0,
0B4VJ9-E,,API Request FAILED
0B4VZG-E,,
0B4WKZ-E,,
0B4WRG-E,,
0B4X5C-E,,
0B4XC0-E,,
0B4YXJ-E,9100.0,
0B4ZQX-E,,
0B4ZR8-E,3897.0,
0B4ZR9-E,,
0B50JV-E,,
0B50LM-E,,
0B512S-E,,
0B525X-E,,
0B52CY-E,,
0B52ZC-E,,
0B5334-E,,
0B535V-E,,
0B53DM-E,,
0B53DQ-E,,
0B5458-E,,
0B5487-E,,
0B5539-E,,
0B556Y-E,,
0B55DT-E,,
0B55KB-E,,
0B55Q4-E,,
0B55XD-E,,
0B566F-E,,
0B56DS-E,,
0B56M8-E,,
0B4JC3-E,,
0B56QM-E,9.0,
0KBCG4-E,,
0B580B-E,,
0B581D-E,,
0B58H2-E,,
0B58QG-E,65.0,
0B58XV-E,,
0B59F1-E,,
0B5B34-E,,
0B4RZ5-E,,
0B5CL7-E,,
0B5CTM-E,,
0B5DYX-E,,
0B5F6W-E,,
0B5FC6-E,,
0B5G52-E,,
0B5JDD-E,,
0B5JDP-E,,
0B5JLN-E,,
0B5JM1-E,,
0B5JPR-E,941.0,
0B5JQ7-E,,
0KBFB4-E,,
0B5L63-E,,
0B5MYF-E,,
0B5N03-E,,
0B5N2L-E,,
0B5NKZ-E,20.0,
0B5QMR-E,,
0B5QX0-E,,
0B4VN4-E,689.0,
0B5R82-E,,
0B5R9J-E,,
0B5RJG-E,,
0B5RLL-E,,
0B5RZX-E,,
0B5SDX-E,,
0B5SF5-E,,
0B5SFV-E,50.0,
0B5SGL-E,168.0,
0B5SJR-E,,
0B5TN6-E,,
0B5W7K-E,,
0B5WKD-E,,
0B5WPP-E,,
0B5WTG-E,,
0B5WTK-E,11241.0,
0B5WY8-E,,
0B5X12-E,,
0KBFJH-E,,
07K0DY-E,,
0B546Z-E,238.0,
07L2VN-E,,
09Z2WC-E,,
0B5RC7-E,800.0,
07K60F-E,,
0B4SD5-E,6633.0,
07K679-E,,
0B4SB5-E,,
0B4ZMY-E,,
0B56R9-E,29.0,
0B5X20-E,,
0B5XDY-E,,
0B5XL5-E,,
0B5Y0H-E,,
0B5YNV-E,,
0B5Z18-E,,
0B5Z87-E,,
0B5ZDG-E,,
0B5ZST-E,796.0,
0B60XY-E,,
0B60YC-E,,
0B610S-E,,
0B61D7-E,,
0B61L2-E,,
0B6278-E,,
0B62BZ-E,,
0B6357-E,,
0B63TY-E,,
0B63VF-E,,
0B64MG-E,32.0,
0B6563-E,,
0B658X-E,,
07LBQ9-E,900000.0,
0B65G6-E,,
0B65JD-E,,
0B65L4-E,,
0B65NC-E,,
0B65PH-E,,
0B65RN-E,,
0B65T9-E,,
07LDL3-E,,
0B68D6-E,,
0B68S7-E,,
0B6930-E,890.0,
0B695M-E,,
0B696F-E,,
0B69HG-E,,
0B69V8-E,21.0,
0B6B18-E,,
0B6B68-E,,
0B6B8G-E,,
0B6B9Q-E,,
0B6BB9-E,,
0B6CCD-E,,
0B6G8R-E,,
0B6GBD-E,,
0B6K6D-E,,
0B6KG8-E,,
0B6KK7-E,,
0B6KV7-E,,
0B6L1L-E,,
0B6L89-E,,
0JMK2G-E,,
0B6M58-E,,
0B6PRB-E,,
0B6QK0-E,,
0B6QX2-E,,
07LTYP-E,4.0,
0B6R40-E,,
0B6R5F-E,,
0B5XJ4-E,,
0B6RWW-E,,
0B6S9K-E,,
0CX5VY-E,,
0B6TL1-E,,
0KBGK3-E,,
0B6TNR-E,,
0B6TPB-E,,
0B6TPH-E,,
0B6VG9-E,,
0B6VM6-E,,
0B6X3J-E,,
0B6XVW-E,,
0B6XVZ-E,,
0B6Y1M-E,,
0B6Y7T-E,,
0B6Y9Q-E,,
0B6Y9Y-E,,
0B6K88-E,921.0,
0KBGWF-E,,
0B6YDP-E,,
0B6YF7-E,,
07M7FK-E,,
0B6YMV-E,,
0B6XPJ-E,16000.0,
0B70C1-E,,
0B716L-E,,
0B7185-E,,
0B728T-E,,
0B729B-E,,
0B72KT-E,,
0B72M6-E,50.0,
0B72PW-E,,
0B7302-E,,
0B7304-E,,
0B745V-E,,
0B74RT-E,,
0B74WX-E,,
0KBGWV-E,,
0B77GY-E,,
0B77JH-E,,
0B77V4-E,,
0B78WQ-E,,
0B78XP-E,,
0B7BVH-E,,
0B7CQW-E,,
0B7CSM-E,,
0B7D59-E,,
0B7DJF-E,,
0B7DNQ-E,,
0B7DZR-E,,
0KBGX3-E,,
0B6WXJ-E,120.0,
0B61N6-E,4008.0,
07VFV4-E,,
0B2JL3-E,,
07NWSV-E,480.0,
0B3KZV-E,,
0B6519-E,,
0B654D-E,,
0B7GF0-E,,
0B7H2W-E,,
0B7JNS-E,,
0B7JS0-E,,
0B7JTQ-E,,
0B7JYN-E,,
0B7ZQ2-E,,
0B7KMZ-E,,
0B7MB1-E,,
0B7N8Z-E,,
0B7NCX-E,,
0B7NYJ-E,667.0,
0B7P2W-E,,
0B7PJJ-E,,
0B7PJZ-E,,
0B7PQ5-E,,
0B7Q84-E,,
0B7Q8J-E,,
0B7RL9-E,3892.0,
0B7VGL-E,,
0B7VK9-E,,
0B7VWY-E,,
0B7VYX-E,,
0B7W8W-E,,
0B7X19-E,,
0B7PLR-E,124.0,
0B7XQ4-E,,
0B7ZD8-E,,
0B7ZDS-E,,
0B7ZH5-E,40.0,
0B7ZJV-E,,
0B7ZK0-E,,
0B7ZP8-E,,
0B7ZQ4-E,,
0B7ZQL-E,,
0B7ZQN-E,,
0B7ZR3-E,,
0B7ZRG-E,,
0B7ZRK-E,,
0B7ZRS-E,,
0CXB9R-E,278.0,
0B807W-E,,
0B81WG-E,,
0B8248-E,,
0B82JC-E,,
0B82JZ-E,,
0B82QJ-E,,
0B82R1-E,,
0B82T4-E,,
0B82TW-E,,
0B82VC-E,,
0B82VT-E,,
0B82ZN-E,,
0B83CR-E,,
0B84D4-E,,
0B84V7-E,,
0B8745-E,,
0B87B2-E,,
0B87N2-E,,
0B87R0-E,,
0B87S1-E,,
0B88MZ-E,,
0B891B-E,,
0B8B7S-E,,
0B8BDD-E,,
0B8BLV-E,,
0B8BZP-E,,
0B8CN5-E,,
0B8CP0-E,,
0B8CPW-E,,
0B8CWK-E,,
0B8F70-E,7600.0,
0B8FH3-E,,
0B8JKY-E,,
0B8J09-E,,
0B8J2D-E,,
0B8J5Q-E,,
0B8J78-E,,
0B8JFF-E,,
0B8JS1-E,494.0,
0B8K7Y-E,,
0B8KHY-E,,
0B8KMQ-E,,
0B8L7P-E,,
0B8MYQ-E,,
0B8N17-E,,
0B8N45-E,2400.0,
0B8NFL-E,,
0B8NHQ-E,,
0B8NZ6-E,,
0B8P7J-E,,
0B8QZ6-E,,
0B8S0Z-E,,
0B8S6R-E,30252.0,
0B8SBV-E,,
0B8SDS-E,,
0B8SFD-E,,
0B8SGF-E,200.0,
0B8SGY-E,,
0B8SH7-E,,
0B8TD0-E,,
0B8TSH-E,,
0B8W61-E,,
0B8WQ3-E,,
0B8WQJ-E,,
0B8WW1-E,,
0B8XD0-E,,
0B82N1-E,,
0KBGZY-E,,
0KBH4H-E,,
0B7VN7-E,1553.0,
07YMZT-E,,
0B7JNR-E,,
0B7KMX-E,156.0,0
0B7VRZ-E,,
0B8LRZ-E,350.0,
0B8MVP-E,111895.0,
0KZ30Y-E,,
0B7JQ5-E,,
08115Q-E,298.0,
08238W-E,,
0B8HZ2-E,18039.0,
0B8NCR-E,,
0B8S6N-E,,
0B8XFL-E,,
0B8XHH-E,,
0B8XKF-E,,
0B8XLH-E,,
0B8XLS-E,,
0B8Y3M-E,,
0B906T-E,,
0B90R6-E,,
0B926J-E,,
0B92F3-E,,
0B92NQ-E,,
0B954J-E,,
0B9588-E,,
0B958G-E,,
0B95DL-E,,
0B95DY-E,300.0,
0B95JL-E,,
0B971N-E,,
0B97R0-E,,
0B984W-E,,
0B989W-E,,
0B99G3-E,,
0B99LV-E,,
0B99Q8-E,,
0B9B28-E,,
0B9BRP-E,,
0B9D2K-E,,
0B9DCG-E,60.0,
0B9DLV-E,,
0B9DTK-E,,
0B9DYR-E,,
0B9F3Z-E,250.0,
0B9F42-E,,
0B9F8P-E,,
0B9H40-E,,
0B9HPN-E,,
0B9K90-E,,
0B9KBC-E,,
0B9KCK-E,,
0B9KL4-E,,
0B9KN0-E,,
0B9KTP-E,,
0B9KZS-E,,
0B9KZW-E,,
0B9M2J-E,,
0B9MC9-E,,
0B9MNW-E,,
0B9N6Z-E,,
0B9NT1-E,,
0B9PH3-E,,
0B9PH4-E,,
0B9PSY-E,,
0B9PTB-E,,
0B9PTR-E,,
0B9PW3-E,,
0B9Q1G-E,,
0B9Q3S-E,,
0B9Q6K-E,,
0B9QC3-E,,
0B9QH3-E,,
0B9QHM-E,,
0B9QV2-E,421.0,
0B9RF2-E,,
0B9S70-E,,
0B9SF6-E,,
0B9T1W-E,,
0B9V8G-E,,
0B9VCR-E,,
0B9VDF-E,,
0B9VPQ-E,,
0B9VPY-E,,
0B9WL2-E,,
0B9Y4L-E,,
0B9YH5-E,,
0B9YPD-E,,
0B9YR6-E,,
0B9YSB-E,,
0B9YSK-E,,
0B9YT1-E,,
0B9YTR-E,,
0B9YTX-E,,
0B9YV4-E,,
0BB05R-E,,
0CB6NK-E,2085.0,
0BB22W-E,112.0,
0BB241-E,,
0BB28N-E,,
0BB2FL-E,,
0BB2GQ-E,,
0BB2LZ-E,,
0BB2SH-E,,
0BB5MN-E,,
0BB632-E,,
0B99NB-E,323889.0,
0BB6ZW-E,,
0BB74H-E,,
0BB7CH-E,,
0B95F0-E,4828.0,
0BB7J3-E,,
0BB7J4-E,,
0BBBVP-E,,
0BBC2C-E,,
0BBC4F-E,,
0B9KZ9-E,326.0,
0BBC8G-E,,
0BBCD9-E,,
0B9Y93-E,,
0BBCHS-E,,
0BBCPJ-E,,
0BBCV6-E,,
0BBDKM-E,,
0BBDNH-E,,
0BBDZG-E,,
085954-E,,
0BB1M9-E,144.0,
0KZ3D4-E,,
0CBD7P-E,5155.0,
0BB7G7-E,148.0,
0B8XF3-E,,
0CXN29-E,1936.0,0
0B9K28-E,,
0B9PWN-E,,
0B9YHG-E,,
0B9YJ9-E,,
0BBG8Q-E,,
0BBH6H-E,,
0BBHQB-E,,
0BBK47-E,,
0BBKL9-E,,
0BBM67-E,,
0BBM6C-E,,
0BBP89-E,,
0BBQ67-E,,
0BBQBV-E,,
0BBQC1-E,,
0BBQC4-E,,
0BBQMD-E,,
0BBQQ1-E,,
0BBQR2-E,,
0BBQSF-E,,
0BBQTF-E,,
0KBJ1L-E,,
0BBQXW-E,,
0BBQZ4-E,,
0BBT37-E,,
0BBT4X-E,,
0BBT65-E,,
0BBTCD-E,,
0BBTP1-E,,
0BBVJZ-E,,
0BBVPF-E,,
0BBXC0-E,,
0BBXXF-E,,
0BBXXK-E,,
0BBY1F-E,,
0BBY4D-E,,
0BC2VW-E,6200.0,
0BBY6P-E,,
0BBYD5-E,,
0BBZRB-E,,
094VV1-E,,0
0BC1X3-E,689.0,
0BC30L-E,,
0BC38V-E,,
0CY34K-E,1341.0,
0BC3TG-E,,
0BC426-E,,
0BC4P0-E,,
0BC4RQ-E,,
09PM5Q-E,41108.0,
0BC4TV-E,,
0BC4TX-E,,
0BC54F-E,,
0BC5QJ-E,,
09N9PQ-E,,
0BC73T-E,,
0BC7MK-E,,
0BC88W-E,,
0BC8G2-E,,
0BC8YR-E,,
0BC93M-E,,
0BC9MJ-E,,
0BC9R6-E,,
0BC9ZG-E,,
0BCB1F-E,,
0BCB6J-E,,
0BCB71-E,,
0BCCZ1-E,,
0BCGL0-E,,
08CKPQ-E,,
0BC097-E,12.0,
0BCGY9-E,,
0BCH1S-E,,
0BCHCC-E,,
0BCHCP-E,,
0BCHJ0-E,,
0BCHR1-E,,
0BCHSX-E,,
0BCLKZ-E,,
0BCM5D-E,,
0BCM90-E,306.0,
0BCMP6-E,,
0BCMR0-E,,
0BCMR3-E,,
0BCMTN-E,,
0BCMVC-E,,
0BCMX0-E,,
0BCN2X-E,,
0BCGLR-E,,
0BCNLB-E,,
0BCNN5-E,,
0BCPJ1-E,,
0BCSDN-E,,
0BCSNY-E,,
0BCSQQ-E,,
0BCTFP-E,,
0BCTGW-E,,
0BCTL9-E,,
0BCTSM-E,,
0BCX5D-E,,
0BCXXY-E,,
0BCZ7T-E,35.0,
0BCZ9M-E,,
0BCZBH-E,,
0BCZHY-E,,
0BD178-E,,
0BD1SM-E,,
0BD3BF-E,,
0BFT2Q-E,,
0KBJ30-E,,
0BCRPZ-E,2261.0,
09PW4D-E,26233.0,
09T0CZ-E,,
0B352W-E,,
0B3T56-E,,
0BD599-E,,
0BD660-E,,
0BD71R-E,,
0BFB9P-E,179.0,
0BD8R2-E,,
0KBJ67-E,,
0BD9N6-E,,
0BD9Q6-E,,
0BD9QF-E,,
0BDB0H-E,,
0BDB1H-E,,
0BDB6R-E,,
0BDB8W-E,,
0BDBBF-E,,
0BDF1T-E,1000.0,
0BDFDZ-E,,
0BDFTQ-E,,
0BDG2X-E,,
0BDG72-E,1509.0,
0BDGV8-E,43.0,
0BDH8Q-E,,
0BDJMH-E,,
0BDJQQ-E,,
0BDJSV-E,,
0BDJTB-E,6000.0,
0BDK43-E,,
0BDK9K-E,,
0BDK9R-E,,
0BDKDY-E,,
0BDLH0-E,,
0BDLVL-E,,
0BDMQM-E,,
0BDP89-E,,
0BDPM4-E,465.0,
0BDPTQ-E,,
0BDQ7J-E,,
0BDQH9-E,,
0BDR88-E,,
0BDTX4-E,,
0BDWZT-E,,
0BDXS3-E,,
0BDXXX-E,,
0BDXZ1-E,,
0BDXZ2-E,,
0BF9YC-E,,
0BDYHG-E,,
0BDYKM-E,,
0BDYVM-E,,
0BDYVW-E,,
0BDYW2-E,,
0BDYWR-E,,
0BF0T7-E,,
0BF0VD-E,,
0BF4WD-E,,
0BF4WX-E,,
0BF553-E,,
0BF5C7-E,,
0BFBK3-E,14.0,
0BF6G7-E,11500.0,
0BDYGN-E,4833.0,
0BF76J-E,,
0BF9L6-E,,
0BF9ZD-E,,
0BFB49-E,,
0BFB6X-E,,
0BFC1V-E,,
0BFFM2-E,,
0BFFTJ-E,,
0BFFX1-E,1306.0,
0BFG5Q-E,,
0BFG64-E,,
0BFG6Y-E,,
0BFGFG-E,,
0BFGHN-E,,
0BFH17-E,,
0BFK4D-E,,
0BFLKD-E,130.0,
0BFM34-E,,
0BFM4K-E,,
0BFM96-E,,
0BFMB4-E,,
0BFML8-E,,
0BFMNK-E,,
0BFMQ8-E,,
0BFMQG-E,24738.0,
0BFMQK-E,148.0,
0BFMQM-E,,
0BFMRG-E,,
0BFN20-E,,
0BFNLT-E,,
0BFQZD-E,,
0BFR4H-E,,
0BFR9P-E,,
0BFS4W-E,,
0BFS5K-E,,
0BFSFW-E,,
0BFSHY-E,,
0BFSLC-E,,
0BFSQY-E,,
0BFSRP-E,,
0BFSYF-E,,
0BFT1F-E,,
09XYQJ-E,23.0,
09YCR9-E,,
09ZJ5B-E,,
0B1V22-E,,
0BDW6Z-E,10.0,
0B33JY-E,,
0BF9WT-E,,
0B2M1H-E,,
0BFRW7-E,,
0BFT5D-E,,
0BFTWM-E,,
0BFTZ5-E,,
0BFV5M-E,,
0BFV67-E,,
0BFVC6-E,,
0BFVJK-E,,
0BFVR7-E,,
0BFVZ0-E,,
0BFW8N-E,,
0BFXQ7-E,,
0BFXRM-E,,
0BG0HW-E,,
0BG0ZM-E,,
0BG12K-E,,
0BG131-E,,
0CW7MN-E,2713.0,
0BG139-E,,
0BG13D-E,,
0BG1J6-E,700.0,
0BG2M4-E,,
0BG35P-E,2000.0,
0BG35Z-E,,
0BG3MQ-E,,
0BG3Y5-E,,
0BG47B-E,,
0BG4VG-E,,
0BG4Y3-E,,
0BG542-E,,
0BG6PZ-E,,
0BG7NJ-E,,
0BG7NM-E,,
0BG7WH-E,,
0BG81L-E,,
0BG83K-E,,
0BG84B-E,,
0BG8C8-E,,
0BG8KK-E,,
0BG8M3-E,,
0BG8NB-E,,
0BG8Z1-E,,
0BG93S-E,,
0BG95M-E,,
0BG96V-E,,
0BG96X-E,,
0BG9PX-E,,
0BGB17-E,,
0BGBSZ-E,,
0BGCLP-E,,
0BGCPJ-E,,
0BG6YQ-E,3523.0,15537
0BGDWM-E,,
0BGDZB-E,,
0BGF0G-E,,
0BGFP1-E,,
0BGFXW-E,13977.0,
0BG59V-E,,
0KBK4Q-E,,
0BGG2M-E,,
0BGG4V-E,,
0BGG6Y-E,,
0BGHBV-E,,
0BGHKS-E,,
0BGJ7W-E,,
0BFS97-E,,
0BGJXJ-E,,
0BGKWK-E,,
0BGL0H-E,,
0BGL8Z-E,,
0BGLTL-E,,
0BGDHC-E,,
0BGM94-E,,
0BGM9W-E,,
0BGMJG-E,,
0BGNBZ-E,,
0BGNPL-E,,
0BGPDB-E,,
0BGPS9-E,,
0BGQN2-E,,
0BGQSJ-E,,
0B4F6D-E,,
0BGQTZ-E,,
0BGR8J-E,,
0BGRHC-E,,
0BGS2L-E,,
0BGS6S-E,,
0BG132-E,2174.0,
0BGVBG-E,,
0BGVM8-E,,
0BGW5Y-E,,
0BGWDH-E,,
0BGWQ4-E,,
0BGWVD-E,,
0BGWXM-E,384.0,
0BGWXV-E,,
0BGWY2-E,,
0BGWYB-E,,
0BGX0W-E,,
0BGX1V-E,,
0BGX4D-E,,
0BGX5S-E,,
0BGX62-E,,
0BGXBH-E,,
0BGXLT-E,,
0BGYFW-E,,
0BGYZY-E,,
0BH14G-E,,
0BH1TQ-E,2500.0,
0BH1ZN-E,,
0CBD7R-E,,
0CZNZJ-E,16502.0,26981
0BGQTB-E,,
0BGVPH-E,,
0BG525-E,3.0,
0024XL-E,301.0,
0DFMY6-E,2476.0,
0BGC5C-E,,
0BGM9D-E,490.0,
0B4NM8-E,,
0BH2CH-E,,
0BH2DS-E,,
0BH2H4-E,,
0BH2L7-E,,
0BH2M0-E,,
0D001N-E,2298.0,
0BH3T7-E,,
0BH5K1-E,,
0BH63V-E,,
0BH6NR-E,,
0BH6RS-E,,
0BH7ML-E,,
0BH7X6-E,,
0BH871-E,,
0BH977-E,,
0BHCRY-E,,
0BHD05-E,,
0BHD9S-E,,
0BHDGW-E,,
0BHDKF-E,,
0BHDKZ-E,14916.0,
0BHGHQ-E,,
0BHHRY-E,,
0BHJ36-E,,
0BHJ7R-E,,
0BHJKQ-E,,
0BHJQ7-E,,
0BHJQZ-E,,
0BHKY7-E,,
0BHMNJ-E,,
0BHNFZ-E,129.0,
0BHNH9-E,,
0BHNK1-E,,
0BHNRG-E,,
0BHP83-E,,
0BHP8N-E,2700.0,
0BHPDJ-E,,
0BHPRQ-E,,
0BHPT8-E,,
0BHPVF-E,21.0,
0BHQPX-E,,
0BHRYQ-E,,
0BHS58-E,,
0BHSKJ-E,,
0BHSTP-E,,
0BHVK3-E,,
0BHVKN-E,,
0BHVMQ-E,,
0BHXN7-E,,
0BHXWH-E,,
0BHZJ9-E,,
0BHZLG-E,,
0BJ0FD-E,,
0BJ0FL-E,,
0BJ0JH-E,,
0BJ23R-E,,
0BJ3CZ-E,314.0,
0BJ3Z6-E,,
0BJ4T6-E,,
0BJ531-E,,
0BJ5BJ-E,,
0BH2M6-E,7858.0,
0BJ7M2-E,,
0BJ8P5-E,,
0BJ9LQ-E,,
0BJ9WK-E,,
0BJB0R-E,,
0BJB6D-E,,
0BJBV7-E,2000.0,
0BJCPX-E,,
0BJDHK-E,,
0BJDQB-E,,
0BJDSG-E,,
0BJDSY-E,,
0BJFG9-E,,
0BJFP2-E,,
0BJFPG-E,390.0,
0BJFPK-E,,
0BJFPS-E,,
0BJFS4-E,,
0BJG02-E,,
0BJG7G-E,,
0BJL2M-E,,
0BJL5L-E,,
0BJL71-E,,
0BJLKX-E,,
0BJMP0-E,1100.0,
0BJMST-E,55.0,
0BJN1H-E,,
0BJP73-E,,
0BJPWQ-E,,
0BJPX7-E,,
0BJQCR-E,,
0BJQFP-E,,
0BJQK5-E,,
0D0P2J-E,,
0BHHJ6-E,220.0,
0BJ04P-E,,
0B5NL9-E,968.0,1695
0B5WDN-E,,
0B72FT-E,,
0BCGVD-E,1909.0,
0BJQYP-E,,
0BJRKF-E,,
0BJRW8-E,,
0BJSNH-E,,
0BJT0M-E,,
0BJT22-E,,
0BJTVB-E,,
0BJTVW-E,,
0BJVW0-E,,
0BJWNN-E,,
0BJX20-E,,
0BJX26-E,,
0BJX4H-E,,
0BJX4J-E,,
0BJX4P-E,,
0BJYHC-E,,
0BJZZG-E,,
0BK05K-E,,
0BK06W-E,,
0BK8X0-E,238.0,
0BK0BY-E,,
0BK0SH-E,,
0BK14W-E,,
0BCNKR-E,,
0BK1H1-E,,
0BK1HD-E,,
0BK1JK-E,,
0BK4JX-E,,
0BK18X-E,5524.0,
0BK4RL-E,,
0BK5B8-E,,
0BK5BC-E,,
0DN90G-E,2430.0,0
0BK5F7-E,,
0BK5GP-E,,
0BK5JT-E,256.0,
0BK5KT-E,1000.0,
0BK5PN-E,,
0BK5PP-E,,
0BK5Q1-E,,
0BK6LR-E,,
0BK77T-E,500.0,
0BK8CJ-E,,
0BK8FV-E,,
0BK8HN-E,,
0BK8L7-E,,
0BK8PS-E,,
0BJWCG-E,28000.0,
0BKB27-E,,
0BKBY6-E,72000.0,
0BKDKC-E,,
0BKDXF-E,,
0BKDXR-E,,
0BKF4M-E,,
0BK3Y9-E,77300.0,
0BKFBJ-E,,
0BKFNW-E,30.0,
0BKFYJ-E,,
0BKG04-E,,
0BKHMW-E,,
0BKHN2-E,,
0BKK1H-E,,
0BKK9X-E,,
0BKKSM-E,,
0BKL0C-E,,
0BKL35-E,171.0,
0BKL7X-E,,
0BKL9T-E,,
0BKLCG-E,,
0BKLDN-E,,
0BKN5X-E,,
0FRMD4-E,,
0BKNLS-E,,
0BKP2M-E,,
0BKP65-E,,
0BKP6Q-E,,
0BKPGN-E,,
0DT4LM-E,,
0BKPQ9-E,,
0BKPRN-E,,
0BKPSK-E,,
0BKPSL-E,,
0BKPSM-E,,
0BKPSQ-E,,
0BKPSR-E,,
0BKQVS-E,,
0BKQXK-E,,
0BKRHR-E,5000.0,
0BKRJ3-E,,
0BB74N-E,,
0BKSHX-E,,
0BKSJC-E,,
0BKSLV-E,,
0BKSPK-E,,
0BKT5J-E,,
0BKTGV-E,,
0BKTKK-E,,
0G5R1Q-E,,
0G9V8L-E,,
0BKTNY-E,,
0BKTPD-E,,
0BKTPL-E,,
0BKTPY-E,,
0BKTRH-E,,
0BKW9M-E,,
0BKXJ2-E,,
0BKY7J-E,,
0BKY82-E,,
0BCGNK-E,,
0BKYBV-E,,
0GHDPH-E,,
0BKYQM-E,,
0BKYSJ-E,,
0HYG4Y-E,,
0BKMWD-E,330.0,
0KZ0JP-E,,
0KZ10C-E,,
0BKFWY-E,4209.0,
0KZ15D-E,,
0GX7NY-E,340.0,
0BK4RY-E,,
0BKYVB-E,,
0BKZ2Q-E,,
0BKZ3B-E,,
0BKZ4L-E,,
0BKZ51-E,,
0BKZ5J-E,,
0BL04W-E,,
0BL08Z-E,,
0BL0DS-E,,
0BL149-E,,
0BL156-E,,
0BDGK5-E,,
0BL1HP-E,,
0BL1M4-E,,
0BL1VC-E,,
0BL1VM-E,,
0BL1W2-E,,
0BL2J7-E,384.0,
0BL2SL-E,,
0BL2WZ-E,,
0BL344-E,,
0BL3HB-E,,
0BL3NR-E,,
0BL4FN-E,,
0BL4JP-E,,
0BL59C-E,,
0BL5V3-E,,
0BL60Q-E,,
0BL61W-E,,
0BL62P-E,,
0BL66Z-E,,
0BL67F-E,,
0BL6BJ-E,,
0BLT4M-E,,
0BLQKD-E,,
0BL6TN-E,,
0BL713-E,77.0,
0BL72Y-E,,
0BL8T3-E,,
0BL8X2-E,67.0,
0BL8XW-E,,
0BL8YG-E,,
0BL92M-E,,
0BL5MB-E,,
0BL9LJ-E,,
0BL9Z9-E,,
0BLBFZ-E,,
0BLBH7-E,,
0BLBRK-E,,
0BLC1B-E,,
0BLC1H-E,,
0BLC3X-E,,
0BLCB8-E,,
0BLFK4-E,,
0BLFQD-E,,
0BLFT0-E,,
0BLFWL-E,,
0BLG4P-E,,
0BLGD3-E,,
0BLGWJ-E,,
0BLGWV-E,,
0BLGYP-E,,
0BLGYZ-E,,
0BLJCR-E,,
0BCZJ8-E,,
0BLK10-E,,
0BLK57-E,,
0BLL0M-E,,
0BKYY3-E,3123.0,
0BLLHR-E,,
0BLLK5-E,,
0BLLSK-E,,
0BLLY5-E,312.0,
0BLM86-E,,
0BLPKV-E,,
0BL82G-E,,
0BLPVD-E,,
0BLPZY-E,,
0BLQCY-E,,
0BLQD8-E,,
0BLQG9-E,,
0BLRD5-E,,
0BLSCS-E,,
0BLSJ2-E,,
0BLSP6-E,,
0BLSRW-E,,
0BLSYF-E,,
0BLT6W-E,,
0BLTL2-E,2658.0,
0BLTW2-E,,
0BLV8Q-E,,
0BLV9N-E,,
0BLL1M-E,,
0BLW46-E,,
0BLWML-E,,
0631M3-E,72020.0,17858
0BLXCW-E,,
0BLXCZ-E,,
0D2T8C-E,151.0,
0BLXJ2-E,,
0BLXK7-E,,
0BDY0N-E,2546.0,
0BLXP1-E,,
0BLY1J-E,,
0BLY36-E,,
0BLY4S-E,,
0BLYHM-E,,
0BLYK6-E,,
0BLYN1-E,,
0BLYRZ-E,,
0BLZH7-E,250.0,
0BM0C7-E,,
0BM0HD-E,,
0BM0PC-E,,
0BQW61-E,,
0BF0F8-E,,
0BLGXB-E,287.0,
05TBBK-E,,
0BL1Z3-E,,
0BLKRF-E,,
080YVM-E,,
0JCQT0-E,,
0KR00D-E,,
0KTQ6Q-E,,
0KTRL0-E,,
0BFG38-E,7342.0,
0BM10F-E,,
0BM11Q-E,,
0BM12Q-E,80.0,
0BM137-E,,
0BM14J-E,,
0BM16V-E,,
0BM1HZ-E,,
0BM1KY-E,,
0BM22R-E,,
0BM2SV-E,,
0BM3S0-E,,
0BM442-E,,
0BM45R-E,,
0D3ZTQ-E,,
0BM4C8-E,,
0BM4FR-E,,
0BM4ZD-E,50.0,
0BM56X-E,,
0BM59Y-E,,
0BM5DD-E,322.0,
0BM5DL-E,,
0BM5DP-E,177.0,
0BM5DQ-E,,
0BM5DT-E,,
0BM5F6-E,,
0BM6C2-E,,
0BM7DC-E,,
0BM7NQ-E,,
0BM7VG-E,,
0BM84F-E,,
0D3JYL-E,,
0BM8P8-E,428.0,
0BM8X1-E,,
0BMB05-E,,
0BMCZ0-E,,
0BMCZ8-E,,
0BMD97-E,,
0BMDB3-E,,
0BMDCN-E,,
0BMDP3-E,,
0BMDX4-E,,
0BMFV3-E,,
0BMGK6-E,,
0BMHQP-E,,
0BMHSP-E,,
0BMJDC-E,,
0BMJN6-E,275.0,
0BMJSD-E,3.0,
0BMJTZ-E,,
0BMJZ5-E,,
0BMK1Z-E,,
0BMK5H-E,,
0BMK9C-E,,
0BMKB1-E,274.0,
0BMKMC-E,,
0BMKVX-E,,
0BML8G-E,,
0BMM7R-E,,
0BMMJ4-E,,
0BMMRL-E,,
0BMMV5-E,,
0BMMZ2-E,,
0BMN3M-E,,
0BMN57-E,50.0,
0BMNJT-E,,
0BMNPG-E,,
0BMQF6-E,,
0BMR0B-E,,
0BMR8S-E,,
0BMS37-E,390.0,
0BMS7J-E,,
0BMSHN-E,,
0BMTPW-E,,
