factset_fund_id,fsym_id,adj_holding,reported_holding,Desktop Fund AUM
04BP9P-E,HKM5XZ-S,10061.0,10061,N/A
04BJPZ-E,HKM5XZ-S,10064.0,10064,N/A
04D0KN-E,HKM5XZ-S,10067.0,10067,N/A
04DXM4-E,HKM5XZ-S,10069.0,10069,N/A
04DXM4-E,HKM5XZ-S,10070.0,10070,N/A
04JQ4S-E,HKM5XZ-S,10071.0,10071,N/A
04JQ4S-E,HKM5XZ-S,10071.0,10071,N/A
04CWC3-E,HKM5XZ-S,10071.0,10071,N/A
04DY93-E,HKM5XZ-S,10079.0,10079,N/A
04J6ZG-E,HKM5XZ-S,10080.0,10080,N/A
04BJ0N-E,HKM5XZ-S,10083.0,10083,N/A
04BJ0N-E,HKM5XZ-S,10083.0,10083,N/A
04BJ0N-E,HKM5XZ-S,10083.0,10083,N/A
04BC57-E,HKM5XZ-S,10087.0,10087,N/A
04J6Z1-E,HKM5XZ-S,10089.0,10089,N/A
04H01H-E,HKM5XZ-S,10091.0,10091,N/A
04D451-E,HKM5XZ-S,10092.0,10092,N/A
04FVP7-E,HKM5XZ-S,10095.0,10095,N/A
04BWS3-E,HKM5XZ-S,10095.0,10095,N/A
04CVYJ-E,HKM5XZ-S,10097.0,10097,N/A
04G3GD-E,HKM5XZ-S,10100.0,10100,N/A
04HN2R-E,HKM5XZ-S,10100.0,10100,N/A
04BCL7-E,HKM5XZ-S,10100.0,10100,N/A
04BCL7-E,HKM5XZ-S,10100.0,10100,N/A
04BCL7-E,HKM5XZ-S,10100.0,10100,N/A
04BCL7-E,HKM5XZ-S,10100.0,10100,N/A
04BCL7-E,HKM5XZ-S,10100.0,10100,N/A
04BCL7-E,HKM5XZ-S,10100.0,10100,N/A
04FYLL-E,HKM5XZ-S,10100.0,10100,N/A
04FYLL-E,HKM5XZ-S,10100.0,10100,N/A
04D084-E,HKM5XZ-S,10100.0,10100,N/A
04BCL7-E,HKM5XZ-S,10100.0,10100,N/A
04BCL7-E,HKM5XZ-S,10100.0,10100,N/A
04BCL7-E,HKM5XZ-S,10100.0,10100,N/A
04CPVR-E,HKM5XZ-S,10100.0,10100,N/A
04CPVR-E,HKM5XZ-S,10100.0,10100,N/A
04CPVR-E,HKM5XZ-S,10100.0,10100,N/A
04CPVR-E,HKM5XZ-S,10100.0,10100,N/A
04J9CX-E,HKM5XZ-S,10100.0,10100,N/A
04BS6S-E,HKM5XZ-S,10100.0,10100,N/A
04BS6S-E,HKM5XZ-S,10100.0,10100,N/A
04BS6S-E,HKM5XZ-S,10100.0,10100,N/A
04BS6S-E,HKM5XZ-S,10100.0,10100,N/A
04BS6S-E,HKM5XZ-S,10100.0,10100,N/A
04CGPZ-E,HKM5XZ-S,10100.0,10100,N/A
04HMPL-E,HKM5XZ-S,10100.0,10100,N/A
04BCYH-E,HKM5XZ-S,10100.0,10100,N/A
04CKPH-E,HKM5XZ-S,10100.0,10100,N/A
04BSYJ-E,HKM5XZ-S,10100.0,10100,N/A
04C9C8-E,HKM5XZ-S,10100.0,10100,N/A
04CZ19-E,HKM5XZ-S,10100.0,10100,N/A
04CSSZ-E,HKM5XZ-S,10100.0,10100,N/A
04BJLG-E,HKM5XZ-S,10100.0,10100,N/A
04BC8M-E,HKM5XZ-S,10100.0,10100,N/A
04BC8M-E,HKM5XZ-S,10100.0,10100,N/A
04B8QC-E,HKM5XZ-S,10100.0,10100,N/A
04CVQF-E,HKM5XZ-S,10101.0,10101,N/A
04K1FK-E,HKM5XZ-S,10103.0,10103,N/A
04BTST-E,HKM5XZ-S,10103.0,10103,N/A
04BTST-E,HKM5XZ-S,10103.0,10103,N/A
04BTST-E,HKM5XZ-S,10103.0,10103,N/A
04BTST-E,HKM5XZ-S,10103.0,10103,N/A
04BJT1-E,HKM5XZ-S,10103.0,10103,N/A
04BZ2S-E,HKM5XZ-S,10104.0,10104,N/A
04BJPZ-E,HKM5XZ-S,10104.0,10104,N/A
04GLLY-E,HKM5XZ-S,10104.0,10104,N/A
04GLLY-E,HKM5XZ-S,10104.0,10104,N/A
04FTQK-E,HKM5XZ-S,10107.0,10107,N/A
04JQ4S-E,HKM5XZ-S,10107.0,10107,N/A
04JQ4S-E,HKM5XZ-S,10107.0,10107,N/A
04JQ4S-E,HKM5XZ-S,10107.0,10107,N/A
04JQGV-E,HKM5XZ-S,10108.0,10108,N/A
04CS2G-E,HKM5XZ-S,10108.0,10108,N/A
04CQ3C-E,HKM5XZ-S,10109.0,10109,N/A
04BY4T-E,HKM5XZ-S,10109.0,10109,N/A
04FGQ5-E,HKM5XZ-S,10110.0,10110,N/A
04CVYJ-E,HKM5XZ-S,10111.0,10111,N/A
04BT51-E,HKM5XZ-S,10112.0,10112,N/A
04BT51-E,HKM5XZ-S,10112.0,10112,N/A
04BT51-E,HKM5XZ-S,10112.0,10112,N/A
04DYRP-E,HKM5XZ-S,10114.0,10114,N/A
04KJK2-E,HKM5XZ-S,10115.0,10115,N/A
04H3QZ-E,HKM5XZ-S,10115.0,10115,N/A
04BHT9-E,HKM5XZ-S,10116.0,10116,N/A
04FHSP-E,HKM5XZ-S,10117.0,10117,N/A
04JNWC-E,HKM5XZ-S,10119.0,10119,N/A
04BG5S-E,HKM5XZ-S,10119.0,10119,N/A
04CSR9-E,HKM5XZ-S,10120.0,10120,N/A
04D37H-E,HKM5XZ-S,10124.0,10124,N/A
04BG0H-E,HKM5XZ-S,10132.0,10132,N/A
04BJZ4-E,HKM5XZ-S,10133.0,10133,N/A
04BJZ4-E,HKM5XZ-S,10133.0,10133,N/A
04HN2R-E,HKM5XZ-S,10135.0,10135,N/A
04CT7T-E,HKM5XZ-S,10135.0,10135,N/A
04CT7T-E,HKM5XZ-S,10135.0,10135,N/A
04GLLY-E,HKM5XZ-S,10135.0,10135,N/A
04CLY7-E,HKM5XZ-S,10136.0,10136,N/A
04CLY7-E,HKM5XZ-S,10136.0,10136,N/A
04C09Z-E,HKM5XZ-S,10138.0,10138,N/A
04C09Z-E,HKM5XZ-S,10138.0,10138,N/A
04GK58-E,HKM5XZ-S,10138.0,10138,N/A
04BDD1-E,HKM5XZ-S,10139.0,10139,N/A
04CSR9-E,HKM5XZ-S,10140.0,10140,N/A
04BLDQ-E,HKM5XZ-S,10140.0,10140,N/A
04G29H-E,HKM5XZ-S,10140.0,10140,N/A
04BY10-E,HKM5XZ-S,10140.0,10140,N/A
04BY10-E,HKM5XZ-S,10140.0,10140,N/A
04HPKP-E,HKM5XZ-S,10141.0,10141,N/A
04HPKP-E,HKM5XZ-S,10141.0,10141,N/A
04HPKP-E,HKM5XZ-S,10141.0,10141,N/A
04CKQ7-E,HKM5XZ-S,10141.0,10141,N/A
04CYHY-E,HKM5XZ-S,10147.0,10147,N/A
04BNTV-E,HKM5XZ-S,10149.0,10149,N/A
04CW7J-E,HKM5XZ-S,10150.0,10150,N/A
04GK58-E,HKM5XZ-S,10150.0,10150,N/A
04FVMH-E,HKM5XZ-S,10151.0,10151,N/A
04FVMH-E,HKM5XZ-S,10151.0,10151,N/A
04FVMH-E,HKM5XZ-S,10151.0,10151,N/A
04FVMH-E,HKM5XZ-S,10151.0,10151,N/A
04FVMH-E,HKM5XZ-S,10151.0,10151,N/A
04FVMH-E,HKM5XZ-S,10151.0,10151,N/A
04FVMH-E,HKM5XZ-S,10151.0,10151,N/A
04FVMH-E,HKM5XZ-S,10151.0,10151,N/A
04FVMH-E,HKM5XZ-S,10151.0,10151,N/A
04FVMH-E,HKM5XZ-S,10151.0,10151,N/A
04FVMH-E,HKM5XZ-S,10151.0,10151,N/A
04FVMH-E,HKM5XZ-S,10151.0,10151,N/A
04FVMH-E,HKM5XZ-S,10151.0,10151,N/A
04FVMH-E,HKM5XZ-S,10151.0,10151,N/A
04FVMH-E,HKM5XZ-S,10151.0,10151,N/A
04FTQK-E,HKM5XZ-S,10151.0,10151,N/A
04BNYR-E,HKM5XZ-S,10153.0,10153,N/A
04CS2G-E,HKM5XZ-S,10153.0,10153,N/A
04CS2G-E,HKM5XZ-S,10153.0,10153,N/A
04DYRR-E,HKM5XZ-S,10157.0,10157,N/A
04BJVN-E,HKM5XZ-S,10160.0,10160,N/A
04F569-E,HKM5XZ-S,10160.0,10160,N/A
04F569-E,HKM5XZ-S,10160.0,10160,N/A
04F569-E,HKM5XZ-S,10160.0,10160,N/A
04F569-E,HKM5XZ-S,10160.0,10160,N/A
04F569-E,HKM5XZ-S,10160.0,10160,N/A
04F569-E,HKM5XZ-S,10160.0,10160,N/A
04F569-E,HKM5XZ-S,10160.0,10160,N/A
04F569-E,HKM5XZ-S,10160.0,10160,N/A
04F569-E,HKM5XZ-S,10160.0,10160,N/A
04F569-E,HKM5XZ-S,10160.0,10160,N/A
04F569-E,HKM5XZ-S,10160.0,10160,N/A
04F569-E,HKM5XZ-S,10160.0,10160,N/A
04F569-E,HKM5XZ-S,10160.0,10160,N/A
04F569-E,HKM5XZ-S,10160.0,10160,N/A
04F569-E,HKM5XZ-S,10160.0,10160,N/A
04CBH8-E,HKM5XZ-S,10160.0,10160,N/A
04G9GH-E,HKM5XZ-S,10162.0,10162,N/A
04HJPR-E,HKM5XZ-S,10163.0,10163,N/A
04HJPR-E,HKM5XZ-S,10163.0,10163,N/A
04HJPR-E,HKM5XZ-S,10163.0,10163,N/A
04F0NR-E,HKM5XZ-S,10165.0,10165,N/A
04F0NR-E,HKM5XZ-S,10165.0,10165,N/A
04CVQF-E,HKM5XZ-S,10165.0,10165,N/A
04KQMP-E,HKM5XZ-S,10167.0,10167,N/A
04CQ3C-E,HKM5XZ-S,10169.0,10169,N/A
04F35W-E,HKM5XZ-S,10170.0,10170,N/A
04CLRP-E,HKM5XZ-S,10174.0,10174,N/A
04J6ZG-E,HKM5XZ-S,10176.0,10176,N/A
04G519-E,HKM5XZ-S,10176.0,10176,N/A
04G519-E,HKM5XZ-S,10176.0,10176,N/A
04D1SC-E,HKM5XZ-S,10180.0,10180,N/A
04BQ5G-E,HKM5XZ-S,10185.0,10185,N/A
04BC57-E,HKM5XZ-S,10185.0,10185,N/A
04CS8H-E,HKM5XZ-S,10186.0,10186,N/A
04G3V1-E,HKM5XZ-S,10189.0,10189,N/A
04DYRR-E,HKM5XZ-S,10190.0,10190,N/A
04BQSH-E,HKM5XZ-S,10190.0,10190,N/A
04BQSH-E,HKM5XZ-S,10190.0,10190,N/A
04BQSH-E,HKM5XZ-S,10190.0,10190,N/A
04BQSH-E,HKM5XZ-S,10190.0,10190,N/A
04JGPK-E,HKM5XZ-S,10192.0,10192,N/A
04D451-E,HKM5XZ-S,10192.0,10192,N/A
04CYD5-E,HKM5XZ-S,10192.0,10192,N/A
04CFYK-E,HKM5XZ-S,10195.0,10195,N/A
04CW7J-E,HKM5XZ-S,10195.0,10195,N/A
04BB1P-E,HKM5XZ-S,10195.0,10195,N/A
04BB1P-E,HKM5XZ-S,10195.0,10195,N/A
04BB1P-E,HKM5XZ-S,10195.0,10195,N/A
04BB1P-E,HKM5XZ-S,10195.0,10195,N/A
04BB1P-E,HKM5XZ-S,10195.0,10195,N/A
04BB1P-E,HKM5XZ-S,10195.0,10195,N/A
04BB1P-E,HKM5XZ-S,10195.0,10195,N/A
04CQ3C-E,HKM5XZ-S,10199.0,10199,N/A
04CQ3C-E,HKM5XZ-S,10199.0,10199,N/A
04D38X-E,HKM5XZ-S,10199.0,10199,N/A
04CPVR-E,HKM5XZ-S,10200.0,10200,N/A
04CPVR-E,HKM5XZ-S,10200.0,10200,N/A
04CPVR-E,HKM5XZ-S,10200.0,10200,N/A
04CPVR-E,HKM5XZ-S,10200.0,10200,N/A
04CPVR-E,HKM5XZ-S,10200.0,10200,N/A
04CPVR-E,HKM5XZ-S,10200.0,10200,N/A
04CPVR-E,HKM5XZ-S,10200.0,10200,N/A
04CPVR-E,HKM5XZ-S,10200.0,10200,N/A
04CPVR-E,HKM5XZ-S,10200.0,10200,N/A
04GSYK-E,HKM5XZ-S,10200.0,10200,N/A
04CPVR-E,HKM5XZ-S,10200.0,10200,N/A
04GSYK-E,HKM5XZ-S,10200.0,10200,N/A
04CPVR-E,HKM5XZ-S,10200.0,10200,N/A
04CPVR-E,HKM5XZ-S,10200.0,10200,N/A
04BJ40-E,HKM5XZ-S,10200.0,10200,N/A
04BJ40-E,HKM5XZ-S,10200.0,10200,N/A
04CPVR-E,HKM5XZ-S,10200.0,10200,N/A
04GSYK-E,HKM5XZ-S,10200.0,10200,N/A
04CPVR-E,HKM5XZ-S,10200.0,10200,N/A
04BJ40-E,HKM5XZ-S,10200.0,10200,N/A
04GSYK-E,HKM5XZ-S,10200.0,10200,N/A
04BJ40-E,HKM5XZ-S,10200.0,10200,N/A
04BJ40-E,HKM5XZ-S,10200.0,10200,N/A
04BWB9-E,HKM5XZ-S,10200.0,10200,N/A
04BJ40-E,HKM5XZ-S,10200.0,10200,N/A
04BWB9-E,HKM5XZ-S,10200.0,10200,N/A
04BJ40-E,HKM5XZ-S,10200.0,10200,N/A
04BWB9-E,HKM5XZ-S,10200.0,10200,N/A
04BWB9-E,HKM5XZ-S,10200.0,10200,N/A
04BCYX-E,HKM5XZ-S,10200.0,10200,N/A
04BPLP-E,HKM5XZ-S,10200.0,10200,N/A
04BYLC-E,HKM5XZ-S,10200.0,10200,N/A
04CW7J-E,HKM5XZ-S,10200.0,10200,N/A
04CQ7W-E,HKM5XZ-S,10200.0,10200,N/A
04CQ7W-E,HKM5XZ-S,10200.0,10200,N/A
04BH59-E,HKM5XZ-S,10200.0,10200,N/A
04CQ7W-E,HKM5XZ-S,10200.0,10200,N/A
04BHG6-E,HKM5XZ-S,10200.0,10200,N/A
04F79Y-E,HKM5XZ-S,10200.0,10200,N/A
04BHG6-E,HKM5XZ-S,10200.0,10200,N/A
04BHG6-E,HKM5XZ-S,10200.0,10200,N/A
04BHG6-E,HKM5XZ-S,10200.0,10200,N/A
04BZ3J-E,HKM5XZ-S,10200.0,10200,N/A
04BHG6-E,HKM5XZ-S,10200.0,10200,N/A
04BH4T-E,HKM5XZ-S,10200.0,10200,N/A
04BHG6-E,HKM5XZ-S,10200.0,10200,N/A
04BHG6-E,HKM5XZ-S,10200.0,10200,N/A
04BHG6-E,HKM5XZ-S,10200.0,10200,N/A
04BHG6-E,HKM5XZ-S,10200.0,10200,N/A
04BHG6-E,HKM5XZ-S,10200.0,10200,N/A
04BHG6-E,HKM5XZ-S,10200.0,10200,N/A
04BHG6-E,HKM5XZ-S,10200.0,10200,N/A
04CLDR-E,HKM5XZ-S,10200.0,10200,N/A
04CLDR-E,HKM5XZ-S,10200.0,10200,N/A
04F3DT-E,HKM5XZ-S,10200.0,10200,N/A
04BRQJ-E,HKM5XZ-S,10200.0,10200,N/A
04CS8V-E,HKM5XZ-S,10201.0,10201,N/A
04CQBV-E,HKM5XZ-S,10203.0,10203,N/A
04BJT1-E,HKM5XZ-S,10203.0,10203,N/A
04BJT1-E,HKM5XZ-S,10203.0,10203,N/A
04GK58-E,HKM5XZ-S,10204.0,10204,N/A
04D8DJ-E,HKM5XZ-S,10205.0,10205,N/A
04CKPH-E,HKM5XZ-S,10206.0,10206,N/A
04CVYJ-E,HKM5XZ-S,10207.0,10207,N/A
04CQC8-E,HKM5XZ-S,10207.0,10207,N/A
04CQC8-E,HKM5XZ-S,10208.0,10208,N/A
04BPZJ-E,HKM5XZ-S,10209.0,10209,N/A
04BPZJ-E,HKM5XZ-S,10209.0,10209,N/A
04BPZJ-E,HKM5XZ-S,10209.0,10209,N/A
04BJW8-E,HKM5XZ-S,10210.0,10210,N/A
04BJW8-E,HKM5XZ-S,10210.0,10210,N/A
04BJW8-E,HKM5XZ-S,10210.0,10210,N/A
04BJW8-E,HKM5XZ-S,10210.0,10210,N/A
04GMPS-E,HKM5XZ-S,10211.0,10211,N/A
04CYD5-E,HKM5XZ-S,10212.0,10212,N/A
04BYFZ-E,HKM5XZ-S,10213.0,10213,N/A
04CSR9-E,HKM5XZ-S,10214.0,10214,N/A
04CNX3-E,HKM5XZ-S,10215.0,10215,N/A
04CNX3-E,HKM5XZ-S,10215.0,10215,N/A
04BHHW-E,HKM5XZ-S,10216.0,10216,N/A
04BC4R-E,HKM5XZ-S,10219.0,10219,N/A
04GM3D-E,HKM5XZ-S,10220.0,10220,N/A
04HQ13-E,HKM5XZ-S,10220.0,10220,N/A
04D0KJ-E,HKM5XZ-S,10220.0,10220,N/A
04FVP6-E,HKM5XZ-S,10224.0,10224,N/A
04J4G8-E,HKM5XZ-S,10224.0,10224,N/A
04C9C8-E,HKM5XZ-S,10225.0,10225,N/A
04BHWZ-E,HKM5XZ-S,10229.0,10229,N/A
04BLDQ-E,HKM5XZ-S,10230.0,10230,N/A
04BKBB-E,HKM5XZ-S,10230.0,10230,N/A
04CYD5-E,HKM5XZ-S,10231.0,10231,N/A
04CYHW-E,HKM5XZ-S,10231.0,10231,N/A
04CF8R-E,HKM5XZ-S,10232.0,10232,N/A
04BR9W-E,HKM5XZ-S,10233.0,10233,N/A
04HJFB-E,HKM5XZ-S,10233.0,10233,N/A
04BJT1-E,HKM5XZ-S,10234.0,10234,N/A
04CT7T-E,HKM5XZ-S,10235.0,10235,N/A
04CNBP-E,HKM5XZ-S,10239.0,10239,N/A
04CNBP-E,HKM5XZ-S,10239.0,10239,N/A
04CQC8-E,HKM5XZ-S,10239.0,10239,N/A
04CLY7-E,HKM5XZ-S,10240.0,10240,N/A
04CHM0-E,HKM5XZ-S,10240.0,10240,N/A
04DFYQ-E,HKM5XZ-S,10241.0,10241,N/A
04DFYQ-E,HKM5XZ-S,10241.0,10241,N/A
04DFYQ-E,HKM5XZ-S,10241.0,10241,N/A
04DFYQ-E,HKM5XZ-S,10241.0,10241,N/A
04DFYQ-E,HKM5XZ-S,10241.0,10241,N/A
04DFYQ-E,HKM5XZ-S,10241.0,10241,N/A
04DFYQ-E,HKM5XZ-S,10241.0,10241,N/A
04DFYQ-E,HKM5XZ-S,10241.0,10241,N/A
04DFYQ-E,HKM5XZ-S,10241.0,10241,N/A
04DFYQ-E,HKM5XZ-S,10241.0,10241,N/A
04DFYQ-E,HKM5XZ-S,10241.0,10241,N/A
04DFYQ-E,HKM5XZ-S,10241.0,10241,N/A
04DFYQ-E,HKM5XZ-S,10241.0,10241,N/A
04DFYQ-E,HKM5XZ-S,10241.0,10241,N/A
04DFYQ-E,HKM5XZ-S,10241.0,10241,N/A
04GG9H-E,HKM5XZ-S,10241.0,10241,N/A
04BYQJ-E,HKM5XZ-S,10243.0,10243,N/A
04CQC8-E,HKM5XZ-S,10245.0,10245,N/A
04BCCY-E,HKM5XZ-S,10245.0,10245,N/A
04BDD1-E,HKM5XZ-S,10246.0,10246,N/A
04HQHN-E,HKM5XZ-S,10250.0,10250,N/A
04CTSH-E,HKM5XZ-S,10250.0,10250,N/A
04JDDP-E,HKM5XZ-S,10251.0,10251,N/A
04JDDP-E,HKM5XZ-S,10251.0,10251,N/A
04CVYJ-E,HKM5XZ-S,10251.0,10251,N/A
04BB8H-E,HKM5XZ-S,10256.0,10256,N/A
04J9ZY-E,HKM5XZ-S,10258.0,10258,N/A
04FVK8-E,HKM5XZ-S,10260.0,10260,N/A
04FVK8-E,HKM5XZ-S,10260.0,10260,N/A
04FVK8-E,HKM5XZ-S,10260.0,10260,N/A
04FVK8-E,HKM5XZ-S,10260.0,10260,N/A
04FVK8-E,HKM5XZ-S,10260.0,10260,N/A
04FVK8-E,HKM5XZ-S,10260.0,10260,N/A
04D6M6-E,HKM5XZ-S,10260.0,10260,N/A
04D637-E,HKM5XZ-S,10263.0,10263,N/A
04D5DD-E,HKM5XZ-S,10264.0,10264,N/A
04CQC8-E,HKM5XZ-S,10264.0,10264,N/A
04BD2S-E,HKM5XZ-S,10265.0,10265,N/A
04D38X-E,HKM5XZ-S,10265.0,10265,N/A
04FZ5L-E,HKM5XZ-S,10266.0,10266,N/A
04DYRP-E,HKM5XZ-S,10266.0,10266,N/A
04BPZJ-E,HKM5XZ-S,10268.0,10268,N/A
04BVXW-E,HKM5XZ-S,10270.0,10270,N/A
04G6VP-E,HKM5XZ-S,10270.0,10270,N/A
04D942-E,HKM5XZ-S,10271.0,10271,N/A
04D942-E,HKM5XZ-S,10271.0,10271,N/A
04JJKS-E,HKM5XZ-S,10272.0,10272,N/A
04D451-E,HKM5XZ-S,10275.0,10275,N/A
04CS2G-E,HKM5XZ-S,10275.0,10275,N/A
04CS2G-E,HKM5XZ-S,10275.0,10275,N/A
04CKQ7-E,HKM5XZ-S,10276.0,10276,N/A
04CJFM-E,HKM5XZ-S,10277.0,10277,N/A
04FZG5-E,HKM5XZ-S,10278.0,10278,N/A
04C6J1-E,HKM5XZ-S,10286.0,10286,N/A
04CV1D-E,HKM5XZ-S,10288.0,10288,N/A
04BSYK-E,HKM5XZ-S,10289.0,10289,N/A
04HMCJ-E,HKM5XZ-S,10290.0,10290,N/A
04C7T5-E,HKM5XZ-S,10290.0,10290,N/A
04CSR9-E,HKM5XZ-S,10291.0,10291,N/A
04JTTV-E,HKM5XZ-S,10294.0,10294,N/A
04BG13-E,HKM5XZ-S,10295.0,10295,N/A
04C963-E,HKM5XZ-S,10295.0,10295,N/A
04C963-E,HKM5XZ-S,10295.0,10295,N/A
04BSSH-E,HKM5XZ-S,10295.0,10295,N/A
04HHT3-E,HKM5XZ-S,10296.0,10296,N/A
04BY5L-E,HKM5XZ-S,10297.0,10297,N/A
04DYRP-E,HKM5XZ-S,10298.0,10298,N/A
04BCGS-E,HKM5XZ-S,10299.0,10299,N/A
04BCGS-E,HKM5XZ-S,10299.0,10299,N/A
04BCGS-E,HKM5XZ-S,10299.0,10299,N/A
04FQVB-E,HKM5XZ-S,10299.0,10299,N/A
04BB8H-E,HKM5XZ-S,10300.0,10300,N/A
04BB8H-E,HKM5XZ-S,10300.0,10300,N/A
04GSYK-E,HKM5XZ-S,10300.0,10300,N/A
04BJ40-E,HKM5XZ-S,10300.0,10300,N/A
04BJ40-E,HKM5XZ-S,10300.0,10300,N/A
04BJ40-E,HKM5XZ-S,10300.0,10300,N/A
04DXW1-E,HKM5XZ-S,10300.0,10300,N/A
04CHGQ-E,HKM5XZ-S,10300.0,10300,N/A
04CY5V-E,HKM5XZ-S,10300.0,10300,N/A
04CY5V-E,HKM5XZ-S,10300.0,10300,N/A
04BFQZ-E,HKM5XZ-S,10300.0,10300,N/A
04CLJ3-E,HKM5XZ-S,10300.0,10300,N/A
04CS2X-E,HKM5XZ-S,10300.0,10300,N/A
04CQVK-E,HKM5XZ-S,10300.0,10300,N/A
04GTKQ-E,HKM5XZ-S,10304.0,10304,N/A
04BWS3-E,HKM5XZ-S,10304.0,10304,N/A
04BWS3-E,HKM5XZ-S,10304.0,10304,N/A
04GHKQ-E,HKM5XZ-S,10306.0,10306,N/A
04D451-E,HKM5XZ-S,10306.0,10306,N/A
04CYD5-E,HKM5XZ-S,10308.0,10308,N/A
04GTKQ-E,HKM5XZ-S,10309.0,10309,N/A
04DXKN-E,HKM5XZ-S,10309.0,10309,N/A
04DXKN-E,HKM5XZ-S,10309.0,10309,N/A
04CQC8-E,HKM5XZ-S,10310.0,10310,N/A
04GMPS-E,HKM5XZ-S,10311.0,10311,N/A
04DYRR-E,HKM5XZ-S,10312.0,10312,N/A
04GP5X-E,HKM5XZ-S,10313.0,10313,N/A
04GP5X-E,HKM5XZ-S,10313.0,10313,N/A
04JHBR-E,HKM5XZ-S,10314.0,10314,N/A
04JHBR-E,HKM5XZ-S,10314.0,10314,N/A
04JHBR-E,HKM5XZ-S,10314.0,10314,N/A
04CV6Q-E,HKM5XZ-S,10317.0,10317,N/A
04BV6T-E,HKM5XZ-S,10317.0,10317,N/A
04FH41-E,HKM5XZ-S,10318.0,10318,N/A
04CZKH-E,HKM5XZ-S,10321.0,10321,N/A
04BG13-E,HKM5XZ-S,10323.0,10323,N/A
04HYG8-E,HKM5XZ-S,10323.0,10323,N/A
04BNPL-E,HKM5XZ-S,10326.0,10326,N/A
04BNPL-E,HKM5XZ-S,10326.0,10326,N/A
04J579-E,HKM5XZ-S,10330.0,10330,N/A
04C09Z-E,HKM5XZ-S,10333.0,10333,N/A
04JTTV-E,HKM5XZ-S,10336.0,10336,N/A
04GTKQ-E,HKM5XZ-S,10336.0,10336,N/A
04CGPZ-E,HKM5XZ-S,10336.0,10336,N/A
04CV1D-E,HKM5XZ-S,10337.0,10337,N/A
04CLXL-E,HKM5XZ-S,10337.0,10337,N/A
04CLXL-E,HKM5XZ-S,10337.0,10337,N/A
04CLXL-E,HKM5XZ-S,10337.0,10337,N/A
04G8HT-E,HKM5XZ-S,10338.0,10338,N/A
04CVYJ-E,HKM5XZ-S,10339.0,10339,N/A
04BH6X-E,HKM5XZ-S,10340.0,10340,N/A
04BH6X-E,HKM5XZ-S,10340.0,10340,N/A
04BH6X-E,HKM5XZ-S,10340.0,10340,N/A
04BH6X-E,HKM5XZ-S,10340.0,10340,N/A
04BH6X-E,HKM5XZ-S,10340.0,10340,N/A
04BH6X-E,HKM5XZ-S,10340.0,10340,N/A
04BH6X-E,HKM5XZ-S,10340.0,10340,N/A
04BH6X-E,HKM5XZ-S,10340.0,10340,N/A
04BH6X-E,HKM5XZ-S,10340.0,10340,N/A
04BH6X-E,HKM5XZ-S,10340.0,10340,N/A
04BH6X-E,HKM5XZ-S,10340.0,10340,N/A
04BH6X-E,HKM5XZ-S,10340.0,10340,N/A
04BH6X-E,HKM5XZ-S,10340.0,10340,N/A
04BH6X-E,HKM5XZ-S,10340.0,10340,N/A
04BH6X-E,HKM5XZ-S,10340.0,10340,N/A
04BH6X-E,HKM5XZ-S,10340.0,10340,N/A
04BH6X-E,HKM5XZ-S,10340.0,10340,N/A
04BH6X-E,HKM5XZ-S,10340.0,10340,N/A
04BH6X-E,HKM5XZ-S,10340.0,10340,N/A
04BH6X-E,HKM5XZ-S,10340.0,10340,N/A
04BH6X-E,HKM5XZ-S,10340.0,10340,N/A
04BH6X-E,HKM5XZ-S,10340.0,10340,N/A
04BH6X-E,HKM5XZ-S,10340.0,10340,N/A
04BH6X-E,HKM5XZ-S,10340.0,10340,N/A
04BH6X-E,HKM5XZ-S,10340.0,10340,N/A
04BH6X-E,HKM5XZ-S,10340.0,10340,N/A
04BH6X-E,HKM5XZ-S,10340.0,10340,N/A
04BH6X-E,HKM5XZ-S,10340.0,10340,N/A
04BH6X-E,HKM5XZ-S,10340.0,10340,N/A
04BH6X-E,HKM5XZ-S,10340.0,10340,N/A
04BH6X-E,HKM5XZ-S,10340.0,10340,N/A
04BH6X-E,HKM5XZ-S,10340.0,10340,N/A
04BH6X-E,HKM5XZ-S,10340.0,10340,N/A
04BH6X-E,HKM5XZ-S,10340.0,10340,N/A
04BH6X-E,HKM5XZ-S,10340.0,10340,N/A
04BH6X-E,HKM5XZ-S,10340.0,10340,N/A
04BH6X-E,HKM5XZ-S,10340.0,10340,N/A
04BH6X-E,HKM5XZ-S,10340.0,10340,N/A
04BH6X-E,HKM5XZ-S,10340.0,10340,N/A
04BH6X-E,HKM5XZ-S,10340.0,10340,N/A
04BH6X-E,HKM5XZ-S,10340.0,10340,N/A
04BH6X-E,HKM5XZ-S,10340.0,10340,N/A
04BH6X-E,HKM5XZ-S,10340.0,10340,N/A
04BH6X-E,HKM5XZ-S,10340.0,10340,N/A
04DFYQ-E,HKM5XZ-S,10341.0,10341,N/A
04G8KP-E,HKM5XZ-S,10341.0,10341,N/A
04F569-E,HKM5XZ-S,10341.0,10341,N/A
04F569-E,HKM5XZ-S,10341.0,10341,N/A
04F569-E,HKM5XZ-S,10341.0,10341,N/A
04CV1D-E,HKM5XZ-S,10343.0,10343,N/A
04BYQJ-E,HKM5XZ-S,10343.0,10343,N/A
