factset_entity_id,total_aum,equity_aum,Desktop Institution AUM,Desktop Institution Equity AUM,Difference AUM,Difference Equity AUM
061HDT-E ,5411,2816,5411,2816,0,0
061J3N-E ,35000,3055,35000,3055,0,0
061J50-E ,25709,111,25709,111,0,0
061J5H-E ,,1477,,1477,0,0
061JS9-E ,,9,,9,0,0
061K0B-E ,,1,,1,0,0
061KR9-E ,392,328,357,328,35,0
061L26-E ,8800,6475,8800,6475,0,0
061L8B-E ,1828,666,1828,666,0,0
061LB8-E ,,465,,465,0,0
061LHS-E ,2651,258,2651,258,0,0
061N1J-E ,,1,,1,0,0
07HDYK-E ,,1812,,1812,0,0
07H1ZD-E ,562,73,562,73,0,0
061NH6-E ,,59,,59,0,0
061P3P-E ,,4,,4,0,0
061PK9-E ,,457,,457,0,0
061PLB-E ,6700,0,6700,0,0,0
061Q1G-E ,,145,,145,0,0
061QQT-E ,,544,,544,0,0
061RYQ-E ,,10,,10,0,0
061S4H-E ,,14643,,14643,0,0
061S67-E ,3042,2103,3042,2103,0,0
061T2H-E ,,1294,,1294,0,0
061V0N-E ,,301,,301,0,0
061V0Q-E ,,10,,10,0,0
061VCS-E ,,638,,638,0,0
061VGL-E ,,54,,54,0,0
061VJS-E ,644,484,644,484,0,0
061VZG-E ,,146,,146,0,0
061WXY-E ,,75619,,75619,0,0
061X60-E ,,175,,175,0,0
061XTX-E ,3582,1696,3582,1696,0,0
061YHR-E ,,161,,161,0,0
061YXF-E ,,22,,22,0,0
061ZK7-E ,,183,,183,0,0
061ZNP-E ,93,89,93,89,0,0
0620KF-E ,,118,,118,0,0
0620Y0-E ,,1868,,1868,0,0
0622FT-E ,,450,,450,0,0
0624NJ-E ,,788,,788,0,0
0624R7-E ,291,0,291,0,0,0
06252L-E ,,51,,51,0,0
062589-E ,,5,,5,0,0
07HF58-E ,,1762,,1762,0,0
0625CX-E ,,20,,20,0,0
0625DG-E ,450,3,450,3,0,0
06268K-E ,,18,,18,0,0
0626D2-E ,158,164,158,164,0,0
0626G3-E ,,46,,46,0,0
0626G8-E ,4804,92,4804,92,0,0
0626H8-E ,105,24,105,24,0,0
0626P6-E ,,28,,28,0,0
0626PS-E ,,0,,0,0,0
0626ST-E ,,26,,26,0,0
0626T8-E ,,232,,232,0,0
0626WL-E ,,9,,9,0,0
0627DS-E ,1038,0,1038,0,0,0
0627J6-E ,,77,,77,0,0
0627NQ-E ,,20,,20,0,0
0627PQ-E ,1400,62,1400,62,0,0
0627QJ-E ,,15,,15,0,0
0627V3-E ,,0,,0,0,0
0627YQ-E ,,49,,49,0,0
0628GJ-E ,,13,,13,0,0
0628Z1-E ,3000,660,3000,660,0,0
062B4Z-E ,1500,23,1500,23,0,0
062B53-E ,,0,,0,0,0
062B5P-E ,8700,453,8700,453,0,0
062B9B-E ,,39,,39,0,0
062BPW-E ,3500,298,3500,298,0,0
062BTR-E ,,56,,56,0,0
062D20-E ,,246,,246,0,0
062DM7-E ,1100,1,1100,1,0,0
062F9D-E ,400,106,400,106,0,0
062FKY-E ,949,0,949,0,0,0
062GK9-E ,,0,,0,0,0
07J7RY-E ,72,20,72,20,0,0
062GLN-E ,,24,,24,0,0
07J9K3-E ,,178,,178,0,0
062JHL-E ,,1592,,1592,0,0
062JQ0-E ,98,16,98,16,0,0
062KKR-E ,,61,,61,0,0
062L6B-E ,1000,261,1000,261,0,0
062LM4-E ,,46,,46,0,0
062MQ2-E ,,2,,2,0,0
062MTQ-E ,1167,10,1167,10,0,0
062NN7-E ,,4,,4,0,0
062QD9-E ,195185,37,195185,37,0,0
07K0DY-E ,,57,,57,0,0
062R4B-E ,,103,,103,0,0
062R67-E ,,244,,244,0,0
062R6R-E ,9578,2583,9578,2583,0,0
062RB7-E ,4115,71,4115,71,0,0
062RF1-E ,,37,,37,0,0
062RF9-E ,1030,30,1030,30,0,0
062RG3-E ,,117,,117,0,0
07K0XH-E ,25814,51,25814,51,0,0
062VR6-E ,,0,,0,0,0
07K60F-E ,,200,,200,0,0
062YJC-E ,,273,,273,0,0
062ZZB-E ,529,191,529,191,0,0
06311B-E ,3000,39,3000,39,0,0
0631M3-E ,72020,1759,72020,1759,0,0
06327D-E ,,27474,,27474,0,0
06348L-E ,,7389,7877,7389,-7877,0
0634T4-E ,,0,,0,0,0
063526-E ,,5563,,5563,0,0
06378B-E ,,32,,32,0,0
0637LP-E ,,6,,6,0,0
063952-E ,,42,,42,0,0
06399K-E ,,3,,3,0,0
0639C0-E ,10033,7047,10033,7047,0,0
063CWD-E ,2664,15,2664,15,0,0
063DDF-E ,14000,127,14000,127,0,0
063FYW-E ,2701,1475,2701,1475,0,0
063G3X-E ,,4,,4,0,0
063GGX-E ,1809,40,1809,40,0,0
063GPC-E ,3500,212,3500,212,0,0
063H2H-E ,,6,,6,0,0
063H44-E ,5000,241,5000,241,0,0
063HPS-E ,3000,580,3000,580,0,0
063J38-E ,,1449,,1449,0,0
063KFP-E ,1800,179,1800,179,0,0
063LMT-E ,4175,1916,4175,1916,0,0
063LNF-E ,47410,3752,47410,3752,0,0
063LTZ-E ,,15,,15,0,0
063M31-E ,600,39,600,39,0,0
063MST-E ,,2,,2,0,0
063MV7-E ,,1373,,1373,0,0
063NZN-E ,28609,6689,28609,6689,0,0
063P4F-E ,1000,154,1000,154,0,0
063PTT-E ,,7,,7,0,0
063R0M-E ,7085,4253,7085,4253,0,0
063R43-E ,3381,967,3381,967,0,0
063R4Y-E ,,445,,445,0,0
063R5Z-E ,623,537,623,537,0,0
063R65-E ,316322,2206,316322,2206,0,0
063SQQ-E ,6757,1911,6757,1911,0,0
063VPX-E ,,1,,1,0,0
063VSQ-E ,3000,39,3000,39,0,0
063WKY-E ,,177,,177,0,0
063X5M-E ,,39,,39,0,0
07KWBQ-E ,65181,1104,65181,1104,0,0
06416L-E ,,76,,76,0,0
0642S3-E ,,210,,210,0,0
07L2VN-E ,,4,,4,0,0
0644CQ-E ,,797,,797,0,0
0644GC-E ,454,11,454,11,0,0
0644J8-E ,938,48,450,48,488,0
0644W9-E ,300,1,300,1,0,0
0645TX-E ,126484,67398,126484,67398,0,0
0646N6-E ,,56,,56,0,0
07L9F9-E ,,408,,408,0,0
0648GK-E ,12000,4311,12000,4311,0,0
06490Z-E ,3000,39,3000,39,0,0
0649JR-E ,25900,78,25900,78,0,0
064B7H-E ,5742,1841,5742,1841,0,0
064C5W-E ,,182,,182,0,0
07LBQ9-E ,900000,35683,900000,35683,0,0
064G8V-E ,,0,,0,0,0
07LDL3-E ,,10,,10,0,0
064GVF-E ,409,14,409,14,0,0
064H3P-E ,8177,21,8177,21,0,0
07LJ6P-E ,,1467,,1467,0,0
07LQNQ-E ,348,30,313,30,35,0
064K2J-E ,1645,0,1645,0,0,0
07LQPS-E ,7093,5,7093,5,0,0
064KZS-E ,37,2,37,2,0,0
064LHH-E ,1300,715,1300,715,0,0
064LLV-E ,800,162,800,162,0,0
064N70-E ,6583,1525,6583,1525,0,0
07M6FM-E ,34841,15,34841,15,0,0
064QXY-E ,2771,297,2771,297,0,0
07M7FK-E ,,147,,147,0,0
064VS0-E ,,780,,780,0,0
064ZVV-E ,985600,1,985600,1,0,0
0650LJ-E ,,464,,464,0,0
0650TC-E ,,162,,162,0,0
0651CS-E ,3719,300,3719,300,0,0
06535F-E ,,350,,350,0,0
0653LX-E ,13600,359,13600,359,0,0
0656X7-E ,750,230,750,230,0,0
06581C-E ,,171,,171,0,0
07M8CS-E ,,86,,86,0,0
065FD5-E ,,0,,0,0,0
065FK1-E ,,260,,260,0,0
065FMC-E ,2000,46,2000,46,0,0
07MCCD-E ,2001,1180,2001,1180,0,0
065G4X-E ,,3,,3,0,0
065GRS-E ,1447,0,1447,0,0,0
065H4T-E ,1000,35,1000,35,0,0
065H5H-E ,,10,,10,0,0
065KFC-E ,,174,,174,0,0
065KX7-E ,,631,,631,0,0
065L48-E ,,21,,21,0,0
065L54-E ,,0,,0,0,0
07MCPZ-E ,73244,559,73244,559,0,0
07MJTH-E ,302,0,302,0,0,0
065N6K-E ,,48,,48,0,0
065NNS-E ,119,2,119,2,0,0
065PXL-E ,1359,594,1359,594,0,0
065Q3Y-E ,9500,725,9500,725,0,0
065Q8M-E ,3500,84,3500,84,0,0
065QY1-E ,12695,337,12695,337,0,0
07MM6X-E ,,53,,53,0,0
07MQCG-E ,,3,,3,0,0
07MRRP-E ,,197,,197,0,0
0660NS-E ,,1,,1,0,0
066283-E ,,220,,220,0,0
06629G-E ,320,2,320,2,0,0
0663GT-E ,808,561,808,561,0,0
07MTCL-E ,,1151,,1151,0,0
0666ML-E ,,3,,3,0,0
066B85-E ,,227,,227,0,0
0669BW-E ,87,5,83,5,4,0
07MTQG-E ,15356,24,15356,24,0,0
066D2N-E ,,193,,193,0,0
066F3H-E ,732,84,732,84,0,0
066F8H-E ,,44,,44,0,0
066F91-E ,,0,,0,0,0
066FL0-E ,,184,,184,0,0
066FRC-E ,,396,,396,0,0
066J4K-E ,,117,,117,0,0
066JL8-E ,5500,46,5500,46,0,0
07N33K-E ,,7,,7,0,0
066NC1-E ,,36,,36,0,0
066NC4-E ,309,277,309,277,0,0
066NC8-E ,236,95,236,95,0,0
07NBKT-E ,,0,,0,0,0
066RTW-E ,450,149,450,149,0,0
07NDTF-E ,,3,,3,0,0
066VWZ-E ,30000,136,30000,136,0,0
07NKJD-E ,,71,,71,0,0
07NSF5-E ,,24,,24,0,0
066XHG-E ,19803,14072,19803,14072,0,0
066XWF-E ,,817,,817,0,0
066Y46-E ,47,5,47,5,0,0
066YJR-E ,313,312,313,312,0,0
07MZFN-E ,15400,0,15400,0,0,0
066ZJJ-E ,2078,1378,2078,1378,0,0
066ZP3-E ,,3,,3,0,0
07NWSV-E ,480,2,480,2,0,0
0670LW-E ,385,2,385,2,0,0
06749T-E ,2110,83,2110,83,0,0
07R9VQ-E ,74715,158,74715,158,0,0
06778N-E ,8182,1358,8182,1358,0,0
06781X-E ,,3914,,3914,0,0
06788M-E ,,27,,27,0,0
0678M2-E ,,1,,1,0,0
067BPP-E ,59,2,59,2,0,0
067CQ7-E ,19000,0,19000,0,0,0
067D7L-E ,,304,,304,0,0
067D8F-E ,2180,7,2180,7,0,0
07VFQK-E ,,3,,3,0,0
067FFL-E ,,188,,188,0,0
07VFV4-E ,,20,,20,0,0
07VYZL-E ,,36,,36,0,0
07WTK3-E ,,8,,8,0,0
067G8D-E ,,3950,,3950,0,0
07ZVFJ-E ,255,9,255,9,0,0
067GJC-E ,276511,179,276511,179,0,0
067GWN-E ,,0,,0,0,0
067BJ8-E ,,0,,0,0,0
067BN5-E ,,748,,748,0,0
0681H8-E ,,267,,267,0,0
067JRN-E ,171,37,171,37,0,0
067KCR-E ,,423,,423,0,0
067KQQ-E ,,173,,173,0,0
067KTY-E ,,4,,4,0,0
067L4D-E ,,0,,0,0,0
067LK5-E ,24545,20960,24545,20960,0,0
07ZVHM-E ,39002,404,39002,404,0,0
067MH8-E ,402,359,402,359,0,0
067NMK-E ,,12573,,12573,0,0
080TNT-E ,,48,,48,0,0
067PNG-E ,,1,,1,0,0
067QYQ-E ,,0,,0,0,0
080X2R-E ,,384,,384,0,0
067RPG-E ,2359,70,2359,70,0,0
067S42-E ,,20,,20,0,0
080Y7S-E ,,1,,1,0,0
067V1R-E ,,149,,149,0,0
067WBZ-E ,,291,,291,0,0
081MS6-E ,,1,,1,0,0
067WNX-E ,2000,29,2000,29,0,0
08238W-E ,,4,,4,0,0
067XV1-E ,664,409,700,409,-36,0
067Z5V-E ,,35,,35,0,0
0680NT-E ,,107,,107,0,0
0680PL-E ,,2,,2,0,0
067XH8-E ,1481,1047,1481,1047,0,0
06828S-E ,,38,,38,0,0
0682B8-E ,545,27,545,27,0,0
0683HK-E ,5438,4489,5438,4489,0,0
068445-E ,3000,13,3000,13,0,0
0684JQ-E ,,2235,,2235,0,0
0684VD-E ,,45,,45,0,0
068551-E ,,1,,1,0,0
068560-E ,,1528,,1528,0,0
082L3X-E ,81,1,81,1,0,0
0685XP-E ,,1735,,1735,0,0
082XP5-E ,,6,,6,0,0
083HNX-E ,560,8,560,8,0,0
083RLP-E ,,612,,612,0,0
0687F5-E ,60000,898,60000,898,0,0
08498R-E ,,89,,89,0,0
0687SM-E ,500,298,500,298,0,0
0689XL-E ,2000,80,2000,80,0,0
084WHF-E ,18000,553,18000,553,0,0
0858HT-E ,,1,,1,0,0
068CK0-E ,,227,,227,0,0
068CY7-E ,16358,295,16358,295,0,0
068D25-E ,,2,,2,0,0
068DCD-E ,597,1538,597,1538,0,0
068DJN-E ,,62,,62,0,0
068GSY-E ,715,10,715,10,0,0
068HMC-E ,607,1,607,1,0,0
068KYY-E ,,78,,78,0,0
068LBG-E ,,126,,126,0,0
068LN4-E ,,305,,305,0,0
068NXX-E ,979,252,979,252,0,0
068PS6-E ,,10,,10,0,0
068PS8-E ,669,25,669,25,0,0
068QJJ-E ,,3,,3,0,0
085CJ6-E ,728,6,728,6,0,0
068FD9-E ,44802,2530,44802,2530,0,0
068V5K-E ,100,8,100,8,0,0
06910Y-E ,,13,,13,0,0
068VT3-E ,11085,685,11085,685,0,0
068Y34-E ,5000,0,5000,0,0,0
086T3B-E ,,46,,46,0,0
068YNL-E ,219,173,219,173,0,0
068YYC-E ,2,0,2,0,0,0
068Z15-E ,2602,597,2602,597,0,0
068Z2T-E ,6994,5748,6994,5748,0,0
086XNR-E ,,59,,59,0,0
068ZBX-E ,10000,647,10000,647,0,0
068ZQS-E ,,290,,290,0,0
0690LS-E ,88045,9524,88045,9524,0,0
0690YN-E ,53,41,53,41,0,0
06913M-E ,,30,,30,0,0
0871Q0-E ,,4,,4,0,0
06920C-E ,816,442,816,442,0,0
0692BB-E ,,0,,0,0,0
087L1W-E ,851,10,851,10,0,0
087QFZ-E ,,1,,1,0,0
069464-E ,7104,547,7104,547,0,0
069623-E ,209,0,209,0,0,0
06983Q-E ,1500,0,1500,0,0,0
0880M4-E ,1717,7,1717,7,0,0
0699FZ-E ,29542,10509,29542,10509,0,0
0699SN-E ,46,1,46,1,0,0
088WJB-E ,17471,192,17471,192,0,0
088G2G-E ,,3,,3,0,0
069C7Y-E ,,249,,249,0,0
069DF0-E ,859,133,859,133,0,0
069DWF-E ,123,29,123,29,0,0
088WMR-E ,75468,297,75468,297,0,0
069DXP-E ,146,99,146,99,0,0
088Z2M-E ,1896,29,1896,29,0,0
069KMT-E ,4145,362,4145,362,0,0
089MND-E ,,195,,195,0,0
069MTF-E ,,3,,3,0,0
089MRC-E ,,44,,44,0,0
069P6Z-E ,,53,,53,0,0
089RM6-E ,,52,,52,0,0
069PZ3-E ,11906,125,11906,125,0,0
08B5PC-E ,,33,,33,0,0
069SKD-E ,4941,2649,4941,2649,0,0
069W5X-E ,2484,79,2484,79,0,0
08B8G4-E ,,28,,28,0,0
069ZPJ-E ,273979,2420,273979,2420,0,0
069ZS6-E ,,4380,,4380,0,0
06B0J1-E ,,1,,1,0,0
06B1P9-E ,,6,,6,0,0
06B22Q-E ,,198,,198,0,0
06B29G-E ,2200,1,2200,1,0,0
06B3CQ-E ,2113,371,2113,371,0,0
06B3D0-E ,,77,,77,0,0
06B3F2-E ,4000,104,4000,104,0,0
06B43T-E ,,4,,4,0,0
06B4QH-E ,139,20,139,20,0,0
08BR3G-E ,,8,,8,0,0
06B8LS-E ,200,4,200,4,0,0
06B8W0-E ,6882,792,6882,792,0,0
08BS1X-E ,,128,,128,0,0
06BCQ4-E ,9069,2938,9069,2938,0,0
06BDSX-E ,,3,,3,0,0
06BDXW-E ,,49,,49,0,0
06BDYH-E ,,57,,57,0,0
06BF5Z-E ,,46,,46,0,0
08BS6F-E ,,25,,25,0,0
06BGSF-E ,,34,,34,0,0
06BH8S-E ,,8,,8,0,0
06BJ1G-E ,130388,114259,130388,114259,0,0
08CKPQ-E ,,186,,186,0,0
06BJYL-E ,1000,353,1000,353,0,0
06BKT8-E ,3400,9,3400,9,0,0
06BLD3-E ,,31,,31,0,0
06BPNS-E ,240515,4559,240515,4559,0,0
06BS1D-E ,113,12,113,12,0,0
06BSR2-E ,,16,,16,0,0
06BTPP-E ,,63,,63,0,0
06BV61-E ,48202,0,48202,0,0,0
06BWPR-E ,,351,,351,0,0
06C36T-E ,,241,,241,0,0
06BXQL-E ,2021,922,2021,922,0,0
06BZFK-E ,,16,,16,0,0
06C0XS-E ,,40,,40,0,0
06C122-E ,2155,24,2155,24,0,0
06C27W-E ,,837,,837,0,0
06C583-E ,,978,,978,0,0
06C5QC-E ,17403,2533,17403,2533,0,0
06C715-E ,1079,29,1079,29,0,0
06C87W-E ,19500,0,19500,0,0,0
06C8G5-E ,,5,,5,0,0
06C9GG-E ,,2157,,2157,0,0
06CBZ9-E ,,18,,18,0,0
06CC81-E ,,75,,75,0,0
06CCRX-E ,,2088,,2088,0,0
06CGCW-E ,,1,,1,0,0
06C0VV-E ,6411,2281,6411,2281,0,0
06CJFW-E ,,24,,24,0,0
06CK35-E ,335,187,335,187,0,0
06CKXC-E ,,1336,,1336,0,0
06CLG6-E ,,196,,196,0,0
06CLKH-E ,1600,7,1600,7,0,0
06CMR8-E ,,82,,82,0,0
06CN9W-E ,5561,2359,5561,2359,0,0
06CNT7-E ,,0,,0,0,0
06CP85-E ,125,20,125,20,0,0
06CTT3-E ,1482,80,1482,80,0,0
08D8YX-E ,,36,,36,0,0
08DHPH-E ,,214,,214,0,0
06CVHX-E ,1500,20,1500,20,0,0
06CWK1-E ,1600,12,1600,12,0,0
06CWQS-E ,,19,,19,0,0
08DRC8-E ,,16,,16,0,0
06CYXF-E ,,20,,20,0,0
06D09P-E ,1400,16,1400,16,0,0
06D1JD-E ,701,547,701,547,0,0
08G6H7-E ,,275,,275,0,0
06D1JF-E ,1223,328,1223,328,0,0
06D7ZX-E ,,528,,528,0,0
06DDSX-E ,,23,,23,0,0
06D2PY-E ,21887,6310,21887,6310,0,0
06D4BP-E ,,1523,,1523,0,0
06D4F9-E ,1976,222,1976,222,0,0
08H793-E ,,1,,1,0,0
06D5DY-E ,,25,,25,0,0
06D6MW-E ,,5,,5,0,0
08H972-E ,840,47,840,47,0,0
06D7G8-E ,,49,,49,0,0
06D7ZW-E ,,633,,633,0,0
06D8CG-E ,670,222,670,222,0,0
06DB7L-E ,84566,51190,84566,51190,0,0
06DDM6-E ,33266,186,33266,186,0,0
06DF7N-E ,,54,,54,0,0
08XR87-E ,53539,743,53539,743,0,0
08HH9Z-E ,,2451,,2451,0,0
090MD9-E ,11974,2,11974,2,0,0
06DJ07-E ,,4,,4,0,0
06DJ2N-E ,,245,,245,0,0
06DK4J-E ,235,161,235,161,0,0
094SLJ-E ,,8,,8,0,0
06DK8P-E ,,18,,18,0,0
06DK93-E ,,0,,0,0,0
06DK98-E ,3000,186,3000,186,0,0
094VRV-E ,,522,,522,0,0
06DMGT-E ,,26,,26,0,0
06DN37-E ,333,136,333,136,0,0
06DQ8L-E ,,8970,,8970,0,0
06DR20-E ,14565,8125,14565,8125,0,0
06DTFG-E ,566,19,566,19,0,0
06DTG8-E ,942,619,942,619,0,0
06DTHM-E ,66699,5069,66699,5069,0,0
0957JK-E ,,4,,4,0,0
06DVZG-E ,14600,244,14600,244,0,0
06DWNZ-E ,2501,3,2501,3,0,0
0983GN-E ,,7,,7,0,0
06DWQF-E ,1735,75,1735,75,0,0
098G54-E ,,18,,18,0,0
099VJB-E ,,137,,137,0,0
06DYV7-E ,6743,5960,6743,5960,0,0
06DZN1-E ,993,473,993,473,0,0
06DZV3-E ,,671,,671,0,0
06F002-E ,1151,2,1151,2,0,0
06F058-E ,,341,,341,0,0
06F0T3-E ,,35,,35,0,0
06F238-E ,,427,,427,0,0
06F24Q-E ,76,7,76,7,0,0
06F2CJ-E ,1379,598,1379,598,0,0
06F2PZ-E ,,2,,2,0,0
06F2SM-E ,92,16,92,16,0,0
06F30L-E ,550,93,550,93,0,0
06F3K4-E ,,158,,158,0,0
06F5NK-E ,118733,50742,118733,50742,0,0
06F5QT-E ,,266,,266,0,0
06F5VH-E ,457,331,457,331,0,0
09GYDQ-E ,,2,,2,0,0
06F75W-E ,6218,940,6218,940,0,0
06F76W-E ,306,189,306,189,0,0
09H3P1-E ,11570,358,11570,358,0,0
06F8QS-E ,1700,1,1700,1,0,0
06F90L-E ,,1837,,1837,0,0
06F9HC-E ,101,37,101,37,0,0
06FD1M-E ,,5,,5,0,0
06FBLN-E ,243,98,243,98,0,0
06FBM3-E ,205,111,205,111,0,0
06FBM8-E ,2388,187,2388,187,0,0
06FBRL-E ,645,379,645,379,0,0
06FBTF-E ,,66,,66,0,0
06FC5P-E ,,141,,141,0,0
06FC9W-E ,751,446,906,446,-155,0
09HF7L-E ,,0,,0,0,0
09JFR3-E ,,53,,53,0,0
09JP8X-E ,,12,,12,0,0
09KBX1-E ,,1,,1,0,0
06FH5S-E ,,5,,5,0,0
09KLZ9-E ,,67,,67,0,0
06FJHM-E ,117,42,117,42,0,0
06FM1M-E ,13000,57,13000,57,0,0
06FM3H-E ,1000,0,1000,0,0,0
09KP06-E ,,220,,220,0,0
06FMJ8-E ,,395,,395,0,0
06FMNP-E ,3871,525,3871,525,0,0
09L79V-E ,,3,,3,0,0
09KY3Z-E ,,2096,,2096,0,0
06FNN6-E ,3348,1558,3348,1558,0,0
06FPHB-E ,769612,70,769612,70,0,0
06FPK4-E ,,1,,1,0,0
06FQWK-E ,,939,,939,0,0
06FRHG-E ,181,119,181,119,0,0
06FSLL-E ,3387,79,3387,79,0,0
09LMB7-E ,,1,,1,0,0
06FTJS-E ,572,367,572,367,0,0
06FQGL-E ,366,202,366,202,0,0
06FTMZ-E ,,0,,0,0,0
06FVCW-E ,6187,3092,6187,3092,0,0
06FV4F-E ,1307,758,1307,758,0,0
06FW7F-E ,8583,2180,8583,2180,0,0
06FW9S-E ,160,143,160,143,0,0
09M5VX-E ,,152,,152,0,0
09M6F7-E ,,249,,249,0,0
06FXLM-E ,1225,126,1225,126,0,0
06FY43-E ,,24,,24,0,0
06FYBR-E ,,1,,1,0,0
06FYKH-E ,467,53,467,53,0,0
06FZZY-E ,3475,727,3475,727,0,0
06G00J-E ,120,20,120,20,0,0
06G170-E ,14835,838,14835,838,0,0
09M6J8-E ,1935,8,1935,8,0,0
06G296-E ,860,7,860,7,0,0
06G2S0-E ,,600,,600,0,0
06G2WZ-E ,,121,,121,0,0
06G452-E ,108,34,108,34,0,0
06G4DL-E ,1429,0,1429,0,0,0
06G4KP-E ,,230,,230,0,0
09M9V1-E ,,4,,4,0,0
06G5VR-E ,,1,,1,0,0
06G5WD-E ,,136,,136,0,0
06G6QH-E ,2589,480,2589,480,0,0
06G6QV-E ,1510,581,1510,581,0,0
06G7DR-E ,,0,,0,0,0
06G7QL-E ,7698,0,7698,0,0,0
06GBQC-E ,18606,5664,18606,5664,0,0
09MKWW-E ,,82,,82,0,0
06G8GP-E ,98608,11,98608,11,0,0
09MXD1-E ,3818,23,3818,23,0,0
06GB3C-E ,,1036,,1036,0,0
09N1NG-E ,,53,,53,0,0
06GDSQ-E ,6464,2170,6464,2170,0,0
06GDWX-E ,1206,851,1206,851,0,0
09N70X-E ,,12,,12,0,0
06GH1G-E ,1134,79,1134,79,0,0
06GHB2-E ,885,66,885,66,0,0
06GHR4-E ,,0,,0,0,0
09N9PQ-E ,,55,,55,0,0
09NJ74-E ,,16,,16,0,0
06GKGH-E ,,22,,22,0,0
06GL6L-E ,9002,6844,9002,6844,0,0
06GLC5-E ,161,38,161,38,0,0
06GLCP-E ,,28,,28,0,0
06GM2B-E ,,1535,,1535,0,0
06GM5M-E ,,744,,744,0,0
06GN3Q-E ,39200,1192,39200,1192,0,0
06GPH7-E ,200,15,200,15,0,0
06GQDX-E ,1000,8,1000,8,0,0
06GSBJ-E ,,1,,1,0,0
06GSPM-E ,,4818,,4818,0,0
06GTVV-E ,614,327,614,327,0,0
09PM5Q-E ,41108,5333,41108,5333,0,0
06GVV8-E ,1728,567,1728,567,0,0
06GWT3-E ,,3,,3,0,0
09PW4D-E ,26233,0,26233,0,0,0
09Q1NL-E ,,0,,0,0,0
06GYTR-E ,,422,,422,0,0
06GWBB-E ,,4292,,4292,0,0
09Q2HN-E ,770,14,770,14,0,0
06H01M-E ,,4,,4,0,0
06H10T-E ,5094,2438,5094,2438,0,0
06H1D2-E ,,3,NO DATA,NO DATA,---,---
09Q56B-E ,422622,15780,422622,15780,0,0
09QCRJ-E ,,181,,181,0,0
06H1MX-E ,11081,298,11081,298,0,0
09QLZS-E ,,0,,0,0,0
06H2SB-E ,2666,1271,2666,1271,0,0
06H4GY-E ,333,51,333,51,0,0
06H4QL-E ,,92,,92,0,0
09QSZZ-E ,,1,,1,0,0
06H5LP-E ,,368,,368,0,0
06H7L5-E ,5745,4686,5745,4686,0,0
06H7ZB-E ,,135,,135,0,0
09R368-E ,,7,,7,0,0
09R608-E ,,1,,1,0,0
06HC3J-E ,,22,,22,0,0
06HCFW-E ,,1703,,1703,0,0
06HCJC-E ,,679,,679,0,0
06HDPS-E ,4491,1685,4491,1685,0,0
06HDSC-E ,346,38,346,38,0,0
06HFJ0-E ,,109,,109,0,0
06HFQB-E ,882,329,882,329,0,0
06HFX3-E ,1800,26,1800,26,0,0
06HGBR-E ,1100,56,1100,56,0,0
09R852-E ,,50,,50,0,0
06HJ8Y-E ,,2622,,2622,0,0
06HJLF-E ,,0,,0,0,0
06HP58-E ,,31,,31,0,0
09S0LL-E ,,0,,0,0,0
06HN56-E ,,486,,486,0,0
06HNRT-E ,221,1,221,1,0,0
06HP40-E ,,8,,8,0,0
09S0MW-E ,,12,,12,0,0
06HPTJ-E ,,478,,478,0,0
09S8PL-E ,,0,,0,0,0
06HPY0-E ,844,471,844,471,0,0
09SD18-E ,,8,,8,0,0
06HSD8-E ,1000,50,1000,50,0,0
06HSF0-E ,1700,173,1700,173,0,0
06HT53-E ,2650,763,2650,763,0,0
09SSJP-E ,,7,,7,0,0
06HTZQ-E ,,66,,66,0,0
06HV56-E ,876,1,876,1,0,0
06HYHD-E ,1221,648,1221,648,0,0
06HZHB-E ,,260,,260,0,0
06HZWT-E ,,11,,11,0,0
06J0F1-E ,368,25,368,25,0,0
06J2X8-E ,330,8,330,8,0,0
09T0JL-E ,83595,557,83595,557,0,0
06J3QL-E ,412,91,412,91,0,0
06J3ZX-E ,87,202,87,202,0,0
09W187-E ,2476,2318,2476,2318,0,0
06J4ND-E ,,3517,,3517,0,0
06J5DR-E ,,8,,8,0,0
06J5X0-E ,,0,,0,0,0
06J5X3-E ,,123,,123,0,0
06J5XW-E ,907,343,907,343,0,0
06J8M8-E ,1800,93,1800,93,0,0
06J91B-E ,,1096,,1096,0,0
06J9NH-E ,,1965,,1965,0,0
09W3KC-E ,4099,230,4099,230,0,0
06JD1D-E ,,0,,0,0,0
06JD60-E ,1563,783,1563,783,0,0
06JDP3-E ,,0,,0,0,0
06JT7Z-E ,,1,,1,0,0
06JH8G-E ,,0,,0,0,0
06JK1G-E ,27058,0,27058,0,0,0
06JK73-E ,6630,337,6630,337,0,0
06JLLD-E ,,7689,,7689,0,0
09WN2N-E ,,201,,201,0,0
06JMQ1-E ,,29,,29,0,0
06JN25-E ,4603,1082,4603,1082,0,0
06JN4W-E ,,28409,,28409,0,0
06JQMD-E ,873,438,628,438,245,0
06JQNQ-E ,,59,,59,0,0
06JQYZ-E ,,74,,74,0,0
09WVT9-E ,,7,,7,0,0
09XSTG-E ,,0,,0,0,0
09XYQJ-E ,23,1,23,1,0,0
09Y1CJ-E ,38516,3466,38516,3466,0,0
06JSL7-E ,,259,,259,0,0
06JSW3-E ,,40,,40,0,0
06JSXC-E ,,8,,8,0,0
09Y2P7-E ,529,50,529,50,0,0
