factset_entity_id,total_aum,Desktop Institution Position
078TQK-E,,N/A
07937M-E,,N/A
0793NY-E,,N/A
0793P9-E,33.0,N/A
0793S9-E,,N/A
0793WN-E,,N/A
0793X9-E,,N/A
07944Q-E,,N/A
07944T-E,,N/A
07946B-E,,N/A
078ZD5-E,3400.0,N/A
078R8H-E,31648.0,N/A
078SQY-E,1231.0,N/A
0KVY87-E,,N/A
0790XT-E,,N/A
0792J2-E,,N/A
077HMY-E,,N/A
078VR1-E,1291.0,N/A
0KTP1V-E,,N/A
0KVYFT-E,,N/A
0KVYJT-E,,N/A
0KVYLT-E,,N/A
0794N8-E,,N/A
079517-E,,N/A
0795K3-E,,N/A
0795P1-E,,N/A
0795PN-E,,N/A
0795SR-E,,N/A
0795SZ-E,,N/A
079651-E,,N/A
079653-E,,N/A
0796D0-E,,N/A
0796GR-E,,N/A
079701-E,,N/A
06SBGW-E,,N/A
079723-E,,N/A
07972K-E,,N/A
079755-E,,N/A
07975T-E,1795.0,N/A
07976M-E,,N/A
07976N-E,,N/A
07976T-E,,N/A
07978D-E,,N/A
07978W-E,,N/A
079799-E,,N/A
0797Z2-E,,N/A
079841-E,,N/A
07984S-E,,N/A
0798GD-E,,N/A
0798GR-E,,N/A
06RP12-E,11900.0,N/A
0798QJ-E,,N/A
05TMXN-E,,N/A
0798SW-E,,N/A
0798TS-E,,N/A
079902-E,,N/A
07991J-E,,N/A
07998B-E,,N/A
07998H-E,,N/A
07998X-E,,N/A
0799PH-E,,N/A
0799R8-E,,N/A
0799V2-E,,N/A
0799X8-E,,N/A
0799Z6-E,,N/A
079B7J-E,,N/A
078BFM-E,590.0,N/A
079BCT-E,,N/A
079BDV-E,,N/A
079BFJ-E,,N/A
079BFK-E,,N/A
079BJ7-E,,N/A
079BKH-E,,N/A
079BP6-E,,N/A
079BPN-E,,N/A
079BSH-E,,N/A
079BVK-E,,N/A
079C5B-E,,N/A
079C90-E,,N/A
079CCP-E,,N/A
079CF2-E,,N/A
079CS0-E,,N/A
079D3S-E,,N/A
079D6Z-E,,N/A
079D98-E,,N/A
079DBQ-E,167.0,N/A
079DCX-E,,N/A
079DF5-E,,N/A
079DF7-E,,N/A
079DH0-E,,N/A
079DJQ-E,,N/A
079FLR-E,172.0,N/A
079FTN-E,,N/A
079FY5-E,,N/A
079G2Z-E,,N/A
079G34-E,,N/A
079G3H-E,,N/A
079G46-E,,N/A
079G5S-E,,N/A
079G7C-E,,N/A
079GHK-E,,N/A
079GXV-E,,N/A
079GZ6-E,,N/A
079HDN-E,,N/A
079HKL-E,,N/A
079HNL-E,,N/A
079JC0-E,,N/A
079JDS-E,,N/A
079JH3-E,142.0,N/A
079JL5-E,,N/A
079JMN-E,,N/A
079JWL-E,,N/A
079JYJ-E,94.0,N/A
079JYP-E,,N/A
079K0C-E,,N/A
079K2P-E,,N/A
079K2S-E,,N/A
079K2Y-E,,N/A
078CL1-E,85.0,N/A
079KG3-E,,N/A
079KM5-E,,N/A
079L61-E,,N/A
079L7T-E,,N/A
079LQ0-E,681.0,N/A
079LQL-E,,N/A
079LRX-E,,N/A
079LVX-E,,N/A
079LW4-E,,N/A
079M72-E,,N/A
079M8Y-E,,N/A
079MHN-E,,N/A
079MP2-E,,N/A
079N0J-E,,N/A
06STRD-E,,N/A
079LWS-E,1.0,N/A
079FG2-E,688.0,N/A
079DKW-E,149.0,N/A
079LQR-E,57.0,N/A
079G0Q-E,,N/A
0796WS-E,,N/A
079FR7-E,392.0,N/A
079FW6-E,,N/A
079N0W-E,,N/A
079NBQ-E,,N/A
079NC0-E,,N/A
079NDX-E,,N/A
079NLB-E,648.0,N/A
079NLN-E,,N/A
079NLS-E,100.0,N/A
079NMP-E,,N/A
079P1Q-E,,N/A
079P77-E,,N/A
079PT3-E,,N/A
079PW9-E,,N/A
079PXY-E,,N/A
079Q9T-E,,N/A
079QFZ-E,,N/A
079QKZ-E,,N/A
079QNX-E,,N/A
079QS3-E,,N/A
079R17-E,,N/A
079R9D-E,,N/A
079RKT-E,,N/A
079RR1-E,,N/A
079RV6-E,,N/A
079S6K-E,,N/A
079SHM-E,,N/A
079SM7-E,200.0,N/A
079SMX-E,103.0,N/A
079T99-E,,N/A
079TS1-E,135.0,N/A
079Y71-E,,N/A
079V2J-E,,N/A
079V2N-E,,N/A
079V3H-E,,N/A
079V49-E,,N/A
079V5Q-E,,N/A
079W12-E,,N/A
079W39-E,,N/A
079W8M-E,,N/A
079WBC-E,,N/A
079WC8-E,,N/A
079WCZ-E,,N/A
079WGH-E,600.0,N/A
079WKM-E,345.0,N/A
079WLL-E,,N/A
079WMF-E,,N/A
079WML-E,,N/A
079WNR-E,,N/A
079WZ1-E,,N/A
079X39-E,,N/A
079X41-E,10.0,N/A
079YKG-E,,N/A
079YVC-E,782.0,N/A
079YXY-E,,N/A
079Z0Z-E,,N/A
079Z5B-E,349.0,N/A
079ZK1-E,,N/A
079ZK8-E,,N/A
079ZWW-E,,N/A
079ZXM-E,,N/A
079ZZJ-E,,N/A
07B00K-E,,N/A
07B01L-E,,N/A
07B026-E,1200.0,N/A
07B0JB-E,,N/A
07B131-E,,N/A
07B16J-E,,N/A
0BDKK6-E,18633.0,N/A
07B1JX-E,,N/A
07B1LM-E,,N/A
079NDL-E,,N/A
07B1QV-E,,N/A
07B1XV-E,,N/A
07B1ZJ-E,,N/A
07B2DW-E,,N/A
07B2NB-E,,N/A
07B2W5-E,,N/A
07B2YR-E,,N/A
07B36C-E,,N/A
07B3D9-E,,N/A
07B3KS-E,,N/A
07B3VJ-E,,N/A
07B3Z3-E,,N/A
07B3ZC-E,,N/A
07B49K-E,,N/A
0BGFY6-E,,N/A
07B4Q4-E,,N/A
07B4SK-E,,N/A
07B4T8-E,,N/A
07B4V9-E,,N/A
07B4XZ-E,,N/A
079BCP-E,,N/A
07B52F-E,,N/A
07B540-E,,N/A
07B54Z-E,,N/A
07B56W-E,5.0,N/A
07B57S-E,,N/A
07B59S-E,,N/A
07B5B5-E,,N/A
07B5B9-E,1500.0,N/A
07B5PK-E,350.0,N/A
07B5XH-E,,N/A
079WLX-E,50.0,N/A
07B62P-E,,N/A
07B649-E,,N/A
079V0B-E,10.0,N/A
07B6XC-E,,N/A
07B6Y5-E,,N/A
07B6ZZ-E,,N/A
07B700-E,,N/A
07B71W-E,,N/A
07B733-E,,N/A
07B7DK-E,,N/A
07B7FD-E,,N/A
07B7G8-E,,N/A
07B7PX-E,,N/A
07B81M-E,5889.0,N/A
079NDT-E,,N/A
079NNH-E,9687.0,N/A
079QBT-E,17189.0,N/A
07B8BD-E,,N/A
07B8G1-E,,N/A
0BK1HY-E,,N/A
07B8W9-E,,N/A
07B96N-E,,N/A
07B9G7-E,2379.0,N/A
07B9SY-E,,N/A
07BB49-E,,N/A
07BB60-E,,N/A
07BB9R-E,,N/A
07BBD8-E,900.0,N/A
07BBDP-E,,N/A
07BBFB-E,,N/A
07BCBX-E,,N/A
07BCH9-E,,N/A
07BCMT-E,,N/A
07BCT1-E,,N/A
07BSSZ-E,2759.0,N/A
07BCXK-E,,N/A
07BK77-E,318.0,N/A
07BD3Q-E,,N/A
07BD4H-E,112.0,N/A
07BDJ9-E,,N/A
07BDW6-E,,N/A
07BDWM-E,,N/A
07BF06-E,,N/A
07BF16-E,,N/A
05YMJM-E,,N/A
07BF58-E,,N/A
07BF6P-E,,N/A
07BFWQ-E,,N/A
07BFXF-E,,N/A
07BFXM-E,,N/A
07BTD3-E,762.0,N/A
07BG0H-E,8.0,N/A
07BG2F-E,,N/A
07BG3V-E,6.0,N/A
07BG3X-E,,N/A
07BG5H-E,,N/A
07BGB8-E,,N/A
07BH3T-E,,N/A
07BHCB-E,,N/A
07BHNN-E,406.0,N/A
07BHPV-E,,N/A
07BHTH-E,,N/A
07BHV9-E,,N/A
07BHVB-E,,N/A
07BHVK-E,,N/A
07BJLB-E,400.0,N/A
07BJMW-E,,N/A
07BJPH-E,,N/A
07BK18-E,,N/A
07BK2D-E,,N/A
07BK5G-E,,N/A
07BK6X-E,6.0,N/A
07B8CW-E,,N/A
07BKBX-E,,N/A
07BKC7-E,,N/A
07BL75-E,,N/A
07BLG2-E,,N/A
07BLJM-E,,N/A
07BLQ0-E,,N/A
07BLS5-E,,N/A
07BLVL-E,,N/A
07BLW7-E,,N/A
07BLXP-E,,N/A
07BLY9-E,59.0,N/A
07BLYR-E,533.0,N/A
07BM3M-E,65.0,N/A
07BM3W-E,,N/A
07BM5J-E,,N/A
07BM73-E,,N/A
07BN0P-E,,N/A
07BNB7-E,,N/A
07BNHL-E,,N/A
07BNT4-E,,N/A
07BNV8-E,,N/A
07BNY3-E,,N/A
07BNYR-E,,N/A
07BPJG-E,,N/A
07BPPC-E,,N/A
07BPQQ-E,,N/A
0717BB-E,2919.0,N/A
07BPVQ-E,,N/A
07BQ1T-E,,N/A
07BQGK-E,,N/A
07BQH8-E,,N/A
07BQHN-E,,N/A
07BQJG-E,,N/A
07BQK2-E,,N/A
07BQRK-E,114.0,N/A
07BRK5-E,,N/A
07BRQJ-E,,N/A
06YY9H-E,12757.0,N/A
07BRYT-E,,N/A
07BS49-E,,N/A
07BS6R-E,,N/A
07BS87-E,,N/A
07BSBS-E,,N/A
07BSCN-E,,N/A
07BTS3-E,,N/A
07BTTC-E,,N/A
07BTVM-E,,N/A
07BVP9-E,,N/A
07BW3K-E,,N/A
07BW47-E,,N/A
07BW9H-E,,N/A
07BWB4-E,,N/A
07BWJ9-E,,N/A
06Y5DT-E,3576.0,N/A
07BWCL-E,,N/A
06ZBZ9-E,753.0,N/A
07B854-E,,N/A
06TLSG-E,,N/A
0BKNC2-E,,N/A
071S0M-E,483.0,N/A
0BKF6Z-E,,N/A
073403-E,4028.0,N/A
07B8M1-E,,N/A
07BFYV-E,,N/A
07BHP3-E,,N/A
07BHQW-E,,N/A
07BWQW-E,,N/A
07BX2H-E,,N/A
07BX4C-E,32.0,N/A
07BXDD-E,,N/A
077F3L-E,364.0,N/A
07BXLS-E,,N/A
07BXM4-E,,N/A
07BYXS-E,,N/A
07BZDP-E,,N/A
07BZK0-E,,N/A
07BZK8-E,,N/A
07BZKS-E,,N/A
07BZL3-E,,N/A
07BZMW-E,,N/A
07BZTT-E,,N/A
07BZYJ-E,,N/A
07C00B-E,,N/A
07C00L-E,,N/A
07C0V3-E,,N/A
07C0Y3-E,100.0,N/A
07C0YX-E,,N/A
07C121-E,,N/A
07C1NP-E,,N/A
07C1VM-E,,N/A
07C203-E,,N/A
07C20N-E,,N/A
07C20Z-E,,N/A
07C2JP-E,,N/A
07C2LV-E,,N/A
07C2NB-E,,N/A
07C2NZ-E,,N/A
07C2QN-E,,N/A
07C2QW-E,,N/A
07C2R1-E,,N/A
07C31N-E,,N/A
07C33D-E,,N/A
07C3FK-E,,N/A
07C3RQ-E,,N/A
07C3SL-E,,N/A
07C3XH-E,,N/A
07C3XR-E,,N/A
07C4C1-E,,N/A
07C4KN-E,,N/A
07C4NG-E,,N/A
07C4NH-E,24.0,N/A
07BWNK-E,2117.0,N/A
07C59J-E,,N/A
07C5B6-E,,N/A
07C5PM-E,,N/A
07C5PX-E,,N/A
07C5QT-E,,N/A
07C5T4-E,,N/A
07C5T8-E,,N/A
07C72Z-E,,N/A
07C73S-E,1370.0,N/A
07C77X-E,,N/A
07C7BQ-E,,N/A
07C7DH-E,,N/A
07C7DV-E,,N/A
07C7FM-E,,N/A
07C7KJ-E,,N/A
07C7L7-E,,N/A
07C7LN-E,,N/A
07C7MF-E,,N/A
07C83X-E,,N/A
07C88Y-E,,N/A
07C8CG-E,,N/A
07C8FL-E,,N/A
07C8LV-E,,N/A
079B0M-E,,N/A
07C8WN-E,,N/A
07C8YR-E,,N/A
07C8ZR-E,,N/A
07C90F-E,,N/A
07C92P-E,,N/A
07C940-E,,N/A
07C95F-E,,N/A
07C96S-E,4339.0,N/A
07C9C0-E,,N/A
07C9D1-E,,N/A
07C9Q5-E,,N/A
07C9V7-E,,N/A
07CBC1-E,500.0,N/A
07CBC8-E,,N/A
07CBJF-E,,N/A
07CBV3-E,,N/A
07CC3D-E,,N/A
07CC8J-E,,N/A
07CCFK-E,,N/A
07CCG6-E,1400.0,N/A
07CCK4-E,,N/A
07CCMV-E,,N/A
07CCNZ-E,,N/A
07CCPX-E,,N/A
07CCX9-E,,N/A
07CD02-E,,N/A
07CD2F-E,,N/A
07CD65-E,,N/A
07CD69-E,,N/A
07CD74-E,,N/A
07CDBB-E,,N/A
07CDD0-E,,N/A
07CF4V-E,,N/A
07CF98-E,,N/A
07CF9S-E,,N/A
07CFCB-E,,N/A
07CFH2-E,,N/A
07CFN8-E,,N/A
07CFW3-E,,N/A
07CFWD-E,,N/A
07CFYZ-E,,N/A
07CG0Q-E,,N/A
07C1WH-E,6660.0,N/A
07BZFT-E,194.0,N/A
07CFHH-E,,N/A
0BLGMB-E,337.0,N/A
073NJH-E,877.0,N/A
07C2F1-E,,N/A
07C2NQ-E,,N/A
07C7GH-E,,N/A
07CFVF-E,,N/A
07C95Z-E,,N/A
07CG20-E,,N/A
07CG4V-E,,N/A
07CG71-E,,N/A
07CG72-E,,N/A
07CGX3-E,,N/A
07CHHD-E,,N/A
07CHPV-E,,N/A
07CHQ9-E,,N/A
07CHQX-E,,N/A
07CHQY-E,,N/A
07CHR8-E,,N/A
07CHT7-E,,N/A
07CHT9-E,6.0,N/A
07CHTZ-E,,N/A
07CHXC-E,,N/A
07CHXH-E,,N/A
07CJ0X-E,,N/A
07CJ26-E,,N/A
07CJ7Y-E,,N/A
07CJJS-E,,N/A
07CJN3-E,,N/A
07CJV3-E,,N/A
07CK0M-E,,N/A
07CK9B-E,,N/A
07CKQZ-E,,N/A
07CKR1-E,,N/A
07CL2L-E,,N/A
07CLDT-E,,N/A
07CLFF-E,,N/A
07CLLF-E,,N/A
07CLM7-E,,N/A
07CLPV-E,,N/A
07CM3Z-E,,N/A
07CM6S-E,,N/A
07CM6X-E,120.0,N/A
07CM76-E,,N/A
07CM7L-E,,N/A
07CM92-E,474.0,N/A
07CMCB-E,,N/A
07CMXH-E,840.0,N/A
07CN3H-E,,N/A
07CN4B-E,110.0,N/A
07CNBP-E,,N/A
07CNMJ-E,,N/A
07CNP0-E,,N/A
07CNQD-E,,N/A
07CNTH-E,346.0,N/A
07CNZF-E,,N/A
07CP3J-E,,N/A
07CPJB-E,,N/A
07CPV1-E,,N/A
07CM31-E,216.0,N/A
07CPX7-E,,N/A
07CPY6-E,,N/A
07CQBF-E,,N/A
07CQCJ-E,,N/A
07CQFN-E,,N/A
07CQHN-E,,N/A
07CQKF-E,,N/A
07CQNB-E,,N/A
07CQSQ-E,,N/A
07CR6Y-E,,N/A
07CR7S-E,,N/A
07CRG5-E,,N/A
0BLJPB-E,,N/A
07CRP7-E,,N/A
07CRRN-E,,N/A
07CRVM-E,,N/A
07CRVQ-E,,N/A
07CRVS-E,,N/A
07CS3W-E,,N/A
07CSPZ-E,,N/A
07CSS0-E,,N/A
07CST0-E,,N/A
07CT3L-E,,N/A
07CT40-E,,N/A
07CT6Z-E,,N/A
07CTS6-E,,N/A
07CTSN-E,,N/A
07CTTD-E,,N/A
07CTXR-E,,N/A
07CTYH-E,,N/A
07CV0D-E,,N/A
07CV2V-E,,N/A
07CV4D-E,194.0,N/A
07CVG0-E,,N/A
07CVH0-E,,N/A
07CVJH-E,62.0,N/A
07CVN3-E,,N/A
07CVY3-E,,N/A
07CVYP-E,,N/A
07CVYY-E,,N/A
07CWD2-E,,N/A
07CWF3-E,,N/A
07CWJ3-E,,N/A
07CX34-E,,N/A
07CXX4-E,,N/A
07CY0D-E,,N/A
07CY1L-E,,N/A
07CMGC-E,18.0,N/A
07CY7T-E,,N/A
07CY80-E,,N/A
07CYF3-E,,N/A
07CYL9-E,20.0,N/A
07CYLM-E,,N/A
07CYLY-E,,N/A
07CYNJ-E,,N/A
07CYP9-E,,N/A
07CYY4-E,,N/A
07BYPL-E,73885.0,N/A
07CHYZ-E,,N/A
07CJ0J-E,352.0,N/A
07CTZK-E,,N/A
07CJW0-E,,N/A
07CKTC-E,7611.0,N/A
07CZ2V-E,,N/A
07CZW6-E,,N/A
07CZWF-E,,N/A
07D00L-E,,N/A
07D0F4-E,,N/A
07D0N1-E,,N/A
07D0N7-E,,N/A
07D0PZ-E,,N/A
07D0SZ-E,,N/A
07D0VP-E,806.0,N/A
07D03W-E,810.0,N/A
07D14K-E,,N/A
07D15V-E,,N/A
07D24J-E,,N/A
07D24N-E,,N/A
07CZY9-E,,N/A
07D25V-E,,N/A
07D2K2-E,,N/A
07D2Q3-E,100.0,N/A
07D2R7-E,,N/A
07D2RB-E,,N/A
07D2YJ-E,,N/A
07D2Z0-E,,N/A
07D307-E,,N/A
07D32F-E,,N/A
07D339-E,,N/A
07D3BV-E,,N/A
07D3LY-E,,N/A
07D44N-E,,N/A
07D4DG-E,,N/A
07D4H9-E,,N/A
07D4MT-E,,N/A
07D4VR-E,,N/A
07D4YG-E,11.0,N/A
07D4ZR-E,,N/A
07D54K-E,,N/A
07D54Y-E,,N/A
07D573-E,,N/A
07D5B0-E,,N/A
07D5CP-E,,N/A
07D5CY-E,,N/A
07D5DP-E,,N/A
07D5MH-E,,N/A
07D5YN-E,,N/A
07D6DZ-E,,N/A
07D6FT-E,,N/A
07D6GF-E,,N/A
07D6HF-E,192.0,N/A
09PP24-E,,N/A
0C12SW-E,,N/A
07D75W-E,,N/A
07D7CF-E,,N/A
07D7DG-E,,N/A
07D7DZ-E,,N/A
07D843-E,59.0,N/A
07D8QN-E,,N/A
07D8W3-E,,N/A
07D92M-E,,N/A
07D93G-E,,N/A
07D94S-E,,N/A
07D99D-E,,N/A
07D99G-E,,N/A
07D0N6-E,6480.0,N/A
07D9LH-E,112.0,N/A
07D9M3-E,,N/A
07D9M6-E,,N/A
07D9TL-E,,N/A
07D9YF-E,,N/A
07DBFM-E,,N/A
07DBQV-E,,N/A
07DBSF-E,,N/A
07DC1S-E,,N/A
07DCHL-E,,N/A
07DDV2-E,,N/A
07DF0G-E,,N/A
07D0CB-E,36.0,N/A
07DFML-E,,N/A
07DFR9-E,387.0,N/A
07DFTL-E,,N/A
07DFVZ-E,,N/A
07DFYR-E,,N/A
07DFZG-E,,N/A
07DG36-E,,N/A
07DHCZ-E,,N/A
07DHS8-E,,N/A
07DJ6K-E,,N/A
07DJ9T-E,,N/A
07DJBC-E,40.0,N/A
07DJBV-E,,N/A
07DJD9-E,,N/A
07DJP3-E,,N/A
07DJPC-E,,N/A
07DJPR-E,,N/A
07DJS8-E,,N/A
07DKTR-E,44.0,N/A
07DKW1-E,,N/A
07DLKX-E,,N/A
07DLP8-E,,N/A
07DLTY-E,,N/A
07D0PX-E,,N/A
07DLYV-E,,N/A
0BLXC7-E,56621.0,N/A
07D01P-E,,N/A
0B2PRN-E,,N/A
07D14H-E,,N/A
07D22T-E,,N/A
07D2CW-E,,N/A
07D2FX-E,,N/A
07D2WQ-E,,N/A
07D2XK-E,,N/A
07D555-E,,N/A
07DM1R-E,,N/A
07DM22-E,,N/A
07DMJR-E,,N/A
07DMZC-E,,N/A
07DN66-E,,N/A
07DNBX-E,,N/A
07DNQL-E,,N/A
07DNS9-E,,N/A
07DNTJ-E,,N/A
07DNYQ-E,,N/A
07DP3N-E,145.0,N/A
07DP5Y-E,,N/A
07DP6T-E,,N/A
07DR9F-E,,N/A
07DPBY-E,,N/A
07DPJ7-E,,N/A
07DPMS-E,,N/A
07DPSC-E,,N/A
07DQ0L-E,,N/A
07DQZS-E,,N/A
07DR3M-E,,N/A
07DR5G-E,,N/A
07DR7F-E,,N/A
07DR88-E,,N/A
07DR9V-E,,N/A
07DR9Y-E,,N/A
07DRC8-E,,N/A
07DRGG-E,,N/A
07DRHP-E,,N/A
07DRL9-E,,N/A
07DRLN-E,,N/A
07DRPB-E,,N/A
07DRQM-E,,N/A
07DRVK-E,,N/A
07DS1J-E,,N/A
07F3RQ-E,810.0,N/A
07DSC3-E,,N/A
07DSLC-E,,N/A
07DSQM-E,500.0,N/A
07DSW4-E,,N/A
07DT28-E,,N/A
07DT2T-E,,N/A
07DT4X-E,52.0,N/A
07DTHG-E,,N/A
07DTQC-E,,N/A
07DTQZ-E,,N/A
07DTR4-E,,N/A
07DTW7-E,,N/A
07DTWC-E,,N/A
07DTXS-E,,N/A
07DV7L-E,,N/A
07DVMP-E,,N/A
07DVTK-E,25.0,N/A
07DW4B-E,,N/A
07DW5V-E,,N/A
07DWBY-E,,N/A
07DWCP-E,,N/A
07DWDB-E,,N/A
07DWDK-E,,N/A
07DWFN-E,,N/A
07DWFS-E,,N/A
07DWH3-E,,N/A
07DWH5-E,,N/A
0BLXF3-E,1819.0,N/A
07DWMY-E,,N/A
07DWW9-E,,N/A
07DXKS-E,,N/A
07DXLF-E,,N/A
07DXZW-E,,N/A
07DY6B-E,,N/A
07DYL1-E,,N/A
07DYRW-E,,N/A
07DYXK-E,,N/A
07DYXP-E,,N/A
07DZRK-E,,N/A
0C8SH5-E,404.0,N/A
07F01K-E,,N/A
07F0DB-E,,N/A
07F0HL-E,2850.0,N/A
07F0TH-E,,N/A
07F0VF-E,,N/A
07F1RC-E,,N/A
07F1RW-E,,N/A
07F1V4-E,,N/A
07F213-E,,N/A
07F2B0-E,,N/A
07F2C0-E,,N/A
07F2C2-E,,N/A
07F2C6-E,,N/A
07F2D5-E,,N/A
07F2GD-E,,N/A
07F2JV-E,12.0,N/A
07F2K0-E,,N/A
07F2K3-E,,N/A
07F2K4-E,,N/A
07F2KH-E,,N/A
07F2M7-E,633.0,N/A
07F2NT-E,,N/A
07F2SZ-E,,N/A
07F3DP-E,94.0,N/A
07F3NJ-E,,N/A
07DRL7-E,7819.0,N/A
07F3T8-E,,N/A
07F3V8-E,,N/A
07F3WZ-E,,N/A
07F41P-E,,N/A
07F42K-E,,N/A
07F45P-E,,N/A
07F45Y-E,,N/A
07F461-E,,N/A
07F46D-E,,N/A
07DPG9-E,,N/A
07DRGY-E,953.0,N/A
07DLZG-E,1679.0,N/A
07DTVR-E,225.0,N/A
07DND3-E,,N/A
07DP5H-E,,N/A
07DP44-E,,N/A
07DR7L-E,522.0,N/A
07DY8C-E,,N/A
07F48M-E,,N/A
07F48V-E,,N/A
07F49B-E,,N/A
07F4G0-E,837.0,N/A
07F4H5-E,,N/A
07F4H8-E,,N/A
07F4PF-E,,N/A
07F4Q5-E,,N/A
07F92Y-E,1026.0,N/A
07F4RD-E,,N/A
07F4SW-E,,N/A
07F4T0-E,,N/A
07F4VM-E,,N/A
07FDB9-E,612.0,N/A
07F56B-E,,N/A
07F61H-E,,N/A
07F64L-E,,N/A
07F67K-E,,N/A
07F69K-E,81000.0,N/A
07F6BF-E,,N/A
07F6C5-E,,N/A
07F6LP-E,,N/A
07F6QW-E,,N/A
07F6V2-E,,N/A
07F6XJ-E,,N/A
0BRTGM-E,36694.0,N/A
07F7LB-E,,N/A
07F8F8-E,,N/A
07F8MP-E,,N/A
07F8N9-E,,N/A
07F8QV-E,,N/A
07F8S9-E,,N/A
07F8TZ-E,,N/A
07F90M-E,,N/A
07F98R-E,,N/A
07F9PB-E,,N/A
07FB2V-E,,N/A
07FBB5-E,,N/A
07FBDJ-E,,N/A
07FBLD-E,,N/A
07FBP2-E,,N/A
07FBPX-E,,N/A
07FBQ5-E,,N/A
07FBQX-E,,N/A
07FBRW-E,2548.0,N/A
07FBWN-E,,N/A
07FCS4-E,,N/A
07FCWC-E,,N/A
0DLBV9-E,1650.0,N/A
07FD36-E,,N/A
0DLBLC-E,,N/A
07FDJX-E,,N/A
07FKJR-E,6368.0,N/A
07FDNG-E,118.0,N/A
07FDPY-E,,N/A
07FDQQ-E,85.0,N/A
07FF84-E,,N/A
07FF86-E,,N/A
07FF8W-E,946.0,N/A
07FF94-E,,N/A
07FFDV-E,,N/A
07FFG6-E,80.0,N/A
07FFJ3-E,,N/A
07FFL4-E,,N/A
07FFVB-E,105.0,N/A
07FFZ4-E,,N/A
07FGD2-E,,N/A
07FGP2-E,,N/A
07FGVY-E,,N/A
07FGX8-E,,N/A
07FH00-E,,N/A
07FHF6-E,,N/A
07FHG6-E,,N/A
07FHGB-E,100.0,N/A
07FHHR-E,,N/A
07FHN3-E,,N/A
07FHQC-E,,N/A
07FJSC-E,,N/A
07FJWK-E,2.0,N/A
07FJZS-E,,N/A
07FK6R-E,36.0,N/A
07FK8Z-E,,N/A
07FK91-E,,N/A
07FK98-E,,N/A
07FL5C-E,,N/A
07FL73-E,,N/A
07FLKD-E,,N/A
07FLQ9-E,,N/A
07FLSY-E,,N/A
07F49F-E,,N/A
07FLWJ-E,,N/A
07FLX8-E,,N/A
07FMR9-E,302.0,N/A
07FN36-E,,N/A
07FN7R-E,,N/A
07FNHM-E,,N/A
07FNJR-E,,N/A
07FNRD-E,,N/A
07FNRQ-E,300.0,N/A
07FP2P-E,,N/A
07FPYQ-E,,N/A
07FPZ0-E,,N/A
07F8P8-E,,N/A
07FPZW-E,,N/A
07FQ37-E,,N/A
066BFN-E,165.0,N/A
07F687-E,3416.0,N/A
06019B-E,,N/A
0FGVKZ-E,,N/A
07F4H9-E,276.0,N/A
07F4NL-E,,N/A
07F4PM-E,,N/A
07FQ5Y-E,,N/A
07FQ65-E,,N/A
07FQ6W-E,900.0,N/A
07FRG2-E,,N/A
07FRGS-E,,N/A
07FRP0-E,,N/A
07FRVS-E,,N/A
07FRW0-E,,N/A
07FRYM-E,,N/A
07FSC0-E,,N/A
07FSJC-E,,N/A
07FSRR-E,6400.0,N/A
07FSS7-E,,N/A
07FQXX-E,,N/A
07FSYN-E,,N/A
07FSZR-E,,N/A
07FT97-E,,N/A
0BTDS8-E,,N/A
07FTC3-E,,N/A
07FTKG-E,,N/A
07FTKX-E,,N/A
07FTL3-E,,N/A
07FTS7-E,,N/A
07FV3G-E,,N/A
07FVH5-E,,N/A
07FVM0-E,,N/A
07FVPR-E,,N/A
07FVQZ-E,,N/A
07FVV0-E,,N/A
07FVZK-E,,N/A
07FVZW-E,,N/A
07FW38-E,,N/A
07FWJ3-E,,N/A
07FRP2-E,47676.0,N/A
0BTDX4-E,181043.0,N/A
07FX65-E,,N/A
07FX86-E,,N/A
07FX96-E,,N/A
07FX9K-E,,N/A
07FXCT-E,,N/A
07FXHT-E,,N/A
07FXKR-E,,N/A
07FXNJ-E,,N/A
07FXZR-E,,N/A
07FY1T-E,,N/A
07FY6S-E,,N/A
07FYD1-E,,N/A
07FYD2-E,,N/A
07FYRC-E,,N/A
07FZ5B-E,,N/A
07FZ7T-E,,N/A
07FZ9M-E,,N/A
07FZB7-E,,N/A
0CLKHT-E,263.0,N/A
07FZCB-E,,N/A
07FZQK-E,,N/A
07FZY1-E,,N/A
07FZYC-E,,N/A
07G00Z-E,,N/A
07G0FH-E,,N/A
07G0VY-E,,N/A
07G1BS-E,,N/A
07G1DJ-E,,N/A
07G1PW-E,,N/A
07G1V2-E,,N/A
07G1V9-E,,N/A
07G205-E,,N/A
07G20L-E,,N/A
07G21F-E,,N/A
07G25X-E,,N/A
07G260-E,,N/A
0DD9R5-E,708.0,N/A
07G27P-E,,N/A
07G34G-E,,N/A
07G3B7-E,,N/A
07G3CC-E,,N/A
07G3LP-E,,N/A
07G3LW-E,,N/A
07G3RF-E,1475.0,N/A
0DD9SH-E,530.0,N/A
0DDQPS-E,,N/A
07G3W0-E,,N/A
07G40K-E,,N/A
07G40P-E,,N/A
07G40Q-E,,N/A
07G41J-E,,N/A
07G498-E,,N/A
07G47R-E,,N/A
07G4F5-E,,N/A
07G4LP-E,,N/A
07G4SG-E,,N/A
07G557-E,,N/A
07G5PM-E,,N/A
07G603-E,,N/A
07G68D-E,,N/A
