factset_entity_id,total_aum,equity_aum,Desktop Institution AUM,Desktop Institution Equity AUM
0G6L2Y-E ,,1,N/A,N/A
0G6L8B-E ,,44,N/A,N/A
0G6LTQ-E ,,67,N/A,N/A
0G6MHL-E ,,310,N/A,N/A
0G6N40-E ,,166,N/A,N/A
0G6PDJ-E ,169.0,88,N/A,N/A
0G6PKL-E ,3457.0,120,N/A,N/A
0G6PYL-E ,,3,N/A,N/A
0G6TX4-E ,,21,N/A,N/A
0G6V0Z-E ,,494,N/A,N/A
0G6YP5-E ,752.0,161,N/A,N/A
0G6YL7-E ,428.0,0,N/A,N/A
0G6ZDW-E ,,63,N/A,N/A
0G6ZRM-E ,567.0,254,N/A,N/A
0G7756-E ,,223,N/A,N/A
0G78ZR-E ,3345.0,3114,N/A,N/A
0G792V-E ,,29,N/A,N/A
0G798C-E ,,123,N/A,N/A
0G7B21-E ,,34,N/A,N/A
0G7DM1-E ,1937.0,392,N/A,N/A
0G7GFT-E ,,2,N/A,N/A
0G7GG4-E ,,15,N/A,N/A
0G7J03-E ,877.0,686,N/A,N/A
0G7J3F-E ,,204,N/A,N/A
0G7L9L-E ,487.0,92,N/A,N/A
0G7N3R-E ,,14,N/A,N/A
0G7NF8-E ,,0,N/A,N/A
0G7PB2-E ,,13,N/A,N/A
0G7PBY-E ,1116.0,775,N/A,N/A
0G7PZK-E ,37353.0,5673,N/A,N/A
0G7S92-E ,1909.0,0,N/A,N/A
0G7SNF-E ,,57,N/A,N/A
0G7T0N-E ,,170,N/A,N/A
0G7T3Q-E ,,268,N/A,N/A
0G7TJV-E ,,1,N/A,N/A
0G7WRK-E ,,393,N/A,N/A
0G7XPX-E ,,40,N/A,N/A
0G82LS-E ,1074.0,375,N/A,N/A
0G84YY-E ,507.0,271,N/A,N/A
0G85P7-E ,494.0,178,N/A,N/A
0G85W6-E ,,9,N/A,N/A
0G8CMF-E ,730.0,126,N/A,N/A
0G8HBN-E ,,480,N/A,N/A
0G8JZC-E ,,55,N/A,N/A
0G8LK6-E ,,23,N/A,N/A
0G8X05-E ,,429,N/A,N/A
0G8X28-E ,304.0,162,N/A,N/A
0G8ZSP-E ,,42,N/A,N/A
0G88N5-E ,,4,N/A,N/A
0G9529-E ,,23,N/A,N/A
0G9D9G-E ,263.0,171,N/A,N/A
0G9FFS-E ,,190,N/A,N/A
0G9GJ9-E ,,452,N/A,N/A
0G9HRP-E ,,24,N/A,N/A
0G9LZZ-E ,,3,N/A,N/A
0G9S57-E ,176.0,105,N/A,N/A
0G9TML-E ,608.0,535,N/A,N/A
0G9TRS-E ,,11,N/A,N/A
0G9TWH-E ,,192,N/A,N/A
0G9VCD-E ,,100,N/A,N/A
0G9VCS-E ,,0,N/A,N/A
0G9VKQ-E ,,21,N/A,N/A
0G9WPX-E ,92.0,1,N/A,N/A
0G9XNT-E ,,0,N/A,N/A
0G9Y9M-E ,1313.0,1061,N/A,N/A
0G9YSY-E ,,183,N/A,N/A
0G9YVJ-E ,319.0,299,N/A,N/A
0GB1FK-E ,19821.0,12103,N/A,N/A
0GB4CN-E ,,15,N/A,N/A
0GB4MX-E ,735294.0,208298,N/A,N/A
0GBBZN-E ,,6,N/A,N/A
0GBGGH-E ,334.0,0,N/A,N/A
0GBGKW-E ,445.0,157,N/A,N/A
0GBJ6F-E ,,40,N/A,N/A
0GBJLT-E ,,36,N/A,N/A
0GBKWB-E ,14.0,0,N/A,N/A
0GBKYL-E ,,146,N/A,N/A
0GBM22-E ,,23,N/A,N/A
0GBNZB-E ,,1,N/A,N/A
0GBSX5-E ,,93,N/A,N/A
0GBW68-E ,411.0,100,N/A,N/A
0GBZVF-E ,,44,N/A,N/A
0GC20Q-E ,,8,N/A,N/A
0GCB6M-E ,,98,N/A,N/A
0GCB9G-E ,680.0,202,N/A,N/A
0GCBCF-E ,617.0,299,N/A,N/A
0GCF34-E ,,35,N/A,N/A
0GCF9R-E ,145.0,99,N/A,N/A
0GCG6H-E ,,76,N/A,N/A
0GCJL7-E ,,1,N/A,N/A
0GCKCQ-E ,460.0,254,N/A,N/A
0GCKQG-E ,,2,N/A,N/A
0GCKQL-E ,,85,N/A,N/A
0GCMW4-E ,,6,N/A,N/A
0GCS1F-E ,212.0,168,N/A,N/A
0GCT2P-E ,,87,N/A,N/A
0GCVY4-E ,,150,N/A,N/A
0GCW2M-E ,20406.0,4384,N/A,N/A
0GCW2R-E ,564.0,188,N/A,N/A
0GCW37-E ,,327,N/A,N/A
0GCW3S-E ,406.0,176,N/A,N/A
0GCW3X-E ,796.0,292,N/A,N/A
0GCW46-E ,,168,N/A,N/A
0GCW47-E ,,135,N/A,N/A
0GCW4M-E ,234.0,178,N/A,N/A
0GCW6L-E ,296.0,115,N/A,N/A
0GCW71-E ,289.0,135,N/A,N/A
0GCZ19-E ,,97,N/A,N/A
0GD1S9-E ,,0,N/A,N/A
0GD1SM-E ,330.0,193,N/A,N/A
0GD1TT-E ,562.0,302,N/A,N/A
0GD1V6-E ,426.0,325,N/A,N/A
0GD775-E ,,149,N/A,N/A
0GD9SK-E ,122.0,98,N/A,N/A
0GDDG0-E ,,53,N/A,N/A
0GDDL2-E ,,0,N/A,N/A
0GDF2Y-E ,,4,N/A,N/A
0GDF54-E ,704.0,111,N/A,N/A
0GDGKD-E ,,1,N/A,N/A
0GDJGY-E ,,8,N/A,N/A
0GDJYQ-E ,,189,N/A,N/A
0GDLVK-E ,2000.0,75,N/A,N/A
0GDNV7-E ,,10,N/A,N/A
0GDQ6C-E ,,209,N/A,N/A
0GDQ9W-E ,,38,N/A,N/A
0GDT6M-E ,,282,N/A,N/A
0GDY3R-E ,,0,N/A,N/A
0GDY8Q-E ,,82,N/A,N/A
0GF0C9-E ,650.0,5,N/A,N/A
0GF0HZ-E ,,1111,N/A,N/A
0GF0NT-E ,311.0,102,N/A,N/A
0GF13V-E ,307.0,198,N/A,N/A
0GF17R-E ,,174,N/A,N/A
0GF1LB-E ,,3,N/A,N/A
0GF39L-E ,,739,N/A,N/A
0GF3J4-E ,,19,N/A,N/A
0GF4K5-E ,,46,N/A,N/A
0GF6VN-E ,,24,N/A,N/A
0GF747-E ,574.0,200,N/A,N/A
0GF7CJ-E ,,3,N/A,N/A
0GF7N3-E ,,63,N/A,N/A
0GF9PC-E ,490.0,348,N/A,N/A
0GFD5C-E ,,13332,N/A,N/A
0GFDBH-E ,,137,N/A,N/A
0GFDD7-E ,,507,N/A,N/A
0GFDZL-E ,322.0,139,N/A,N/A
0GFGJM-E ,,18,N/A,N/A
0GFHQG-E ,,122,N/A,N/A
0GFHX9-E ,,39,N/A,N/A
0GFHZT-E ,,801,N/A,N/A
0GFLHR-E ,,387,N/A,N/A
0GFKJ4-E ,,62,N/A,N/A
0GFNVT-E ,,82,N/A,N/A
0GFNZ2-E ,,30,N/A,N/A
0GFQKS-E ,,13,N/A,N/A
0GFW3K-E ,,25,N/A,N/A
0GFY4W-E ,160.0,66,N/A,N/A
0GFYF3-E ,,32,N/A,N/A
0GG0D3-E ,,8,N/A,N/A
0GG3B9-E ,,30,N/A,N/A
0GG54W-E ,1410.0,73,N/A,N/A
0GG7JN-E ,420.0,32,N/A,N/A
0GG87J-E ,7316.0,6136,N/A,N/A
0GGBS9-E ,,101,N/A,N/A
0GGS79-E ,25000.0,57,N/A,N/A
0GGG4G-E ,,9,N/A,N/A
0GGR18-E ,3826.0,173,N/A,N/A
0GGRQL-E ,,19,N/A,N/A
0GGV2X-E ,204.0,129,N/A,N/A
0GGV32-E ,201.0,66,N/A,N/A
0GGWDM-E ,,590,N/A,N/A
0GGXJB-E ,,155,N/A,N/A
0GGXKR-E ,,0,N/A,N/A
0GGXNT-E ,,1114,N/A,N/A
0GH1FS-E ,,83,N/A,N/A
0GH1Y7-E ,,37,N/A,N/A
0GH272-E ,,25,N/A,N/A
0GH4V9-E ,681.0,548,N/A,N/A
0GH6WK-E ,2663.0,525,N/A,N/A
0GH8XH-E ,,751,N/A,N/A
0GHFKG-E ,906.0,432,N/A,N/A
0GHG3W-E ,702.0,9,N/A,N/A
0GHLRK-E ,,18,N/A,N/A
0GHVVY-E ,131.0,125,N/A,N/A
0GHVXF-E ,120.0,108,N/A,N/A
0GHW28-E ,,3,N/A,N/A
0GHW8J-E ,,6,N/A,N/A
0GHYTL-E ,,8,N/A,N/A
0GJ1VW-E ,24.0,7,N/A,N/A
0GJ1Z4-E ,590.0,58,N/A,N/A
0GJ46M-E ,1636.0,849,N/A,N/A
0GJ663-E ,,11,N/A,N/A
0GJMXM-E ,,16,N/A,N/A
0GJPBK-E ,56940.0,368,N/A,N/A
0GJGRB-E ,,0,N/A,N/A
0GJH65-E ,600.0,339,N/A,N/A
0GJKXY-E ,433.0,309,N/A,N/A
0GJQNZ-E ,298.0,12,N/A,N/A
0GJS5Q-E ,,18,N/A,N/A
0GJSB4-E ,,6,N/A,N/A
0GJTT7-E ,,0,N/A,N/A
0GJTXG-E ,,161,N/A,N/A
0GJWMZ-E ,1697.0,350,N/A,N/A
0GJWNK-E ,251.0,103,N/A,N/A
0GJWP8-E ,,1601,N/A,N/A
0GJYXV-E ,,337,N/A,N/A
0GK0SM-E ,,7,N/A,N/A
0GK202-E ,,517,N/A,N/A
0GK52S-E ,7334.0,5496,N/A,N/A
0GK5BD-E ,,155,N/A,N/A
0GK5J5-E ,,60,N/A,N/A
0GK73Q-E ,,16,N/A,N/A
0GK81C-E ,471.0,408,N/A,N/A
0GK9D1-E ,17105.0,5743,N/A,N/A
0GKB9B-E ,,2544,N/A,N/A
0GKBZB-E ,135.0,71,N/A,N/A
0GKCHS-E ,,0,N/A,N/A
0GKGT5-E ,,31,N/A,N/A
0GKK9Q-E ,,0,N/A,N/A
0GKKQ8-E ,,20,N/A,N/A
0GKNRP-E ,,7,N/A,N/A
0GL0KJ-E ,,708,N/A,N/A
0GL0KY-E ,,65,N/A,N/A
0GL5F1-E ,3016.0,2847,N/A,N/A
0GL752-E ,,0,N/A,N/A
0GL8XW-E ,,54,N/A,N/A
0GL982-E ,495.0,192,N/A,N/A
0GLBNZ-E ,,6,N/A,N/A
0GLG49-E ,,1051,N/A,N/A
0GLG4G-E ,1353.0,479,N/A,N/A
0GLG4K-E ,1475.0,898,N/A,N/A
0GLG6J-E ,146.0,0,N/A,N/A
0GLJ6R-E ,,709,N/A,N/A
0GLJBC-E ,231.0,43,N/A,N/A
0GLJFT-E ,238.0,111,N/A,N/A
0GLJY4-E ,135.0,110,N/A,N/A
0GLMBR-E ,,0,N/A,N/A
0GLMN9-E ,,197,N/A,N/A
0GLMP9-E ,1507.0,1088,N/A,N/A
0GLQ5K-E ,1318.0,217,N/A,N/A
0GLQQQ-E ,,3,N/A,N/A
0GLR00-E ,,19,N/A,N/A
0GLRWQ-E ,210.0,120,N/A,N/A
0GLS4M-E ,860.0,369,N/A,N/A
0GLQLY-E ,186.0,273,N/A,N/A
0GLWK7-E ,,181,N/A,N/A
0GLZSL-E ,,332,N/A,N/A
0GM0JP-E ,500.0,50,N/A,N/A
0GM7HF-E ,,1,N/A,N/A
0GMCDL-E ,,2762,N/A,N/A
0GMF1W-E ,,88,N/A,N/A
0GMHQ9-E ,494.0,180,N/A,N/A
0GMHV0-E ,300.0,123,N/A,N/A
0GMHXL-E ,,21,N/A,N/A
0GMWYQ-E ,15358.0,5378,N/A,N/A
0GML49-E ,164.0,120,N/A,N/A
0GML4N-E ,833.0,359,N/A,N/A
0GMP3D-E ,,69,N/A,N/A
0GMRP9-E ,,1,N/A,N/A
0GMS3Y-E ,,42,N/A,N/A
0GN5WX-E ,1228.0,1116,N/A,N/A
0GMTCF-E ,55.0,51,N/A,N/A
0GMTGW-E ,,188,N/A,N/A
0GMTGX-E ,287.0,80,N/A,N/A
0GMTGZ-E ,,82,N/A,N/A
0GMTR1-E ,117.0,0,N/A,N/A
0GMWFC-E ,1059.0,585,N/A,N/A
0GMWY9-E ,323.0,108,N/A,N/A
0GMX09-E ,,60,N/A,N/A
0GMX4Z-E ,,2,N/A,N/A
0GN35B-E ,,28,N/A,N/A
0GN379-E ,,5,N/A,N/A
0GN6R7-E ,2323.0,613,N/A,N/A
0GN77K-E ,,74,N/A,N/A
0GN7ZJ-E ,,13,N/A,N/A
0GN96Q-E ,,22,N/A,N/A
0GN9DP-E ,,3,N/A,N/A
0GNB60-E ,,0,N/A,N/A
0GNC17-E ,128.0,78,N/A,N/A
0GNC3F-E ,,38,N/A,N/A
0GNCMC-E ,2224.0,191,N/A,N/A
0GNDDK-E ,396.0,329,N/A,N/A
0GNF3C-E ,,207,N/A,N/A
0GNHJ3-E ,5373.0,5053,N/A,N/A
0GNGWL-E ,,15,N/A,N/A
0GNDG1-E ,244.0,112,N/A,N/A
0GNK0M-E ,,118,N/A,N/A
0GNKJS-E ,234.0,73,N/A,N/A
0GNMY3-E ,116.0,74,N/A,N/A
0GNQ84-E ,,214,N/A,N/A
0GNRG2-E ,173.0,65,N/A,N/A
0GNRG7-E ,,20,N/A,N/A
0GNTJ6-E ,,0,N/A,N/A
0GNTLR-E ,,0,N/A,N/A
0GNV1V-E ,,17,N/A,N/A
0GNXZS-E ,1797.0,5,N/A,N/A
0GP3VF-E ,,56,N/A,N/A
0GP4ZN-E ,,53,N/A,N/A
0GP5ZZ-E ,,26,N/A,N/A
0GP82T-E ,1919.0,32,N/A,N/A
0GPFWF-E ,,7,N/A,N/A
0GPJ4X-E ,,10,N/A,N/A
0GPJ50-E ,,34,N/A,N/A
0GPJ6G-E ,,355,N/A,N/A
0GPP2Y-E ,,101,N/A,N/A
0GPP6V-E ,,7,N/A,N/A
0GPPG7-E ,176.0,139,N/A,N/A
0GPPKG-E ,,96,N/A,N/A
0GPPMG-E ,,110,N/A,N/A
0GPRG7-E ,623.0,75,N/A,N/A
0GPRT1-E ,,351,N/A,N/A
0GPVS1-E ,,3251,N/A,N/A
0GPW1X-E ,244.0,125,N/A,N/A
0GPW6Y-E ,3464.0,981,N/A,N/A
0GPWPD-E ,3748.0,83,N/A,N/A
0GQ2RL-E ,256.0,31,N/A,N/A
0GQ652-E ,24194.0,672,N/A,N/A
0GR0VX-E ,,329,N/A,N/A
0GQ9JX-E ,,6,N/A,N/A
0GQ9MC-E ,397.0,229,N/A,N/A
0GQHN9-E ,,188,N/A,N/A
0GQJGX-E ,,18,N/A,N/A
0GQJJL-E ,,19,N/A,N/A
0GQJXB-E ,,91,N/A,N/A
0GQM65-E ,,5,N/A,N/A
0GQNZ8-E ,117.0,5,N/A,N/A
0GQPX5-E ,,17,N/A,N/A
0GQRW7-E ,,0,N/A,N/A
0GQTM1-E ,,0,N/A,N/A
0GQTZL-E ,662.0,215,N/A,N/A
0GR5B8-E ,,12,N/A,N/A
0GR5BQ-E ,,0,N/A,N/A
0GR88Q-E ,211.0,3,N/A,N/A
0GRBFV-E ,,65,N/A,N/A
0GRD0C-E ,,15978,N/A,N/A
0GRW7B-E ,,1,N/A,N/A
0GRH71-E ,,72,N/A,N/A
0GRRQZ-E ,800.0,86,N/A,N/A
0GRT9C-E ,,18,N/A,N/A
0GSLY1-E ,,544,N/A,N/A
0GS2HX-E ,124.0,85,N/A,N/A
0GS2R4-E ,,37678,N/A,N/A
0GSFSB-E ,,7,N/A,N/A
0GSH79-E ,,8,N/A,N/A
0GSMSD-E ,168.0,106,N/A,N/A
0GSNXK-E ,209.0,100,N/A,N/A
0GSR87-E ,,430,N/A,N/A
0GSTL8-E ,,157,N/A,N/A
0GSWCT-E ,,114,N/A,N/A
0GT0FT-E ,,0,N/A,N/A
0GT3T2-E ,,12,N/A,N/A
0GT3YN-E ,,305,N/A,N/A
0GTL2Q-E ,259.0,124,N/A,N/A
0GTNTP-E ,,463,N/A,N/A
0GTSB8-E ,,51,N/A,N/A
0GTV1S-E ,,0,N/A,N/A
0GTV5L-E ,,8,N/A,N/A
0GTVTV-E ,,75,N/A,N/A
0GTWHZ-E ,,0,N/A,N/A
0GTXFF-E ,,100,N/A,N/A
0GV3YG-E ,,113,N/A,N/A
0GV3YH-E ,,22,N/A,N/A
0GV45L-E ,626.0,360,N/A,N/A
0GV73Z-E ,,3984,N/A,N/A
0GV83F-E ,,58,N/A,N/A
0GVBPK-E ,,122,N/A,N/A
0GVBQ1-E ,,125,N/A,N/A
0GVBQD-E ,,542,N/A,N/A
0GVBY1-E ,,3045,N/A,N/A
0GVF6D-E ,,27,N/A,N/A
0GVFFN-E ,,4906,N/A,N/A
0GVFFW-E ,,2887,N/A,N/A
0GVFHN-E ,,4651,N/A,N/A
0GVFHV-E ,,2940,N/A,N/A
0GVNTN-E ,,527,N/A,N/A
0GVGG9-E ,,3,N/A,N/A
0GVFLJ-E ,,411,N/A,N/A
0GVGQJ-E ,,130,N/A,N/A
0GVKH0-E ,435.0,41,N/A,N/A
0GVMLY-E ,,158,N/A,N/A
0GVNCM-E ,290.0,70,N/A,N/A
0GVNQP-E ,,335,N/A,N/A
0GVP1N-E ,,21,N/A,N/A
0GVQ3R-E ,2665.0,4,N/A,N/A
0GVZRV-E ,70.0,31,N/A,N/A
0GVZRZ-E ,,889,N/A,N/A
0GVZSD-E ,,1870,N/A,N/A
0GW43H-E ,,409,N/A,N/A
0GW9SF-E ,286.0,189,N/A,N/A
0GX89Q-E ,,381,N/A,N/A
0GWNMN-E ,837.0,464,N/A,N/A
0GWQYY-E ,,4,N/A,N/A
0GWR0Z-E ,,72,N/A,N/A
0GWRB7-E ,45.0,55,N/A,N/A
0GWRFZ-E ,322.0,179,N/A,N/A
0GWWK3-E ,439.0,161,N/A,N/A
0GWWXJ-E ,,35,N/A,N/A
0GWXJQ-E ,602.0,235,N/A,N/A
0GWZ6Q-E ,213.0,149,N/A,N/A
0GX1S4-E ,,180,N/A,N/A
0GX28T-E ,1832.0,1337,N/A,N/A
0GX29B-E ,266.0,130,N/A,N/A
0GX2DZ-E ,163.0,132,N/A,N/A
0GX4FV-E ,20.0,2,N/A,N/A
0GX4G3-E ,337.0,146,N/A,N/A
0GX4HF-E ,387.0,108,N/A,N/A
0GX5FJ-E ,,0,N/A,N/A
0GX5ZC-E ,1722.0,300,N/A,N/A
0GX7NY-E ,340.0,209,N/A,N/A
0GX85M-E ,,2,N/A,N/A
0GXCB6-E ,,18,N/A,N/A
0GXG5Y-E ,433.0,262,N/A,N/A
0GXLN6-E ,,0,N/A,N/A
0GXLPQ-E ,,146,N/A,N/A
0GXMGK-E ,,19,N/A,N/A
0GXMK3-E ,2585.0,466,N/A,N/A
0GXP7N-E ,762.0,180,N/A,N/A
0GXPBG-E ,316.0,157,N/A,N/A
0GXR97-E ,,81,N/A,N/A
0GXRGX-E ,222.0,130,N/A,N/A
0GXV4B-E ,114.0,79,N/A,N/A
0GXZ6H-E ,,251,N/A,N/A
0GY1RK-E ,,0,N/A,N/A
0GY5CW-E ,,31,N/A,N/A
0GY73C-E ,,530,N/A,N/A
0GY7FT-E ,,4,N/A,N/A
0GY7MW-E ,,8,N/A,N/A
0GY7Z9-E ,,17,N/A,N/A
0GY9GL-E ,,12,N/A,N/A
0GYC5Z-E ,607.0,297,N/A,N/A
0GYF69-E ,,289,N/A,N/A
0GYGWH-E ,584.0,194,N/A,N/A
0GYHGD-E ,,73,N/A,N/A
0GYK90-E ,,3,N/A,N/A
0GYLMV-E ,267.0,211,N/A,N/A
0GYLXF-E ,567.0,323,N/A,N/A
0GYLSX-E ,230.0,158,N/A,N/A
0GYLZ8-E ,442.0,211,N/A,N/A
0GYQ07-E ,,1,N/A,N/A
0GYR3G-E ,,2,N/A,N/A
0GYX2Z-E ,,29,N/A,N/A
0GYX3T-E ,,20,N/A,N/A
0GYXWC-E ,,0,N/A,N/A
0GYXZN-E ,113.0,110,N/A,N/A
0GYYJG-E ,116.0,30,N/A,N/A
0GYYWZ-E ,,3,N/A,N/A
0GZ0XJ-E ,130.0,25,N/A,N/A
0GZ3GS-E ,,43,N/A,N/A
0GZ9C8-E ,129.0,103,N/A,N/A
0GZB2Q-E ,,6,N/A,N/A
0GZCV3-E ,252.0,183,N/A,N/A
0GZDH9-E ,7216.0,1240,N/A,N/A
0GZJV3-E ,317.0,150,N/A,N/A
0GZPXM-E ,,51,N/A,N/A
0GZRDC-E ,38.0,43,N/A,N/A
0GZVFY-E ,,18,N/A,N/A
0GZXRB-E ,,7,N/A,N/A
0GZX48-E ,,136,N/A,N/A
0H042R-E ,8128.0,867,N/A,N/A
0H04B9-E ,,3,N/A,N/A
0H072W-E ,,6,N/A,N/A
0H0DM9-E ,,2,N/A,N/A
0H0LLZ-E ,,4,N/A,N/A
0H0Q1R-E ,,15,N/A,N/A
0H0SV7-E ,,212,N/A,N/A
0H0SW0-E ,,300,N/A,N/A
0H0Y9Z-E ,,52,N/A,N/A
0H104F-E ,,14,N/A,N/A
0H12BF-E ,,3,N/A,N/A
0H1312-E ,377.0,119,N/A,N/A
0H17W7-E ,250.0,22,N/A,N/A
0H186D-E ,,250,N/A,N/A
0H1DTZ-E ,,0,N/A,N/A
0H1GXQ-E ,,5404,N/A,N/A
0H1J7D-E ,,70,N/A,N/A
0H1LK0-E ,2373.0,228,N/A,N/A
0H1SJS-E ,,217,N/A,N/A
0H1WL6-E ,,155,N/A,N/A
0H28JQ-E ,738.0,611,N/A,N/A
0H1Y2Z-E ,,192,N/A,N/A
0H1ZHH-E ,,29,N/A,N/A
0H20YX-E ,,139,N/A,N/A
0H24BF-E ,1880.0,225,N/A,N/A
0H24GB-E ,,5,N/A,N/A
0H28B4-E ,320.0,289,N/A,N/A
0H28MQ-E ,,182,N/A,N/A
0H28RD-E ,,9,N/A,N/A
0H28S7-E ,127.0,0,N/A,N/A
0H28SJ-E ,306.0,174,N/A,N/A
0H290X-E ,157.0,144,N/A,N/A
0H29C1-E ,,752,N/A,N/A
0H29DZ-E ,394.0,200,N/A,N/A
0H29HZ-E ,152.0,94,N/A,N/A
0H29NP-E ,5600.0,1629,N/A,N/A
0H29QP-E ,2056.0,944,N/A,N/A
0H29T1-E ,374.0,250,N/A,N/A
0H29W9-E ,,641,N/A,N/A
0H29XH-E ,1166.0,151,N/A,N/A
0H29XJ-E ,211.0,96,N/A,N/A
0H29ZT-E ,,142,N/A,N/A
0H2DT5-E ,,1293,N/A,N/A
0H2G9Y-E ,,6274,N/A,N/A
0H2L33-E ,182.0,1,N/A,N/A
0H2LKL-E ,,1,N/A,N/A
0H2LN1-E ,,47,N/A,N/A
0H2LQZ-E ,,36,N/A,N/A
0H2QFG-E ,,14,N/A,N/A
0H2QVK-E ,,74,N/A,N/A
0H2QZV-E ,,30,N/A,N/A
0H2SYV-E ,,26,N/A,N/A
0H2Y8N-E ,112506.0,39078,N/A,N/A
0H2Y9D-E ,7988.0,1827,N/A,N/A
0H2YBC-E ,12621.0,2736,N/A,N/A
0H2YCC-E ,2105.0,809,N/A,N/A
0H2YFW-E ,659.0,343,N/A,N/A
0H2YFY-E ,1413.0,421,N/A,N/A
0H2YG0-E ,960.0,380,N/A,N/A
0H2YG2-E ,1535.0,817,N/A,N/A
0H2YG5-E ,178.0,117,N/A,N/A
0H30J7-E ,,3,N/A,N/A
0H32YW-E ,255.0,195,N/A,N/A
0H35CJ-E ,192.0,79,N/A,N/A
0H3CPV-E ,604.0,7,N/A,N/A
0H3FQ7-E ,,0,N/A,N/A
0H3PDH-E ,,13,N/A,N/A
0H3TXV-E ,,310,N/A,N/A
0H43WS-E ,,80,N/A,N/A
0H43Z7-E ,,1,N/A,N/A
0H44ZY-E ,,114,N/A,N/A
0H4550-E ,,450,N/A,N/A
0H46LP-E ,,94,N/A,N/A
0H47JP-E ,,15,N/A,N/A
0H48BG-E ,,113,N/A,N/A
0H4BJ8-E ,2693.0,1,N/A,N/A
0H4JMK-E ,,4,N/A,N/A
0H4MJT-E ,,466,N/A,N/A
0H4PN8-E ,1443.0,18,N/A,N/A
0H4WK1-E ,,5,N/A,N/A
0H4XQS-E ,46.0,21,N/A,N/A
0H4XZQ-E ,,441,N/A,N/A
0H50DH-E ,,14,N/A,N/A
0H5BPP-E ,,0,N/A,N/A
0H5MS1-E ,,154,N/A,N/A
0H5V27-E ,,312,N/A,N/A
0H5YP2-E ,10982.0,474,N/A,N/A
0H5YR4-E ,,4,N/A,N/A
0H5Z50-E ,646.0,543,N/A,N/A
0H60FY-E ,,21,N/A,N/A
0H6B7D-E ,,127,N/A,N/A
0H6JNC-E ,,45905,N/A,N/A
0H6KB2-E ,,72,N/A,N/A
0H6SCK-E ,,1234,N/A,N/A
0H6XDZ-E ,,26,N/A,N/A
0H6YWZ-E ,,0,N/A,N/A
0H74J5-E ,,8,N/A,N/A
0H7LJL-E ,,8,N/A,N/A
0H7YGQ-E ,373.0,186,N/A,N/A
0H87MQ-E ,78052.0,5408,N/A,N/A
0H8RY2-E ,,87,N/A,N/A
0H8DMS-E ,,20,N/A,N/A
0H8WBG-E ,,220,N/A,N/A
0H9DCJ-E ,,1997,N/A,N/A
0H9DJZ-E ,,128,N/A,N/A
0H9GWH-E ,,535,N/A,N/A
0H9PLT-E ,,370,N/A,N/A
0H9VBG-E ,153.0,72,N/A,N/A
0H9YV9-E ,,1,N/A,N/A
0H9YXY-E ,252.0,104,N/A,N/A
0HB37S-E ,,3,N/A,N/A
0HB8VR-E ,258.0,171,N/A,N/A
0HBBR6-E ,,2,N/A,N/A
0HBKPC-E ,940.0,224,N/A,N/A
0HBM6T-E ,,118,N/A,N/A
0HBV9S-E ,,30,N/A,N/A
0HBW1F-E ,1509.0,981,N/A,N/A
0HC31D-E ,,220,N/A,N/A
0HCKMN-E ,,27,N/A,N/A
0HCKYR-E ,,71,N/A,N/A
0HCPQW-E ,,57,N/A,N/A
0HCN1T-E ,2590.0,508,N/A,N/A
0HCPQX-E ,,13,N/A,N/A
0HD0YK-E ,,16,N/A,N/A
0HD7PS-E ,,9,N/A,N/A
0HDDP2-E ,,3,N/A,N/A
0HDJJC-E ,,277,N/A,N/A
0HDNG3-E ,686.0,8,N/A,N/A
0HDYF6-E ,,9,N/A,N/A
0HDYF9-E ,,4536,N/A,N/A
0HF2JC-E ,,81,N/A,N/A
0HF4KB-E ,1290.0,270,N/A,N/A
0HFK4M-E ,,306,N/A,N/A
0HFQ8P-E ,800.0,1,N/A,N/A
0HFXRT-E ,,38,N/A,N/A
0HG07C-E ,,12,N/A,N/A
0HG426-E ,,160,N/A,N/A
0HG635-E ,,34,N/A,N/A
0HGBFZ-E ,999.0,147,N/A,N/A
0HGLND-E ,,76,N/A,N/A
0HGMPK-E ,,281,N/A,N/A
0HGNC9-E ,,1159,N/A,N/A
0HGJRS-E ,1.0,0,N/A,N/A
0HGQGB-E ,214.0,166,N/A,N/A
0HH9K9-E ,1566.0,604,N/A,N/A
0HH9YL-E ,,0,N/A,N/A
0HHF05-E ,,444,N/A,N/A
0HHTF9-E ,,0,N/A,N/A
0HHHXN-E ,,468,N/A,N/A
0HHJ3B-E ,,26,N/A,N/A
0HHJ81-E ,166.0,117,N/A,N/A
0HHJLY-E ,,12,N/A,N/A
0HHJN3-E ,222.0,167,N/A,N/A
0HHJV9-E ,,952,N/A,N/A
0HHL1F-E ,166.0,145,N/A,N/A
0HHL4Q-E ,347.0,113,N/A,N/A
0HHNMN-E ,182.0,142,N/A,N/A
0HHNTL-E ,507.0,306,N/A,N/A
0HHP10-E ,284.0,240,N/A,N/A
0HHQBY-E ,3339.0,2989,N/A,N/A
0HHQD6-E ,176.0,94,N/A,N/A
0HHQF6-E ,859.0,657,N/A,N/A
0HHQP9-E ,7986.0,413,N/A,N/A
0HHQRD-E ,262.0,134,N/A,N/A
0HHQVS-E ,401.0,209,N/A,N/A
0HHR0R-E ,,20,N/A,N/A
0HHSCH-E ,,0,N/A,N/A
0HHSTT-E ,,11,N/A,N/A
