factset_fund_id,aum,equity_aum,Desktop AUM,Desktop Equity AUM,Difference AUM,Difference Equity AUM
04D4T8-E ,36644267,131517532,36644267,133464500,0,-1946968
04D06H-E ,139831819,789566066,139831819,767965543,0,21600523
04D5KS-E ,9055510,7777641,9055510,8493411,0,-715770
04D536-E ,577582723,467105164,577582723,488072301,0,-20967137
04D56B-E ,108724410,100846678,108724410,103461608,0,-2614930
04F2NK-E ,27023060,5899387,27023060,5817817,0,81570
04DG5X-E ,634775756,369464562,634775756,323408433,0,46056129
04D54Y-E ,14938091,96709326,14938091,98929999,0,-2220673
04CYDL-E ,39608257,117453474,39608257,109711472,0,7742002
04CV32-E ,302964080,729162715,302964080,758968884,0,-29806169
04D0HB-E ,5056996,7689435,5056998,7225427,-2,464008
04D47J-E ,71773447,1418460918,71773447,1411275861,0,7185057
04D4WV-E ,1067465620,692462357,None,884560868,#VALUE!,-192098511
04CYSZ-E ,229068791,388395944,229068791,427607530,0,-39211586
04CW9T-E ,2371893,31795627,2371893,31164977,0,630650
04D0K5-E ,1233611154,1837174468,1133808029,2068323846,99803125,-231149378
04D0P8-E ,5061481,7349326,5061481,7819963,0,-470637
04D165-E ,1789363664,2663723380,1789363664,2813564810,0,-149841430
04D0ZC-E ,17397062,257844222,17397062,293428556,0,-35584334
04FXS0-E ,,848471,None,848471,0,0
04D4CL-E ,112671621,2146016081,112671636,2052092296,-15,93923785
04DPMT-E ,4591448,28366892,4591448,28274101,0,92791
04D44X-E ,27754902,19217021,27754902,15130719,0,4086302
04D0PW-E ,35471865,60862417,35471865,62736916,0,-1874499
04CLX6-E ,17535006,31420515,17378058,36134648,156948,-4714133
04D0R1-E ,162650119,540187894,162650119,559175306,0,-18987412
04CR3M-E ,149124770,129739429,150392324,149250825,-1267554,-19511396
04CWZG-E ,13808479,111263931,13808479,106299989,0,4963942
04DG36-E ,324539573,865375360,324539573,846764706,0,18610654
04CPZX-E ,61321393,21373668,61321393,23247813,0,-1874145
04CMCN-E ,7046655,11078970,7046655,10646331,0,432639
04CRH2-E ,874365761,1615328783,874365761,1708739012,0,-93410229
04CVJH-E ,39786078,89076719,39786078,85950973,0,3125746
04CW09-E ,2643671743,2712266990,2643671710,2643150639,33,69116351
04CZNT-E ,67246659,32178455,41957616,32534429,25289043,-355974
04CZ20-E ,221565306,2446661493,221565306,2452945527,0,-6284034
04D166-E ,1390874053,1092480447,1390874053,1205900878,0,-113420431
04DRGR-E ,4124956,135623299,4430794,134148084,-305838,1475215
04CRDW-E ,27914924,39585616,27914924,41862584,0,-2276968
04CSWW-E ,87104770,264208494,71714392,272375817,15390378,-8167323
04GG4P-E ,185874011,124755696,185874011,123230281,0,1525415
04D0S7-E ,12869725,21358599,12869725,21923464,0,-564865
04GDL5-E ,7830440,,7830440,None,0,0
04CW91-E ,724161435,,724161435,None,0,0
04GPFV-E ,78327807,,78327807,None,0,0
04DG3K-E ,5413624,,5413624,None,0,0
04GJ69-E ,496818940,7768238,496818940,7768238,0,0
04D0JT-E ,22717729,124376317,22717729,125731395,0,-1355078
04D0KC-E ,,1319222439,None,1412258703,0,-93036264
04CY0D-E ,9297504,12020786,9297504,11658470,0,362316
04CMX4-E ,1221157374,255080716,1221157374,285785480,0,-30704764
04CX7R-E ,200842910,368027687,200842910,337708206,0,30319481
04CX2G-E ,359462448,573207767,359462448,642644989,0,-69437222
04DC1R-E ,1627349996,1611919534,1627349996,1724404541,0,-112485007
04CQYB-E ,2830700512,3050267123,2830700459,3105618259,53,-55351136
04CTB7-E ,5504535053,12031097295,5504535053,12113645744,0,-82548449
04CWBB-E ,22241550,93857813,22241550,86304482,0,7553331
04CZKM-E ,,4388564621,None,4481876217,0,-93311596
04CPTX-E ,1215110859,2465175095,1215110859,2447298520,0,17876575
04CQ58-E ,90993287,196175299,90993287,195183964,0,991335
04D4SH-E ,12407997,84336532,10243351,92647045,2164646,-8310513
04D238-E ,8573476,28559100,8573476,13166992,0,15392108
04CRX2-E ,193669803,322410295,193669803,347931349,0,-25521054
04CYFL-E ,193192218,531343331,193192218,514889223,0,16454108
04CSWY-E ,152471989,501890631,139476248,490244621,12995741,11646010
04CT0N-E ,130616034,354609014,130616034,373658992,0,-19049978
04CRHW-E ,112461403,260413766,112461404,267709848,-1,-7296082
04D1XZ-E ,3589994,4435481,3589994,4708704,0,-273223
04D2YT-E ,23194811,74001667,23194811,70075760,0,3925907
04CRBC-E ,205322681,121746997,205322681,123746799,0,-1999802
04CW3W-E ,19507446,16950084,19507446,17396260,0,-446176
04D7C5-E ,82646316,306542029,82646316,300598751,0,5943278
04CPQQ-E ,165545114,92217456,165545118,102233194,-4,-10015738
04D5QC-E ,117335954,144406079,117335954,149553092,0,-5147013
04CW2D-E ,4614894,18511261,4614894,18631457,0,-120196
04CWFC-E ,4704169,2573130,4704169,2374103,0,199027
04CXC3-E ,78606956,303692415,85992081,289920719,-7385125,13771696
04D1PB-E ,9304195,3606475,9304195,3487027,0,119448
04CXWZ-E ,,309243677,None,355079756,0,-45836079
04CS5W-E ,187419197,884826379,187419197,894693230,0,-9866851
04D88Y-E ,96913003,341948635,96913003,331263560,0,10685075
04CRPL-E ,988747505,1269026759,988747505,1530626623,0,-261599864
04D3DS-E ,19113353,47080957,19113353,55555741,0,-8474784
04CZ7Q-E ,108279140,142549155,108279140,145741529,0,-3192374
04DWHL-E ,2326043,5759719,2326043,4757671,0,1002048
04DCFT-E ,4546567,3249153,4546567,3209078,0,40075
04D0DY-E ,,314966950,None,307778906,0,7188044
04CPH5-E ,559282365,159012239,559282327,156923872,38,2088367
04D5DX-E ,,207566729,None,206645282,0,921447
04D3WX-E ,134253851,2553420155,134253852,2678254723,-1,-124834568
04CWHW-E ,11525282,174071891,11525282,172460229,0,1611662
04CZ16-E ,1592503652,1191808885,1592503652,1136417726,0,55391159
04D2GX-E ,1471128514,2018397342,1471128505,1886578371,9,131818971
04CV42-E ,1732258155,8009568600,1738599129,8132225426,-6340974,-122656826
04CX92-E ,,542135327,None,516371133,0,25764194
04D2F5-E ,226321416,69200421,226321416,80462951,0,-11262530
04DFHW-E ,2475267,1668705,2475267,1711506,0,-42801
04D4ZN-E ,161959178,258488490,161959248,270080177,-70,-11591687
04D4G6-E ,52043351,240251880,52043351,235776745,0,4475135
04CYXZ-E ,11510885,189493964,11510885,183789385,0,5704579
04D10C-E ,21217666,59802915,21217628,60328416,38,-525501
04D10H-E ,956599969,2577309260,956599969,2446574180,0,130735080
04D268-E ,,245451217,5500865,256523902,-5500865,-11072685
04D43B-E ,27444550,25862955,27444550,25488395,0,374560
04CZ0T-E ,3808307982,2943805387,3808307982,2664130016,0,279675371
04D5QY-E ,33870294,90894469,33870294,82813581,0,8080888
04CVH0-E ,4457375497,4881594941,4457375497,5668329091,0,-786734150
04F2WG-E ,4684796,41601801,4684796,41990781,0,-388980
04CT71-E ,70423241,73354487,70423241,73994146,0,-639659
04DHHP-E ,60673750,49211240,60673750,56933634,0,-7722394
04D4C5-E ,93920399,943637377,93920399,1022863655,0,-79226278
04DQGS-E ,2237175,7255183,2237175,6795760,0,459423
04D0WP-E ,592238966,97866859,592238966,85513253,0,12353606
04CY20-E ,26168872,72730772,26168872,73205325,0,-474553
04CYHW-E ,291096641,519372445,291096589,527778437,52,-8405992
04F0YH-E ,13963956,554805304,13963955,518430072,1,36375232
04D3WJ-E ,549476145,2381548869,549476147,2327800476,-2,53748393
04CZ54-E ,,105690224,None,104797303,0,892921
04DY3N-E ,110652819,193795565,110652819,210162543,0,-16366978
04D4H1-E ,6438085,25318857,6438085,26121644,0,-802787
04D18J-E ,16209238,13406852,16209238,14385606,0,-978754
04CX58-E ,143462397,43391134,143462397,48250442,0,-4859308
04DCB8-E ,1043205801,1393974109,1043205748,1153851511,53,240122598
04D9NR-E ,18335705,,18335705,None,0,0
04CZ0V-E ,12268882,35587787,12268882,38490347,0,-2902560
04CYQD-E ,681513956,1986119142,681513956,1886074653,0,100044489
04CXPP-E ,1459518492,180213541,1459518492,135809283,0,44404258
04DY2Z-E ,104423236,322825107,104423236,309999308,0,12825799
04D6QV-E ,62383772,127057314,62383772,127244988,0,-187674
04D675-E ,3644232,45813965,3644232,46931443,0,-1117478
04D4J0-E ,2338469,96373014,2338469,96448731,0,-75717
04DLZ6-E ,3411350,,3411350,None,0,0
04DJX0-E ,46316581,165257027,46316581,164839218,0,417809
04DL5Y-E ,15418710,5948102,15418710,6039806,0,-91704
04DV0P-E ,90934564,171333770,90934564,168958240,0,2375530
04D6FJ-E ,5032229,38048516,5032229,36138350,0,1910166
04D6QW-E ,4286563,25235483,4286563,23850609,0,1384874
04D4P8-E ,69028380,548432134,69028380,545807430,0,2624704
04D0R3-E ,3527402,11343153,3527402,13514301,0,-2171148
04D41C-E ,355060260,2586133850,355060279,2660216683,-19,-74082833
04D3Y7-E ,10098342,13702897,10098342,12991837,0,711060
04CXKD-E ,618213828,467445107,618213828,433154076,0,34291031
04DGHP-E ,715093,4532782,None,5179876,#VALUE!,-647094
04D0TZ-E ,37394636,500294969,37394636,491227434,0,9067535
04H0C6-E ,72140836,,72140836,None,0,0
04DKX8-E ,83640929,708574270,83640877,730199055,52,-21624785
04D1VD-E ,,1795408369,None,1746489798,0,48918571
04D7P4-E ,1621360,6563197,1621360,2850762,0,3712435
04CW9C-E ,195181821,601374634,195181821,608548242,0,-7173608
04D2Y4-E ,2848102,7181786,2848102,7921540,0,-739754
04D3N3-E ,41420330,1717076360,41420327,1700705416,3,16370944
04D2R0-E ,6892470,51700553,6928189,51534184,-35719,166369
04DYB8-E ,243660289,276457509,243660289,275059055,0,1398454
04CV44-E ,202404331,342721115,223392438,330635590,-20988107,12085525
04D3HL-E ,495902683,3878680560,495902683,4195338027,0,-316657467
04FGST-E ,31153798,1309928,31153798,1309928,0,0
04D05R-E ,,250771741,None,262140619,0,-11368878
04D7Q3-E ,9686002,2212110,9686002,1997610,0,214500
04D1ZD-E ,28996566,229874214,28996566,229617925,0,256289
04CP89-E ,432750353,354253497,432750353,312442802,0,41810695
04DCL9-E ,,108007560,None,97730477,0,10277083
04D22K-E ,769215260,1294970795,769215260,1398288423,0,-103317628
04G1X4-E ,618302629,,618302629,None,0,0
04D3HP-E ,345767250,2992763113,345767202,3041833910,48,-49070797
04D4PC-E ,77921437,653556857,77921437,663441971,0,-9885114
04DD6Q-E ,6073692,6828014,6073692,6822119,0,5895
04D4DV-E ,33779145,249791781,33779145,246279382,0,3512399
04CSQB-E ,93193182,121473685,93193164,122958882,18,-1485197
04GNK5-E ,1141204638,,1141204638,None,0,0
04D6C4-E ,141090438,304470542,141090438,315667876,0,-11197334
04D4D6-E ,315021845,571008423,315021790,545534555,55,25473868
04D2VY-E ,1410102,,1410102,None,0,0
04D99C-E ,12069785,29471184,12069785,29503178,0,-31994
04CLF1-E ,6101278758,1375700422,6101278758,1441034216,0,-65333794
04CS7G-E ,107042656,84109687,107042656,77275748,0,6833939
04CNJG-E ,240244403,246762417,242970207,230866947,-2725804,15895470
04CRL5-E ,24925524,26698078,24925524,28101217,0,-1403139
04DTHQ-E ,415834128,451895925,415834128,441819694,0,10076231
04CNYF-E ,1009749,4354289,1009749,4158002,0,196287
04CQWG-E ,482993498,,482993498,None,0,0
04CQK5-E ,,70437069,None,71803598,0,-1366529
04D3CX-E ,138015778,646478574,138015778,621360844,0,25117730
04CW9D-E ,79090752,130848542,79090765,156538289,-13,-25689747
04CL7J-E ,13528939,23757507,13528939,23469581,0,287926
04CVS9-E ,83623596,435090005,83623596,453037240,0,-17947235
04CRWR-E ,5778960,16201774,5778960,17778031,0,-1576257
04CVWW-E ,36538040,158284860,36538041,157864383,-1,420477
04CZ5M-E ,4292217,11435237,4292217,11918482,0,-483245
04CNJR-E ,72228942,2726464533,72228942,2913759457,0,-187294924
04CRQT-E ,2652770870,2519440581,2652770870,2596114053,0,-76673472
04D20S-E ,3178298966,3024625921,3178298966,2857988015,0,166637906
04CMRZ-E ,,232954246,None,234542701,0,-1588455
04CRQV-E ,35149651,38166520,35149651,37821823,0,344697
04CMK4-E ,4077576,14287932,4077565,13623705,11,664227
04CYHB-E ,8800794,24974902,8800794,28862180,0,-3887278
04D2HD-E ,10183915,27606075,10183915,31451230,0,-3845155
04CRNB-E ,203420371,861368414,203420371,861653538,0,-285124
04D25D-E ,,3105263008,None,3035194251,0,70068757
04CV31-E ,108150134,227633527,108150134,230297337,0,-2663810
04CXZR-E ,13452362,72467825,13452362,73139833,0,-672008
04CV4Q-E ,35525339,117134126,35525339,114000005,0,3134121
04CVN5-E ,11069981,,11069981,None,0,0
04D2SK-E ,1387043466,3555435280,1387043466,3718844757,0,-163409477
04CR18-E ,4123985,57204611,13909575,58031502,-9785590,-826891
04DJVD-E ,51344581,170139289,51344501,172448627,80,-2309338
04CXVL-E ,170529851,42251938,170529859,54038887,-8,-11786949
04CRQ6-E ,2009629109,3333997437,2009629109,3302733129,0,31264308
04CY65-E ,313791443,235986985,246235817,265776047,67555626,-29789062
04CXC2-E ,27296792,,27296792,None,0,0
04CYJB-E ,3733265,19000442,3101584,18866532,631681,133910
04DYSP-E ,969444730,836635971,1036742075,900311761,-67297345,-63675790
04CXR1-E ,27891777,313476754,27891777,327633673,0,-14156919
04DZ7L-E ,14883714,23081690,14883714,24707767,0,-1626077
04DJDZ-E ,21034391,76533450,21034391,74609498,0,1923952
04D4MX-E ,3331841,3107942,3331841,3030018,0,77924
04CZY5-E ,261044564,,261044564,None,0,0
04D572-E ,61166179,55043212,61166179,58228555,0,-3185343
04CZR1-E ,134004451,45243433,134004451,46956720,0,-1713287
04D2XD-E ,247466355,1118123278,247466354,1094439139,1,23684139
04D22S-E ,1214202034,1912628402,1214202034,1967466514,0,-54838112
04D4MJ-E ,17871640,130158094,17871640,126754081,0,3404013
04D13D-E ,24384514,,24384514,None,0,0
04D156-E ,123783056,91579525,123783056,82713613,0,8865912
04CW57-E ,723616551,1597351112,765646770,1787109978,-42030219,-189758866
04CZ6P-E ,64549069,187391971,64549069,211063729,0,-23671758
04CTXK-E ,289352436,295004480,289352436,288255257,0,6749223
04D3PX-E ,751411,524748,None,629397,#VALUE!,-104649
04CXF5-E ,299700046,213382117,299700046,194749071,0,18633046
04D3Z7-E ,575602696,1757612019,575602696,1740042831,0,17569188
04CNP1-E ,38034367,322468594,38034368,333008680,-1,-10540086
04D1K0-E ,,237937326,None,238874808,0,-937482
04DWDY-E ,19816141,47394654,19816141,46944745,0,449909
04D4XG-E ,14440274,189377829,14365264,188513002,75010,864827
04CYL2-E ,219197633,1238404335,219197633,1305313196,0,-66908861
04FXDF-E ,2785744261,1930115183,2785744253,1884497237,8,45617946
04D457-E ,2970976,,2970976,None,0,0
04CT6Z-E ,42487558,95043196,42487558,91959688,0,3083508
04CYVH-E ,32915433,218855638,32915433,255810880,0,-36955242
04D13S-E ,1392155558,1895550633,1392155558,1951140952,0,-55590319
04D3TY-E ,21621343,24950625,21621343,23745590,0,1205035
04D7CP-E ,2744044,36890912,2744044,36627454,0,263458
04D0N1-E ,,216425122,None,222706862,0,-6281740
04D4Q4-E ,13047880,37688084,13047880,40461370,0,-2773286
04D9JV-E ,5664818,65881130,5664818,66875449,0,-994319
04D4K6-E ,65183807,897342560,65183807,916454519,0,-19111959
04D7N7-E ,11960477,159840193,11960477,164197292,0,-4357099
04CYP2-E ,4155217748,4235519136,4155217748,4122347048,0,113172088
04D57L-E ,101396649,,101396649,None,0,0
04DGFB-E ,41572022,,41572022,None,0,0
04D7H7-E ,36578441,,36578441,None,0,0
04D2WL-E ,538888465,1718202429,538888465,1714190225,0,4012204
04DZ4M-E ,25894578,54788406,16698197,45411441,9196381,9376965
04D10M-E ,4368602,8051025,4368602,8173136,0,-122111
04D3B6-E ,410780758,3871539805,410780758,3847763755,0,23776050
04D4FC-E ,267496228,365475925,267496228,377738415,0,-12262490
04D4C7-E ,38038231,475094383,38038232,449527132,-1,25567251
04DW63-E ,3231008,,3231008,None,0,0
04D1QH-E ,5959286,14316361,5959286,14143697,0,172664
04F1ZL-E ,19565756,51783873,19565756,51823124,0,-39251
04CRK7-E ,1733597935,1403739169,1733597935,1305242097,0,98497072
04DVBQ-E ,100856604,126052701,100856604,108153304,0,17899397
04CXTC-E ,854513440,827559586,854513431,818179111,9,9380475
04CNZV-E ,18262123,90532839,18262123,92421749,0,-1888910
04D2TC-E ,2694933806,2190396411,2694933806,2246434388,0,-56037977
04CZ1P-E ,840947357,728901069,840947357,847262315,0,-118361246
04D1B7-E ,,731982896,None,656176226,0,75806670
04D17C-E ,,403921192,None,401026538,0,2894654
04D4L2-E ,29617318,452666292,29617318,442556287,0,10110005
04D44P-E ,,1323157569,None,1354349417,0,-31191848
04CXR4-E ,95240752,209319056,95240752,199092323,0,10226733
04DMGL-E ,61390527,971386690,61390530,989229362,-3,-17842672
04D3VZ-E ,402341123,3828228606,402341123,3843630778,0,-15402172
04CS9S-E ,676981879,813275276,676981887,858235401,-8,-44960125
04CX21-E ,147816794,688313665,147816848,676014107,-54,12299558
04D16Q-E ,28639866,105878005,28639866,111698198,0,-5820193
04CWXR-E ,1046113,452287829,1727575,442659564,-681462,9628265
04D3XM-E ,,52593810,None,59758366,0,-7164556
04D2WT-E ,775088191,7549874724,775088201,7377117880,-10,172756844
04D4L3-E ,17334301,219755582,17334301,222592482,0,-2836900
04DZ6F-E ,6818155,,6818155,None,0,0
04D59D-E ,3008258250,3990560088,3008258316,3934672424,-66,55887664
04D367-E ,32721513,46189577,32721513,44864566,0,1325011
04D4GV-E ,174371071,2121360991,174371071,2069392456,0,51968535
04D1SM-E ,8580688,494062743,8580688,484982603,0,9080140
04D0KK-E ,,479638199,None,409884451,0,69753748
04DZSC-E ,1193556,,1193556,None,0,0
04D0L0-E ,,5383882691,None,5348667308,0,35215383
04D17F-E ,159779099,578508910,159779099,535258668,0,43250242
04GJXG-E ,22563080,17833076,22563080,14161119,0,3671957
04CR5W-E ,,34058387,None,34639933,0,-581546
04CSW0-E ,185827051,868632469,185827051,899635700,0,-31003231
04D818-E ,16461239,27772503,16461239,25299664,0,2472839
04DV9Y-E ,53364004,84871099,53364004,93372889,0,-8501790
04D3L9-E ,150304554,2513090793,150304554,2376105571,0,136985222
04GN5C-E ,68285594,2251801,68285594,2251801,0,0
04DG3P-E ,7794320,,7794320,None,0,0
04D71Y-E ,3107852,4024846,3107852,3846200,0,178646
04CSX4-E ,2772369,49808763,2772369,53560223,0,-3751460
04D493-E ,7388697,55987637,7388697,60561880,0,-4574243
04CMBB-E ,3470227,14128391,3470227,13659170,0,469221
04CZ61-E ,,809917971,None,789593362,0,20324609
04CQ5V-E ,19767581,129804139,19767581,127518330,0,2285809
04CWZP-E ,57338538,73038777,57338538,67805527,0,5233250
04CL37-E ,139485204,368642455,139485204,377305921,0,-8663466
04CSQW-E ,31249154,89303610,31249154,85712373,0,3591237
04D16N-E ,34369806,50834457,34369845,53948336,-39,-3113879
04CPVB-E ,41991379,224970693,42316332,227481287,-324953,-2510594
04CQ6W-E ,10549648,200817641,11080894,197955285,-531246,2862356
04CMVT-E ,5101941,16068537,5101941,15978556,0,89981
04D2B9-E ,302811361,234754517,302811361,259599059,0,-24844542
04GJ7R-E ,4566026,466865,4566026,480081,0,-13216
04DN85-E ,2153119,2702798,2153119,2709229,0,-6431
04DQZ2-E ,559970459,576097754,559970459,564463652,0,11634102
04CYD1-E ,116308906,207157907,116308906,222993658,0,-15835751
04CLMF-E ,9200105728,,9200105728,None,0,0
04CTT5-E ,54518150,14598627,54518150,18083294,0,-3484667
04CYVW-E ,781229385,673547189,781229385,614577343,0,58969846
04CRZ2-E ,789145991,5083605926,789145991,5125336688,0,-41730762
04CQRP-E ,41255668,,41255668,None,0,0
04CSYH-E ,186774118,251083927,188604624,252340977,-1830506,-1257050
04CZYL-E ,585631262,615127910,585631280,598595710,-18,16532200
04D2C8-E ,3895617,50012706,3895617,49514383,0,498323
04CT9H-E ,227369588,379499448,224089894,424419677,3279694,-44920229
04CZS1-E ,50225889,86236856,50225889,89468293,0,-3231437
04D2D6-E ,9103694,35310248,9103694,45828296,0,-10518048
04CP2J-E ,271680274,465265723,271680274,525873723,0,-60608000
04CZTB-E ,356204282,422370928,356204282,459091029,0,-36720101
04CPRV-E ,5757529,11814380,5757529,11693084,0,121296
04CTMJ-E ,5040738052,3788430694,5040738052,4175895256,0,-387464562
04CW4Y-E ,16413364,,16413364,None,0,0
04CRZV-E ,276031657,1686693358,276031657,1686965295,0,-271937
04D0H4-E ,1433141853,5524129419,1433141884,5442818671,-31,81310748
04D2P2-E ,778120331,5640512961,778120332,5345941855,-1,294571106
04CRPW-E ,211344204,196202908,211344204,197877903,0,-1674995
04D720-E ,81783761,138708641,81783761,136180647,0,2527994
04CXQB-E ,16777017,110918283,16777017,122581798,0,-11663515
04CYBP-E ,30560282,126392953,30560282,128061160,0,-1668207
04CZC3-E ,596352,11098584,581469,10210579,14883,888005
04D0X5-E ,18925585,133300896,18248587,133217749,676998,83147
04CT2M-E ,191183486,285484597,191183486,298685426,0,-13200829
04CVL3-E ,199774766,697443378,199774766,701195194,0,-3751816
04D4TX-E ,51635662,365879529,51635662,339712827,0,26166702
04D022-E ,283201568,275562065,283201568,231733152,0,43828913
04D7SV-E ,3315872,11315385,3315872,10627099,0,688286
04D2LF-E ,33797546,66220987,30295169,69050192,3502377,-2829205
04D66Y-E ,28260981,18200451,28260981,15380917,0,2819534
04CQX0-E ,1735720932,2319733964,1816367603,2347649550,-80646671,-27915586
04CWGK-E ,53518167,276546350,53518167,270898596,0,5647754
04D1W2-E ,19715957,603293487,19715957,604689042,0,-1395555
04CW3R-E ,328833129,514191103,328833131,531549153,-2,-17358050
04D2WG-E ,3285252,22604298,3285252,21923543,0,680755
04D289-E ,3018477,25214836,3049621,25134991,-31144,79845
04D2TN-E ,46311559,127793622,46311494,124416225,65,3377397
04D4CD-E ,342689232,484764948,342689220,465569174,12,19195774
04D5V2-E ,2232829,363514994,2232829,345913907,0,17601087
04CYHK-E ,537140017,1698402565,537140026,1728287792,-9,-29885227
04D433-E ,47250943,64198101,47250943,66380374,0,-2182273
04CZLS-E ,626062,4857326,646038,5233165,-19976,-375839
04D7QQ-E ,71016173,16178088,71016173,15979689,0,198399
04D3V6-E ,274362059,393153565,274362114,433771164,-55,-40617599
04CZ4K-E ,100741226,164115993,100741226,162424815,0,1691178
04CWJL-E ,529193,7441649,529193,7623908,0,-182259
04DWJW-E ,143149498,146097382,143149498,152031436,0,-5934054
04D87N-E ,839904620,1498479294,839904620,1560546531,0,-62067237
04D3YR-E ,99059716,3135880617,99059719,2843762703,-3,292117914
04D0F9-E ,,143392513,None,141183137,0,2209376
04D3SP-E ,62394276,117249853,62394276,122768499,0,-5518646
04D223-E ,6444204,15702378,6444195,15498059,9,204319
04D1MW-E ,1329259604,10394013536,1329259615,10465364633,-11,-71351097
04D3NT-E ,61028305,225121214,61028305,233034046,0,-7912832
04D4TB-E ,75482661,235399536,75482670,235590968,-9,-191432
04D4S2-E ,12659731,10054819,12659731,10482739,0,-427920
04DXT7-E ,63343405,51007280,60018155,49590895,3325250,1416385
04D95K-E ,123237734,548777951,83067446,548775131,40170288,2820
04D4G8-E ,19843289,79010533,19843289,78531975,0,478558
04CW2H-E ,3074180,9350743,3074180,9107386,0,243357
04CY8P-E ,239394938,2339898571,239394938,2348186093,0,-8287522
04DM1F-E ,767425434,2740389912,767425434,2597995358,0,142394554
04DGWC-E ,28781952,23056972,28781952,22419632,0,637340
04D2GR-E ,919774710,1667367373,919774710,1552357246,0,115010127
04D74F-E ,146956548,199471792,146956548,182560200,0,16911592
04D704-E ,201301673,353711515,201301673,371812098,0,-18100583
04D52F-E ,12514809,69895122,12514809,71171060,0,-1275938
04D92Z-E ,58393835,114569840,58393835,117569390,0,-2999550
04D2R7-E ,38999536,22763357,38999536,16385527,0,6377830
04D9KG-E ,331645955,312596747,331645955,296352805,0,16243942
04FTYX-E ,503501284,251221562,503501284,254861861,0,-3640299
04DZJS-E ,10134428,46480176,8913442,1464189974,1220986,-1417709798
04FWRP-E ,421721380,163494383,421721380,143275977,0,20218406
04D2RB-E ,22589642,138386475,22589642,123254930,0,15131545
04FTYJ-E ,110725131,106473946,110725131,103216533,0,3257413
04CRXJ-E ,12585397,30691475,12585397,32533679,0,-1842204
04D9HK-E ,5791744,7836983,5791744,8508966,0,-671983
04DWK5-E ,774550057,,774550057,None,0,0
04CM6Y-E ,319915709,204320917,319915709,180631297,0,23689620
04CPL0-E ,1558030,587802,1558030,726869,0,-139067
04DZ2G-E ,5954868,,5954868,None,0,0
04CV07-E ,19219674,38631130,19078067,40225233,141607,-1594103
04CV8D-E ,592318203,1851253107,592318203,1718749200,0,132503907
04CX7P-E ,113934736,234557595,113934736,249235164,0,-14677569
04CWZ4-E ,87846597,457539591,87846597,448047744,0,9491847
04D0N9-E ,2201396,17707703,2201396,17967733,0,-260030
04D1Z1-E ,473344705,583634448,473344705,626275742,0,-42641294
04D0L3-E ,,1694149979,None,1697391742,0,-3241763
04CYT4-E ,,2603615012,None,2656110819,0,-52495807
04CM7X-E ,39455978,,39455978,None,0,0
04D22J-E ,79071789,577257318,79071789,584044715,0,-6787397
04CYT6-E ,16841575,30000162,16841575,28148107,0,1852055
04D6KK-E ,3362419,7172097,3362419,6831090,0,341007
04CT37-E ,132566257,312387090,133365231,314555558,-798974,-2168468
04GQN7-E ,238407596,685850030,238407659,652794029,-63,33056001
04DMCV-E ,400215399,494046205,400215399,501732154,0,-7685949
04D0R7-E ,57574428,174218679,57574428,168794380,0,5424299
04D7BN-E ,89882358,100262057,89882375,101501124,-17,-1239067
04D2QH-E ,140925369,231544979,124165554,267433697,16759815,-35888718
04CNGZ-E ,63941446,214843511,63941446,220071489,0,-5227978
04D50V-E ,1007645556,1002916581,1007645556,921072622,0,81843959
04CQHW-E ,284828076,230385564,284828076,256272236,0,-25886672
04DZJV-E ,,,None,None,0,0
04GJ63-E ,653420401,1743821133,653420401,1431014948,0,312806185
04CYBL-E ,35382051,1182379059,35382051,1160339678,0,22039381
04GRCM-E ,98413978,3774800,98413978,3774800,0,0
04D7GY-E ,30135407,32982949,30135398,33220997,9,-238048
04CYTF-E ,712133566,938105558,696575886,961953491,15557680,-23847933
04CSFX-E ,4711625,21096674,4711559,20851583,66,245091
04CNR3-E ,49107349,72506164,49107349,74615787,0,-2109623
04CQJ0-E ,2778598,6512820,2778598,6200871,0,311949
04CTZT-E ,68758758,650495938,68758758,658157403,0,-7661465
04CQSF-E ,1812548,5711917,1734971,5676313,77577,35604
04D01W-E ,56018551,82007923,56018551,95566201,0,-13558278
04D1YM-E ,16104461,39427622,16104461,39449803,0,-22181
04CWHB-E ,1167341114,2870556949,1167341114,2986416490,0,-115859541
04D1XC-E ,240996293,763371404,240996293,740430196,0,22941208
04CRB5-E ,264041501,1603027367,264041501,1617946046,0,-14918679
04CTC3-E ,74045356,35175274,74045356,35453819,0,-278545
04CTK5-E ,14662746,149314438,14662746,139614782,0,9699656
04CS7H-E ,106580705,491820589,106580707,465651383,-2,26169206
04CWSB-E ,33820110,49751985,33820110,49757831,0,-5846
04D15W-E ,1830834,136332410,1830834,132306293,0,4026117
04D0HN-E ,335842169,764432487,335842169,731945521,0,32486966
04CRMK-E ,209394652,1281762056,209394658,1350000350,-6,-68238294
04CYCJ-E ,313554377,272204450,313554377,302171669,0,-29967219
04CXBD-E ,60940729,410068113,60940730,401071766,-1,8996347
04CVW8-E ,93143028,186440121,93143028,205322731,0,-18882610
04D469-E ,196385646,2849636246,196385642,2757777016,4,91859230
04D20Q-E ,1439214,15846533,1439214,14969163,0,877370
04CX4Q-E ,154010264,376279373,154010264,400212339,0,-23932966
