FactSetEntityId,Style,TurnoverLabel,TotalAUM
0CN8CS-E,,,NULL
0CN8DQ-E,,,NULL
0CN8KX-E,,,NULL
0CN912-E,,,NULL
0CN9LQ-E,,,NULL
0CN9T0-E,,,NULL
0CN9TF-E,,,NULL
0CNBRW-E,,,NULL
0CNC5W-E,Yield,,NULL
0CNCJY-E,,,NULL
0CNCK7-E,,,NULL
0CNCMQ-E,,,100
0CNDD0-E,,,NULL
0CNDGK-E,,,NULL
0CNDM7-E,,,NULL
0CNDXD-E,Growth,,NULL
0CNF45-E,,,NULL
0CNFQ3-E,,,NULL
0CNFQM-E,,,72
0CNFX8-E,,,NULL
0CNG6Z-E,,,19240
0CNG7Y-E,,,NULL
0CNGW1-E,,,NULL
0CNH54-E,,,NULL
0CNHHP-E,,,NULL
0CNHJR-E,GARP,,42
0CNHSK-E,,,NULL
0CNHT0-E,,,NULL
0CNHV7-E,,,NULL
0CNJ8Y-E,,,NULL
0CNJDN-E,Aggressive Growth,,216473
0CNJFJ-E,,,NULL
0CNJG8-E,,,NULL
0CNJJV-E,,,NULL
0CNJNC-E,,,368
0CNJQX-E,,,NULL
0CNL2H-E,,,NULL
0CNL9S-E,,,NULL
0CNLJY-E,Aggressive Growth,,NULL
0CNLQ3-E,,,NULL
0CNLSR-E,,,NULL
0CNLWS-E,,,NULL
0CNM29-E,,,NULL
0CNM2M-E,,,NULL
0CNM4Y-E,,,NULL
0CNMJK-E,,,NULL
0CNMKH-E,,,NULL
0CNMKM-E,,,NULL
0CNPMB-E,,,NULL
0CNPY1-E,,,NULL
0CNPZ6-E,,,NULL
0CNQQJ-E,,,NULL
0CNR78-E,,,NULL
0CNRC1-E,,Low,2071
0CNRPR-E,,,89
0CNRRF-E,,,NULL
0CNRT5-E,,,NULL
0CNRTY-E,,,NULL
0CNRX8-E,,,NULL
0CNRXJ-E,,,NULL
0CNS0P-E,,,NULL
0CNS3Y-E,,,NULL
0CNS5T-E,,,35
0CNSFP-E,,,NULL
0CNSHY-E,,,NULL
0CNT4S-E,,,NULL
0CNTB8-E,,,NULL
0CNTFQ-E,,,NULL
0CNTKV-E,,,NULL
0CNTT0-E,,,NULL
0CNVGP-E,,,NULL
0CNVTB-E,,,NULL
0CNWDW-E,,,NULL
0CNWPG-E,,,NULL
0CNWVB-E,,,NULL
0CNWW4-E,,,NULL
0CNX86-E,,,60
0CNXJC-E,,,NULL
0CNXZR-E,,,NULL
0CNZ4Q-E,,,NULL
0CNZBM-E,,,NULL
0CNZCS-E,Growth,,NULL
0CNZHP-E,,,NULL
0CNZJ0-E,,,50
0CNZPQ-E,,,NULL
0CNZRT-E,,,NULL
0CP00V-E,,,NULL
0CP05Q-E,,,NULL
0CP074-E,,,NULL
0CP0MP-E,,,NULL
0CP0XZ-E,,,NULL
0CP1C5-E,,,NULL
0CP1X9-E,,,NULL
0CP1Y7-E,,,NULL
0CP217-E,,,NULL
0CP22Z-E,,,NULL
0CP2FQ-E,,,NULL
0CP2JP-E,,,NULL
0CP2TC-E,,,NULL
0CP2VZ-E,,,NULL
0CP2W3-E,,,NULL
0CP35P-E,,,NULL
0CP3JR-E,,,NULL
0CP3RM-E,,,NULL
0CP3YB-E,,,NULL
0CP45R-E,Aggressive Growth,Very Low,NULL
0CP4RV-E,,,NULL
0CP4TH-E,,,NULL
0CP4W4-E,,,NULL
0CP56G-E,,,NULL
0CP56Q-E,,,NULL
0CP5CR-E,,,NULL
0CP5RC-E,GARP,High,NULL
0CP62N-E,,,NULL
0CP6B0-E,,,NULL
0CP6M5-E,,,NULL
0CP6TG-E,,,NULL
0CP715-E,,,192
0CP7L1-E,,,NULL
0CP7TQ-E,,,130
0CP7ZQ-E,,,NULL
0CP85Z-E,,,NULL
0CP86D-E,,,NULL
0CP8MG-E,,,NULL
0CP8MX-E,Deep Value,,NULL
0CP8QN-E,,,NULL
0CP8TH-E,,,380
0CP8XR-E,,,NULL
0CPBHQ-E,,,NULL
0CPBNM-E,,,NULL
0CPBXR-E,,,NULL
0CPC22-E,,,NULL
0CPC4H-E,,,26
0CPC5K-E,,,NULL
0CPC7Y-E,,Very High,NULL
0CPCGS-E,Aggressive Growth,Medium,NULL
0CPDM6-E,,,NULL
0CPDMT-E,,,NULL
0CPF1J-E,,,NULL
0CPF3V-E,,,NULL
0CPF9B-E,,,NULL
0CPF9D-E,,,29
0CPFB7-E,,,NULL
0CPFBW-E,,,NULL
0CPFC3-E,,,NULL
0CPFGV-E,,,NULL
0CPFT4-E,,,NULL
0CPG5H-E,,,NULL
0CPGN9-E,,,NULL
0CPGRK-E,,,NULL
0CPGSH-E,,,NULL
0CPH6X-E,,,NULL
0CPHCJ-E,,,NULL
0CPHG7-E,Deep Value,Medium,NULL
0CPHHY-E,,,NULL
0CPHJW-E,Growth,High,615
0CPHSV-E,,,NULL
0CPJ4J-E,,,NULL
0CPJ6Z-E,,,NULL
0CPJF9-E,,,NULL
0CPJJC-E,,,NULL
0CPJLS-E,,,NULL
0CPJSM-E,,,NULL
0CPJTC-E,,,NULL
0CPJW9-E,,,NULL
0CPJZX-E,,,NULL
0CPK2B-E,,,NULL
0CPKLN-E,,,NULL
0CPKMN-E,,Very Low,NULL
0CPKTJ-E,,,NULL
0CPKV4-E,,,NULL
0CPL62-E,,,NULL
0CPM5R-E,,,NULL
0CPM9G-E,,,NULL
0CPMHW-E,,,NULL
0CPMJN-E,,,NULL
0CPMSV-E,,,NULL
0CPMTG-E,,,NULL
0CPN6H-E,,,NULL
0CPN6V-E,,,273
0CPNFY-E,,,NULL
0CPNLB-E,,,NULL
0CPNMH-E,,,8324
0CPPBS-E,,,NULL
0CPPHY-E,,,282
0CPPW8-E,,,NULL
0CPQ0L-E,,,NULL
0CPQFS-E,,,273
0CPQG2-E,,,NULL
0CPQGM-E,,,NULL
0CPQJW-E,,,NULL
0CPQL3-E,,,NULL
0CPQQP-E,,,NULL
0CPRJL-E,,,NULL
0CPRK3-E,,,100
0CPRR9-E,,,3
0CPRRP-E,,,NULL
0CPS28-E,,,NULL
0CPS9F-E,,,NULL
0CPSFB-E,,Very Low,NULL
0CPSLX-E,,,NULL
0CPSQ5-E,,,50
0CPSZM-E,,,NULL
0CPT7D-E,,,NULL
0CPV4D-E,,,NULL
0CPV5H-E,,,NULL
0CPV5R-E,,,NULL
0CPVFH-E,Yield,,3298
0CPVGP-E,,,NULL
0CPVH2-E,,,NULL
0CPVJW-E,Growth,Medium,NULL
0CPVLK-E,,,NULL
0CPVVZ-E,,,NULL
0CPWHN-E,,,4
0CPWJB-E,,,NULL
0CPWK9-E,,,3945
0CPWNW-E,,,NULL
0CPWR6-E,,,NULL
0CPX0R-E,,,NULL
0CPX33-E,,,NULL
0CPX39-E,,,NULL
0CPX3J-E,,,NULL
0CPX42-E,,,NULL
0CPX54-E,,,NULL
0CPX6C-E,,,NULL
0CPX8C-E,,,NULL
0CPX8D-E,,,NULL
0CPY41-E,,,NULL
0CPYHD-E,,,NULL
0CPZWM-E,,,1012
0CQ013-E,,,NULL
0CQ01J-E,,,NULL
0CQ01M-E,,,NULL
0CQ06B-E,,,NULL
0CQ087-E,,,NULL
0CQ097-E,,,NULL
0CQ09C-E,,,NULL
0CQ0BN-E,,,NULL
0CQ0BW-E,,,NULL
0CQ0BY-E,,,9104
0CQ0FX-E,,,NULL
0CQ0HS-E,,,NULL
0CQ0KZ-E,,,NULL
0CQ0LS-E,,,NULL
0CQ0NT-E,,,NULL
0CQ0RK-E,,,NULL
0CQ147-E,,,500
0CQ1HG-E,,,NULL
0CQ1TK-E,,,NULL
0CQ1Y1-E,,,NULL
0CQ200-E,,High,NULL
0CQ27V-E,,,NULL
0CQ287-E,,,NULL
0CQ2B6-E,,,NULL
0CQ2MC-E,,,94
0CQ2RQ-E,,,NULL
0CQ34Y-E,Growth,Very High,NULL
0CQ3QL-E,Growth,Medium,NULL
0CQ3TK-E,,,NULL
0CQ3TV-E,,,NULL
0CQ438-E,,,NULL
0CQ4BV-E,,,550
0CQ4HD-E,Growth,Very Low,NULL
0CQ4QM-E,,,NULL
0CQ5V2-E,,,10
0CQ5W5-E,Growth,Very Low,661
0CQ5WC-E,,,NULL
0CQ68G-E,,,NULL
0CQ6HB-E,,,NULL
0CQ6P6-E,,,NULL
0CQ6RF-E,,,NULL
0CQ6SW-E,,,NULL
0CQ6TZ-E,,,NULL
0CQ6ZV-E,,,NULL
0CQ718-E,,,NULL
0CQ75S-E,,,NULL
0CQ769-E,,,NULL
0CQ7CR-E,GARP,Low,NULL
0CQ7YS-E,,,NULL
0CQ7YT-E,,,NULL
0CQ7ZQ-E,Yield,Very Low,3599
0CQ7ZR-E,,,NULL
0CQ8CW-E,,,NULL
0CQ8GC-E,,,NULL
0CQ90R-E,,,NULL
0CQ9DT-E,,,NULL
0CQ9FD-E,Growth,Very Low,1125
0CQ9FW-E,,,NULL
0CQ9MH-E,,,NULL
0CQ9MJ-E,Value,Very Low,1221
0CQ9QD-E,,,NULL
0CQB75-E,,,169
0CQB7Z-E,Growth,Medium,201
0CQBRQ-E,,,NULL
0CQBSL-E,,,71000
0CQC0M-E,,,NULL
0CQC7B-E,,,NULL
0CQCT5-E,,,NULL
0CQCV4-E,,,NULL
0CQCWW-E,,,NULL
0CQCZJ-E,,,NULL
0CQD0W-E,Growth,Very Low,3552
0CQD2G-E,,,NULL
0CQD2T-E,,,NULL
0CQDNS-E,,,NULL
0CQDRN-E,,,NULL
0CQDWQ-E,,,NULL
0CQF25-E,Value,High,3231
0CQF5G-E,GARP,,NULL
0CQFB2-E,,,NULL
0CQFTF-E,,,NULL
0CQG2F-E,,,NULL
0CQGBF-E,Value,Medium,7707
0CQGBP-E,Aggressive Growth,,NULL
0CQGBZ-E,,,NULL
0CQGCM-E,,,1242
0CQGD2-E,,,NULL
0CQGF2-E,,,NULL
0CQGZF-E,,,NULL
0CQH3G-E,,,NULL
0CQH6L-E,,,NULL
0CQHC5-E,,,NULL
0CQHG9-E,,,NULL
0CQHTW-E,,,NULL
0CQHY0-E,,,4831
0CQJ1W-E,Growth,Medium,NULL
0CQJ58-E,,,39424
0CQJ6M-E,,,NULL
0CQJK6-E,,,NULL
0CQJLX-E,,,NULL
0CQJZB-E,,,NULL
0CQK41-E,,,NULL
0CQK8B-E,,,NULL
0CQK9D-E,,,NULL
0CQKB5-E,,,NULL
0CQKDY-E,,,NULL
0CQKFP-E,,,NULL
0CQKZS-E,,,NULL
0CQL0C-E,Growth,Very Low,392
0CQL28-E,,,2416
0CQLJ3-E,,,NULL
0CQLJM-E,,,NULL
0CQLMV-E,,,NULL
0CQLZ6-E,,,NULL
0CQM21-E,,,NULL
0CQMBL-E,,,NULL
0CQMFN-E,,,NULL
0CQMG4-E,,,NULL
0CQN1C-E,,High,106
0CQN24-E,,,NULL
0CQNB9-E,,High,NULL
0CQNF6-E,,,NULL
0CQNQ4-E,,,NULL
0CQNRP-E,,,NULL
0CQNTB-E,,,NULL
0CQNXZ-E,,,250
0CQP0C-E,,,NULL
0CQP22-E,,,NULL
0CQP40-E,,,NULL
0CQPSW-E,,,NULL
0CQPTD-E,,,NULL
0CQQ49-E,,,NULL
0CQQ85-E,,,NULL
0CQQ8H-E,,,NULL
0CQQJB-E,,,NULL
0CQQV5-E,Aggressive Growth,,NULL
0CQQYP-E,Growth,High,3293
0CQR5B-E,,,NULL
0CQR64-E,,,NULL
0CQR6D-E,Aggressive Growth,Low,27641
0CQR8Q-E,,,2254
0CQR9J-E,,,5732
0CQRG5-E,,,NULL
0CQRGN-E,,,NULL
0CQRHM-E,,,212
0CQRVN-E,,,NULL
0CQTSG-E,,,NULL
0CQTYF-E,,,11
0CQV2Z-E,,,NULL
0CQV3M-E,,,NULL
0CQV4R-E,,,NULL
0CQV58-E,,,NULL
0CQV61-E,,,625
0CQV64-E,GARP,,NULL
0CQW3L-E,,,NULL
0CQW5H-E,,,NULL
0CQWFB-E,,,NULL
0CQWT7-E,,,NULL
0CQWVG-E,,,NULL
0CQWXQ-E,,,NULL
0CQXB1-E,,,NULL
0CQXBH-E,,,NULL
0CQXG7-E,,,NULL
0CQXKY-E,,,NULL
0CQXM8-E,Growth,,NULL
0CQXQ4-E,Growth,High,2445
0CQY1H-E,,,NULL
0CQZ16-E,,,NULL
0CQZ7B-E,,,NULL
0CQZQ5-E,,,NULL
0CQZT5-E,,,NULL
0CQZV0-E,,,NULL
0CR02T-E,,,135
0CR0LL-E,,,NULL
0CR0MS-E,,,NULL
0CR0SW-E,,,NULL
0CR0V7-E,,,NULL
0CR0WZ-E,,,NULL
0CR0YC-E,,,NULL
0CR137-E,,,NULL
0CR17G-E,,,NULL
0CR18X-E,,,NULL
0CR1D3-E,,,NULL
0CR1D4-E,,,NULL
0CR1HF-E,,,NULL
0CR1HK-E,,,1692
0CR1MP-E,,,NULL
0CR1NT-E,,,NULL
0CR1VL-E,,,4
0CR1Z6-E,,,NULL
0CR22Q-E,,,NULL
0CR267-E,,,NULL
0CR285-E,Growth,Very Low,747
0CR28T-E,,,NULL
0CR2S6-E,,,NULL
0CR33W-E,Yield,Very Low,494
0CR34L-E,,,NULL
0CR375-E,,Low,236
0CR37B-E,,,NULL
0CR38L-E,,,NULL
0CR3F1-E,,,NULL
0CR3GC-E,,,NULL
0CR3KM-E,,,NULL
0CR47N-E,,,NULL
0CR499-E,Growth,Very Low,1526
0CR4L0-E,,,NULL
0CR4QG-E,,,NULL
0CR4YN-E,,,NULL
0CR4Z3-E,,Low,382
0CR53P-E,,,26
0CR5CH-E,,,NULL
0CR5CN-E,,,NULL
0CR5G0-E,,,NULL
0CR5T4-E,Value,,NULL
0CR5TQ-E,,,1215
0CR64V-E,,,57
0CR65H-E,Yield,Very Low,254
0CR6KQ-E,Yield,Very Low,566
0CR6PP-E,Yield,,NULL
0CR6Q7-E,,,NULL
0CR71F-E,GARP,Very Low,759
0CR754-E,,,NULL
0CR76X-E,,,NULL
0CR77K-E,,,NULL
0CR780-E,,,NULL
0CR783-E,,,40
0CR78D-E,,,495
0CR796-E,,,NULL
0CR7F3-E,,,NULL
0CR7GL-E,,,NULL
0CR7HD-E,,,NULL
0CR7HK-E,Growth,Medium,388
0CR7KZ-E,,,NULL
0CR7LS-E,,,NULL
0CR7M9-E,,,NULL
0CR7NP-E,,,NULL
0CR7NY-E,,,NULL
0CR85R-E,,,NULL
0CR89K-E,,,NULL
0CR8CV-E,,,787
0CR8LV-E,,,NULL
0CR8Q4-E,,,NULL
0CR8QM-E,,,NULL
0CR8T0-E,GARP,Medium,155
0CR8T5-E,,,500
0CR8XZ-E,,,NULL
0CR97Z-E,GARP,Very Low,249
0CR9HY-E,,,NULL
0CR9WW-E,,Very High,189
0CRB2J-E,Yield,High,NULL
0CRB2T-E,,,NULL
0CRB4D-E,,,NULL
0CRBDJ-E,,,1200
0CRBGM-E,,,NULL
0CRBH2-E,,,NULL
0CRBPP-E,,,NULL
0CRBRG-E,,,NULL
0CRC4H-E,,,NULL
0CRCG2-E,,,NULL
0CRCHB-E,,,NULL
0CRCJ6-E,,,NULL
0CRCRC-E,,,36
0CRDF8-E,,,NULL
0CRDFZ-E,,,NULL
0CRDGL-E,,,NULL
0CRDHH-E,,,7
0CRDJ0-E,,,513
0CRDJG-E,,,NULL
0CRDN6-E,,,NULL
0CRDPF-E,,,3312
0CRDVP-E,,,1173
0CRDVQ-E,,,NULL
0CRF1T-E,,,NULL
0CRG3V-E,,,NULL
0CRGTX-E,,,NULL
0CRGVQ-E,,,NULL
0CRH3F-E,,,NULL
0CRH6L-E,Value,High,4979
0CRH7F-E,,,NULL
0CRH7K-E,,,NULL
0CRHDM-E,,,NULL
0CRHF7-E,,,NULL
0CRHH0-E,,,NULL
0CRHJS-E,,,NULL
0CRHR6-E,Growth,,3852
0CRHR9-E,,,NULL
0CRHRK-E,,,NULL
0CRHSD-E,Deep Value,,NULL
0CRHSJ-E,,,NULL
0CRHSM-E,,,NULL
0CRHXC-E,Yield,,NULL
0CRJBN-E,,,160
0CRJDP-E,Growth,Low,665
0CRJFR-E,,Very Low,NULL
0CRJM1-E,,,NULL
0CRJYN-E,,,NULL
0CRJZ8-E,,,NULL
0CRKCV-E,Growth,Low,7503
0CRKFR-E,,,743
0CRKGB-E,,,NULL
0CRKHC-E,,,NULL
0CRKNZ-E,,,NULL
0CRKTX-E,,,NULL
0CRKV0-E,Growth,High,NULL
0CRKZ0-E,,,NULL
0CRL1G-E,,,NULL
0CRL3S-E,,,NULL
0CRL8J-E,,,5
0CRLJV-E,,,NULL
0CRM1J-E,,,NULL
0CRMCP-E,Value,High,NULL
0CRMJD-E,Growth,Very Low,NULL
0CRMJH-E,,,NULL
0CRMK6-E,,,NULL
0CRMK9-E,,,NULL
0CRMMR-E,,,NULL
0CRMMY-E,Growth,,NULL
0CRMQL-E,,,NULL
0CRMVQ-E,,,NULL
0CRMW9-E,,,NULL
0CRN1J-E,,,30
0CRNCY-E,,,NULL
0CRNK7-E,,,10000
0CRNXV-E,,,NULL
0CRP1Z-E,,,NULL
0CRP80-E,,,NULL
0CRPCX-E,,,NULL
0CRPHM-E,,,NULL
0CRPP0-E,,,NULL
0CRQ5Q-E,,,NULL
0CRRC7-E,,,NULL
0CRRJG-E,,,NULL
0CRRL3-E,,,NULL
0CRRMR-E,,,NULL
0CRRN6-E,Growth,Very Low,NULL
0CRRNY-E,,,162
0CRRSX-E,,,NULL
0CRRWF-E,,,NULL
0CRS4S-E,,,NULL
0CRSBL-E,,,NULL
0CRSR9-E,,,NULL
0CRTCC-E,,,NULL
0CRTQJ-E,,,NULL
0CRTV4-E,,,NULL
0CRTXV-E,,,45
0CRTZ9-E,,,NULL
0CRV22-E,Aggressive Growth,Very Low,NULL
0CRVMT-E,,,NULL
0CRVQX-E,,,NULL
0CRVTP-E,,,NULL
0CRW49-E,,,NULL
0CRW53-E,,,32
0CRW98-E,Growth,Medium,200
0CRWHP-E,,,NULL
0CRWRR-E,Growth,Medium,NULL
0CRWTF-E,,,NULL
0CRWTT-E,,,NULL
0CRWV4-E,,,NULL
0CRWVH-E,,,NULL
0CRWYD-E,Yield,Very Low,242
0CRWYJ-E,,,750
0CRX1P-E,,,NULL
0CRX49-E,Yield,Very Low,362
0CRX60-E,,,NULL
0CRX64-E,,,NULL
0CRXRK-E,,,NULL
0CRXWS-E,,Very Low,153
0CRY1N-E,,,NULL
0CRY2K-E,,,112
0CRYGS-E,,,NULL
0CRYK2-E,Growth,Medium,NULL
0CRYPY-E,,,NULL
0CRYSL-E,,,NULL
0CRZF2-E,,,NULL
0CRZPS-E,Growth,Very Low,1400
0CRZSL-E,,,NULL
0CRZV4-E,Deep Value,Low,155
0CS0CD-E,,,NULL
0CS0SG-E,,,NULL
0CS0ZH-E,,,NULL
0CS1H1-E,Value,Low,NULL
0CS1R0-E,,,NULL
0CS1SD-E,,,NULL
0CS1TK-E,Growth,Medium,74
0CS1ZK-E,,,NULL
0CS241-E,,,NULL
0CS282-E,,,NULL
0CS2DZ-E,,,NULL
0CS2PF-E,Value,Very High,NULL
0CS3CF-E,,,NULL
0CS3VP-E,,,NULL
0CS3Z3-E,,,NULL
0CS40D-E,,Very Low,NULL
0CS43M-E,,Medium,NULL
0CS46X-E,,,NULL
0CS4DJ-E,,Very Low,1622
0CS4JM-E,,,NULL
0CS4SZ-E,,,NULL
0CS4VF-E,,,1658
0CS4Y4-E,,,NULL
0CS524-E,,,NULL
0CS5B0-E,,,NULL
0CS5PZ-E,,,NULL
0CS5WL-E,,,NULL
0CS5WN-E,,,NULL
0CS5YK-E,,,NULL
0CS5ZS-E,,,NULL
0CS66S-E,,,NULL
0CS6M1-E,Yield,Very Low,524
0CS6NQ-E,,,238
0CS7SC-E,,,NULL
0CS7V5-E,Growth,High,NULL
0CS7W8-E,,,NULL
0CS8B4-E,,,NULL
0CS8BC-E,,,100
0CS8HL-E,,,NULL
0CS8S1-E,,,362
0CS8Z9-E,,,NULL
0CS90D-E,,,NULL
0CS944-E,,,NULL
0CS9G8-E,,,NULL
0CS9Y8-E,,,NULL
0CS9YR-E,,,NULL
0CSB7H-E,,,NULL
0CSB8L-E,,,NULL
0CSBDB-E,,,NULL
0CSBRW-E,,,NULL
0CSCD8-E,,,NULL
0CSCG6-E,,,NULL
0CSCH4-E,,,307
0CSCLF-E,,,NULL
0CSD2Z-E,,,NULL
0CSD5C-E,,,NULL
0CSD9X-E,,,NULL
0CSDC8-E,Value,Low,NULL
0CSDFX-E,Aggressive Growth,Very Low,NULL
0CSDN8-E,,,NULL
0CSDRP-E,Growth,High,NULL
0CSDRT-E,GARP,High,NULL
0CSDWJ-E,,,NULL
0CSDZ8-E,,,NULL
0CSFFF-E,,,NULL
0CSFW0-E,,,NULL
0CSG2S-E,,,NULL
0CSGC3-E,,,NULL
0CSGJG-E,,,NULL
0CSGPS-E,Value,Low,NULL
0CSH3J-E,,,NULL
0CSHCX-E,Yield,,NULL
0CSHHL-E,,,NULL
0CSHQL-E,,,NULL
0CSHRJ-E,,,NULL
0CSJB1-E,Growth,Low,NULL
0CSJL7-E,,,44
0CSJLY-E,,,NULL
0CSJMB-E,,,4
0CSJPM-E,,Low,74529
0CSJQ9-E,,,NULL
0CSJRV-E,,,NULL
0CSJS8-E,,,NULL
0CSJZ8-E,,,12
0CSKC6-E,,,NULL
0CSKG7-E,,,NULL
0CSKNT-E,,,NULL
0CSKZ5-E,,,NULL
0CSL1B-E,,,137
0CSL3Z-E,,,NULL
0CSL8Y-E,,,NULL
0CSLHY-E,,,NULL
0CSLJF-E,Growth,High,7314
0CSM0M-E,Aggressive Growth,,NULL
0CSM7R-E,,,NULL
0CSMC3-E,Growth,Very Low,NULL
0CSMCR-E,,,NULL
0CSMDF-E,,,NULL
0CSMWZ-E,,,NULL
0CSMXM-E,,,NULL
0CSN22-E,Yield,Very Low,NULL
0CSN3G-E,Growth,Very Low,NULL
0CSN8N-E,,,100
0CSN9M-E,,,8
0CSNCD-E,,,NULL
0CSNFK-E,,,NULL
0CSNSQ-E,,,NULL
0CSPXJ-E,,,NULL
0CSQ0B-E,,,NULL
0CSQ6T-E,,Very Low,654
0CSQB3-E,,,100
0CSQXZ-E,Aggressive Growth,High,1117
0CSQYR-E,,,NULL
0CSR55-E,,,NULL
0CSRCB-E,,,NULL
0CSRPM-E,,,NULL
0CSS2Y-E,,,NULL
0CSS32-E,,,150
0CSS8J-E,,,NULL
0CSSKZ-E,,,NULL
0CSSLG-E,,,NULL
0CSSLN-E,Value,Medium,502
0CSSXL-E,,,NULL
0CST8K-E,,,NULL
0CST90-E,,,NULL
0CSTCH-E,,,NULL
0CSTRX-E,,,238
0CSV1G-E,,,50
0CSV8S-E,,,NULL
0CSVDQ-E,,,NULL
0CSVHG-E,,,NULL
0CSVSW-E,Growth,Very Low,245
0CSW2G-E,,,NULL
0CSWPD-E,,,NULL
0CSWV1-E,,,NULL
0CSXF5-E,,,NULL
0CSXV5-E,Yield,,18
0CSXX1-E,,,NULL
0CSXXF-E,,,NULL
0CSXYL-E,,,36
0CSZ9C-E,Yield,Very Low,529
0CSZ9N-E,,,NULL
0CSZGL-E,Growth,,NULL
0CSZMB-E,,,NULL
0CSZS0-E,,,NULL
0CSZW4-E,,,NULL
0CT008-E,,,NULL
0CT05R-E,,,NULL
0CT081-E,,,NULL
0CT0MH-E,GARP,,NULL
0CT0NG-E,,,NULL
0CT0NV-E,,,NULL
0CT0QF-E,,,NULL
0CT0SX-E,,,NULL
0CT1P4-E,,,NULL
0CT1WT-E,,,NULL
0CT1ZG-E,,,NULL
0CT27T-E,GARP,Very Low,538
0CT29D-E,,,NULL
0CT2N2-E,,,NULL
0CT33T-E,Aggressive Growth,Very Low,672
0CT36Q-E,,,NULL
0CT3J5-E,,Very Low,151
0CT3MG-E,,,NULL
0CT3N4-E,Deep Value,,285
0CT3NP-E,,,NULL
0CT3YD-E,,,13917
0CT426-E,,,NULL
0CT4C6-E,,,NULL
0CT4C7-E,,,NULL
0CT4VG-E,,,NULL
0CT54R-E,,,NULL
0CT55Y-E,,,NULL
0CT59Y-E,,,NULL
0CT5G4-E,GARP,,NULL
0CT5VB-E,,Very Low,121
0CT636-E,,,12
0CT67P-E,,,NULL
0CT6LK-E,,,NULL
0CT6P3-E,,,NULL
0CT6PP-E,,,NULL
0CT6RB-E,,,NULL
0CT740-E,,,NULL
0CT778-E,,,NULL
0CT79R-E,Growth,Medium,358
0CT79X-E,,,NULL
0CT7B4-E,Growth,Very High,NULL
0CT7HK-E,,,NULL
0CT7MR-E,Growth,High,NULL
0CT7NJ-E,,,NULL
0CT7P2-E,,,NULL
0CT7PC-E,,,171
0CT7R7-E,,,NULL
0CT7SL-E,,,NULL
0CT842-E,Yield,Low,485
0CT943-E,,,NULL
0CT9J6-E,,,NULL
0CT9T8-E,,,NULL
0CT9YW-E,,,NULL
0CTB0M-E,,,244241
0CTB0V-E,,,NULL
0CTB14-E,,,NULL
0CTB39-E,,,NULL
0CTB5D-E,,,34
0CTBJN-E,,,NULL
0CTBPN-E,,,NULL
0CTBQQ-E,,,NULL
0CTBQX-E,,,100
0CTBXJ-E,,,4154
0CTCXM-E,,,NULL
0CTD10-E,,,NULL
0CTD85-E,,,NULL
0CTD98-E,,,NULL
0CTDFR-E,,,NULL
0CTDH0-E,,,NULL
0CTDQ9-E,,,75
0CTF19-E,,,NULL
0CTF1Y-E,,,NULL
0CTFF5-E,,,NULL
0CTFKD-E,,,NULL
0CTFWR-E,,,NULL
0CTG0Q-E,,,NULL
0CTG0T-E,,,154
0CTG3D-E,,,NULL
0CTG43-E,,,NULL
0CTG7W-E,,,199
0CTGKL-E,,Low,245
0CTGMV-E,,,NULL
0CTGQ3-E,,,NULL
0CTGV1-E,,,15000
0CTGWQ-E,,,132
0CTGY4-E,,,NULL
0CTH04-E,Deep Value,Very Low,NULL
0CTH05-E,,,8002
0CTH1D-E,,,2000
0CTH2H-E,,,NULL
0CTH6C-E,,,NULL
0CTH8G-E,,,NULL
0CTHG1-E,,,NULL
0CTHH8-E,,,NULL
0CTHVZ-E,Value,Low,852
0CTJBR-E,,,NULL
0CTJD9-E,,,NULL
0CTJF1-E,,,NULL
0CTJGJ-E,,,NULL
0CTJHM-E,,,NULL
0CTJMM-E,,,NULL
0CTJMQ-E,,,NULL
0CTJTP-E,,,NULL
0CTK82-E,,,NULL
0CTK8P-E,,,NULL
0CTKB6-E,,,NULL
0CTKFD-E,,,NULL
0CTKG1-E,,,NULL
0CTKT4-E,,,NULL
0CTL06-E,Yield,Medium,NULL
0CTL0F-E,,,NULL
0CTL0T-E,,,NULL
0CTL73-E,,,NULL
0CTLGD-E,,,NULL
0CTLP6-E,,,NULL
0CTM4W-E,,,NULL
0CTM8Q-E,,,NULL
0CTMCR-E,,,102
0CTMCT-E,,,NULL
0CTMDC-E,,,NULL
0CTN5V-E,,,NULL
0CTN67-E,Growth,Very Low,NULL
0CTNM9-E,,,NULL
0CTNP2-E,,,NULL
0CTNTV-E,,,NULL
0CTNWB-E,,,NULL
0CTNX3-E,,,NULL
0CTNXN-E,,,NULL
0CTNXV-E,,,2
0CTP8T-E,,,2
0CTP9Q-E,Growth,Low,479
0CTPBK-E,Growth,Medium,NULL
0CTPGK-E,,,NULL
0CTPK9-E,,,NULL
0CTQ5J-E,,,NULL
0CTQKD-E,,,84
0CTQL5-E,,,NULL
0CTQYV-E,,,NULL
0CTRBX-E,,,NULL
0CTRNQ-E,,,NULL
0CTRVZ-E,,,NULL
0CTRWC-E,,,NULL
0CTS26-E,GARP,,NULL
0CTS4Q-E,Growth,Very Low,248
0CTSBP-E,,,NULL
0CTSC1-E,,,NULL
0CTT1J-E,,,68
0CTTN0-E,,,NULL
0CTTN1-E,,,1400
0CTW72-E,,,NULL
