factset_entity_id,name,ManagerStyle,InstitutionFixedStyle
00FC58-E,Airain Ltd.,NULL,GARP
06SJNR-E,Principle Capital Advisors Ltd.,NULL,
06SNGL-E,Newland Capital Management LLC,NULL,Value
06SRQG-E,"Estalea, Inc.",NULL,
06SST8-E,FundLogic SASU,NULL,GARP
06SVZ8-E,"QCA Capital Management, Inc.",NULL,
06SWQ8-E,Global Brain Corp.,NULL,
06T1YP-E,Polsat PTE SA,NULL,
06T4KN-E,Sofidy SA,NULL,GARP
06T7R5-E,"Inter Trust Capital Partners, Inc.",NULL,
06TSLM-E,Altec Empresa de Construccion y Servicios SA /Private Equity/,NULL,
07ZP8P-E,TKNG Capital Partners,NULL,
07ZSDD-E,CSFC Management Co. LLC,NULL,
07ZX3Y-E,Primevest Capital Corp.,NULL,GARP
08017L-E,Pacific Growth Equity Management LLC,NULL,
09QT63-E,SRS Industries LLC,NULL,
09RPVM-E,M31 Italia SRL,NULL,
0C3P47-E,Stratford Consulting LLC,NULL,GARP
0C42VK-E,"Burns Wealth Management, Inc.",NULL,GARP
0C4DYP-E,BDD Wise Broker AD,NULL,
0C4H62-E,CCCC Growth Fund LLC,NULL,
0C4L38-E,Capinnova Investment Bank (Private Equity),NULL,
0C4NWT-E,Riverwood Capital Management LP,NULL,
0C4Y76-E,EURO Invest Bank AG (Investment Management),NULL,
0C52HL-E,AustinWeston Asset Management LLC,NULL,
0C58K8-E,Prestige Fund Management Ltd.,NULL,
0D9SH8-E,3G Capital Management LLC,NULL,
0DB44T-E,Kepler Cheuvreux SA (Sweden),NULL,
0FBGDF-E,ENGIE New Ventures SA,NULL,
0FBJ73-E,Nautilus Ventures Management Company US LLC,NULL,
0FBV52-E,2bpartner SCR SA,NULL,
0FBV60-E,mutares,NULL,
0FC5CQ-E,Shanghai Xinjin Venture Investment Management Co. Ltd.,NULL,
0FC6JK-E,Heron Asset Management SA,NULL,GARP
0FC95M-E,Life Insurance Co. of The Southwest (Investment Portfolio),NULL,
0FC9W5-E,OMOS Equity Partners GmbH,NULL,
0FCBZR-E,Quadra Capital Partners LLP,NULL,
0G58K3-E,Blueberry Ventures Management LLC,NULL,
0G5CF8-E,Cimarron Healthcare Capital LLC,NULL,
0G5FYL-E,Glendon Capital Management LP (Private Equity),NULL,
0H835F-E,"Kawa Capital Management, Inc. /Private Equity/",NULL,
0H8FKV-E,Altalink Capital LLC,NULL,
0H8P3W-E,"White Oak Equity Partners, LLC",NULL,
0J6RF1-E,TechWald SpA,NULL,
0J6TBY-E,GOKAP Invest,NULL,
0K6NMR-E,Blue Star Innovation Partners,NULL,
0K6TD1-E,Raba Capital,NULL,
0K6W9W-E,AS-accelerator KK,NULL,
0K6YM6-E,Trousdale Ventures LLC,NULL,
0L2691-E,Hony Horizon Fund Management Co. Ltd.,NULL,Aggressive Growth
0L2CTC-E,Marlton LLC,NULL,
00GM8G-E,Sunriver Capital Management LLC,NULL,GARP
06KBBT-E,OpCapita LLP,NULL,
06KJ5X-E,Ka Wah Capital Ltd.,NULL,
06KJ6H-E,ADI-Alternative Investments SA,NULL,
06KMFM-E,"University of Massachusetts Foundation, Inc.",NULL,
06KPR0-E,Global Crown Capital Securities,NULL,
06L1G7-E,PhiTrust Active Investors SA,NULL,GARP
06L6ZY-E,Alcentra NY LLC,NULL,
06L9LJ-E,AdCapital AG (Private Equity),NULL,
06LD9R-E,ABN AMRO Investment Solutions SA,NULL,
06LDQ0-E,Opera TFI SA,NULL,GARP
06LGVW-E,BA Robertson Stephens International Ltd.,NULL,
080Q22-E,Privet Capital LLP,NULL,
0814D3-E,Alandsbanken Abp (Sweden Broker),NULL,
0814GL-E,RSZ Asset Management Vermogensverwaltungs GmbH,NULL,
0815K5-E,Millennium Capital JSC,NULL,
081653-E,Banco Alfa de Investimento SA (Investment Management),NULL,GARP
0818ZN-E,SSM Investment Corp.,NULL,
081BNB-E,Onex Real Estate Partners,NULL,
081BVX-E,Wallberg Invest SA,NULL,Deep Value
081CZ4-E,Milestone Turnaround Management Co. Ltd.,NULL,
09WP8P-E,Argus Global Equity Analytics Ltd.,NULL,
09X0SP-E,Dragon Medea Services Ltd,NULL,
09X16H-E,White Cloud Capital Management Ltd.,NULL,
09X3ZX-E,"Kingsdale Capital, Inc. (Securities)",NULL,
09X67G-E,Mining Corporate Pty Ltd.,NULL,
09XJS1-E,Danversbank Asset Management,NULL,
09XK8X-E,PennantPark Investment Advisers LLC,NULL,
09XM53-E,Legatum Ventures,NULL,
09XMGV-E,China Huarong Asset Management (Private Equity),NULL,
09XNL4-E,Escritorio Lerosa SA CV,NULL,
0CDJWN-E,Delux Capital Group LLC,NULL,
0CDS48-E,Investec Bank Plc (Broker),NULL,
0CF44P-E,7wire Ventures LLC,NULL,
0DLRY7-E,V Baron Global Financial Services Ltd.,NULL,
0DMHRP-E,PenderFund Capital Management Ltd.,NULL,GARP
0DMJ3W-E,Expa Capital,NULL,
0DMNX5-E,Whitestone Partners SARL,NULL,
0DMPC2-E,Point72 Asset Management LP (Old),NULL,GARP
0FNDFS-E,CIFM Asset Management (Hong Kong) Ltd.,NULL,
0FNT62-E,Limulus Venture Partners,NULL,
0FNTGH-E,RetailFirst Insurance Co. (Investment Portfolio),NULL,
0GJGTW-E,MIT Sloan School of Management (Research Firm),NULL,
0GJPSN-E,Wireframe Partners LLC,NULL,
0GJWXV-E,Wuxi Shangding Jiuding Investment Management Co. Ltd.,NULL,
00FC4L-E,Snow Lake Capital (HK) Ltd.,NULL,
06SKZK-E,Azimuth Technology Management BV,NULL,
06SN47-E,eQ Varainhoito Oy,NULL,GARP
06SR85-E,CLSA Capital Partners (China) Ltd.,NULL,
06T1Y6-E,Mississippi Valley Capital LLC,NULL,
06T339-E,Gala Capital Partners Equity SA,NULL,
06T541-E,Huber Capital Management LLC,NULL,Value
06T8TR-E,Cat Group AG (Investment Management),NULL,
06T9B8-E,Bain Capital Beteiligungsberatung GmbH,NULL,
06TQZ4-E,Pod Investment AB,NULL,
06TTYY-E,RECAP Management GmbH,NULL,
07ZRK1-E,Wisco Research LLC,NULL,
07ZXL9-E,Spinelli SA CVMC,NULL,
0802H9-E,"New Ventures, Inc. (Washington)",NULL,
09QH1W-E,Tree Line Advisors (Hong Kong) Ltd.,NULL,GARP
09QWRD-E,BNP PARIBAS ASSET MANAGEMENT Belgium (Germany),NULL,GARP
09RF4H-E,Ajeej Capital (DIFC) Ltd.,NULL,
09RKXZ-E,Golden Mean Capital LLC,NULL,
09RZM7-E,Canaccord Genuity Wealth (Suisse) SA,NULL,
0C3PV1-E,Galapagos Partners LP,NULL,Growth
0C3R77-E,Banque Centrale Populaire SA (Research),NULL,
0C4LDY-E,Rockingstone Advisors LLC,NULL,
0C4QDP-E,WD Capital LLC,NULL,
0C4XD5-E,Toibb Management LLC,NULL,
0D9NFQ-E,"Trust & GM Investment Advisory Co., Ltd.",NULL,
0D9TBY-E,Tennenbaum Capital Partners (Private Equity),NULL,
0FBHYC-E,Shanghai Chongyang Strategic Investment Co. Ltd.,NULL,GARP
0FC047-E,Parala Capital LLP,NULL,
0FC2XR-E,Centre Life Insurance Co. (Investment Portfolio),NULL,
0FC93Y-E,Paladin Reinsurance Corp. (Investment Portfolio),NULL,
0G4JZD-E,VITO Ventures Management GmbH,NULL,
0G4K5W-E,Lemanik Asset Management SA (Private Equity),NULL,
0G4M2Q-E,James Alpha Advisors LLC,NULL,
0G4WDM-E,Westray Capital Management LLP,NULL,
0G56MS-E,Wealthcare Advisory Partners LLC,NULL,Yield
0G56SR-E,Yueyin Datong Tianjin Asset Management Co. Ltd.,NULL,
0G5D09-E,DVO Real Estate LLC,NULL,
0G5M47-E,Kafalat SAL,NULL,
0G5MVV-E,Longcap Investment Management LLC,NULL,Value
0G5N9K-E,Western Capital Management Co. Ltd.,NULL,
0H81YW-E,Sprints Capital Management Ltd.,NULL,
0H82S4-E,Denda Associates Co. Ltd.,NULL,
0L2LVN-E,Baconsult Kft.,NULL,
06KFK7-E,Raiffeisen Bank Romania SA (Broker),NULL,
06KG67-E,ING Life Ltd. (Thailand),NULL,
06KYP1-E,HPJ Media Ventures Management LLC,NULL,
06KZ3W-E,Merrill Lynch (Asia Pacific) Ltd.,NULL,
06LCLV-E,Southern Cross Media No.5 Ltd.,NULL,
080PQK-E,Credos d.o.o.,NULL,
080XGK-E,Elite CCVM Ltda.,NULL,
080XY8-E,Moriah Partners LLC,NULL,
0816F4-E,Mudrick Capital Management LP,NULL,GARP
081BLF-E,Growth Capital Partners LLP,NULL,
09WHMB-E,"Japan Hotel REIT Advisors Co., Ltd.",NULL,
09WJXH-E,"Daiwa Corporate Investment Co., Ltd.",NULL,
0CDW6B-E,MARU KK (Investment Management),NULL,
0CF7P6-E,United Managers Japan (Venture Capital),NULL,
0CF7VK-E,Paulownia Holdings LLC,NULL,
0DLWYK-E,Samena Capital (Private Equity),NULL,
0DM7H2-E,BB Capital Management BV,NULL,
0DM7NS-E,Fairford Holdings Europe AB,NULL,
0DMHYQ-E,Komiyama Asset Management,NULL,
0DMPH5-E,Finansco AS,NULL,
0DMPM3-E,Triventures Capital LP,NULL,
0FN8KB-E,PJ Tech Catalyst Management A.E.,NULL,
0FNBXV-E,Adaxia Capital Partners LLP,NULL,
0FNMXP-E,"UMIA Insurance, Inc. (Invt Port)",NULL,
0FNT5G-E,California Capital Insurance Co. (Investment Portfolio),NULL,
0GJ23S-E,Abacus Partners LLC,NULL,
0GK0VJ-E,La Famiglia GmbH,NULL,
0HJYKG-E,Rb Capital OOO,NULL,
0HKF78-E,XR_Room,NULL,
0HKMH3-E,Network Society Ventures Management LLC,NULL,
0JHKKQ-E,Tethys Investment Management LLC,NULL,
0L7RVQ-E,Zentis Ventures GmbH,NULL,
0L8CB2-E,Kairos/NY/,NULL,
0L8D6B-E,B&B Partners LLC,NULL,
007VBP-E,Sun European Partners LLP,NULL,
007W06-E,Deephaven Capital Management International Ltd.,NULL,
007ZM5-E,Schroders NewFinance Capital LLP,NULL,
0080GG-E,Ocean State Asset Management LLC,NULL,
0082BC-E,Tactical Allocation Group LLC,NULL,Index
0083HC-E,12th Floor Management LLC,NULL,
00846R-E,Bellevue Investments GmbH & Co. KGaA,NULL,
0088VB-E,Indiana Trust & Investment Management Co.,NULL,GARP
064HLG-E,Excelsior Capital Asia (Hong Kong) Ltd.,NULL,
064NHC-E,Integral Capital Partners,NULL,
0655BC-E,Argantis GmbH,NULL,
071ZVY-E,"Samsung Asset Management (New York), Inc.",NULL,GARP
0726K7-E,Albertini & Co. SIM,NULL,
0727T5-E,Horizon Asset International Ltd.,NULL,
072GX6-E,Signina Capital AG,NULL,
072LWM-E,Sector Fund Services AS,NULL,
072MK0-E,Rockaway Partners Private Equity,NULL,
07318J-E,"Genesis Investment Management Co., Ltd.",NULL,
073BN6-E,The Chiimu Partnership LLP,NULL,
08C7Y2-E,Modelim Money Markets Ltd.,NULL,Value
0BZQVJ-E,"Bond-Tech, Inc.",NULL,
0BZSR4-E,Indus Capital Advisors (Hong Kong) Ltd.,NULL,Aggressive Growth
0C0D29-E,Cellino e Associati Sim SpA (Investment Management),NULL,
0C0H1T-E,IPE Capital SA,NULL,
0C0LX8-E,Dyal Capital Partners,NULL,
0DG74P-E,B. Riley Asset Management LLC,NULL,GARP
0DGQJ2-E,"PAG Investment Management Co., Ltd.",NULL,
0FH2RV-E,Baldwin Beach Capital LLC,NULL,
0FH76V-E,Morningside Private Investors Ltd.,NULL,
0G8677-E,"Credicorp Capital Securities, Inc.",NULL,
0G8CLB-E,RockStep Capital Corp.,NULL,
0G8HBN-E,TRG Investments LLC,NULL,
0G8JN4-E,Hypur Ventures,NULL,
0G8K9F-E,Changsha Lugu Venture Capital Management Co. Ltd.,NULL,
0G8KTF-E,Shanghai Suhehui Investment Management Co. Ltd.,NULL,
0G8SQN-E,Beijing Meihe Investment Management Co. Ltd.,NULL,
0HBMDX-E,"A5 Capital, Inc.",NULL,
0HBMHL-E,Dasos Capital (SG),NULL,
0J9904-E,Trind Ventures OU,NULL,
0J99HJ-E,"Four Cities Capital, LLC",NULL,
0J9CNB-E,Ark Applications LLC,NULL,
0J9LT2-E,Capitol Peak Partners LLC,NULL,
0J9PB5-E,NFP Venture LLC,NULL,
06LFDV-E,Privee Capital Management Hawaii LLC,NULL,
06LHJP-E,Tunisie Valeurs SA (Broker),NULL,
06LHZ7-E,Archer Investment Corp.,NULL,GARP
080FN5-E,Quarry Capital Management LLC,NULL,
080QHB-E,MET Capital Management LLP,NULL,
08115S-E,Silkroad Fund Managers Pty Ltd.,NULL,
0812QG-E,Carlyle India Advisors Pvt Ltd.,NULL,
0814BC-E,Valco Investments Ltd.,NULL,
08170H-E,Status Invest AD,NULL,
09WP9W-E,InReturn Capital BV,NULL,
09WXBP-E,CCB International Asset Management Ltd. (Private Equity),NULL,
09X295-E,Runa Capital/RU/,NULL,
09XH8M-E,Intuitive Venture Partners LLC,NULL,
09XHZ3-E,Fitch Ratings Singapore Pte Ltd.,NULL,
09XJ6B-E,Fitch Ratings (Hong Kong) Ltd.,NULL,
0CD9DF-E,Fourth Quadrant Asset Management LLC,NULL,
0CF4N6-E,Maxim Financial Corp. ESOP,NULL,
0DM69G-E,Varana Capital LLC,NULL,
0DM6DQ-E,Valley National Bancorp (Private Banking),NULL,GARP
0DMHLG-E,Kora Management LP,NULL,Aggressive Growth
0DMLMS-E,ParkIt Ventures LLC,NULL,
0DMM4G-E,Stanford University (Venture Capital),NULL,
0DMR98-E,Rushmore Partners LLC (California),NULL,
0FNB8C-E,Tudor Pickering Holt & Co. Securities- Canada ULC,NULL,
0FNBFG-E,Vescore AG,NULL,
0FNDQ3-E,NIBC Infrastructure Partners (Germany),NULL,
0FNMKL-E,Independence Blue Cross (Investment Portfolio),NULL,
0FNZZ7-E,Edge Natural Resources LLC,NULL,
0FP3BF-E,Renatus Capital Partners Ltd.,NULL,
0FP6NZ-E,Empresario Capital Partners Ltd.,NULL,
0GHZYX-E,Cardigan Ventures,NULL,
0GJ4Y4-E,Kopp Family Office LLC,NULL,Aggressive Growth
0GJ7JN-E,NJF Capital Ltd.,NULL,
0GJHB1-E,Auctus Capital Pty Ltd.,NULL,
0GJS5Q-E,Spirit Asset Management SA,NULL,
0GJZP0-E,Channel Islands Alternatives Ltd.,NULL,
0GK8BH-E,TBV Capital Sdn. Bhd.,NULL,
0HKJMK-E,Venturi Investment Partners,NULL,
0JHRJT-E,Ubiquity Ventures Management LLC,NULL,
0JHSQK-E,Andra Capital LLC,NULL,
0JHW49-E,Wavemaker Three-Sixty Health,NULL,
0JJ3F8-E,CMA Ventures,NULL,
0JJD6C-E,Wenzhou Donghong Equity Investment Management Co. Ltd.,NULL,
0KH9J8-E,ST Capital Co. Ltd.,NULL,
0L862Y-E,Kiraboshi Capital Co. Ltd.,NULL,
007YBN-E,Dynamis Advisors LLC,NULL,
0080JR-E,Sirius Advisors LLC,NULL,
00865N-E,Xerion Capital Partners LLC,NULL,
00883R-E,Southpaw Asset Management LP,NULL,Deep Value
008BHF-E,Blackstone Distressed Securities Advisors LP,NULL,
008D6M-E,RLR Capital Partners LP,NULL,
064850-E,Darby Technology Ventures Group LLC,NULL,
0648QH-E,IT Management SA,NULL,
064LQ8-E,Macquarie Capital Alliance Management Ltd.,NULL,
064MM9-E,Blackstone Alternative Asset Management LP,NULL,
071WVF-E,Aegis Investment Partners LLC,NULL,
0727M1-E,CONQUEST Investment Advisory AG,NULL,Yield
072BGW-E,Tatra Banka SA (Broker),NULL,
072CKS-E,CORESTATE Capital AG,NULL,
072DHQ-E,Botswana Insurance Fund Management Ltd.,NULL,GARP
072DSP-E,"Cohen Capital Management, Inc.",NULL,
072K0Q-E,Db Privat & Firmenkundenbank AG /Research/,NULL,
072K1J-E,Och-Ziff Capital Management Hong Kong Ltd.,NULL,
072QRQ-E,"Startup Florida, Inc.",NULL,
072SCD-E,SilverStreet Capital LLP,NULL,
0732QH-E,TD Banknorth NA,NULL,
0733P2-E,Business Angels Technostarters Management,NULL,
073DTF-E,"Mossco Capital, Inc.",NULL,
073F8Z-E,JCM (Singapore) Pte Ltd.,NULL,
08C047-E,Royal Sea Capital Shanghai Co. Ltd.,NULL,
08CLG7-E,Festos BV,NULL,
08CPYL-E,Ethemba Capital LLP,NULL,
09DM75-E,NEF Kapitalforvaltning AS,NULL,
0BZ80L-E,Parkwalk Advisors Ltd. (Venture Capital),NULL,
0BZLWL-E,Sycamore Partners Management LP,NULL,
0BZV4N-E,"Linde, Hansen & Co. LLC",NULL,GARP
0BZXQB-E,Valuation & Research Specialists (VRS),NULL,
0C03MZ-E,Cube Venture Partners LLC,NULL,
0C085T-E,bestideasgroup AG,NULL,Aggressive Growth
0C0DBZ-E,"Arvest Trust Co., NA",NULL,
0C0HJY-E,Bow Street LLC,NULL,Value
0C0MP9-E,Clearsight Investments AG,NULL,
0DFVSP-E,Solon AS (Broker),NULL,
0DG4FB-E,Athelney Trust Plc (Investment Management),NULL,GARP
0DG71J-E,ICONIQ Capital (Private Equity),NULL,
0DGK60-E,Forte Capital Advisors LLC,NULL,
0DGN40-E,Anca Capital Partners Ltd.,NULL,
0FGHTG-E,Park Avenue Institutional Advisers LLC,NULL,GARP
0FGTDF-E,GGD Participaties BV,NULL,
0FGTX0-E,TruVenturo GmbH,NULL,
0FGXRR-E,SWTLF Ventures LLC,NULL,
0FH9JK-E,"Capital Securities Co., Ltd. (Investment Management)",NULL,GARP
0G83ZL-E,ABBALab KK (Venture Capital),NULL,
0G8DD5-E,Caisse D'Epargne Alsace Capital Developpement SAS,NULL,
0G8DF0-E,Breed Reply Investments Ltd.,NULL,
0G8HHB-E,B Capital Group Management LP,NULL,
0G8Q9C-E,Sormlandsfonden AB,NULL,
0HBBR6-E,"Kernel Capital, Inc.",NULL,
0HBD1S-E,Clear Future Corp. Ltd.,NULL,
0HBKNZ-E,1confirmation LLC,NULL,
0J9PQJ-E,Mediati Co. Ltd.,NULL,
0K8LNH-E,"Belmont Global Capital Partners, Inc.",NULL,
0K8LVM-E,Astarte Ventures,NULL,
0L4RSL-E,JAL Equity Corp.,NULL,
0L57YH-E,Gather Ventures LLC,NULL,
05RNS5-E,"Shochet Securities, Inc.",NULL,
05S53P-E,Rho Ventures,NULL,
05S5DJ-E,Fundamentum Asset Management SA,NULL,
05S6QX-E,CCF Securities,NULL,
079CF2-E,Prospero Biotech Ltd.,NULL,
079JMN-E,Ziegler Meditech Partners LLC,NULL,
079LWS-E,Tangiers Capital LLC,NULL,
079NMP-E,Pacific Road Capital Management Pty Ltd.,NULL,
079P1Q-E,"Woodstone Capital, Inc. (Broker)",NULL,
07B5B5-E,Beijing Yuanwang Venture Capital Investment Co. Ltd.,NULL,
07BCXK-E,Ascendi SAS,NULL,
088ZF3-E,Maximum Pessimism Report LLC,NULL,
0897C8-E,Global Equity Administradora de Recursos SA,NULL,GARP
089CQQ-E,Equity One Management GmbH,NULL,
089MRC-E,Gatemore Capital Management LLP,NULL,
089TWR-E,Global Cleantech Capital Management BV,NULL,
0L5RG8-E,"Renn Ventures, Inc.",NULL,
0L633H-E,"Northern Private Capital, Inc.",NULL,
0L6H8X-E,Square Peg Capital,NULL,
00C66S-E,Desert Shores Capital LP,NULL,
00CCHT-E,Cairn Financial Advisers LLP,NULL,
00CF7K-E,The Ithaka Group LLC,NULL,Growth
00CF8Y-E,Stillwater Capital Advisors LLC,NULL,Yield
067FNJ-E,Wesray Capital Corp.,NULL,
067NMK-E,Hang Seng Investment Management Ltd.,NULL,Index
067NPT-E,R&G Financial Securities,NULL,
067PNG-E,Shizuoka Capital Co. Ltd.,NULL,
067X88-E,Sunsuper Pty Ltd.,NULL,GARP
068872-E,ORIX Investment & Management Pte Ltd.,NULL,GARP
068BNT-E,China Taiping Insurance (Singapore) Pte Ltd.,NULL,GARP
068C29-E,Lion Global Investors Ltd.,NULL,Growth
068RJW-E,Pacific Asset Partners,NULL,GARP
069465-E,Hawkesbridge Capital Pty Ltd.,NULL,
069HHQ-E,Dell Ventures (Old),NULL,
069PT9-E,Madison Private Equity Holding AG,NULL,
09S988-E,James Hambro & Partners LLP,NULL,GARP
09SJS1-E,ABN AMRO Investment Solutions SA,NULL,GARP
09SM41-E,Lutetia Capital SAS,NULL,
09T08P-E,Terra Markets AS (Lithuania Branch),NULL,
0C96ZF-E,"Hochman Cole Investment Advisors, Inc.",NULL,Yield
0C9BGD-E,Pari Washington Co. Advisors Pvt Ltd.,NULL,GARP
0C9BJB-E,Pinz Capital Management LLC,NULL,
0C9CBG-E,Chilton Investment Services LLC,NULL,
0C9H0F-E,Signet Management USA LLC,NULL,
0C9HTK-E,Friedenthal Financial LLC,NULL,GARP
0C9R3H-E,Planning Solutions Group LLC,NULL,GARP
0C9SW9-E,Amelon Capital Management LLC,NULL,
0C9T0P-E,W.R. Huff CM LLC,NULL,
0CB24R-E,CVC Cordatus Investment Management Ltd.,NULL,
0CBG3P-E,AFE Partners SA,NULL,
0DJS70-E,Boulder Brands Investment Group LLC,NULL,
0DJT52-E,"WiL, Inc.",NULL,
0DJV2H-E,J. Safra Asset Management Ltda.,NULL,GARP
0DK64V-E,Alocc Gestao Financeira SA,NULL,
0DKKBZ-E,Real Assets (Argentina),NULL,
0FJGX1-E,Langdon Capital LLC,NULL,
0FJPW9-E,Cross Culture Ventures Management LLC,NULL,
0G9LY3-E,Matrix Fund Managers Pty Ltd.,NULL,
0G9S57-E,Solventis SGIIC SA,NULL,
0G9TYG-E,Phenom Capital LLC,NULL,
0G9VKQ-E,Beijing Cuizhi Investment Management Co. Ltd.,NULL,
0G9Z0V-E,Shanghai Weite Investment Management Co. Ltd.,NULL,
0HCCM0-E,Riverbend Capital LLC,NULL,
0HCZ8C-E,Women's Angel Investor Network,NULL,
0HD3KK-E,Yellow Ventures SA,NULL,
0HD3S3-E,Invergy B Side SL,NULL,
0HD5LQ-E,Urban US Ventures,NULL,
0JC5HR-E,Quantum Strategic Partners Ltd. (Private Equity),NULL,
0JCVJ9-E,HP Capital Oy,NULL,
0KB9V0-E,Van Wagoner Ventures LLC,NULL,
0KBBS7-E,BTC Investment Co. Ltd.,NULL,
0KC53B-E,First State Investments US LLC (Private Equity),NULL,
0L6Z9L-E,Waldencast Management LLC,NULL,
0L75FP-E,Noso Capital SGEIC SA,NULL,
0L7JVP-E,Mellanox Capital,NULL,
00F1YX-E,"Piershale Financial Group, Inc.",NULL,GARP
00FN7M-E,Cranberry Lake Advisors LLC,NULL,GARP
06SJQP-E,"CM Wealth Advisors, Inc.",NULL,
06SR4X-E,BA Private Equity GmbH,NULL,
06SSQS-E,Tribridge Investment Partners Ltd.,NULL,
06STRD-E,Public Employees Retirement Association of New Mexico,NULL,GARP
06SV2V-E,MediGen Group LLC,NULL,
06SW1F-E,BN & Partner Schweiz AG,NULL,
06T0DM-E,Shinsei Investment Management Co. Ltd.,NULL,GARP
06T11B-E,Paramount BioSciences LLC,NULL,
06T59K-E,Banque Heritage SA,NULL,GARP
06T5V5-E,Quintiles Capital Solutions,NULL,
06TBJ6-E,Sunrise Equity Partners,NULL,
06TGHB-E,Societe Generale Capital Partenaires SAS,NULL,
06TGZ6-E,Reicon Capital LLC,NULL,
06TN78-E,Natixis Multimanager SAS,NULL,
06TNL2-E,Gruppo Banca Leonardo SpA (Broker),NULL,
06TQLX-E,Love Capital Partners,NULL,
06TTG7-E,Unternehmens Invest AG (Private Equity),NULL,
06TTK1-E,Beheer Flevoland Participaties BV,NULL,
06TV2C-E,Innovis Investment Partners LLC,NULL,
06TWGG-E,RMB Morgan Stanley (Pty) Ltd.,NULL,
07ZQCT-E,Swisscom Ventures AG,NULL,
07ZZ28-E,Invest Banca SpA,NULL,
08066Y-E,"Massey, Quick & Co. LLC",NULL,GARP
09Q8PQ-E,Expedition Capital Partners LLC,NULL,
09QBZN-E,Perry Capital (Asia) Ltd.,NULL,
09QP7D-E,Avenir Godo Kaisha,NULL,
09QXRC-E,Optimized Portfolio Management Stockholm AB,NULL,Yield
09RDDQ-E,KAMCO Investment Co. KSC (Research),NULL,
09RG2D-E,Cadmus Investment Management Ltd.,NULL,
09RMPR-E,Berchmann Capital SRL,NULL,
09RRWC-E,PT Erdikha Elit Sekuritas,NULL,
0C3M88-E,Turquoise International Ltd. (Venture Capital),NULL,
0C3P90-E,Strategic Financial Group LLC,NULL,Value
0C3RC1-E,Commune LLC,NULL,
0C4G6C-E,EIG Global Energy (Europe) Ltd.,NULL,
0C4PFF-E,Tundra Fonder AB,NULL,Deep Value
0C4TJN-E,"Mega International Investment Services Co., Ltd.",NULL,
0D9VKF-E,Andvari Associates LLC,NULL,
0DB23W-E,Tunis Stock Exchange,NULL,
0DBG59-E,Meikle Capital Management LLC,NULL,
0DBH2T-E,"Toyo Securities Co., Ltd. (Broker)",NULL,
0FC746-E,Reliance Standard Life Insurance Co. (Invt Port),NULL,
0G4K5D-E,Blasieholmen Investment Group Seed AB,NULL,
0G4PLG-E,Simeka Capital Holdings Pty Ltd,NULL,
0G4WJB-E,Rings Capital Management LLC,NULL,
0G4YWD-E,Brightstar Capital Partners LP,NULL,
0G5FYY-E,Equilibrium Capital Investment Management LLC,NULL,
0G5FZY-E,Enlightenment Research LLC,NULL,Growth
0H8H1G-E,Shanghai Tongkong Capital Co. Ltd.,NULL,
0H8JVM-E,Omega Analysis Ltd.,NULL,
0H8PHT-E,Rheinische Mittelstandsbeteiligungs GmbH,NULL,
0K6GH3-E,Lodestar Ventures LLC,NULL,
0L2NQ8-E,Harpoon Ventures Management LLC,NULL,
0L2R4T-E,SOCOPA Sociedade Corretora Paulista SA /Pvt Equity/,NULL,
00GGFM-E,Acorns Securities LLC,NULL,GARP
00GMHR-E,Amplify Investments LLC,NULL,
06K917-E,Oceanwood Capital Management LLP,NULL,GARP
06KBXV-E,Indistock Securities Ltd.,NULL,
06KH3K-E,Anvil Capital LLC,NULL,
0G50M1-E,ARS Investment Management LLC,NULL,
0G599X-E,Copernicus Capital Management LLC,NULL,Aggressive Growth
0G5C0X-E,ZJKF Capital Management Co. Ltd.,NULL,
0G5M7R-E,Danka Capital SL,NULL,
0H88R1-E,UOB Venture Management Pte Ltd. /Private Equity/,NULL,
0H8KVG-E,"LMC Living, Inc.",NULL,
0J6PXR-E,Delta Capital Myanmar Ltd.,NULL,
0J75J2-E,Panache Ventures,NULL,
0K6B9G-E,39 North Capital LLC,NULL,
0K6JWL-E,Family Trust Investor FTI GmbH,NULL,
0K6L83-E,Rhythm Venture Capital LLC,NULL,
0K6M25-E,Canton Hathaway LLC,NULL,Value
0L2613-E,"MFT Group of Cos., Inc.",NULL,
0L2HS2-E,Kyyba Innovations LLC,NULL,
06K960-E,Park Hill Group LLC,NULL,
06KH3X-E,Quadrant Private Equity Pty Ltd.,NULL,
06KJ9D-E,Raiffeisen Bank Polska SA (Broker),NULL,
06KQ57-E,Skarbiec TFI SA,NULL,Aggressive Growth
06KR2T-E,Capital Investment & Brokerage Co.,NULL,
06KRFC-E,KCG Securities Asia Ltd.,NULL,
06KSDY-E,Merrill Lynch Mexico SA de CV Casa de Bolsa,NULL,
06KXR4-E,BlackRock (Netherlands) BV,NULL,GARP
06L09B-E,"RBC Alternative Asset Management, Inc.",NULL,
06L2P1-E,"HSS Ventures, Inc.",NULL,
06L38R-E,Cedar Ridge Partners LLC,NULL,
06L39B-E,Cleveland Research Co. LLC,NULL,
06L4XW-E,Acap Partners (Afghanistan),NULL,
06L6VQ-E,Cameron Stockbrokers Ltd.,NULL,
06LC2M-E,AKD Securities Ltd.,NULL,
06LC2T-E,"Pantheon Capital, Inc.",NULL,
06LD0N-E,Invesco Hong Kong Ltd.,NULL,GARP
06LD1B-E,Invesco Taiwan Ltd.,NULL,Yield
