,MI name,MI Pos,MI Market Val,DT Name,DT Pos,DT Market Val,Pos Diff (Percentage),Market Val Diff (Percent),MI Not Matched,DT Not Matched
859,E*TRADE Asset Management Inc.,206457.0,28.59842364,E*TRADE Capital Management LLC,206457,27656980.0,0,3.35,,
860,GWM Advisors LLC,205751.0,28.50062852,GWM Advisors LLC,205751,27562404.0,0,3.35,,
861,Cookson Peirce & Co Inc,205618.0,28.48220536,"Cookson Peirce & Co., Inc.",205618,27544587.0,0,3.35,,
862,Empire Life Investments Inc.,205271.0,28.43413892,"Empire Life Investments, Inc.",205271,27498103.0,0,3.35,,
863,Boston Common Asset Management LLC,204782.0,28.36640264,Boston Common Asset Management LLC,204782,27432597.0,0,3.35,,
864,Vestor Capital LLC,204659.0,28.34936468,Vestor Capital LLC,204659,27416120.0,0,3.35,,
865,Patten & Patten Inc.,204163.0,28.28065876,"Patten & Patten, Inc.",204163,27349675.0,0,3.35,,
866,Redwood Investments LLC,203437.0,28.18009324,Redwood Investments LLC,203437,27252421.0,0,3.35,,
867,ICM Asset Management Inc.,203215.0,28.149341800000002,"ICM Asset Management, Inc.",203215,27222681.0,0,3.35,,
868,L. Roy Papp & Associates LLP,202106.0,27.99572312,L. Roy Papp & Associates LLP,202106,27074120.0,0,3.35,,
869,Chas. P. Smith & Associates PA CPA'S,200674.0,27.79736248,"Chas. P. Smith & Associates, PA, CPAs",200674,26882289.0,0,3.35,,
870,Pictet North America Advisors SA,200318.0,27.74804936,Pictet Asset Management SA,5319687,712625270.0,-185.48,-185.01,,
871,Capco Asset Management LLC,199951.0,27.69721252,Capco Asset Management LLC,199951,26785436.0,0,3.35,,
872,Doyle Wealth Management Inc.,198979.0,27.56257108,"Doyle Wealth Management, Inc.",198979,26655227.0,0,3.35,,
873,Ashburton (Jersey) Ltd.,198659.0,27.51824468,Ashburton (Jersey) Ltd.,198659,26612360.0,0,3.35,,
874,Investeringsforeningen SEBinvest,198544.0,27.50231488,Rings Capital Management LLC,83000,11118680.0,82.08,84.84,,
875,LVM Capital Management Ltd.,198374.0,27.47876648,LVM Capital Management Ltd.,198374,26574181.0,0,3.35,,
876,Kathleen T. Hogan,198042.0,27.43277784,Kathleen Hogan,198042,27302070.12,0,0.48,,
877,Kovitz Investment Group Partners LLC,197586.0,27.36961272,Kovitz Investment Group Partners LLC,197586,26468621.0,0,3.35,,
878,Bainco International Investors LLC,196822.0,27.26378344,Bainco International Investors LLC,196822,26366275.0,0,3.35,,
879,Calibrium AG,196456.0,27.21308512,Calibrium AG,196456,26317246.0,0,3.35,,
880,"Maple Capital Management, L.P.",195640.0,27.1000528,"Maple Capital Management, Inc.",195640,26207934.0,0,3.35,,
881,BG Investment Luxembourg SA,195504.0,27.08121408,BG Fund Management Luxembourg SA,194440,26496993.0,0.55,2.18,,
882,James Investment Research Inc.,195401.0,27.06694652,"James Investment Research, Inc.",195401,26175918.0,0,3.35,,
883,Matthew Goff Investment Advisor LLC,194327.0,26.91817604,Matthew Goff Investment Advisor LLC,194327,26032045.0,0,3.35,,
884,Marble Harbor Investment Counsel LLC,193507.0,26.80458964,Marble Harbor Investment Counsel LLC,193507,25922198.0,0,3.35,,
885,Royal Alliance Associates Inc.,193126.0,26.75181352,"Royal Alliance Associates, Inc. (Investment Management)",193126,25871159.0,0,3.35,,
886,Burney Co.,192128.0,26.61357056,The Burney Co.,192128,25737467.0,0,3.35,,
887,TCV Trust & Wealth Management,191944.0,26.58808288,Trust Asset Management LLC,2348,314538.0,195.17,195.32,,
888,Carroll Financial Associates Inc.,191682.0,26.55179064,"Carroll Financial Associates, Inc.",191682,25677721.0,0,3.35,,
889,Capital Investment Services of America Inc.,191475.0,26.523117,"Capital Investment Services of America, Inc.",191475,25649991.0,0,3.35,,
890,Mastrapasqua Asset Management Inc.,190236.0,26.35149072,"Mastrapasqua Asset Management, Inc.",190236,25484015.0,0,3.35,,
891,GF Fund Management Co. Ltd.,190151.0,26.33971652,"GF Fund Management Co., Ltd.",252380,25634237.0,-28.12,2.71,,
892,Edward Jones Trust Co.,189935.0,26.3097962,"Asset Management One Co., Ltd.",4219119,565193181.0,-182.77,-182.21,,
893,GW & Wade LLC,189737.0,26.28236924,GW & Wade LLC,189737,25417169.0,0,3.35,,
894,LSV Asset Management,188445.0,26.1034014,LSV Asset Management,188445,25244092.0,0,3.35,,
895,Osborn Williams & Donohoe LLC,188031.0,26.04605412,Osborn Williams & Donohoe LLC,188031,25188633.0,0,3.35,,
896,Torray LLC,187993.0,26.04079036,Torray LLC,187993,25183542.0,0,3.35,,
897,Dearborn Partners L.L.C.,187264.0,25.93980928,Dearborn Partners LLC,187264,25085885.0,0,3.35,,
898,Grassi Investment Management LLC,186517.0,25.83633484,Grassi Investment Management LLC,186517,24985817.0,0,3.35,,
899,Paragon Capital Management,186345.0,25.8125094,Paragon Capital Management LLC,108225,14497821.0,53.04,56.14,,
900,Manitou Investment Management Ltd.,185656.0,25.71706912,Manitou Investment Management Ltd.,185656,24870478.0,0,3.35,,
901,Weiss Multi-Strategy Advisers LLC,185000.0,25.6262,Weiss Multi-Strategy Advisers LLC,185000,24782600.0,0,3.35,,
902,Atria Investments LLC,184803.0,25.59891156,Atria Investments LLC,184803,24756210.0,0,3.35,,
903,YHB Investment Advisors Inc,184605.0,25.5714846,"YHB Investment Advisors, Inc.",184605,24729686.0,0,3.35,,
904,A. Montag & Associates Inc.,183905.0,25.4745206,"A. Montag & Associates, Inc.",183905,24635914.0,0,3.35,,
905,Hemenway Trust Co. LLC,183525.0,25.421882999999998,Hemenway Trust Co. LLC,563515,75488470.0,-101.73,-99.23,,
906,Riverpark Capital Management LLC,182964.0,25.34417328,RiverPark Capital Management LLC,182964,24509857.0,0,3.35,,
907,Capital Fund Management S.A.,182313.0,25.25399676,Capital Fund Management SA,182313,24422649.0,0,3.35,,
908,Guotai Asset Mgmt Co. Ltd.,182235.0,25.2431922,M&G Investment Management Ltd.,4786638,641218026.0,-185.33,-184.85,,
909,BTR Capital Management Inc.,182200.0,25.238344,"BTR Capital Management, Inc.",182200,24407512.0,0,3.35,,
910,Baskin Financial Services Inc.,181351.0,25.12074052,"Baskin Financial Services, Inc.",181351,24293780.0,0,3.35,,
911,Raiffeisen Kapitalanlage-Gesellschaft m.b.H.,181243.0,25.10578036,Raiffeisen Kapitalanlage-Gesellschaft mbH,259993,35286979.0,-35.7,-33.72,,
912,Cypress Capital Management LLC,180298.0,24.97487896,Cypress Capital Management LLC,180298,24152720.0,0,3.35,,
913,Claar Advisors LLC,180215.0,24.9633818,Claar Advisors LLC,180215,24141601.0,0,3.35,,
914,Guinness Atkinson Asset Management Inc.,180071.0,24.94343492,"Guinness Atkinson Asset Management, Inc.",2360,316146.0,194.83,194.99,,
915,Everence Capital Management Inc.,180021.0,24.93650892,"Everence Capital Management, Inc.",180021,24115613.0,0,3.35,,
916,Palisade Asset Management LLC,180011.0,24.93512372,Palisade Asset Management LLC,180011,24114274.0,0,3.35,,
917,JBF Capital Inc.,180000.0,24.9336,"JBF Capital, Inc.",180000,24112800.0,0,3.35,,
918,Wesleyan Unit Trust Managers Ltd.,179500.0,24.86434,Wesleyan Unit Trust Managers Ltd.,14550,1477844.0,170.01,177.56,,
919,Stratos Wealth Partners Ltd.,179158.0,24.81696616,Stratos Wealth Partners Ltd.,179158,24000006.0,0,3.35,,
920,J.W. Burns & Co. Inc.,178499.0,24.72568148,"J.W. Burns & Co., Inc. (New York)",178499,23911726.0,0,3.35,,
921,Guinness Asset Management Ltd.,177627.0,24.60489204,Guinness Asset Management Ltd.,177711,23806166.0,-0.05,3.3,,
922,Ledyard Financial Advisors,177445.0,24.5796814,The Financial Advisors LLC,20452,2739750.0,158.66,159.89,,
923,Stevens Capital Management LP,175166.0,24.26399432,Stevens Capital Management LP,175166,23465237.0,0,3.35,,
924,Night Owl Capital Management LLC,174547.0,24.17825044,Night Owl Capital Management LLC,174547,23382316.0,0,3.35,,
925,"Zweig-DiMenna Associates, Inc.",174221.0,24.13309292,Zweig-DiMenna Associates LLC,174221,23338645.0,0,3.35,,
926,Tufton Capital Management LLC,174219.0,24.13281588,Tufton Capital Management LLC,174219,23338377.0,0,3.35,,
927,Quest Investment Management LLC,174158.0,24.12436616,Quest Investment Management LLC,174158,23330206.0,0,3.35,,
928,Colonial Trust Advisors Inc.,173707.0,24.06189364,"Colonial Trust Advisors, Inc.",173707,23269790.0,0,3.35,,
929,Godsey & Gibb Inc,173611.0,24.04859572,"Godsey & Gibb, Inc.",173611,23256930.0,0,3.35,,
930,Managed Asset Portfolios LLC,173317.0,24.00787084,Managed Asset Portfolios LLC,173317,23217545.0,0,3.35,,
931,Patriot Wealth Management Inc.,171735.0,23.7887322,"Patriot Wealth Management, Inc.",171735,17443124.0,0,30.78,,
932,SagePoint Financial Inc.,171702.0,23.78416104,"SagePoint Financial, Inc. (Investment Management)",171702,23001200.0,0,3.35,,
933,Odey Asset Management LLP,171657.0,23.77792764,Odey Asset Management LLP,171657,22995172.0,0,3.35,,
934,Freestone Capital Management LLC,171472.0,23.75230144,Freestone Capital Management LLC,171472,22970389.0,0,3.35,,
935,Oribel Capital Management LP,170900.0,23.673068,Oribel Capital Management LP,170900,22893764.0,0,3.35,,
936,Rampart Investment Management Co. LLC,169934.0,23.53925768,Rampart Investment Management Co. LLC,169934,22764359.0,0,3.35,,
937,MacGuire Cheswick & Tuttle Investment Counsel LLC,169737.0,23.51196924,"MacGuire, Cheswick & Tuttle Investment Counsel LLC",169737,17240187.0,0,30.78,,
938,Eagle Global Advisors LLC,169277.0,23.44825004,Eagle Global Advisors LLC,169277,22676347.0,0,3.35,,
939,Alyeska Investment Group L.P.,169259.0,23.44575668,Alyeska Investment Group LP,169259,22673936.0,0,3.35,,
940,LS Investment Advisors LLC,168622.0,23.35751944,LS Investment Advisors LLC,168622,22588603.0,0,3.35,,
941,Baker Avenue Asset Management LP,168286.0,23.31097672,Baker Avenue Asset Management LP,168286,22543593.0,0,3.35,,
942,Equitable Trust Company,167781.0,23.24102412,Equitable Trust Co.,167781,22475943.0,0,3.35,,
943,Beach Investment Counsel Inc.,167498.0,23.20182296,"Beach Investment Counsel, Inc.",167498,22438032.0,0,3.35,,
944,First Fiduciary Investment Counsel Inc.,167188.0,23.15888176,"First Fiduciary Investment Counsel, Inc.",167188,22396504.0,0,3.35,,
945,Moors & Cabot Inc.,167163.0,23.15541876,"Moors & Cabot, Inc. (Investment Management)",167163,22393155.0,0,3.35,,
946,Bridgeway Capital Management Inc.,166745.0,23.0975174,"Bridgeway Capital Management, Inc.",166745,22337160.0,0,3.35,,
947,Tpi Fund Managers Ltd.,166524.0,23.06690448,TPI Fund Managers Ltd.,166524,22307555.0,0,3.35,,
948,Origin Asset Management LLP,166350.0,23.042802,Origin Asset Management LLP,166350,22284246.0,0,3.35,,
949,Claret Asset Management Corp.,165489.0,22.92353628,Claret Asset Management Corp.,165489,22168906.0,0,3.35,,
950,Bank of Nova Scotia Trust Co.,165230.0,22.887659600000003,Bank of Nova Scotia Trust Co.,156220,20927231.0,5.61,8.95,,
951,Washington Trust Bank,164692.0,22.81313584,"Washington Trust Bank (Spokane, Washington)",164692,22062140.0,0,3.35,,
952,United American Securities Inc.,163344.0,22.62641088,"United American Securities, Inc.",163344,21881562.0,0,3.35,,
953,ClearBridge LLC,162545.0,22.5157334,ClearBridge Investments LLC,24221351,3244692180.0,-197.33,-197.24,,
954,Dundas Partners LLP,162063.0,22.44896676,Dundas Partners LLP,162063,21709959.0,0,3.35,,
955,BLB&B Advisors LLC,161871.0,22.42237092,BLB&B Advisors LLC,161871,21684239.0,0,3.35,,
956,The Rockland Trust Investment Management Group,161705.0,22.3993766,Rockland Trust Co.,161705,21662002.0,0,3.35,,
957,Lathrop Investment Management Corp,161704.0,22.39923808,Lathrop Investment Management Corp.,161704,21661868.0,0,3.35,,
958,,,,,,,,,,
959,,,,,,,,,,
960,,,,,,,,,,
961,,,,,,,,,,
962,,,,,,,,,,
963,,,,,,,,,,
964,,,,,,,,,,
965,,,,,,,,,,
966,,,,,,,,,,
967,,,,,,,,,,
968,,,,,,,,,,
969,,,,,,,,,,
970,,,,,,,,,,
971,,,,,,,,,,
972,,,,,,,,,,
973,,,,,,,,,,
974,,,,,,,,,,
975,,,,,,,,,,
976,,,,,,,,,,
977,,,,,,,,,,
978,,,,,,,,,,
979,,,,,,,,,,
980,,,,,,,,,,
981,,,,,,,,,,
982,,,,,,,,,,
983,,,,,,,,,,
984,,,,,,,,,,
985,,,,,,,,,,
986,,,,,,,,,,
987,,,,,,,,,,
988,,,,,,,,,,
989,,,,,,,,,,
990,,,,,,,,,,
991,,,,,,,,,,
992,,,,,,,,,,
993,,,,,,,,,,
994,,,,,,,,,,
995,,,,,,,,,,
996,,,,,,,,,,
997,,,,,,,,,,
998,,,,,,,,,,
999,,,,,,,,,,
1000,,,,,,,,,,
1001,,,,,,,,,,
1002,,,,,,,,,,
1003,,,,,,,,,,
1004,,,,,,,,,,
1005,,,,,,,,,,
1006,,,,,,,,,,
1007,,,,,,,,,,
1008,,,,,,,,,,
1009,,,,,,,,,,
1010,,,,,,,,,,
1011,,,,,,,,,,
1012,,,,,,,,,,
1013,,,,,,,,,,
1014,,,,,,,,,,
1015,,,,,,,,,,
1016,,,,,,,,,,
1017,,,,,,,,,,
1018,,,,,,,,,,
1019,,,,,,,,,,
1020,,,,,,,,,,
1021,,,,,,,,,,
1022,,,,,,,,,,
1023,,,,,,,,,,
1024,,,,,,,,,,
1025,,,,,,,,,,
1026,,,,,,,,,,
1027,,,,,,,,,,
1028,,,,,,,,,,
1029,,,,,,,,,,
1030,,,,,,,,,,
1030,Fulton Breakefield Broenniman LLC,161341.0,22.34895532,Fulton Breakefield Broenniman LLC,161341,21613240.0,0,3.35,Coeli AB,Credit Capital Investments LLC
1031,Pillar Pacific Capital Management LLC,160974.0,22.29811848,Pillar Pacific Capital Management LLC,160974,21564077.0,0,3.35,Petrus Trust Company LTA,
1032,Lido Advisors LLC,160527.0,22.23620004,Lido Advisors LLC,160527,21504197.0,0,3.35,"Hitachi Investment Management, Ltd.",
1033,DZ BANK AG,160041.0,22.16887932,BZ Bank AG (Investment Management),6500,803920.0,184.39,186.0,Torrington Savings Bank,
1034,TRB Advisors LP,160000.0,22.1632,TRB Advisors LP,160000,21433600.0,0,3.35,Van Lanschot NV,
1035,Carve Capital AB,160000.0,22.1632,Carve Capital AB,160000,21433600.0,0,3.35,BHF Trust Management Gesellschaft fur Vermogensverwaltung mbH,
1036,Kentucky Retirement Systems Insurance Trust Fund,159804.0,22.13605008,Kentucky Retirement Systems,516662,69212042.0,-105.51,-103.07,Seatown Holdings Pte. Ltd.,
1037,Telemus Capital LLC,159677.0,22.11845804,Telemus Capital LLC,159677,21390331.0,0,3.35,BanSabadell Inversion S.A. S.G.I.I.C.,
1038,Prospector Partners LLC,159650.0,22.114718,Prospector Partners LLC,159650,21386714.0,0,3.35,InverSeguros Gestion S.A. SGIIC,
1039,Osborne Partners Capital Management LLC,159640.0,22.113332800000002,Osborne Partners Capital Management LLC,159640,21385374.0,0,3.35,Webster Bank NA,
1040,First Citizens Investor Services Inc.,159142.0,22.04434984,Vestor Capital LLC,204659,27416120.0,-25.02,-21.72,Mapfre Inversion Dos SGIIC S.A.,
1041,Van Cleef Asset Management Inc.,159086.0,22.03659272,"Van Cleef Asset Management, Inc.",159086,21311161.0,0,3.35,Pvt. Asset Management Inc.,
1042,Albion Management Group,158723.0,21.98630996,Albion Management Group Ltd.,158723,21262533.0,0,3.35,Bellevue Asset Management AG,
1043,Carret Asset Management LLC,158333.0,21.93228716,Carret Asset Management LLC,158333,21210289.0,0,3.35,LBBW Asset Management Investment GmbH,
1044,Grimes & Co. Inc.,158153.0,21.90735356,"Grimes & Co., Inc.",158153,21186176.0,0,3.35,GLOBALT Inc.,
1045,Greenleaf Asset Management Inc.,158020.0,21.888930399999996,"Greenleaf Asset Management, Inc.",158020,21168359.0,0,3.35,MOTCO,
1046,Waratah Capital Advisors Ltd.,158017.0,21.88851484,Waratah Capital Advisors Ltd.,158017,21167957.0,0,3.35,Osmosis Investment Management LLP,
1047,Tower Wealth Managers Inc.,157746.0,21.85097592,"Tower Wealth Managers, Inc.",157746,21131654.0,0,3.35,Johnson Financial Group Inc.,
1048,Selz Capital LLC,157000.0,21.74764,Selz Capital LLC,157000,21031720.0,0,3.35,Aureo Gestioni SGR SpA,
1049,Voleon Capital Management LP,157000.0,21.74764,Voleon Capital Management LP,157000,21031720.0,0,3.35,Stichting Pensioenfonds DSM Nederland,
1050,HoyleCohen LLC,156834.0,21.72464568,HoyleCohen LLC,156834,21009483.0,0,3.35,Pitcairn Financial Group Inc.,
1051,Sowell Financial Services LLC,156797.0,21.71952044,Sowell Financial Services LLC,156797,18492638.0,0,16.05,ValueInvest Asset Management SA,
1052,Northstar Investment Advisors LLC,156677.0,21.70289804,Northstar Investment Advisors LLC,156677,20988451.0,0,3.35,"Gestion Santander Mexico, S.A. de C.V., Sociedad Operadora de Sociedades de Inve",
1053,Stillwater Capital Advisors LLC,155923.0,21.59845396,Stillwater Capital Advisors LLC,155923,20887445.0,0,3.35,Synchrony Asset Management SA,
1054,Canandaigua National Bank and Trust Co.,155688.0,21.56590176,The Canandaigua National Bank & Trust Co.,155688,20855964.0,0,3.35,AssetPlus Investment Management Co.,
1055,Dowling & Yahnke LLC,155358.0,21.52019016,Dowling & Yahnke LLC,155358,20811758.0,0,3.35,Tenax Capital Ltd.,
1056,VISION2020 Wealth Management Corp.,154894.0,21.45591688,Vision2020 Wealth Management Corp.,154894,20749600.0,0,3.35,Universal-Investment-Luxembourg SA,
1057,Yelin Lapidot Mutual Fund Management Ltd.,154766.0,21.43818632,Capital Fund Management SA,182313,24422649.0,-16.34,-13.02,3 Banken-Generali Investment GmbH,
1058,Adell Harriman & Carpenter Inc.,154326.0,21.37723752,"Adell, Harriman & Carpenter, Inc.",154326,20673511.0,0,3.35,Zenkyoren Asset Management of America Inc.,
1059,TimesSquare Capital Management LLC,154070.0,21.3417764,TimesSquare Capital Management LLC,154070,20639217.0,0,3.35,Alfa Capital LLC,
1060,Ropes Wealth Advisors LLC,153924.0,21.32155248,Ropes Wealth Advisors LLC,153924,20619659.0,0,3.35,Old Second Bancorp Inc.,
1061,Balyasny Asset Management LP,153888.0,21.31656576,Balyasny Asset Management LP,153888,20614836.0,0,3.35,Terrain- Und Finanzgesellschaft Basel,
1062,J.M. Forbes & Co. LLP,152949.0,21.18649548,J. M. Forbes & Co. LLP,152949,20489048.0,0,3.35,B. Riley Capital Management LLC,
1063,BBVA Bancomer Gestion SA de C.V.,152948.0,21.18635696,BBVA Bancomer Gestión S.A. de C.V. SOFI,152948,20842224.0,0,1.64,BancorpSouth Investment Services Inc.,
1064,Davy Asset Management Ltd.,152880.0,21.176937600000002,Davy Asset Management Ltd.,152880,20479805.0,0,3.35,Foord Asset Management Guernsey Ltd,
1065,Sigma Planning Corp.,152704.0,21.15255808,Sigma Planning Corp.,152704,20456228.0,0,3.35,Via Am,
1066,Parsons Capital Management Inc.,152678.0,21.14895656,"Parsons Capital Management, Inc.",152678,20452745.0,0,3.35,KBM Infond druzba za upravljanje d.o.o.,
1067,MainStreet Investment Advisors LLC,152398.0,21.11017096,MainStreet Investment Advisors LLC,152398,20415236.0,0,3.35,Sp-Rahastoyhtiö Oy,
1068,Sander Capital Advisors Inc.,152234.0,21.08745368,"Sander Capital Advisors, Inc.",152234,20393267.0,0,3.35,Caixa Econômica Federal,
1069,Deltec Asset Management LLC,151900.0,21.041188000000002,Deltec Asset Management LLC,151900,20348524.0,0,3.35,Stichting Pensioenfonds Sabic,
1070,Emerson Point Capital LP,151836.0,21.03232272,Emerson Point Capital LP,151836,20339951.0,0,3.35,Cincinnati Specialty Underwriters Insurance Co.,
1071,Novare Capital Management,151744.0,21.01957888,Novare Capital Management LLC,151744,20327626.0,0,3.35,Pvt. Advisory Group LLC,
1072,LYNCH & Associates Inc,151381.0,20.96929612,"Lynch & Associates, Inc.",151381,20278999.0,0,3.35,Millington Securities Inc.,
1073,Lowe Brockenbrough & Co. Inc.,151210.0,20.9456092,"Lowe, Brockenbrough & Co., Inc.",151210,20256092.0,0,3.35,Architas Multi-manager Ltd.,
1074,Baltimore-Washington Financial Advisors Inc.,150721.0,20.87787292,"Baltimore-Washington Financial Advisors, Inc.",150721,20190585.0,0,3.35,Lux-Equity Advisory S.A.,
1075,Optimus Prime Fund Management Co. Ltd,150500.0,20.847260000000002,Optimus Prime Fund Management Co. Ltd.,150500,20160980.0,0,3.35,Frank H. Brod,
1076,Hallmark Capital Management Inc.,150272.0,20.81567744,"Hallmark Capital Management, Inc.",150272,20130437.0,0,3.35,Rossmore Pvt. Capital LLC,
