FactSet Fund ID,Fund_name,AI_Targeting vs. Profile Page
04CH1J-E,Janus Henderson Capital Funds Plc - Intech Us Core Fund,
04G7N9-E,Kairos International Sicav - Selection,
04CC47-E,Laerarfond 45-58,
04CC40-E,Lgt Strategy - 4 Years,
04D343-E,Manulife Us Dividend Income Fund,
04HDGR-E,Martin Maurel Vie,
04CBHJ-E,Merian Glb. Invs. Ser. Plc - North American Equity Fd.,
04GH0H-E,Multi Manager Invest Nye Aktiemarkeder Akk.,
04C3GF-E,Multi-style Multi-manager Fds. Plc - European Small Cap Fund,
04CQ00-E,Nikko Asset Global Wrap North American Equity Mother Fund,
04D9VJ-E,Nomura Asset Nomura-columbia Us Eq. Value Fund Mother Fund,
04BK7H-E,Nuveen Large Cap Growth Opportunities Fund,
04D0RL-E,Pacific Financial Explorer Fund,
04D0CN-E,Pko Parasolowy Fio - Akcji Plus,
04C7TC-E,Principal Variable Contract - Large Cap Blend Account Ii,
04G54N-E,Private Bank Funds I - Access Capital Preservation Fund (eur),
04BCNH-E,Putnam Capital Opportunities Fund,
04BG75-E,Putnam Variable Trust - Voyager Fund,
04J7HN-E,Quaestio Solutions Funds - Global Unconstrained Equity,
04DWL2-E,Royal London Sustainable Diversified Trust,
04CS3F-E,Russell Investments Global Equity Fund,
04G5V6-E,Russell Invt. Co. Plc - Copper Rock Global All Cap Eq. Fund,
04C0CX-E,Sarasin Ci Equisar Dollar Global Thematic Fund,
04CXBK-E,Schroder International Multi-cap Value Fund,
04BJLR-E,Schroder Us Opportunities Fund,
04C5XQ-E,Scotia Private Global Equity Pool,
04CK43-E,Seilern Intl. Funds Plc - World Growth,
04FJ0X-E,Signature Diversified Yield Trust,
04G3RB-E,Signature Select Global Fund,
04BWQ4-E,Standard Life Investment Co. - American Eq. Unconstr. Fd.,
04HS54-E,Ta-ita Azioni,
04G2W2-E,Tam - Americky Akciovy Fond - Aaf,
04BDRV-E,Target Portfolio Trust - Small Cap Growth Portfolio,
04BXVZ-E,Thrivent Partner Small Cap Value Fund,
04H1YZ-E,Transamerica Partners - Large Value Portfolio,
04DG0L-E,United Financial-us Equity Alpha Corporate Class,
04BYT6-E,Us Equity Value Pool,
04F23C-E,Veritas Funds Plc - Global Real Return Fund,
04CST5-E,Virtus Total Return Fund,
04D068-E,Voya Investors Trust - Franklin Mutual Shares Portfolio,
04CJVW-E,Fidelity Funds Sicav - China Focus Fund,
04BFD8-E,Baillie Gifford Intl. Stock Port.,
04BNR9-E,Allianz Global Equity Dividend,
04BLP2-E,Janus Henderson Invt. Fds. Series I - Emerging Markets Opp.,
04CYVG-E,First State Glb. Umb. Fd. Plc - Stewart Inv. Glb. Em Leaders,
04CL2K-E,First State Investments Icvc - Stewart Inv. Glb. Em Leaders,
04FBD3-E,Ab Fcp I - Asia (ex-japan) Equity Portfolio,
04B8DG-E,Columbia Acorn International Fund,
04H0GP-E,Quilter Invs. Tr. - Uk Eq. Large-cap Inc. (artemis) Fd.,
04D00N-E,Calvert International Opportunities Fund,
04DBMG-E,Barclays Mm Fd. Plc - Globalaccess Europe (ex Uk) Alpha Fund,
04C2NJ-E,Janus Henderson Fund - Pan European Smaller Companies Fund,
04G99Y-E,Jpmorgan Equity Focus Fund,
04C9GC-E,Sim Value Fund,
04BY5J-E,Rbc Global Precious Metals Fund,
04CGF8-E,Russell Invt. Co. Plc - Old Mutual Value Global Equity Fund,
04BH3H-E,Putnam International Value Fund,
04GL9D-E,Pgim Jennison International Opportunities Fund,
04CWML-E,Swip Multi-manager Icvc - Uk Equity Growth Fund,
04BS09-E,Handelsbanken Emea Tema,
04BQ44-E,Barclays Multi-manager Fund (uk) - Uk Equity Income Fund,
04GSR5-E,Blackrock Global Long/short Equity Fund,
04FHX3-E,Fidelity New Markets Income Fund,
04G9QR-E,Sma Relationship Trust - Series G,
04B8RL-E,Ubs Funds - International Sustainable Equity Fund,
04C182-E,Anima Obbligazionario High Yield,
04BLGD-E,Jpmorgan Funds - Europe Technology Fund,
04CLTQ-E,Jpmorgan Funds - Pacific Securities Fund,
04HV1N-E,Bnp Paribas Retraite Responsable - 2031-2033,
04GDX1-E,Grandeur Peak International Opportunities Fund,
04CJ4Z-E,Optimum International Fund,
04CYQD-E,T. Rowe Price Funds Sicav - Asian (ex-japan) Equity Fund,
04CYGC-E,Cibc International Equity Fund,
04BC2L-E,Mainstay Mackay International Equity Fund,
04B8NL-E,Ab Sustainable International Thematic Fund Inc.,
04F5HT-E,Baillie Gifford Eafe Choice Fund (the),
04BWK7-E,Blackrock Global Funds - Emerging Markets Fund,
04CYCJ-E,Davis International Fund,
04BT22-E,Pacific Horizon Investment Trust Plc,
04GVYL-E,Wells Fargo (lux) Worldwide Fund - Emerging Markets Equity,
04DD72-E,Baillie Gifford Overseas Growth Fund - Greater China Fund,
04BP1L-E,Dws India,
04CWFG-E,Gs Funds - Brics Equity Portfolio,
04D41M-E,Harvest Overseas Chinese Equity Fund,
04CX2M-E,Jupiter Global Fund (the) - Global Financials Fund,
04FX9W-E,Managers Amg Trilogy Emerging Markets Equity Fund,
04C3PP-E,Manulife Global Fund - Dragon Growth Fund,
04H0G7-E,Quilter Investors Oeic - Emerging Markets Eq. Growth (jpm) Fd.,
04BPFK-E,Anima Pacifico,
04BF9F-E,Columbia Acorn International Select,
04CG8T-E,Great-west International Growth Fund,
04C1ST-E,Nordea 1 - Asian Focus Equity Fund,
04C38F-E,Gs Funds - Asia Equity Portfolio,
04BRBV-E,Cs Investment Funds 12 - (lux) Portfolio Fund Balanced (usd),
04CWN6-E,Danske Invest Denmark - Nye Markeder Akkumulerende,
04GZHD-E,Allianzgi Small Cap Fund,
04DPTV-E,John Hancock Ii - Small Cap Stock Fund,
04GN3F-E,Sei Institutional Managed Trust - Multi Asset Income Fund,
04GP8X-E,Barclays Mm Fd. Plc - Globalaccess Us Small & Mid Cap Equity,
04BW88-E,Deka - Europapotential Cf,
04BK5G-E,Lord Abbett Micro Cap Growth Fund,
04HLGL-E,Heptagon Fund Plc - Driehaus Emerging Markets Equity,
04BG86-E,Pear Tree Panagora Emerging Markets Fund,
04H19L-E,Wcm Alternatives Event Driven Fund,
04CKPT-E,Ivy Var. Insurance Port. - Vip Small Cap Core,
04C2G5-E,Jss Investmentfonds - Sustainable Portfolio Balanced (eur),
04BCRT-E,Putnam Variable Trust - Global Health Care Fund,
04C1V9-E,Siemens Global Growth,
04GH6Z-E,Wilmington Global Alpha Equities Fund,
04BZ3G-E,Thrivent Variable Product - Partner All Cap Portfolio,
04HMWN-E,Ab Multi Manager Alternative Strategies Fund,
04BWHB-E,Agf Traditional Balanced Fund,
04FTVV-E,Agf Traditional Income Fund,
04CCQ7-E,Alecta Pension,
04C5L7-E,Argenta Pensioenspaarfonds,
04BZB9-E,Atlantas Sicav - American Dynamic,
04HQ6G-E,Baillie Gifford Balanced Pension Fund,
04HQBW-E,Baillie Gifford North American Equity Pension Fund,
04GXH3-E,Bea Union Invt. Capital Growth Fd. - Global Equity Fund,
04GQG2-E,Bhf Trust Exklusiv: Value Leaders,
04BWMC-E,Blackrock Global Funds - Global Equity Fund,
04G705-E,Cambridge Pure Canadian Equity Fund,
04C1QM-E,Capitalatwork Foyer Umbrella - American Eq. At Work,
04CBCL-E,Cif - Capital Group Us Growth & Income Fund (lux),
04FY1G-E,Close Discretionary Fds. - Growth Portfolio Fund,
04J3LS-E,Contrarius Gbl. Invt. Fd. (ie) Plc - Global Eq. Fund,
04CWNL-E,Cs Investment Funds 5 - (lux) Infrastructure Equity Fund,
04GH9W-E,Curian/wmc International Equity Fund,
04GNSB-E,Deutsche Concept - Winton Global Equity,
04D5T0-E,Dimensional Funds Ii Plc - Emerging Markets Targeted Value Fd.,
04HJFB-E,Dreyfus Select Managers Long/short Fund,
04D0WS-E,Dynamic Global Dividend Class,
04CK9M-E,Empire Life International Equity Fund,
04GQXK-E,Employees Retirement System Of Georgia (top 20 Holdings),
04CW1F-E,Enhanced Income Pool,
04CPY5-E,Equator Invt. Fds. Icvc - Uk Specialist Equity Fund,
04BHHR-E,"First Opportunity Fund, Inc.",
04HX3K-E,Fundlogic Alt. Plc - Ms Psam Global Event Ucits Fund,
04CWTK-E,Genesis Emerging Markets Lp (the),
04G86V-E,Gs Funds Ii - Gms Global Equity Portfolio,
04F9K2-E,Healthinvest Value Fund,
04HWDP-E,Henderson Global Trust Plc,
04CYP8-E,Highland Fds. I - Long/short Equity Fund,
04CL64-E,Hsbc Multialpha Canadian Equity Pooled Fund,
04CCF8-E,Independent Investment Trust Plc (the),
04J496-E,Indosuez Funds - America Opportunities,
04DYRT-E,Intech Us Managed Volatility Fund Ii,
04BQ8M-E,Investec Funds Series Iii Oeic - Global Dynamic Fund,
04D0LP-E,Investec Funds Series Iv - Uk Total Return Fund,
04BXD1-E,Investors Canadian Balanced Fund,
04CV7H-E,John Hancock Vit - Small Company Growth Trust,
04GW59-E,Jpmorgan Funds - Global Developing Trends Fund,
04CWWR-E,Jupiter China Fund,
04CSBG-E,Juristernes Og Ì÷konomernes Pensionskasse,
04D1ZQ-E,Macquarie Ms Convertibles Global Markets,
04CZ20-E,Marsico Flexible Capital Fund,
04BH8X-E,Morgan Stanley Global Infrastructure Fund,
04CYM5-E,Multi-style Multi-manager Fds. Plc - Global Real Estate Sec.,
04CW0C-E,Northern Multi Manager Mid Cap Fund,
04CYHY-E,Nuveen Symphony Large Cap Growth Fund,
04BV4G-E,Oehman HjÌ_rt-lungfond,
04GJWQ-E,Pko Parasolowy Fio - Technologii I Innowacji Globalny,
04CKJZ-E,Pko Zrownowazony - Fio,
04CDJT-E,Royal London Sustainable Leaders Trust,
04C52R-E,Russell Investments Us Equity Fund,
04GL9L-E,Seb Sicav 2 - Listed Private Equity Fund,
04BV2R-E,Sentinel International Equity Fund,
04DZ5R-E,Sk Invest - Dynamisch,
04BYQ2-E,Td Canadian Equity Fund,
04C2JD-E,Td Energy Fund,
04GGYS-E,Td Private Target Return Fund,
04D49X-E,Thesi - Universal - Fonds,
04H09M-E,Transamerica Voya Mid Cap Opportunities Vp,
04J1J3-E,Ubs (ch) Inst. Fund 2 - Global Real Estate Securities Pass. Ii,
04FG65-E,Ubs (lux) Sicav 1 - Us Fundam. Equity Market Neutral (usd),
04CW6W-E,Waddell & Reed Advisors Energy Fund,
04BLDK-E,Fidelity Invt. Funds - European Fund,
04BRQG-E,Bny Mellon International Fund,
04BWXQ-E,Jpmorgan Funds - Europe Dynamic Fund,
04BYBR-E,Phillips Hager & North Overseas Equity Fund,
04GM21-E,Aberdeen Diversified Income & Growth Trust Plc,
04BCHG-E,Oppenheimer Developing Markets Fund,
04BL0D-E,Man International Icvc - Esprit Continental Europe Fund,
04D5QF-E,Bl&s Invest Afdelning Globale Aktier,
04BT6M-E,CovÌ©a Actions Europe Opportunites,
04CPSG-E,Neptune Investment Funds - Russia & Greater Russia Fund,
04CLS0-E,Toni Actions 100,
04CT29-E,Threadneedle Invt. Funds Icvc - Pan European Smaller Cos.,
04GHZ3-E,Arca Te - Titoli Esteri,
04CQVP-E,Nomura Asset World Attractive Div. Eq. Investment Mother Fd.,
04CSK4-E,Carnegie Asia,
04BL40-E,"Morgan Stanley Invt. Fds. - Emerging Europe, Me&africa Equity",
04CZBK-E,Jpmorgan European Investment Trust Plc - Income Shares,
04BHKY-E,T Rowe Price Emerging Europe Fund,
04F1ZN-E,Vv Strategie - Bw Bank Potenzial,
04FGM3-E,Fidelity Advisor Emerging Markets Income Fund,
04BQ41-E,Barclays Multi-manager Fund (uk Series 2) - Uk Eq. Inc. (ser2),
04BLQB-E,Invesco Far Eastern Invt. Ser. - Hong Kong & China,
04D310-E,Nordea 1 - Latin American Equity Fund,
04BZ19-E,Investec Funds Series I Oeic - Diversified Income Fund,
04F1ZK-E,Vv Strategie - Bw Bank Dynamik,
04BB3K-E,Gabelli Gold Fund Inc.,
04D0HS-E,Lgt Select Funds - Equity Europe,
04BCPX-E,Putnam Europe Equity Fund,
04G70N-E,Ab Emerging Markets Multi Asset Portfolio,
04BRNN-E,Columbia Contrarian Europe Fund,
04G4X5-E,Hartford Emerging Markets Equity Fund,
04CLYH-E,Lord Abbett International Equity Fund,
04BNM1-E,Nordasia.com,
04CJYW-E,Amonis Equity Emerging Markets,
04D0HN-E,Lgt Select Funds - Equity Asia/pacific (ex-japan),
04D1PG-E,Raiffeisen - Emergingmarkets - Aktien,
04BD5H-E,Rs Mid Cap Growth Fund,
04CCJ5-E,Swip Overseas Growth Icvc - Pacific Growth Fund,
04CX0L-E,Ubs (lux) Key Selection Sicav - Asian Equities,
04BJHN-E,Wanger International Fund,
04CHZQ-E,Daiwa Sb International Equity Mother Fund,
04F013-E,Unirak Emerging Markets,
04GZFJ-E,Guidestone Emerging Markets Equity Fund,
04CVRQ-E,Swedbank Robur Kinafond,
04BG2H-E,Litman Gregory Fds. Tr. - Masters International Fund,
04D1M0-E,Coronation Global Emerging Markets Flexible Fund,
04BCD4-E,Northern International Equity Fund,
04DVP8-E,Nuveen International Growth Fund,
04CSS9-E,Allianz Global Investors Fund - Total Return Asian Equity,
04CB7J-E,Capital Group Emerging Markets Growth Fund,
04D0BW-E,Euromobiliare Intl. Fd. - Global Enhanced Dividend,
04FTZC-E,Mirae Asset Discovery - Emerging Markets Great Consumer Fund,
04BPQP-E,Morgan Stanley Variable - Emerging Markets Equity Portfolio,
04D2GH-E,Axa World Funds - Framlington Emerging Markets,
04BRRN-E,Bpi Reforma Investimento Ppr,
04CHH7-E,Gam Star (lux) - European Alpha,
04C659-E,Hartford International Growth Fund,
04BSP4-E,Danske Invest Denmark - Nye Markeder,
04BYJ7-E,Cs Investment Funds 12 - (lux) Portfolio Fund Yield (usd),
04HMV5-E,Sanlam Universal Fds. Plc - Satrix North America Eq. Tracker,
04C51D-E,Signature Emerging Markets Fund,
04D2RT-E,City Financial Investment Fund Series Iv - Absolute Equity,
04BRF1-E,Azzad Ethical Fund,
04BFX4-E,Allianzgi Global Small Cap Fund,
04DLLB-E,Delaware Foundation Funds - Strategic Allocation Fund,
04DD6K-E,"Inversabadell 25, Fi",
04CPYJ-E,Odey European Inc.,
04BG34-E,Berkshire Focus Fund,
04BX4Q-E,Highland Premier Growth Equity Fund,
04J28P-E,Intech Us Large Cap Growth,
04CRX5-E,Allianz Vip Trust - Azl Blackrock Capital Appreciation Fund,
04CGKF-E,Allianz Vip Trust - Azl Federated Clover Small Value Fund,
04GW2B-E,Arden Alternative Strategies Fund,
04FH7R-E,Bestinver Sicav - International,
04G3M7-E,Bnp Paribas Fund Ii Nv - Premium Global Dividend Fund,
04CF9W-E,British Columbia Inv Management Corp.,
04GD3T-E,Cbre Clarion Long/short Fund,
04CDCN-E,Ci American Small Companies Corporate Class,
04C51P-E,Ci Global Health Sciences Corporate Class,
04CQW4-E,City National Rochdale Socially Responsible Equity Fund,
04BWWR-E,Dynamic American Fund,
04GVZ5-E,E.i. Sturdza Funds Plc - Strategic Us Momentum & Value Fund,
04G7HP-E,Ecofin Water & Power Opportunities Plc (top 50 Holdings),
04CLLZ-E,Etera Mutual Pension Insurance,
04CJFN-E,Fideuram - Crescita,
04FC50-E,Geneva Advisors Equity Income Fund,
04CT02-E,Ifag Natural Resources Fund,
04D7JT-E,Investec Funds Series I Oeic - Enhanced Natural Resources Fund,
04CCP9-E,Investec Funds Series Ii - American Fund,
04GB36-E,Janus Capital Funds Plc - Asia Fund,
04BFZJ-E,Jnl Multi Manager Small Cap Growth Fund,
04CWNV-E,Jnl/mellon Capital Jnl Optimized 5 Fund,
04BGT7-E,John Hancock - Small Cap Equity Fund,
04BQTP-E,John Hancock Iii - Select Growth Fund,
04D06K-E,John Hancock Vit - Income Trust,
04FCWJ-E,Jpmorgan Dynamic Growth Fund,
04D7BT-E,Jpmorgan Funds - Global Consumer Trends Fund,
04F38G-E,Jpmorgan Funds - Highbridge Us Steep Fund,
04D87B-E,Jpmorgan Sar European Fund,
04G9VB-E,Liontrust Investment Funds Icvc - Glb. Thematic Opport.,
04BV7N-E,LÌ_nsfÌ¦rsÌ_kringar Global Active,
04FDJQ-E,Manulife Yield Opportunities Fund,
04BQ0D-E,Marks & Spencer Uk Selection Portfolio,
04CS5M-E,Md International Value Fund,
04BYLT-E,Md Precision Canadian Moderate Growth Fund,
04CBH7-E,Merian Glb. Invs. Ser. Plc - World Equity Fund,
04BFRQ-E,Met Investors - Pioneer Fund Portfolio,
04J230-E,Nuveen Diversified Real Asset Income Fund,
04HQGQ-E,Oehman Global Hallbar /old/,
04GH01-E,Pimco Dividend & Income Fund,
04BKB2-E,Pioneer Emerging Markets Fund,
04DV7C-E,PrÌ©voir Gestion Actions,
04F296-E,Quivis Capital Fund - Geo Equity Global V,
04CYJ7-E,Riksbankens Jubileumsfond,
04CT6D-E,Rs Investors Fund,
04BD59-E,Rs Small Cap Growth Fund,
04BDBR-E,Sentinel Balanced Fund,
04CL8T-E,Sifter Fund - Global,
04C51R-E,Signature Global Technology Corporate Class,
04CK92-E,Skarbiec Fio - Akcja,
04BPP8-E,St. James's Place Unit Trust - Ethical,
04JC3G-E,Stanlib Funds Ltd. - Global Emerging Markets,
04CWGM-E,Templeton Bric Fund,
04CGHZ-E,Ubi Pramerica Azioni Globali,
04CGHR-E,Ubi Pramerica Portafoglio Dinamico,
04CY6B-E,Ubs (ch) Instl. Fund - Glb. Real Estate Securities Passive Ii,
04G5H9-E,Vantage Global Investment Fund,
04BQMY-E,Waddell & Reed Advisors Tax Managed Equity Fund,
04GQ26-E,Yelin Lapidot 20/80,
04BR6W-E,Fidelity Funds Sicav - European Growth Fund,
04D05T-E,Atout Vert Horizon,
04BLGC-E,Jpmorgan Funds - Europe Strategic Value Fund,
04CS6Q-E,Jpmorgan Investment Funds - Europe Strategic Dividend Fund,
04CJY4-E,Architas Mm Invts. Icvc Ii - Blended Moderate,
04BXHN-E,Schroder Isf - Emerging Europe,
04C6XS-E,Bnp Paribas SÌ©lection Dynamique Pea,
04BQSN-E,Jpmorgan Investment Funds - Europe Select Equity Fund,
04BX2M-E,Fidelity Far East Fund,
04BY87-E,Threadneedle Invt. Funds Icvc - European Select Fund,
04BLG9-E,Jpmorgan Funds - Europe Small Cap Fund,
04CJPN-E,Neptune Investment Funds - European Opportunities Fund,
04BTVL-E,Lo Funds - Europe High Conviction,
04BP0G-E,Dws European Opportunities,
04D1KL-E,Goldman Sachs International Small Cap Insights Fund,
04CB22-E,Investec Managed Fund,
04CNBN-E,Candriam Quant - Equities Europe,
04CS8F-E,Jpmorgan Funds - Europe Dynamic Small Cap Fund,
04CG0T-E,"Lierde, Sicav",
04CR89-E,Nn (l) - European High Dividend,
04C9SV-E,Eika Norden,
04BQPS-E,Arca Bb,
04FXD6-E,Dimensional Funds Plc - Global Core Equity Fund,
04BP0S-E,Dws Qi Lowvol Europe,
04BY1H-E,Hsbc Investment Funds - Income Fund,
04BV0F-E,Klp Aksjenorden Indeks,
04BZBL-E,Nei Northwest Growth & Income Fund,
04BRN6-E,Nn (l) - Greater China Equity,
04BFGY-E,Sunamerica Series Trust - Sa Putnam Intl. Growth & Inc. Port.,
04BL6X-E,Schroder Isf - Uk Equity,
04CHLN-E,Sei Global Master Fund Plc - European (ex-uk) Equity Fund,
04BV91-E,Swedbank Robur SmÌ´bolag Europa,
04BS35-E,Alfred Berg Ryssland,
04C3FJ-E,Deutsche Esg European Equities Lc,
04D4RK-E,Earth Gold Fund Ui,
04CH7C-E,Etoile Multi Gestion Europe,
04BYN6-E,Hsbc Canadian Balanced Fund,
04BY1J-E,Hsbc Investment Funds - Monthly Income Fund,
04CH22-E,Dje - Absolut,
04CBJZ-E,Interfund Sicav - Equity Europe,
04F3CM-E,More Maaser Gmisha,
04BQ0M-E,Anima Star Europa Alto Potenziale,
04BKZF-E,Cf Canlife European Fund,
04CYPM-E,Janus Henderson Horizon Fund - Pan European Alpha Fund,
04GSZM-E,Mfs Heritage Trust - International Small Cap Equity Fund,
04CVQP-E,Espa Stock Europe,
04C22M-E,Eurizon Fund - Equity (eur) Lte,
04G301-E,Ist - Mixta Optima 35,
04BSDH-E,Carmignac Euro-entrepreneurs,
04DCV1-E,Fidelity Active Strategy - Europe Fund,
04CWBV-E,Brighthouse Funds Trust I - Loomis Sayles Global Markets Port.,
04DVZ9-E,C - Quadrat Arts Total Return Balanced,
04BLPD-E,Invesco Sm. Cos. & Mkts Invt. Ser. - European Sm. Cos. (uk),
04DLTC-E,Cf Im Capital Invt. Fds. - Capital Uk Eq. & Bond Income,
04F0NV-E,Aqr International Momentum Style Fund,
04DGP0-E,Putnam Emerging Markets Equity Fund,
04CT4Q-E,William Blair International Small Cap Growth Fund,
04G80P-E,Banor Sicav - Greater China Equity,
04BGR9-E,Fidelity Advisor Emerging Asia Fund,
04FTJZ-E,Gam Multistock - Asia Focus Fund,
04CB9K-E,Holberg Norge,
04F8WD-E,Odin Emerging Markets,
04FTDR-E,Wellington Mgt. Funds (ireland) Plc - Emerging Mkts. Local Eq.,
04H1WV-E,Fidelity Invt. Funds - China Consumer Fund,
04CMT7-E,Svm Funds Icvc - Uk Growth Fund,
04BC9F-E,Columbia Greater China Fund,
04CV3W-E,Jpmorgan Funds - Asia Growth Fund,
04BRWV-E,Seb Sicav 1 - Emerging Markets Fund,
04FBDX-E,Ubs Global Asset (japan) Ubs Next Generation Technology Fund,
04BRBS-E,Cs Investment Funds 12 - (lux) Portfolio Fund Balanced (eur),
04BK43-E,Valic Company Ii - International Opportunities Fund,
04C9Z7-E,Amundi Funds - Equity Greater China,
04CQYR-E,Calamos International Growth Fund,
04J48F-E,Handelsbanken Kinafond,
04BTYY-E,Handelsinvest FjernÌüsten,
04DB5V-E,Mml Strategic Emerging Markets Fund,
04D778-E,Janus Henderson Horizon Fund - China Fund,
04FVBT-E,Fonditalia - Equity China,
04BRXH-E,Candriam Equities L - Asia,
04BK0Q-E,Jnl/mellon Capital Msci World Index Fund,
04HJ9X-E,Russell Invt. Co. Plc - Multi-asset Growth Strategy (eur) Fund,
04BQ2P-E,Bridgeway Ultra Small Company Fund,
04B95C-E,Pgim Qma Defensive Equity Fund,
04HL0N-E,1290 Vt Micro Cap Portfolio,
04CJYY-E,Amonis Equity World,
04CSN1-E,Federated Mdt Large Cap Growth Fund,
04JCHS-E,Blackrock Institutional Pooled Fds. Plc - Gbl. Enhanced Index,
04BFB4-E,Blackrock Managed Volatility V.i. Fund,
04CX21-E,Eq/clearbridge Select Equity Managed Volatility Portfolio,
04D5NR-E,Fuh-hwa Global Thematic Fund,
04H3QT-E,Putnam Variable Trust - George Putnam Fund,
04BGRC-E,Fidelity Advisor Global Capital Appreciation Fund,
04BGNS-E,Alger Funds - Mid Cap Growth Fund,
04B8JJ-E,Alger Mid Cap Growth Portfolio,
04JC5B-E,Patriarch Classic - Tsi,
04BCNL-E,Pace Small/medium Co. Growth Equity Investments,
04BH59-E,Pnc Large Cap Growth Fund,
04H3GM-E,Transamerica Mid Cap Growth,
04D3XZ-E,Adamant Global Medtech & Services,
04D5BN-E,Aston Hill Growth & Income Fund,
04BZBC-E,Atlantas Sicav - Euro-croissance,
04CDGM-E,C Worldwide - Medical Small & Mid Cap,
04BYSZ-E,Canadian Equity Growth Pool,
04DG0Z-E,Columbia Variable Portfolio-select Large Cap Growth Fund,
04D2K2-E,Cornerstone Progressive Return Fund,
04CTM7-E,Daiwa Asset World Reit Mother Fund,
04BBL0-E,Deutsche Large Cap Value Fund,
04BWX6-E,Dynamic European Value Fund,
04CV32-E,Eastspring Investments - China Equity,
04BYKL-E,Gbc International Growth Fund,
04DZCL-E,Global Economic Performance Fonds,
04CG9H-E,Harbour Global Growth & Income Corporate Class,
04BZHX-E,Henderson Global Fds. - Global Technology Fund,
04HM3S-E,Heptagon Fund Plc - Oppenheimer Global Focus Equity,
04BS6D-E,Hsbc Gif - Chinese Equity,
04CDWY-E,Janus Henderson Us Core Fund,
04CPW8-E,Jnl/mellon Capital Value Line 30 Fund,
04GQD7-E,Jnl/morgan Stanley Mid Cap Growth Fund,
04BHRV-E,Jpmorgan China Region Fund Inc.,
04D3Y1-E,Jpmorgan Fund Icvc - Uk Equity Blue Chip Fund,
04CC44-E,Laerarfond 21-44,
04GMZB-E,Lgt Sustainable Quality Equity Fund Hedged,
04BLB7-E,Lukb Expert Strategiefonds - Vorsorge 45,
04BV0W-E,LÌ´n & Spar Invest Verden,
04DB5C-E,Man Funds Vi Plc - Man European Equity Alternative,
04CCKP-E,Manchester & London Investment Trust Plc,
04CQ54-E,Massmutual Premier Main Street Fund,
04BYLY-E,Md International Growth Fund,
04CMFF-E,Met Investors - Lord Abbett Bond Debenture Portfolio,
04HG58-E,Mitsubishi Ufj Kokusai Next Generation Us Rep. Eq. Mother Fund,
