factset_fund_id,style,turnover_label,Discrepancy Column,Discrepancy Source
04FZ53-E,,,,
04FZ55-E,,,,
04FZ56-E,,,,
04FZ57-E,,,,
04FZ5B-E,,Low,,
04FZ5K-E,GARP,Very Low,,
04FZ5L-E,Growth,Very Low,,
04FZ5M-E,GARP,Very Low,,
04FZ5N-E,Growth,Very Low,,
04FZ5P-E,Growth,Very Low,,
04FZ5Q-E,Yield,Very Low,,
04FZ5R-E,,Medium,,
04FZ5S-E,,Medium,,
04FZ5W-E,,Very Low,,
04FZ64-E,,Medium,,
04FZ68-E,,Very Low,,
04FZ69-E,Value,Low,,
04FZ6B-E,,Medium,,
04FZ6D-E,GARP,,,
04FZ6H-E,Growth,Medium,,
04FZ6K-E,Deep Value,Medium,,
04FZ6M-E,,Medium,,
04FZ6N-E,,,,
04FZ6S-E,Yield,Very Low,,
04FZ6X-E,,Very Low,,
04FZ70-E,Growth,Very Low,,
04FZ73-E,Yield,Very Low,,
04FZ7C-E,,Very Low,,
04FZ7F-E,,Low,,
04FZ7H-E,,Very Low,,
04FZ7J-E,,Very Low,,
04FZ7L-E,,Very Low,,
04FZ7N-E,,High,,
04FZ7P-E,,Medium,,
04FZ7Q-E,,,,
04FZ7R-E,,Medium,,
04FZ7S-E,Aggressive Growth,Low,,
04FZ7T-E,,,,
04FZ7V-E,,High,,
04FZ7W-E,,,,
04FZ7X-E,,Very Low,,
04FZ7Y-E,,High,,
04FZ81-E,,Medium,,
04FZ85-E,,Medium,,
04FZ8N-E,,,,
04FZ96-E,,Medium,,
04FZ97-E,,,,
04FZ98-E,,,,
04FZ9N-E,,Low,,
04FZ9P-E,Index,Very Low,,
04FZ9V-E,Index,Very Low,,
04FZ9X-E,Index,Very Low,,
04FZ9Z-E,Index,Very Low,,
04FZB3-E,,Very Low,,
04FZB4-E,,Very Low,,
04FZB5-E,,High,,
04FZBN-E,,,,
04FZBR-E,,Very Low,,
04FZBS-E,,High,,
04FZCC-E,,,,
04FZCH-E,,Low,,
04FZCJ-E,,Very Low,,
04FZCQ-E,Index,Very Low,,
04FZCX-E,,,,
04FZD1-E,GARP,Low,,
04FZD6-E,,,,
04FZDX-E,,,,
04FZF2-E,,,,
04FZF4-E,Value,Low,,
04FZF6-E,Growth,,,
04FZF7-E,,High,,
04FZF8-E,,Low,,
04FZF9-E,,,,
04FZFB-E,,Very Low,,
04FZFC-E,,Medium,,
04FZFD-E,,,,
04FZFF-E,,,,
04FZFG-E,,Medium,,
04FZFH-E,,Medium,,
04FZFJ-E,,,,
04FZFL-E,,Low,,
04FZFM-E,,,,
04FZFN-E,,,,
04FZFP-E,,Medium,,
04FZFQ-E,,,,
04FZFR-E,,,,
04FZFS-E,,,,
04FZFT-E,,,,
04FZFV-E,,,,
04FZG3-E,,Very Low,,
04FZG5-E,Growth,Very Low,,
04FZG8-E,Index,Very Low,,
04FZG9-E,Growth,Low,,
04FZGB-E,,,,
04FZGC-E,,,,
04FZGF-E,,,,
04FZGG-E,Index,Very Low,,
04FZGH-E,Index,Very Low,,
04FZGJ-E,Index,Very Low,,
04FZGM-E,Index,Very Low,,
04FZGN-E,Index,Very Low,,
04FZGP-E,,,,
04FZGR-E,Index,Very Low,,
04FZGV-E,Index,Very Low,,
04FZJK-E,,,,
04FZJN-E,Index,Very Low,,
04FZJP-E,Index,Very Low,,
04FZJQ-E,Index,Very Low,,
04FZJR-E,Index,Very Low,,
04FZJS-E,,Low,,
04FZJT-E,GARP,Very Low,,
04FZJV-E,Growth,Very Low,,
04FZK1-E,,High,,
04FZK6-E,,Medium,,
04FZKB-E,,High,,
04FZKD-E,Index,Very Low,,
04FZKG-E,Index,Very Low,,
04FZKH-E,Deep Value,Low,,
04FZKQ-E,Growth,Very Low,,
04FZKX-E,,,,
04FZLC-E,,High,,
04FZM0-E,,Medium,,
04FZM5-E,,Low,,
04FZM7-E,Growth,Medium,,
04FZMD-E,Aggressive Growth,Very Low,,
04FZMG-E,GARP,,,
04FZN4-E,,Medium,,
04FZNM-E,,Very Low,,
04FZNS-E,,,,
04FZNT-E,,,,
04FZNZ-E,,,,
04FZRL-E,,Very Low,,
04FZRM-E,,Very Low,,
04FZRR-E,,,,
04FZS4-E,,Low,,
04FZS8-E,,Very Low,,
04FZSF-E,,,,
04FZSN-E,,Medium,,
04FZSP-E,,High,,
04FZSX-E,,Very High,,
04FZT4-E,,Very Low,,
04FZT5-E,,,,
04FZT7-E,,,,
04FZTB-E,,,,
04FZTC-E,,,,
04FZTD-E,Growth,Very Low,,
04FZTF-E,Index,High,,
04FZTG-E,Value,High,,
04FZTH-E,,,,
04FZTJ-E,,Very High,,
04FZTL-E,Growth,Low,,
04FZTM-E,,,,
04FZTP-E,,High,,
04FZTQ-E,,Medium,,
04FZTR-E,,,,
04FZTS-E,,Low,,
04FZTV-E,,,,
04FZTZ-E,,Low,,
04FZV0-E,,Medium,,
04FZV1-E,,Very High,,
04FZV5-E,,Medium,,
04FZV6-E,Growth,High,,
04FZVB-E,,Very Low,,
04FZVC-E,,,,
04FZVD-E,,,,
04FZW4-E,,Very Low,,
04FZWH-E,,,,
04FZWM-E,,,,
04FZWP-E,,,,
04FZWQ-E,,,,
04FZWR-E,,Very Low,,
04FZWX-E,,,,
04FZX0-E,,,,
04FZX2-E,,Very Low,,
04FZX3-E,,Very Low,,
04FZX4-E,Growth,Medium,,
04FZX7-E,,Low,,
04FZX8-E,,Low,,
04FZXB-E,,,,
04FZXC-E,,,,
04FZXF-E,,,,
04FZXG-E,,,,
04FZXK-E,Growth,Very Low,,
04FZXM-E,,Low,,
04FZXP-E,,Very Low,,
04FZXQ-E,,Low,,
04FZXR-E,,Medium,,
04FZXS-E,,Very Low,,
04FZXV-E,GARP,High,,
04FZXX-E,Index,Very Low,,
04FZXY-E,Index,Very Low,,
04FZXZ-E,Index,Very Low,,
04FZY0-E,Index,Very Low,,
04FZY1-E,Yield,High,,
04FZY2-E,,Very High,,
04FZY4-E,,Very High,,
04FZY6-E,GARP,Very Low,,
04FZYC-E,Growth,Very Low,,
04FZYF-E,,Very High,,
04FZYH-E,,Very High,,
04FZYL-E,,Medium,,
04FZYQ-E,,Very High,,
04FZYW-E,,Medium,,
04FZZ8-E,,,,
04FZZF-E,,,,
04FZZV-E,,Medium,,
04FZZY-E,,Medium,,
04G006-E,Growth,Very Low,,
04G00N-E,Growth,Low,,
04G00P-E,,High,,
04G00R-E,Growth,Very Low,,
04G00S-E,GARP,Very Low,,
04G00T-E,,Medium,,
04G00W-E,,,,
04G00X-E,,,,
04G00Y-E,,Low,,
04G00Z-E,,,,
04G011-E,Yield,,,
04G013-E,Yield,Very Low,,
04G015-E,,Very Low,,
04G017-E,,,,
04G018-E,,Very Low,,
04G01K-E,,,,
04G01M-E,,,,
04G01Q-E,,Very Low,,
04G01R-E,,Very Low,,
04G01W-E,Value,,,
04G01Y-E,,Very High,,
04G027-E,Index,,,
04G02B-E,Value,Very Low,,
04G02Y-E,,Low,,
04G038-E,,,,
04G042-E,Aggressive Growth,Medium,,
04G045-E,Value,Very Low,,
04G046-E,Aggressive Growth,Low,,
04G04B-E,,Medium,,
04G04Y-E,Index,Very Low,,
04G04Z-E,,Very Low,,
04G052-E,,Medium,,
04G054-E,,Low,,
04G058-E,,Low,,
04G05C-E,,Very Low,,
04G05G-E,,Low,,
04G05J-E,,Very Low,,
04G05K-E,,,,
04G05N-E,Index,,,
04G05X-E,,High,,
04G05Z-E,Value,Low,,
04G060-E,,Low,,
04G062-E,,Medium,,
04G063-E,,,,
04G065-E,,,,
04G066-E,,Very Low,,
04G067-E,,High,,
04G069-E,,High,,
04G06C-E,,Medium,,
04G06D-E,,High,,
04G06F-E,,Medium,,
04G06G-E,,Medium,,
04G06H-E,,High,,
04G06J-E,,High,,
04G06K-E,,High,,
04G06R-E,,High,,
04G06Z-E,Index,Low,,
04G073-E,Growth,Medium,,
04G075-E,,Very Low,,
04G07M-E,,Very Low,,
04G07N-E,,Very Low,,
04G07P-E,,Very Low,,
04G08H-E,,Very Low,,
04G08X-E,,Very Low,,
04G08Y-E,Yield,Low,,
04G08Z-E,,Very Low,,
04G090-E,,Very Low,,
04G09Y-E,Index,Medium,,
04G0BV-E,,,,
04G0BW-E,,Very Low,,
04G0BY-E,,Very Low,,
04G0BZ-E,,Very Low,,
04G0C0-E,,Very Low,,
04G0C8-E,Yield,Low,,
04G0CL-E,,Very Low,,
04G0CM-E,,Very Low,,
04G0CN-E,,Low,,
04G0CR-E,Aggressive Growth,Low,,
04G0D9-E,,Very High,,
04G0DB-E,,Very Low,,
04G0DD-E,,,,
04G0DJ-E,,Low,,
04G0DM-E,,,,
04G0DN-E,,,,
04G0DP-E,,,,
04G0DR-E,Index,,,
04G0DT-E,,Low,,
04G0DV-E,,,,
04G0DW-E,,,,
04G0DX-E,,,,
04G0DY-E,,,,
04G0DZ-E,,,,
04G0F0-E,,,,
04G0F2-E,,,,
04G0F3-E,,,,
04G0F9-E,Growth,Very Low,,
04G0FR-E,,Very Low,,
04G0FS-E,Growth,Low,,
04G0FV-E,Value,Very Low,,
04G0FW-E,Growth,Very Low,,
04G0G0-E,,Medium,,
04G0GF-E,,Low,,
04G0GZ-E,,,,
04G0H2-E,,Medium,,
04G0H3-E,Growth,Very Low,,
04G0H4-E,,,,
04G0HG-E,,,,
04G0HH-E,,,,
04G0HJ-E,,,,
04G0HK-E,,,,
04G0HL-E,,,,
04G0HQ-E,,,,
04G0J0-E,,,,
04G0J2-E,,,,
04G0J5-E,,,,
04G0J8-E,,Low,,
04G0J9-E,,,,
04G0JW-E,,Medium,,
04G0KQ-E,,,,
04G0L1-E,Aggressive Growth,Medium,,
04G0L2-E,,Very High,,
04G0LB-E,,,,
04G0LD-E,Growth,,,
04G0LL-E,Index,Very Low,,
04G0M7-E,,Medium,,
04G0MF-E,,Very High,,
04G0ML-E,,,,
04G0MR-E,,,,
04G0MT-E,,Low,,
04G0MV-E,,,,
04G0N1-E,GARP,Low,,
04G0NB-E,,,,
04G0ND-E,,High,,
04G0NF-E,,Very Low,,
04G0NG-E,,Very High,,
04G0NJ-E,,Very Low,,
04G0NL-E,,Very Low,,
04G0NQ-E,,Medium,,
04G0NR-E,,Medium,,
04G0NS-E,,,,
04G0NT-E,Growth,High,,
04G0NV-E,,High,,
04G0NW-E,,,,
04G0NX-E,,Very High,,
04G0NY-E,,Medium,,
04G0NZ-E,,Medium,,
04G0P2-E,,,,
04G0P5-E,Index,Very Low,,
04G0PC-E,,Very Low,,
04G0PF-E,,,,
04G0PH-E,,Very Low,,
04G0PJ-E,,Very High,,
04G0PL-E,,Very Low,,
04G0PM-E,Index,Very Low,,
04G0PN-E,,Medium,,
04G0PP-E,,,,
04G0PQ-E,,,,
04G0PR-E,,,,
04G0PX-E,,Very Low,,
04G0Q4-E,,Medium,,
04G0Q6-E,,,,
04G0QR-E,,,,
04G0R0-E,Value,Very Low,,
04G0R4-E,Yield,Very Low,,
04G0R9-E,,Very Low,,
04G0RC-E,,,,
04G0RD-E,,Very Low,,
04G0RG-E,,Low,,
04G0RJ-E,,Low,,
04G0RL-E,,Medium,,
04G0RN-E,,Very Low,,
04G0RQ-E,,Very Low,,
04G0RV-E,,Low,,
04G0RY-E,,Very Low,,
04G0S0-E,,Low,,
04G0S3-E,,Low,,
04G0S4-E,,Very High,,
04G0S5-E,,,,
04G0S6-E,,Medium,,
04G0S7-E,,,,
04G0S8-E,,,,
04G0SB-E,,,,
04G0SD-E,,Very Low,,
04G0SG-E,,Low,,
04G0SH-E,,,,
04G0SJ-E,,,,
04G0SK-E,,,,
04G0SM-E,,,,
04G0SR-E,,Low,,
04G0ST-E,Growth,Low,,
04G0SY-E,,Very Low,,
04G0T6-E,,,,
04G0T7-E,,Low,,
04G0T8-E,,Low,,
04G0T9-E,,Very Low,,
04G0TB-E,,Low,,
04G0TC-E,,Medium,,
04G0TD-E,,Low,,
04G0TF-E,,Low,,
04G0TL-E,Yield,,,
04G0TT-E,,,,
04G0V1-E,,Very Low,,
04G0V2-E,,,,
04G0V3-E,,,,
04G0V4-E,,Very Low,,
04G0V5-E,,Very High,,
04G0V6-E,,Medium,,
04G0V7-E,,Low,,
04G0V9-E,,,,
04G0VF-E,Index,Very High,,
04G0VG-E,Index,Very Low,,
04G0VH-E,Index,Very High,,
04G0VJ-E,Index,Very High,,
04G0VM-E,Index,High,,
04G0VN-E,Index,Very High,,
04G0VP-E,Index,Very High,,
04G0VR-E,Index,Very High,,
04G0VV-E,Index,Very High,,
04G0VY-E,Index,High,,
04G0W0-E,Index,Very High,,
04G0W2-E,Index,High,,
04G0W5-E,,Medium,,
04G0W8-E,,Very High,,
04G0WQ-E,,Very Low,,
04G0WT-E,,,,
04G0XJ-E,,,,
04G0XK-E,,Medium,,
04G0XL-E,,,,
04G0XP-E,,Very Low,,
04G0XV-E,,,,
04G0Y8-E,,,,
04G0YL-E,Growth,Very Low,,
04G0YR-E,,,,
04G0YY-E,,,,
04G0YZ-E,,,,
04G0Z0-E,,,,
04G0Z8-E,,High,,
04G0ZB-E,,High,,
04G0ZC-E,,Very Low,,
04G0ZD-E,,Very Low,,
04G0ZF-E,,Very Low,,
04G0ZG-E,,Very Low,,
04G0ZS-E,,Very Low,,
04G0ZY-E,,Very Low,,
04G10C-E,,Very Low,,
04G10G-E,,,,
04G10H-E,,High,,
04G10Q-E,,Medium,,
04G10R-E,,High,,
04G10V-E,,Medium,,
04G10X-E,,High,,
04G10Z-E,,Low,,
04G115-E,,,,
04G117-E,,,,
04G11B-E,,,,
04G11F-E,,High,,
04G11N-E,GARP,Very Low,,
04G125-E,,,,
04G128-E,,,,
04G12C-E,Growth,Very Low,,
04G12F-E,Aggressive Growth,Very Low,,
04G12J-E,,Low,,
04G12L-E,,Very Low,,
04G12M-E,GARP,Low,,
04G12P-E,,Very High,,
04G12Q-E,,,,
04G12T-E,,Medium,,
04G12V-E,,Low,,
04G12W-E,Growth,Very Low,,
04G12X-E,,Very Low,,
04G12Z-E,,Very Low,,
04G133-E,,,,
04G13F-E,,Medium,,
04G13G-E,,Very Low,,
04G14N-E,,,,
04G14Q-E,,,,
04G14Y-E,,,,
04G14Z-E,,,,
04G150-E,,Very Low,,
04G152-E,,,,
04G155-E,,,,
04G156-E,Index,,,
04G157-E,,Very Low,,
04G158-E,,,,
04G15B-E,,Very High,,
04G15C-E,Yield,Very Low,,
04G15D-E,Index,Low,,
04G15F-E,,Very Low,,
04G15G-E,,Very Low,,
04G15H-E,,,,
04G15K-E,,,,
04G15L-E,,,,
04G15N-E,,Very Low,,
04G15P-E,,Very Low,,
04G15Q-E,,,,
04G15R-E,,,,
04G15S-E,,,,
04G15T-E,,,,
04G15V-E,,,,
04G15W-E,,,,
04G15X-E,,,,
04G15Y-E,,,,
04G160-E,,Medium,,
04G163-E,,Very Low,,
04G16B-E,,,,
04G16F-E,,,,
04G16J-E,,,,
04G16K-E,,,,
04G16M-E,Index,Very Low,,
04G16N-E,Index,Very Low,,
04G16P-E,Index,Very Low,,
04G16S-E,,,,
04G16T-E,,Low,,
04G16W-E,,Very Low,,
04G16X-E,,Low,,
04G16Y-E,,Low,,
04G170-E,,Very Low,,
04G171-E,,Very Low,,
04G176-E,,Very Low,,
04G17B-E,,Low,,
04G17F-E,,Very High,,
04G17K-E,,Low,,
04G17V-E,Growth,Very Low,,
04G184-E,Yield,Very Low,,
04G189-E,,,,
04G18B-E,,,,
04G18D-E,,Very Low,,
04G18K-E,,Medium,,
04G18N-E,Yield,Low,,
04G18P-E,Yield,Medium,,
04G18Q-E,,Very Low,,
04G18Y-E,,Very Low,,
04G192-E,Yield,Very Low,,
04G196-E,,,,
04G199-E,,Low,,
04G19C-E,,,,
04G19G-E,,Low,,
04G19K-E,,Very High,,
04G19R-E,,,,
04G19X-E,,Medium,,
04G19Z-E,,Medium,,
04G1B0-E,,Medium,,
04G1B1-E,,Low,,
04G1B3-E,,Low,,
04G1B5-E,,High,,
04G1B7-E,,Low,,
04G1BG-E,,Low,,
04G1BP-E,,,,
04G1BR-E,,Very Low,,
04G1BS-E,,Very Low,,
04G1BT-E,,,,
04G1BV-E,Index,Very Low,,
04G1BW-E,Index,,,
04G1BX-E,,,,
04G1BY-E,,,,
04G1BZ-E,,,,
04G1C0-E,,,,
04G1C1-E,,Very Low,,
04G1C2-E,Growth,Very Low,,
04G1C4-E,,Very Low,,
04G1C5-E,Index,Very Low,,
04G1C6-E,,Very Low,,
04G1C7-E,,Medium,,
04G1CB-E,,,,
04G1CD-E,Growth,Medium,,
04G1CF-E,,Very Low,,
04G1CL-E,,Very Low,,
04G1CW-E,,Very Low,,
04G1D2-E,,Very Low,,
04G1D3-E,,Very Low,,
04G1D4-E,,Low,,
04G1DC-E,,,,
04G1DD-E,,,,
04G1DJ-E,,,,
04G1DZ-E,,Low,,
04G1FD-E,,Low,,
04G1FJ-E,,Low,,
04G1FK-E,,Very Low,,
04G1FL-E,Index,Very Low,,
04G1FM-E,,Low,,
04G1FN-E,Index,Very Low,,
04G1FP-E,Index,Very Low,,
04G1FQ-E,Yield,Very Low,,
04G1FR-E,Index,Very High,,
04G1FS-E,Index,Very High,,
04G1FT-E,Index,Very Low,,
04G1FV-E,Index,Very Low,,
04G1FX-E,GARP,Very Low,,
04G1FY-E,,Very Low,,
04G1G1-E,GARP,Very Low,,
04G1GD-E,,,,
04G1GF-E,,,,
04G1GM-E,,,,
04G1GR-E,,,,
04G1GT-E,,Very Low,,
04G1GX-E,,Very Low,,
04G1H3-E,,Very Low,,
04G1HD-E,Aggressive Growth,Very Low,,
04G1HQ-E,,Very Low,,
04G1HR-E,Deep Value,Very Low,,
04G1J2-E,,,,
04G1J3-E,,,,
04G1JJ-E,,Very Low,,
04G1JL-E,,Very Low,,
04G1JM-E,,Very Low,,
04G1JN-E,,Very Low,,
04G1JP-E,,Very Low,,
04G1JQ-E,,Very Low,,
04G1JR-E,,Very Low,,
04G1JS-E,,Very Low,,
04G1JT-E,,Very Low,,
04G1JV-E,,Very Low,,
04G1JW-E,,Very Low,,
04G1JY-E,,Very High,,
04G1K2-E,,Very High,,
04G1K7-E,,,,
04G1K9-E,Index,,,
04G1KB-E,Index,Medium,,
04G1KC-E,Index,Medium,,
04G1KD-E,Index,Medium,,
04G1KF-E,,High,,
04G1KM-E,,Very Low,,
04G1KS-E,,Medium,,
04G1KT-E,Yield,High,,
04G1KX-E,Growth,High,,
04G1L0-E,,High,,
04G1L1-E,,,,
04G1L2-E,Aggressive Growth,Very Low,,
04G1LH-E,,Medium,,
04G1LK-E,,Low,,
04G1LM-E,GARP,Very Low,,
04G1LZ-E,,Very High,,
04G1M1-E,,Low,,
04G1M3-E,GARP,Very Low,,
04G1M4-E,Growth,Very Low,,
04G1M5-E,,Very Low,,
04G1M6-E,,,,
04G1M8-E,,,,
04G1M9-E,,,,
04G1MC-E,,,,
04G1MD-E,,,,
04G1MG-E,,,,
04G1MJ-E,,,,
04G1MK-E,,Medium,,
04G1MQ-E,,Very High,,
04G1MR-E,,,,
04G1MS-E,,Very Low,,
04G1MT-E,,High,,
04G1MY-E,,High,,
04G1MZ-E,,,,
04G1N2-E,,,,
04G1N4-E,,,,
04G1N5-E,,,,
04G1N6-E,Aggressive Growth,Medium,,
04G1NG-E,,High,,
04G1NJ-E,,Medium,,
04G1NK-E,,Medium,,
04G1NL-E,Yield,Very Low,,
04G1NN-E,,,,
04G1NP-E,,,,
04G1NQ-E,,,,
04G1NT-E,,Very High,,
04G1NW-E,,High,,
04G1NZ-E,,,,
04G1P0-E,,Low,,
04G1P2-E,,Very High,,
04G1P7-E,Index,Very Low,,
04G1P9-E,,,,
04G1PB-E,Index,Very Low,,
04G1PC-E,,Low,,
04G1PF-E,Index,Very Low,,
04G1PH-E,,Medium,,
04G1PL-E,,High,,
04G1PM-E,,,,
04G1PP-E,,,,
04G1PR-E,,,,
04G1PS-E,,,,
04G1PV-E,,,,
04G1PW-E,,,,
04G1PY-E,,,,
04G1Q4-E,Value,Medium,,
04G1Q6-E,Yield,Very Low,,
04G1Q9-E,,,,
04G1QB-E,GARP,Low,,
04G1QC-E,,,,
04G1QG-E,,,,
04G1QJ-E,,,,
04G1QK-E,,,,
04G1QN-E,,,,
04G1QQ-E,,Medium,,
04G1QS-E,Aggressive Growth,Very Low,,
04G1QW-E,,High,,
04G1R4-E,,,,
04G1RC-E,,,,
04G1RF-E,,Very High,,
04G1RR-E,,,,
04G1RS-E,,,,
04G1RT-E,,,,
04G1RV-E,,,,
04G1RW-E,,,,
04G1RX-E,Growth,Medium,,
04G1RY-E,,,,
04G1S0-E,,,,
04G1S2-E,,,,
04G1S6-E,,,,
04G1S8-E,Aggressive Growth,Very Low,,
04G1S9-E,,,,
04G1SB-E,,,,
04G1SF-E,,,,
04G1SG-E,Index,High,,
04G1SH-E,,,,
04G1SJ-E,,,,
04G1SK-E,,,,
04G1SM-E,Index,Very Low,,
04G1SN-E,Index,Very Low,,
04G1SP-E,Index,Very Low,,
04G1SQ-E,Index,Very Low,,
04G1SR-E,,,,
04G1ST-E,Index,Very Low,,
04G1SV-E,,,,
04G1SZ-E,,Low,,
04G1T1-E,,,,
04G1T3-E,,,,
04G1T4-E,,Medium,,
04G1T5-E,,,,
04G1T7-E,,,,
04G1TC-E,,,,
04G1TD-E,,High,,
04G1TF-E,,Very Low,,
04G1TL-E,Value,Low,,
04G1TN-E,,,,
04G1TQ-E,,Low,,
04G1TR-E,,Very Low,,
04G1V4-E,,,,
04G1V6-E,,,,
04G1V7-E,,Very Low,,
04G1V8-E,,,,
04G1V9-E,,,,
04G1VB-E,,,,
04G1VC-E,,,,
04G1VF-E,Growth,Very Low,,
04G1VK-E,,Low,,
04G1VL-E,,,,
04G1VM-E,,,,
04G1WC-E,,,,
04G1WQ-E,,,,
04G1WT-E,,,,
04G1WV-E,,Very Low,,
04G1WW-E,,,,
04G1WX-E,,,,
04G1WY-E,,,,
04G1WZ-E,,,,
04G1X0-E,,Very Low,,
04G1X1-E,,,,
04G1X2-E,,Very High,,
04G1X3-E,,,,
04G1X4-E,,Low,,
04G1X5-E,,,,
04G1X6-E,,,,
04G1X7-E,,,,
04G1X8-E,Growth,Very Low,,
04G1X9-E,,High,,
04G1XB-E,,,,
04G1XC-E,,Very Low,,
04G1XD-E,,Very Low,,
04G1XF-E,,Very Low,,
04G1XG-E,,,,
04G1XH-E,,Very Low,,
04G1XJ-E,,Very Low,,
04G1XK-E,,Very Low,,
04G1XP-E,Aggressive Growth,Low,,
04G1XR-E,Index,Very Low,,
04G1XS-E,Index,Very Low,,
04G1XT-E,Index,Very Low,,
04G1XV-E,Index,Very Low,,
04G1XW-E,,,,
04G1XX-E,Index,Medium,,
04G1XY-E,Index,Medium,,
04G1XZ-E,Index,Low,,
04G1Y0-E,,,,
04G1Y1-E,,,,
04G1Y2-E,,,,
04G1Y3-E,,Very Low,,
04G1Y4-E,,,,
04G1Y5-E,,Very Low,,
04G1Y6-E,,,,
04G1Y7-E,,Very Low,,
04G1Y8-E,,,,
04G1Y9-E,,Very Low,,
04G1YB-E,,Very Low,,
04G1YC-E,,,,
04G1YD-E,,,,
04G1YF-E,,,,
04G1YH-E,,,,
04G1YL-E,,,,
04G1YM-E,,Very Low,,
04G1YQ-E,,,,
04G1YR-E,,Very Low,,
04G1YS-E,,,,
04G1YT-E,,Very Low,,
04G1YV-E,,High,,
04G1ZK-E,,,,
04G1ZY-E,,,,
04G201-E,,Low,,
04G203-E,,Very Low,,
04G20D-E,,,,
04G20G-E,,,,
04G20R-E,Growth,Very Low,,
04G20S-E,,Very High,,
04G20T-E,,Low,,
04G20X-E,,,,
04G20Y-E,Yield,Very Low,,
04G215-E,,Very Low,,
04G218-E,,Very Low,,
04G21F-E,,,,
04G21X-E,,Very Low,,
04G21Y-E,,Very Low,,
04G21Z-E,,Very Low,,
04G220-E,,,,
04G228-E,Growth,Low,,
04G22F-E,,,,
04G22G-E,Index,Medium,,
04G22H-E,Index,Medium,,
04G22J-E,Index,Low,,
04G22K-E,Index,Very High,,
04G22L-E,Index,Very High,,
04G22M-E,Index,Medium,,
04G22N-E,Index,Low,,
04G22P-E,Index,Very Low,,
04G22Q-E,Index,Very Low,,
04G22R-E,Index,Very Low,,
04G22S-E,,,,
04G22T-E,,Very Low,,
04G22V-E,Yield,Very Low,,
04G22X-E,Yield,Very Low,,
04G23N-E,,,,
04G23P-E,,High,,
04G23V-E,,,,
04G245-E,,Low,,
04G247-E,,,,
04G249-E,,,,
04G24F-E,,Very Low,,
04G24G-E,,,,
04G24J-E,,High,,
04G24K-E,,,,
04G24L-E,Growth,Low,,
04G24M-E,,Very Low,,
04G24N-E,,,,
04G24P-E,,,,
04G24Q-E,,,,
04G24S-E,,Very High,,
04G24T-E,,Very High,,
04G24V-E,Index,,,
04G24W-E,Index,Very Low,,
04G24X-E,Yield,Very Low,,
04G24Y-E,Index,Medium,,
04G251-E,Growth,Low,,
04G253-E,Aggressive Growth,Low,,
04G254-E,,Medium,,
04G258-E,,Very Low,,
04G25F-E,,Low,,
04G25G-E,Value,Medium,,
04G25J-E,GARP,Very Low,,
04G25Q-E,Growth,Medium,,
04G25W-E,Value,Low,,
04G260-E,Growth,Very Low,,
04G261-E,Index,Low,,
04G263-E,GARP,Very Low,,
04G264-E,,Low,,
04G266-E,,Low,,
04G267-E,,Low,,
04G268-E,,Medium,,
04G269-E,,Low,,
04G26B-E,Index,Medium,,
04G26L-E,,,,
04G26N-E,,Low,,
04G26P-E,,Low,,
04G26Y-E,Index,High,,
04G26Z-E,Index,Low,,
04G270-E,Index,Very Low,,
04G271-E,Index,Low,,
04G272-E,GARP,Low,,
04G277-E,,Medium,,
04G278-E,,,,
04G27T-E,,Low,,
04G281-E,,,,
04G282-E,Aggressive Growth,Medium,,
04G286-E,,Very Low,,
04G287-E,,Very Low,,
04G288-E,,Medium,,
04G28N-E,,Very Low,,
04G28Q-E,,Very Low,,
04G28S-E,,,,
04G28T-E,,Very Low,,
04G28W-E,,Very Low,,
04G28Y-E,,,,
04G293-E,Index,Very Low,,
04G294-E,Index,Very Low,,
04G295-E,Yield,,,
04G296-E,Growth,High,,
04G297-E,,Low,,
04G29C-E,Growth,Low,,
04G29H-E,Growth,Medium,,
04G29V-E,,Very Low,,
04G29W-E,Aggressive Growth,Very Low,,
04G29Y-E,Aggressive Growth,Very Low,,
04G29Z-E,,High,,
04G2B4-E,,,,
04G2B5-E,Value,Very Low,,
04G2B6-E,,,,
04G2B7-E,Index,Very Low,,
04G2B8-E,Index,Very Low,,
04G2B9-E,Growth,Low,,
04G2BD-E,Index,Very High,,
04G2BF-E,Index,High,,
04G2BM-E,,Low,,
04G2BP-E,,,,
04G2BQ-E,,,,
04G2BR-E,Index,Very High,,
04G2BS-E,Index,Very High,,
04G2BT-E,,High,,
04G2BV-E,Index,High,,
04G2BW-E,Index,High,,
04G2BX-E,Index,Very Low,,
04G2BY-E,,Low,,
04G2BZ-E,Index,Very Low,,
04G2C0-E,Index,Very Low,,
04G2C1-E,Index,Very Low,,
04G2C2-E,Index,Very Low,,
04G2C3-E,Index,Very Low,,
04G2C4-E,Index,Very Low,,
04G2C5-E,Index,Very Low,,
04G2C6-E,Index,Very Low,,
04G2C9-E,Index,Very Low,,
04G2CB-E,Index,Very Low,,
04G2CC-E,Index,Very Low,,
04G2CD-E,Index,Very Low,,
04G2CF-E,Index,High,,
04G2CG-E,Index,Low,,
04G2CL-E,Index,Very Low,,
04G2CM-E,Index,Very High,,
04G2CN-E,Index,High,,
04G2CP-E,Index,,,
04G2CQ-E,Index,,,
04G2CS-E,Index,,,
04G2CV-E,Index,Medium,,
04G2CZ-E,,,,
04G2D1-E,,Very Low,,
04G2D3-E,,,,
